label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	1.4652179336703008e-33	520.8035717242715	2.4690611568208135e-07	10302269709.317831
|322⟩	6.623703851008433e-35	270815.79154085094	0.1014210000638827	10320643652.084581
|433⟩	8.194698909451602e-39	3773070393551.8984	1851591.3176816548	10327074532.052944
|422⟩	5.27177083399595e-62	0.0016004286675029011	0.08274437932461917	10327074532.052944
|311⟩	5.200152620729001e-75	2.547236856414395e-07	2.1604054478567042e-07	10320643652.084581
|411⟩	1.135178518884144e-87	2.592326175747895e-07	2.1276635519782447e-07	10327074532.052944
