label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	4.225568286774224e-43	0.00022645922589343247	0.013765917780180152	458554705806.101
|422⟩→|322⟩	2.510022098484973e-44	1.0041884767045632e-10	5.784159705931125e-09	990704611309.4774
|644⟩→|544⟩	1.9908252944961686e-45	459.44754400143574	89928.35236218627	249091445129.2401
|633⟩→|433⟩	1.710371657073297e-48	0.00031393045087110306	0.013868447946723811	707646150935.3412
|522⟩→|322⟩	9.70808072191052e-51	1.4167630765210633e-10	5.810934790184929e-09	1449259317115.5784
|633⟩→|533⟩	5.8877195001344464e-52	0.0003218322878040473	0.013707180868280645	249091445129.2401
|622⟩→|322⟩	3.241356739878495e-54	1.4087396130537911e-10	5.8235992787624705e-09	1698350762244.8186
|522⟩→|422⟩	3.326181534039256e-61	1.6916829896528765e-10	5.723180431092014e-09	458554705806.101
|622⟩→|422⟩	8.383995397790308e-65	1.6916829896528765e-10	5.723180431092014e-09	707646150935.3412
|622⟩→|522⟩	5.1634008308378596e-71	2.175495950098636e-10	5.7492021914477125e-09	249091445129.2401
|311⟩→|211⟩	5.194960503795535e-85	57593885244.80961	0.0	2830584603741.3647
|411⟩→|211⟩	2.935328691976129e-85	57593885244.80961	0.0	3821289215050.8423
|411⟩→|311⟩	2.867229165016672e-85	57593885244.80961	0.0	990704611309.4774
|511⟩→|211⟩	1.9846427955499926e-85	57593885244.80961	0.0	4279843920856.943
|511⟩→|411⟩	1.7785985487785332e-85	57593885244.80961	0.0	458554705806.101
|511⟩→|311⟩	1.774407795305774e-85	57593885244.80961	0.0	1449259317115.5784
|611⟩→|211⟩	1.4664467292106408e-85	57593885244.80961	0.0	4528935365986.183
|611⟩→|311⟩	1.265307686924274e-85	57593885244.80961	0.0	1698350762244.8186
|611⟩→|511⟩	1.204353497276613e-85	57593885244.80961	0.0	249091445129.2401
|611⟩→|411⟩	1.1608260646799203e-85	57593885244.80961	0.0	707646150935.3412
