label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	2.3657432245920255e-40	7.519231604229755e-09	3.761666735581533e-07	2998794231799.9507
|644⟩→|544⟩	3.375921753795801e-41	0.0005409531273248835	0.1363176599989735	1628974644434.5415
|633⟩→|433⟩	5.531171825843345e-46	7.93943482761669e-09	3.7751883828979557e-07	4627768876234.492
|633⟩→|533⟩	1.3453179309131587e-49	6.728159934570891e-09	3.730498225964612e-07	1628974644434.5415
|311⟩→|211⟩	3.3982206133971607e-84	29940.62827540918	0.0	18511075504937.97
|422⟩→|322⟩	2.1653786515795533e-84	29940.62827540918	0.0	6478876426728.288
|411⟩→|211⟩	1.921903320939879e-84	29940.62827540918	0.0	24989951931666.258
|411⟩→|311⟩	1.875124743488587e-84	29940.62827540918	0.0	6478876426728.288
|522⟩→|422⟩	1.5036961705899476e-84	29940.62827540918	0.0	2998794231799.9507
|511⟩→|211⟩	1.3000060986176566e-84	29940.62827540918	0.0	27988746163466.203
|522⟩→|322⟩	1.243778775580954e-84	29940.62827540918	0.0	9477670658528.238
|511⟩→|411⟩	1.1631252283949856e-84	29940.62827540918	0.0	2998794231799.9507
|511⟩→|311⟩	1.160992503607592e-84	29940.62827540918	0.0	9477670658528.238
|622⟩→|522⟩	1.05980661771605e-84	29940.62827540918	0.0	1628974644434.5415
|611⟩→|211⟩	9.607972084402718e-85	29940.62827540918	0.0	29617720807900.742
|622⟩→|422⟩	9.397763166559903e-85	29940.62827540918	0.0	4627768876234.492
|622⟩→|322⟩	8.552830794037416e-85	29940.62827540918	0.0	11106645302962.78
|611⟩→|311⟩	8.28101294742758e-85	29940.62827540918	0.0	11106645302962.78
|611⟩→|511⟩	7.875876340878421e-85	29940.62827540918	0.0	1628974644434.5415
|611⟩→|411⟩	7.593483566502957e-85	29940.62827540918	0.0	4627768876234.492
