label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|544⟩	2.2656845821705135e-34	1586.4527782359698	15.28227137740018	39757734058.052895
|655⟩	4.169386696092596e-37	259697394.72074988	3263188.577146535	39851931447.57871
|766⟩	6.1954264417580225e-40	70595347005772.4	1752050727217.0225	39908729502.48761
|644⟩	3.565395714144097e-41	0.0836110132859531	12.281664599161482	39851931447.57871
|744⟩	6.653679600547975e-45	56058003637761.71	17.258885315683358	39908729502.48761
|755⟩	7.469215303093196e-48	12977.45970113296	2283448.204848414	39908729502.48761
|855⟩	1.501351190365804e-49	39107.47621994978	2234038.101589164	39945593624.66405
|866⟩	1.7957564809914727e-55	6980445439.354858	1020878271736.486	39945593624.66405
|844⟩	6.347569134985674e-59	0.2559901690316462	12.126670865326924	39945593624.66405
|211⟩	2.7138483582646767e-91	4.3295979790880456e+16	0.0	38139251638.01839
|311⟩	7.95301993995115e-92	4.3295979790880456e+16	0.0	39209676518.99359
|411⟩	3.310284072055989e-92	4.3295979790880456e+16	0.0	39584325227.334915
|511⟩	1.6816600468098537e-92	4.3295979790880456e+16	0.0	39757734058.052895
|322⟩	1.4455071371278316e-92	4.3295979790880456e+16	0.0	39209676518.99359
|611⟩	9.686554496921682e-93	4.3295979790880456e+16	0.0	39851931447.57871
|422⟩	8.392269664818401e-93	4.3295979790880456e+16	0.0	39584325227.334915
|711⟩	6.082009045602277e-93	4.3295979790880456e+16	0.0	39908729502.48761
|522⟩	4.8512678836476595e-93	4.3295979790880456e+16	0.0	39757734058.052895
|811⟩	4.066444241026977e-93	4.3295979790880456e+16	0.0	39945593624.66405
|622⟩	2.983192495767674e-93	4.3295979790880456e+16	0.0	39851931447.57871
|722⟩	1.9456532059567068e-93	4.3295979790880456e+16	0.0	39908729502.48761
|822⟩	1.3326539299203946e-93	4.3295979790880456e+16	0.0	39945593624.66405
|433⟩	1.4535635935753167e-94	4.3295979790880456e+16	0.0	39584325227.334915
|533⟩	1.21861439587193e-94	4.3295979790880456e+16	0.0	39757734058.052895
|633⟩	8.740662324055377e-95	4.3295979790880456e+16	0.0	39851931447.57871
|733⟩	6.187416671291256e-95	4.3295979790880456e+16	0.0	39908729502.48761
|833⟩	4.453360564004216e-95	4.3295979790880456e+16	0.0	39945593624.66405
|877⟩	2.272501357811792e-103	8037671080278800.0	4.3295979790880456e+16	39945593624.66405
