label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	1.2041361932895262e-37	1.3473518117493842e-06	3.9181305933438575e-10	2528614260247105.0
|433⟩	5.0003247249875e-39	0.010918069836224023	1.6163059542411262e-06	2538280972629905.5
|544⟩	3.716787478973493e-42	7197.297499062477	1.5059541224512605	2542755279504229.5
|644⟩	3.35135012452711e-51	0.010068613926081271	1.0721080524329223	2545185767189047.5
|533⟩	2.6088398511131202e-51	2.8558094737890694e-08	1.2717304307080847e-06	2542755279504229.5
|422⟩	1.3307018321792919e-59	9.48880203050141e-12	3.4392316851918276e-10	2538280972629905.5
|633⟩	2.082558225168428e-62	3.3022645917131515e-08	1.2717304307080847e-06	2545185767189047.5
|522⟩	3.7245326671592915e-72	1.1010235580105805e-11	3.4506862672023216e-10	2542755279504229.5
|622⟩	4.8888170134293275e-79	1.7460394494386328e-11	3.4506862672023216e-10	2545185767189047.5
|211⟩	4.8178738329467386e-88	26925.214562617446	0.0	2500995082010534.0
|311⟩	1.4642518551251475e-88	26925.214562617446	0.0	2528614260247105.0
|411⟩	6.172965721083907e-89	26925.214562617446	0.0	2538280972629905.5
|511⟩	3.1544945930480726e-89	26925.214562617446	0.0	2542755279504229.5
|611⟩	1.822852719324092e-89	26925.214562617446	0.0	2545185767189047.5
|655⟩	7.707957482478567e-97	16603.448174393787	26925.214562617446	2545185767189047.5
