label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	2.735485165727807e-38	0.00018718574142454733	1.7336145304762807e-07	3052345162892173.0
|544⟩	5.245604547057761e-41	33.69934154710208	0.02879044920683943	3060177610894590.5
|644⟩	3.913372810898677e-49	0.0002094716804339168	0.020987537656120187	3064432274007014.5
|533⟩	3.1402836320943864e-50	3.265396101268007e-09	1.4264338010519727e-07	3060177610894590.5
|633⟩	2.22337875807467e-61	3.773094227870352e-09	1.4325552580311306e-07	3064432274007014.5
|211⟩	2.5598394533852513e-87	2977.0261459375743	0.0	2987074762872027.5
|311⟩	7.690325291212997e-88	2977.0261459375743	0.0	3035423207331394.5
|411⟩	3.2290279009988107e-88	2977.0261459375743	0.0	3052345162892173.0
|511⟩	1.647025575886758e-88	2977.0261459375743	0.0	3060177610894590.5
|322⟩	1.4233923101396332e-88	2977.0261459375743	0.0	3035423207331394.5
|611⟩	9.507899151614282e-89	2977.0261459375743	0.0	3064432274007014.5
|422⟩	8.379301229292409e-89	2977.0261459375743	0.0	3052345162892173.0
|522⟩	4.874736521418922e-89	2977.0261459375743	0.0	3060177610894590.5
|622⟩	3.0079819877534865e-89	2977.0261459375743	0.0	3064432274007014.5
|655⟩	3.1685690774560572e-90	37.60438130277589	2977.0261459375743	3064432274007014.5
