label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	2.1054025235939674e-38	0.00180093360156589	1.582256361375403e-12	1107268276056700.9
|322⟩	1.3916152123531675e-39	0.576939598303464	3.142353482189187e-07	1109552907505431.0
|433⟩	1.9896464958644815e-43	6722342.783236141	4.2954327219817285	1110352528512486.4
|544⟩	3.044907933640289e-47	7439979264194.3125	109583581.93870413	1110722638807180.6
|533⟩	4.609298114359642e-58	0.058044388231240696	3.0653216358028557	1110722638807180.6
|644⟩	1.4226804682338416e-60	732138.205342643	65867854.53712917	1110923686374668.9
|422⟩	1.2878507828601667e-62	5.950562320156058e-09	2.4677441637125016e-07	1110352528512486.4
|633⟩	1.9348097256605215e-68	0.06975721782754096	3.07944656230365	1110923686374668.9
|311⟩	2.8511652303314024e-73	1.3752405570488323e-12	1.3817184662522724e-12	1109552907505431.0
|522⟩	2.798276374872687e-75	9.095849919650378e-09	2.478672578786349e-07	1110722638807180.6
|622⟩	3.221234174841584e-82	1.1393891163590627e-08	2.478672578786349e-07	1110923686374668.9
|411⟩	5.881876995438247e-84	1.4041922590580578e-12	1.3648636697456058e-12	1110352528512486.4
|511⟩	3.577607751707499e-88	1.4448247802441648e-12	1.3410688709279268e-12	1110722638807180.6
|611⟩	3.413538381464686e-90	1.1599663978286293e-11	1.3318579772838852e-12	1110923686374668.9
|655⟩	1.8656292641241328e-102	3.690621184733591	0.0	1110923686374668.9
