label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	2.6600422296908986e-41	12284.133325222518	7.803610701304657e-10	456853976614649.8
|322⟩	2.190902245776021e-43	26046122.09976697	0.06520035853371314	457012968821098.3
|433⟩	5.570977346995514e-48	8781451883127565.0	28388888.92418908	457068616093355.25
|544⟩	1.5162391006701206e-52	5.151556254331037e+23	2.3458904115316904e+16	457094372830799.9
|533⟩	3.7080674523777416e-65	376579.7105869837	18376045.546676237	457094372830799.9
|422⟩	3.2081317767796106e-67	0.0013426972162172354	0.04995096029418942	457068616093355.25
|644⟩	1.775722502682341e-70	178140502796924.0	1.2042493658879396e+16	457108364144967.4
|633⟩	9.63308566483651e-75	522627.01630615443	18467689.089383762	457108364144967.4
|311⟩	1.447296905539341e-76	8.276419852968865e-10	6.631016809875696e-10	457012968821098.3
|522⟩	1.985614184693012e-79	0.0018116049069798745	0.04995096029418942	457094372830799.9
|622⟩	3.972707515195096e-86	0.0024569542408035827	0.04995096029418942	457108364144967.4
|411⟩	2.3076366893663535e-87	8.41794270996443e-10	6.462682016245295e-10	457068616093355.25
|511⟩	1.309408329997427e-91	8.651303894884648e-10	6.400506671136887e-10	457094372830799.9
|611⟩	1.2122736899711573e-93	7.055396466715053e-09	6.358952171713634e-10	457108364144967.4
|655⟩	9.644025694698117e-108	2.133003562660061e+23	5.151556446701259e+23	457108364144967.4
