label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	2.0496351512471678e-41	4.844942990119228e-07	2.5185090836070657e-05	1355085993157.5269
|644⟩→|544⟩	5.410587346193537e-43	0.1935645503119261	41.231990955466074	736096095048.5332
|422⟩→|322⟩	7.365435055150766e-44	4.967765764950347e-12	2.2499493928778925e-10	2927654923488.4834
|633⟩→|433⟩	5.9645159527816225e-47	5.260811656750295e-07	2.5373003511629006e-05	2091182088206.06
|522⟩→|322⟩	2.8332005655127373e-50	5.087676202952597e-12	2.2602956940775395e-10	4282740916646.01
|633⟩→|533⟩	1.6541803366699403e-50	5.75943963609902e-07	2.5078221854396442e-05	736096095048.5332
|622⟩→|322⟩	9.392533383819229e-54	6.390778350104647e-12	2.2693185471855126e-10	5018837011694.544
|522⟩→|422⟩	9.857529978049194e-61	6.27227146842767e-12	2.229770648194359e-10	1355085993157.5269
|622⟩→|422⟩	2.4844356959070068e-64	6.27227146842767e-12	2.229770648194359e-10	2091182088206.06
|622⟩→|522⟩	1.5212225136572692e-70	8.680319148519606e-12	2.2375643778932616e-10	736096095048.5332
|311⟩→|211⟩	1.5353472413233527e-84	2930847.5706731137	0.0	8364728352824.24
|411⟩→|211⟩	8.678676240229537e-85	2930847.5706731137	0.0	11292383276312.725
|411⟩→|311⟩	8.473120072363985e-85	2930847.5706731137	0.0	2927654923488.4834
|511⟩→|211⟩	5.86893165239111e-85	2930847.5706731137	0.0	12647469269470.252
|511⟩→|411⟩	5.255943564047518e-85	2930847.5706731137	0.0	1355085993157.5269
|511⟩→|311⟩	5.24472625783253e-85	2930847.5706731137	0.0	4282740916646.01
|611⟩→|211⟩	4.336970473421119e-85	2930847.5706731137	0.0	13383565364518.783
|611⟩→|311⟩	3.7403547944147566e-85	2930847.5706731137	0.0	5018837011694.544
|611⟩→|511⟩	3.558977049605309e-85	2930847.5706731137	0.0	736096095048.5332
|611⟩→|411⟩	3.430782075261526e-85	2930847.5706731137	0.0	2091182088206.06
