label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	3.2992983166795786e-37	8.096499738806728e-07	1.621205699773586e-10	2400995104696661.0
|433⟩	2.5427455558895075e-39	0.042556696574871426	4.219129798769052e-06	2409249158250941.5
|544⟩	1.7105070999890735e-42	33689.38337301448	4.840860517954337	2413069605896065.5
|533⟩	9.505627066956828e-52	5.893435420735608e-08	3.278174317441765e-06	2413069605896065.5
|644⟩	8.181208651958256e-52	0.03490775486645914	3.4227302142708864	2415144910789713.0
|422⟩	1.9035662301180244e-59	3.5025609096024837e-12	1.4294874279099182e-10	2409249158250941.5
|633⟩	8.433418916920843e-63	7.080133486687193e-08	3.292511295575137e-06	2415144910789713.0
|522⟩	3.7689619830272725e-72	5.122017691459505e-12	1.4294874279099182e-10	2413069605896065.5
|622⟩	4.129368061301167e-79	6.736379829606117e-12	1.434146170025745e-10	2415144910789713.0
|211⟩	3.0054443803878927e-88	119514.72267458035	0.0	2377412094541575.0
|311⟩	9.157951961198795e-89	119514.72267458035	0.0	2400995104696661.0
|411⟩	3.8642770071145475e-89	119514.72267458035	0.0	2409249158250941.5
|511⟩	1.9755343869739173e-89	119514.72267458035	0.0	2413069605896065.5
|611⟩	1.1418369841040129e-89	119514.72267458035	0.0	2415144910789713.0
|655⟩	3.8180173996704925e-97	64891.88621995908	119514.72267458035	2415144910789713.0
