label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	3.8638087323676795e-33	7.754261367164212	0.012747508997829763	31932384851.144703
|544⟩	1.0134971842918104e-35	951305.7651866548	1264.8260531079272	32022248077.407795
|655⟩	1.1013753265928826e-38	387105609623.3408	854320046.7402524	32071062669.451942
|766⟩	1.0878832000018484e-41	2.0703443357309283e+17	1132970557059554.0	32100496328.847763
|644⟩	1.6258997004524937e-43	7.223056985400149	982.1572805070253	32071062669.451942
|744⟩	4.319754716170429e-46	2.178563663658681e+16	1401.9201205575014	32100496328.847763
|533⟩	2.0652441567809007e-46	0.0001718452261170282	0.010947823286993957	32022248077.407795
|755⟩	6.91680306208286e-51	3311949.9799643755	570838131.3109736	32100496328.847763
|855⟩	1.4328416791836114e-52	10836854.21736765	558309414.8421507	32119599905.859474
|866⟩	4.397935856480729e-59	3842894197333.625	616984907729412.6	32119599905.859474
|633⟩	6.597130844289998e-60	0.00020704472849467602	0.010990570386381461	32071062669.451942
|844⟩	5.9258137352152984e-61	22.763301635530524	968.7557133596281	32119599905.859474
|733⟩	2.6561810430784296e-70	0.00029273295246468045	0.010990570386381461	32100496328.847763
|833⟩	1.6184785725496595e-77	0.00032241625923110605	0.01102938667756356	32119599905.859474
|211⟩	3.854249254324462e-92	8.037623776908282e+18	0.0	31183524632.285637
|311⟩	1.1538530720932486e-92	8.037623776908282e+18	0.0	31738235905.514576
|411⟩	4.838889678194917e-93	8.037623776908282e+18	0.0	31932384851.144703
|511⟩	2.4667700484613833e-93	8.037623776908282e+18	0.0	32022248077.407795
|322⟩	2.130467261695711e-93	8.037623776908282e+18	0.0	31738235905.514576
|611⟩	1.4235728329420776e-93	8.037623776908282e+18	0.0	32071062669.451942
|422⟩	1.2517758546090457e-93	8.037623776908282e+18	0.0	31932384851.144703
|711⟩	8.948528320913138e-94	8.037623776908282e+18	0.0	32100496328.847763
|522⟩	7.275906213275301e-94	8.037623776908282e+18	0.0	32022248077.407795
|811⟩	5.987424265009366e-94	8.037623776908282e+18	0.0	32119599905.859474
|622⟩	4.4874926170054164e-94	8.037623776908282e+18	0.0	32071062669.451942
|722⟩	2.932003807612106e-94	8.037623776908282e+18	0.0	32100496328.847763
|822⟩	2.0105732993672647e-94	8.037623776908282e+18	0.0	32119599905.859474
|877⟩	5.516293784638512e-106	1174.443240650636	0.0	32119599905.859474
