label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	2.3356216406400956e-38	33283431350398.945	0.009684997719955341	2616424901.6079707
|322⟩	9.534408602178741e-41	1.3804918867466187e+17	15577246.523051733	2616723178.6661153
|433⟩	8.190089407799851e-46	4.324765091759111e+26	5.924122171609323e+16	2616827575.636466
|544⟩	7.524268794177713e-51	1.9488033782005337e+35	4.324765092261239e+26	2616875896.5198855
|744⟩	4.883412960112104e-59	1.9488033782042423e+35	4.324765092261239e+26	2616917971.8469443
|533⟩	5.450090910633141e-66	725156811404024.0	3.976735962166506e+16	2616875896.5198855
|422⟩	4.701342525953825e-69	242597.58949784935	12223474.48169749	2616827575.636466
|644⟩	1.636045244933811e-71	2.6419100453044716e+24	2.324873792347486e+26	2616902144.901002
|633⟩	1.9863378876096185e-77	869669660048328.0	3.994351826966423e+16	2616902144.901002
|311⟩	3.6023625804855404e-80	0.00807637376033199	0.00845525017910832	2616723178.6661153
|522⟩	1.8359498797351778e-83	377665.5993713457	12223474.48169749	2616875896.5198855
|844⟩	1.220215321542152e-84	6.735710910058154e+24	2.29148696969236e+26	2616928244.1435895
|733⟩	2.980482429501354e-86	1220804430105240.0	3.994351826966423e+16	2616917971.8469443
|622⟩	2.429303601481085e-91	482466.6505078897	12268810.867208032	2616902144.901002
|833⟩	2.1753288626080066e-92	1343392921461472.0	4.0102276142602024e+16	2616928244.1435895
|411⟩	6.072335118820763e-93	0.008221449768161672	0.008311040143841274	2616827575.636466
|722⟩	7.600906781804352e-96	701957.1689589731	12268810.867208032	2616917971.8469443
|511⟩	5.975254995589156e-98	0.06729789685038742	0.00820252271311121	2616875896.5198855
|822⟩	1.3908975539352116e-98	856552.3759194948	12268810.867208032	2616928244.1435895
|611⟩	2.4870848339730756e-100	0.06770967250732773	0.008156882890292243	2616902144.901002
|711⟩	1.228983698712989e-101	0.06806803530928324	0.008122598505209501	2616917971.8469443
|811⟩	1.9511873091299366e-102	0.06806803530928324	0.008096403336347077	2616928244.1435895
|855⟩	3.6406731706504535e-114	2.0873485872568082e+34	1.948803381849765e+35	2616928244.1435895
|755⟩	3.5790555158581774e-114	2.0873485872568082e+34	1.948803381849765e+35	2616917971.8469443
|655⟩	4.542839874018678e-115	2.0873485872568082e+34	1.948803381849765e+35	2616902144.901002
|866⟩	1.6603180557427645e-121	1.948803381849765e+35	0.0	2616928244.1435895
|766⟩	1.0045091127709369e-121	1.948803381849765e+35	0.0	2616917971.8469443
|877⟩	1.118591386445479e-126	1.948803381849765e+35	0.0	2616928244.1435895
