label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	1.0673333237629686e-39	3.2441607264452177	2.2334667856408902e-11	717723611370395.9
|322⟩	1.8002292483935883e-41	3660.337554915393	0.00013688736400646804	718341795396576.0
|433⟩	1.0976026203210667e-45	209598891741.59967	10400.0153541573	718558159805739.0
|544⟩	7.170662023140187e-50	1.9100367339606807e+18	1448052167894.8516	718658305617980.2
|533⟩	1.413264037220305e-61	135.55613149228975	6875.142305171991	718658305617980.2
|422⟩	6.661208653976323e-65	2.334342145719439e-06	0.00010435168840132706	718558159805739.0
|644⟩	1.7915652983733375e-65	10483572059.884033	801205424772.3271	718712705812284.1
|633⟩	1.4605522107181266e-71	162.90096657620415	6908.128277001384	718712705812284.1
|311⟩	7.296212849543124e-75	2.282433055406073e-11	1.909243440753331e-11	718341795396576.0
|522⟩	2.387339119677051e-77	3.61916511590426e-06	0.00010435168840132706	718658305617980.2
|622⟩	3.6107736646322716e-84	4.608973721163779e-06	0.00010477756941818279	718712705812284.1
|411⟩	1.2605684684032948e-85	2.330404227915103e-11	1.86445836690258e-11	718558159805739.0
|511⟩	7.395545226447426e-90	2.388983220063829e-11	1.8482860821334233e-11	718658305617980.2
|611⟩	6.952453196782826e-92	1.9486074005181038e-10	1.8384315654072262e-11	718712705812284.1
|655⟩	2.71394405869181e-105	1.910037921907881e+18	0.0	718712705812284.1
