label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	1.5450983956881617e-42	5866757.307666133	1.2976946748250048e-08	326188003955862.25
|322⟩	8.22196548658683e-45	19269215530.19223	6.527426082302116	326245819852953.0
|433⟩	1.0862732313109575e-49	2.4670512626103e+19	10425390868.823307	326266055416934.75
|544⟩	1.5352750581492488e-54	4.6035429024025234e+27	3.2584603979432735e+19	326275421592263.4
|533⟩	7.94831802366065e-68	137710968.45234776	6633198461.199279	326275421592263.4
|422⟩	6.198368433930781e-69	0.1116003586050347	4.950791849397562	326266055416934.75
|644⟩	3.2595635970798963e-74	2.3170980582290227e+17	1.5744907128999483e+19	326280509391207.4
|633⟩	4.094144488849826e-77	165617526.51312923	6666366589.841658	326280509391207.4
|311⟩	7.657958257369914e-78	1.436825495201326e-08	1.0956260148587257e-08	326245819852953.0
|522⟩	5.635320426667096e-81	0.17239396169001875	4.950791849397562	326275421592263.4
|622⟩	1.4043570116969373e-87	0.25593239053516204	4.971141435228999	326280509391207.4
|411⟩	1.1702447344865418e-88	1.4610671013640214e-08	1.0693013405032717e-08	326266055416934.75
|511⟩	6.4782867824745945e-93	1.5067991534929298e-08	1.0571931352725688e-08	326275421592263.4
|611⟩	5.930674676017084e-95	1.2270655317343908e-07	1.0507010639671448e-08	326280509391207.4
|655⟩	2.3688195185069464e-109	1.0085950733634603e+27	4.603542929037084e+27	326280509391207.4
