label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	3.109707735324924e-32	0.20512752356994146	2.4155843732299666e-05	22178804181.486538
|433⟩	9.243039557702469e-35	29716.214069031488	2.0673048320683556	22243635717.493607
|544⟩	5.344793455702603e-38	33805243771.217598	3294715.0673525273	22273643457.016876
|655⟩	2.9334561572757797e-41	5.058043160429361e+16	9808596231888.107	22289943957.498653
|766⟩	1.4409770756358304e-44	1.1482535224696237e+23	5.679353880847421e+19	22299772645.173195
|644⟩	1.2781421280199777e-47	18596.419649671763	2444533.1136031155	22289943957.498653
|744⟩	4.658623285931414e-48	4.1530215392092376e+20	3545340.216076495	22299772645.173195
|533⟩	7.766185709977032e-49	0.027067768627062838	1.6636732967486478	22273643457.016876
|755⟩	6.143509342158716e-56	36728713563.14258	6037321313654.124	22299772645.173195
|855⟩	1.33548135347371e-57	104595482289.82617	5895622786419.577	22306151841.500423
|422⟩	1.2726920065018374e-58	4.7258850308043324e-07	2.1555066407109967e-05	22243635717.493607
|633⟩	3.7199207872593753e-62	0.03258734863054191	1.6704051380385068	22289943957.498653
|844⟩	1.8800775350348187e-64	57836.19356923876	2410578.4199282783	22306151841.500423
|866⟩	4.3176248789720924e-65	1.7532589785704448e+17	2.7576212573595603e+19	22306151841.500423
|733⟩	2.030243950099495e-72	0.04226604059504169	1.6765052372136533	22299772645.173195
|522⟩	7.436532468028223e-74	6.790917310668018e-07	2.1555066407109967e-05	22273643457.016876
|833⟩	1.5123566095349063e-79	0.05502940762273356	1.6765052372136533	22306151841.500423
|622⟩	3.4665070658224606e-82	8.569526477931975e-07	2.1555066407109967e-05	22289943957.498653
|722⟩	6.066776254711773e-87	1.09170782416624e-06	2.1617498598604027e-05	22299772645.173195
|822⟩	7.864313932090673e-90	1.3501468521041657e-06	2.1617498598604027e-05	22306151841.500423
|211⟩	1.4602827628368834e-93	1.980095321511226e+23	0.0	21993571221.46634
|311⟩	4.465284095694832e-94	1.980095321511226e+23	0.0	22178804181.486538
|411⟩	1.886454737078894e-94	1.980095321511226e+23	0.0	22243635717.493607
|511⟩	9.649514357760859e-95	1.980095321511226e+23	0.0	22273643457.016876
|611⟩	5.5790004559731274e-95	1.980095321511226e+23	0.0	22289943957.498653
|711⟩	3.5108310215930954e-95	1.980095321511226e+23	0.0	22299772645.173195
|811⟩	2.350772591935745e-95	1.980095321511226e+23	0.0	22306151841.500423
|877⟩	5.39315080805947e-109	1.8673646627688432	0.0	22306151841.500423
