label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|755⟩→|655⟩	3.013338655671055e-36	2.6757683530690883	2488.236099935812	68999743.01651587
|855⟩→|755⟩	2.09085036669398e-37	39.1255718878524	2443.86132042499	44783487.05398865
|855⟩→|655⟩	1.1696475999377416e-40	4.703495541889879	2488.236099935812	113783230.07050453
|866⟩→|766⟩	9.076193691908893e-41	217259.65044778585	218196772.12505993	44783487.05398865
|311⟩→|211⟩	2.3893943917822235e-88	16329465811724.186	0.0	1300379772.2343376
|422⟩→|322⟩	1.5216684862191415e-88	16329465811724.186	0.0	455132920.2820181
|411⟩→|211⟩	1.3559843488667113e-88	16329465811724.186	0.0	1755512692.5163555
|411⟩→|311⟩	1.31737756271789e-88	16329465811724.186	0.0	455132920.2820181
|522⟩→|422⟩	1.0563590503431162e-88	16329465811724.186	0.0	210661523.10196266
|533⟩→|433⟩	9.681002394010227e-89	16329465811724.186	0.0	210661523.10196266
|511⟩→|211⟩	9.186795663346046e-89	16329465811724.186	0.0	1966174215.6183183
|522⟩→|322⟩	8.757658984981248e-89	16329465811724.186	0.0	665794443.3839808
|511⟩→|311⟩	8.171087699344433e-89	16329465811724.186	0.0	665794443.3839808
|511⟩→|411⟩	8.170298212769639e-89	16329465811724.186	0.0	210661523.10196266
|633⟩→|533⟩	7.71815537540391e-89	16329465811724.186	0.0	114433419.95662174
|622⟩→|522⟩	7.444634919276723e-89	16329465811724.186	0.0	114433419.95662174
|611⟩→|211⟩	6.795637239940074e-89	16329465811724.186	0.0	2080607635.57494
|622⟩→|422⟩	6.609692714172091e-89	16329465811724.186	0.0	325094943.0585844
|644⟩→|544⟩	6.492885636083285e-89	16329465811724.186	0.0	114433419.95662174
|622⟩→|322⟩	6.028689850474356e-89	16329465811724.186	0.0	780227863.3406025
|611⟩→|311⟩	5.8337450763455946e-89	16329465811724.186	0.0	780227863.3406025
|744⟩→|644⟩	5.68004931579105e-89	16329465811724.186	0.0	68999743.01651587
|611⟩→|511⟩	5.532194768778045e-89	16329465811724.186	0.0	114433419.95662174
|633⟩→|433⟩	5.5092334408635806e-89	16329465811724.186	0.0	325094943.0585844
|722⟩→|622⟩	5.4690434060262734e-89	16329465811724.186	0.0	68999743.01651587
|611⟩→|411⟩	5.3397134679826176e-89	16329465811724.186	0.0	325094943.0585844
|711⟩→|211⟩	5.3051856412242975e-89	16329465811724.186	0.0	2149607378.591456
|722⟩→|522⟩	4.892956862263237e-89	16329465811724.186	0.0	183433162.9731376
|733⟩→|533⟩	4.795548776341758e-89	16329465811724.186	0.0	183433162.9731376
|722⟩→|422⟩	4.769327888235341e-89	16329465811724.186	0.0	394094686.0751003
|844⟩→|744⟩	4.6508144209715965e-89	16329465811724.186	0.0	44783487.05398865
|833⟩→|733⟩	4.62718577562795e-89	16329465811724.186	0.0	44783487.05398865
|722⟩→|322⟩	4.525403521493497e-89	16329465811724.186	0.0	849227606.3571184
|711⟩→|311⟩	4.4709933787525236e-89	16329465811724.186	0.0	849227606.3571184
|811⟩→|211⟩	4.297182330993302e-89	16329465811724.186	0.0	2194390865.645445
|822⟩→|722⟩	4.169619038251129e-89	16329465811724.186	0.0	44783487.05398865
|711⟩→|611⟩	3.985748348933376e-89	16329465811724.186	0.0	68999743.01651587
|711⟩→|411⟩	3.9464877782361194e-89	16329465811724.186	0.0	394094686.0751003
|833⟩→|633⟩	3.880052196347222e-89	16329465811724.186	0.0	113783230.07050453
|733⟩→|433⟩	3.78289849295692e-89	16329465811724.186	0.0	394094686.0751003
|711⟩→|511⟩	3.742738169084389e-89	16329465811724.186	0.0	183433162.9731376
|822⟩→|622⟩	3.714037358030507e-89	16329465811724.186	0.0	113783230.07050453
|822⟩→|422⟩	3.6927251237857936e-89	16329465811724.186	0.0	438878173.1290889
|822⟩→|522⟩	3.643215990761285e-89	16329465811724.186	0.0	228216650.02712625
|811⟩→|311⟩	3.5818726304676325e-89	16329465811724.186	0.0	894011093.4111071
|822⟩→|322⟩	3.5784964370846275e-89	16329465811724.186	0.0	894011093.4111071
|844⟩→|644⟩	3.476970011826721e-89	16329465811724.186	0.0	113783230.07050453
|833⟩→|533⟩	3.455655190709453e-89	16329465811724.186	0.0	228216650.02712625
|811⟩→|411⟩	3.101243048911286e-89	16329465811724.186	0.0	438878173.1290889
|811⟩→|711⟩	3.0051662341353924e-89	16329465811724.186	0.0	44783487.05398865
|833⟩→|433⟩	2.8431024599099344e-89	16329465811724.186	0.0	438878173.1290889
|811⟩→|511⟩	2.8350315477661653e-89	16329465811724.186	0.0	228216650.02712625
|811⟩→|611⟩	2.7635850036785106e-89	16329465811724.186	0.0	113783230.07050453
|844⟩→|544⟩	2.4531822364203164e-89	16329465811724.186	0.0	228216650.02712625
