label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	2.936431291681907e-40	4.265546211598797e-09	2.2694313311226445e-07	3437129478093.8506
|644⟩→|544⟩	6.679945521490649e-41	0.0002333518024960346	0.05248026230207282	1867082679458.3884
|633⟩→|433⟩	6.8411748632894895e-46	5.575417052256215e-09	2.2859795877551523e-07	5304212157552.239
|633⟩→|533⟩	1.674820218848976e-49	5.063578102346623e-09	2.2600291272510387e-07	1867082679458.3884
|311⟩→|211⟩	3.8950741979747268e-84	9210.432724615506	0.0	21216848630208.957
|422⟩→|322⟩	2.4819250080084267e-84	9210.432724615506	0.0	7425897020573.134
|411⟩→|211⟩	2.2031777521668785e-84	9210.432724615506	0.0	28642745650782.09
|411⟩→|311⟩	2.149220564163022e-84	9210.432724615506	0.0	7425897020573.134
|522⟩→|422⟩	1.7234943011585691e-84	9210.432724615506	0.0	3437129478093.8506
|511⟩→|211⟩	1.4903505395254016e-84	9210.432724615506	0.0	32079875128875.94
|522⟩→|322⟩	1.4257029896394438e-84	9210.432724615506	0.0	10863026498666.984
|511⟩→|411⟩	1.3331369409604399e-84	9210.432724615506	0.0	3437129478093.8506
|511⟩→|311⟩	1.3307851285581474e-84	9210.432724615506	0.0	10863026498666.984
|622⟩→|522⟩	1.214716968213005e-84	9210.432724615506	0.0	1867082679458.3884
|611⟩→|211⟩	1.1015099029780825e-84	9210.432724615506	0.0	33946957808334.33
|622⟩→|422⟩	1.077190329077027e-84	9210.432724615506	0.0	5304212157552.239
|622⟩→|322⟩	9.804212834523765e-85	9210.432724615506	0.0	12730109178125.373
|611⟩→|311⟩	9.492417103223525e-85	9210.432724615506	0.0	12730109178125.373
|611⟩→|511⟩	9.02706765821278e-85	9210.432724615506	0.0	1867082679458.3884
|611⟩→|411⟩	8.703742545561687e-85	9210.432724615506	0.0	5304212157552.239
