label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	1.3345630362962056e-33	103.95961443667838	0.05160700133765995	28071330568.90232
|544⟩	1.5705320687283407e-36	38966166.07935616	20174.707680691463	28132051266.830982
|655⟩	1.3455021909138029e-39	26070530880811.22	23040527145.752705	28165035349.656433
|766⟩	1.0409341700403498e-42	2.2073788416482025e+19	5.143695296667006e+16	28184923711.285877
|644⟩	5.833221987517708e-45	106.21433835836433	15348.640980359183	28165035349.656433
|744⟩	8.584001262766716e-47	7.418875345278298e+17	21975.846857509594	28184923711.285877
|533⟩	4.1425710626215735e-47	0.0006952900305461085	0.043014687585005186	28132051266.830982
|755⟩	1.1469970104305009e-52	101823211.58548546	14912554177.623945	28184923711.285877
|855⟩	2.4030730509554318e-54	260464116.82857895	14588211369.619583	28197832022.92037
|633⟩	1.4118515696590362e-60	0.0008369746170868858	0.0431876007420903	28165035349.656433
|866⟩	3.3481425805524516e-61	180439308667004.0	2.6864903348366228e+16	28197832022.92037
|844⟩	3.486548221994601e-62	322.71854323347543	15154.413344770903	28197832022.92037
|733⟩	5.946718153534673e-71	0.0010853670308738836	0.043344234812398796	28184923711.285877
|833⟩	3.702871648925597e-78	0.0014133252717854206	0.043344234812398796	28197832022.92037
|211⟩	1.198511778583859e-92	9.378840976226849e+20	0.0	27565324752.830128
|311⟩	3.621402398687971e-93	9.378840976226849e+20	0.0	27940143875.84657
|411⟩	1.5236198784666287e-93	9.378840976226849e+20	0.0	28071330568.90232
|511⟩	7.778714317284299e-94	9.378840976226849e+20	0.0	28132051266.830982
|322⟩	6.729075403553435e-94	9.378840976226849e+20	0.0	27940143875.84657
|611⟩	4.492730034765809e-94	9.378840976226849e+20	0.0	28165035349.656433
|422⟩	3.9736940803332807e-94	9.378840976226849e+20	0.0	28071330568.90232
|711⟩	2.8254909826990546e-94	9.378840976226849e+20	0.0	28184923711.285877
|522⟩	2.3150613959813572e-94	9.378840976226849e+20	0.0	28132051266.830982
|811⟩	1.891122319224027e-94	9.378840976226849e+20	0.0	28197832022.92037
|622⟩	1.429635204997141e-94	9.378840976226849e+20	0.0	28165035349.656433
|722⟩	9.347917236811809e-95	9.378840976226849e+20	0.0	28184923711.285877
|822⟩	6.41332875515061e-95	9.378840976226849e+20	0.0	28197832022.92037
|877⟩	4.640503227618646e-107	18213.574296100473	0.0	28197832022.92037
