label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	6.3698513036384005e-34	0.03290046472955588	12.301361468807134	47098694.76290917
|744⟩→|644⟩	2.39075057121193e-38	0.19527830470893193	12.168259358909634	28399027.454444293
|755⟩→|655⟩	2.012968344640673e-38	2953.022488353774	2285324.6835472453	28399027.454444293
|855⟩→|755⟩	1.4354604057932605e-39	36633.05090514384	2244060.942790348	18432061.08822105
|855⟩→|655⟩	1.0732607219846415e-42	4563.685138291679	2285324.6835472453	46831088.54266534
|844⟩→|644⟩	5.1766042409011875e-43	0.21808827119182084	12.220133788390948	46831088.54266534
|844⟩→|544⟩	1.9140092712209267e-43	0.06336243041873857	12.310904708977958	93929783.3055745
|866⟩→|766⟩	1.1103532745227572e-43	1119773622.8754883	1021832879253.7738	18432061.08822105
|844⟩→|744⟩	6.023467311854368e-47	0.24051547468832268	12.126670865326924	18432061.08822105
|311⟩→|211⟩	9.828895399860488e-89	4.3295979790880456e+16	0.0	535212440.487604
|422⟩→|322⟩	6.261631410669001e-89	4.3295979790880456e+16	0.0	187324354.17066136
|411⟩→|211⟩	5.5662640841603775e-89	4.3295979790880456e+16	0.0	722536794.6582655
|411⟩→|311⟩	5.421775490897049e-89	4.3295979790880456e+16	0.0	187324354.17066136
|522⟩→|422⟩	4.347705467354373e-89	4.3295979790880456e+16	0.0	86704415.35899186
|533⟩→|433⟩	3.984127210375016e-89	4.3295979790880456e+16	0.0	86704415.35899186
|511⟩→|211⟩	3.767450789921917e-89	4.3295979790880456e+16	0.0	809241210.0172572
|522⟩→|322⟩	3.599410536547038e-89	4.3295979790880456e+16	0.0	274028769.5296532
|511⟩→|411⟩	3.3628752655110895e-89	4.3295979790880456e+16	0.0	86704415.35899186
|511⟩→|311⟩	3.35922806322194e-89	4.3295979790880456e+16	0.0	274028769.5296532
|633⟩→|533⟩	3.176629994410742e-89	4.3295979790880456e+16	0.0	47098694.76290917
|622⟩→|522⟩	3.0641704965448397e-89	4.3295979790880456e+16	0.0	47098694.76290917
|611⟩→|211⟩	2.7853582485485907e-89	4.3295979790880456e+16	0.0	856339904.7801664
|622⟩→|422⟩	2.7184452959123403e-89	4.3295979790880456e+16	0.0	133803110.121901
|622⟩→|322⟩	2.4761692830323563e-89	4.3295979790880456e+16	0.0	321127464.29256237
|611⟩→|311⟩	2.3969202578218546e-89	4.3295979790880456e+16	0.0	321127464.29256237
|611⟩→|511⟩	2.277078889446927e-89	4.3295979790880456e+16	0.0	47098694.76290917
|633⟩→|433⟩	2.26547625270669e-89	4.3295979790880456e+16	0.0	133803110.121901
|722⟩→|622⟩	2.2510533731575784e-89	4.3295979790880456e+16	0.0	28399027.454444293
|611⟩→|411⟩	2.1963700340627785e-89	4.3295979790880456e+16	0.0	133803110.121901
|711⟩→|211⟩	2.1737553810108616e-89	4.3295979790880456e+16	0.0	884738932.2346108
|722⟩→|522⟩	2.0129762458294326e-89	4.3295979790880456e+16	0.0	75497722.21735346
|733⟩→|533⟩	1.972744263984759e-89	4.3295979790880456e+16	0.0	75497722.21735346
|722⟩→|422⟩	1.9607058202656633e-89	4.3295979790880456e+16	0.0	162202137.57634532
|833⟩→|733⟩	1.904524449781515e-89	4.3295979790880456e+16	0.0	18432061.08822105
|722⟩→|322⟩	1.8579834413002584e-89	4.3295979790880456e+16	0.0	349526491.7470067
|711⟩→|311⟩	1.8363605260503926e-89	4.3295979790880456e+16	0.0	349526491.7470067
|811⟩→|211⟩	1.7603632131747572e-89	4.3295979790880456e+16	0.0	903170993.3228319
|822⟩→|722⟩	1.716211665864398e-89	4.3295979790880456e+16	0.0	18432061.08822105
|711⟩→|611⟩	1.640552165789588e-89	4.3295979790880456e+16	0.0	28399027.454444293
|711⟩→|411⟩	1.6226733558416174e-89	4.3295979790880456e+16	0.0	162202137.57634532
|833⟩→|633⟩	1.5964341961515312e-89	4.3295979790880456e+16	0.0	46831088.54266534
|733⟩→|433⟩	1.5548378988063864e-89	4.3295979790880456e+16	0.0	162202137.57634532
|711⟩→|511⟩	1.5398558816003616e-89	4.3295979790880456e+16	0.0	75497722.21735346
|822⟩→|622⟩	1.5281946252644432e-89	4.3295979790880456e+16	0.0	46831088.54266534
|822⟩→|422⟩	1.5176911901811682e-89	4.3295979790880456e+16	0.0	180634198.66456637
|822⟩→|522⟩	1.4983888252983572e-89	4.3295979790880456e+16	0.0	93929783.3055745
|811⟩→|311⟩	1.4708401017808902e-89	4.3295979790880456e+16	0.0	367958552.8352278
|822⟩→|322⟩	1.4688341076141317e-89	4.3295979790880456e+16	0.0	367958552.8352278
|833⟩→|533⟩	1.4210898489723343e-89	4.3295979790880456e+16	0.0	93929783.3055745
|811⟩→|411⟩	1.2748204954737552e-89	4.3295979790880456e+16	0.0	180634198.66456637
|811⟩→|711⟩	1.2369331736886256e-89	4.3295979790880456e+16	0.0	18432061.08822105
|833⟩→|433⟩	1.1682019664451724e-89	4.3295979790880456e+16	0.0	180634198.66456637
|811⟩→|511⟩	1.1660852962574582e-89	4.3295979790880456e+16	0.0	93929783.3055745
|811⟩→|611⟩	1.1371502943781839e-89	4.3295979790880456e+16	0.0	46831088.54266534
