label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	1.0860023195067212e-48	7.203370134320825e+19	0.01831866003909154	64595085090705.664
|322⟩	9.673761152833397e-52	1.4329340238712894e+24	34125056173.39305	64595533673292.74
|433⟩	5.252571418985666e-58	6.479066612223511e+33	3.2401310828792444e+22	64595690677198.23
|422⟩	2.894300511801283e-77	584106452.4821892	24260551710.322716	64595690677198.23
|533⟩	8.151094873358637e-81	5.297857173746247e+20	1.7504022744799482e+22	64595763347577.33
|311⟩	4.56282663342086e-84	0.01973598684793875	0.01541934033722273	64595533673292.74
|522⟩	1.8735130819717777e-88	902285643.3688812	24260551710.322716	64595763347577.33
|633⟩	1.2054293950558789e-88	6.116703914832083e+20	1.7601231045486428e+22	64595802822844.99
|622⟩	1.355599593465488e-94	1338078652.913765	24367146102.796825	64595802822844.99
|411⟩	6.568950604070219e-95	0.02000697936385877	0.015405131637356363	64595690677198.23
|511⟩	3.4266579163717784e-99	0.16608499131371884	0.015337478164991009	64595763347577.33
|611⟩	2.995369634565238e-101	0.16680260274581726	0.01506582141098602	64595802822844.99
|644⟩	5.941246097510083e-108	0.0	6.479066612250165e+33	64595802822844.99
|544⟩	9.063735517768736e-109	0.0	6.479066612250165e+33	64595763347577.33
|655⟩	5.47176811375844e-121	6.479066612250165e+33	0.0	64595802822844.99
