label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	3.3533963070929958e-37	1.5107547603673694e-06	1.8038372514851725e-10	2273044974881446.0
|433⟩	1.2611299358163286e-39	0.17227093899029866	1.133347523602108e-05	2280031170848044.0
|544⟩	7.641112185857414e-43	161413.72889911346	16.479815308409492	2283264781552584.0
|533⟩	3.2813174145169585e-52	1.6135920576109043e-07	8.832748514952399e-06	2283264781552584.0
|644⟩	1.88815511214439e-52	0.11764440217167227	11.510736527981042	2285021310824185.5
|422⟩	1.4789460835834282e-59	4.001146811863155e-12	1.5863713958498134e-10	2280031170848044.0
|633⟩	3.256792508093414e-63	1.9377323280418414e-07	8.871989935683415e-06	2285021310824185.5
|522⟩	2.6521728333836035e-72	5.742228786629031e-12	1.5863713958498134e-10	2283264781552584.0
|622⟩	2.75237022109414e-79	7.524694835932105e-12	1.5917174045557412e-10	2285021310824185.5
|211⟩	1.825828201357554e-88	568681.9253367584	0.0	2253084414976880.0
|311⟩	5.577320466036899e-89	568681.9253367584	0.0	2273044974881446.0
|411⟩	2.3554198632438016e-89	568681.9253367584	0.0	2280031170848044.0
|511⟩	1.2046372382063148e-89	568681.9253367584	0.0	2283264781552584.0
|611⟩	6.9641596928001005e-90	568681.9253367584	0.0	2285021310824185.5
|655⟩	1.8773790442937966e-97	272709.3905678407	568681.9253367584	2285021310824185.5
