label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|422⟩→|322⟩	2.5446471695478894e-46	239719.74794829264	12309732.98350231	52198.48517525837
|533⟩→|433⟩	3.1091370851376957e-47	807205731153760.0	4.0102276142602024e+16	24160.44170969102
|311⟩→|211⟩	2.61729941549537e-49	0.007979172401948176	0.008564645308961389	149138.5290721668
|644⟩→|544⟩	2.586722712502924e-52	1.0685570658966526e+24	2.3320673561211933e+26	13124.190558350681
|633⟩→|433⟩	5.093235491713307e-53	848571846243600.0	4.024678899124633e+16	37284.6322680417
|522⟩→|322⟩	1.494771662596811e-53	246679.32877491415	12381324.47043451	76358.92688494938
|744⟩→|644⟩	1.2927180753395092e-55	4.881475506041872e+24	2.3056482556681486e+26	7913.4729711761975
|411⟩→|211⟩	9.292211298826528e-56	0.0668341723148633	0.008602508304451504	201337.01424742516
|633⟩→|533⟩	9.950779017401815e-57	725156811404024.0	3.976735962166506e+16	13124.190558350681
|733⟩→|433⟩	1.9279235905750926e-57	778698433957152.0	4.037944520758529e+16	45198.105239217904
|622⟩→|322⟩	1.8233550240437214e-57	251568.11144846492	12413050.52491326	89483.11744330006
|511⟩→|211⟩	2.7110853783174608e-58	0.06684504114263001	0.008630620765972334	225497.45595711618
|844⟩→|644⟩	4.747912462942558e-59	5.044072788864316e+24	2.316697854650429e+26	13049.621293814593
|844⟩→|544⟩	2.3718679662474817e-59	2.1836245662847146e+24	2.3352214063167462e+26	26173.811852165272
|611⟩→|211⟩	1.6704411257566087e-59	0.06684504114263001	0.008661565937682325	238621.64651546683
|722⟩→|322⟩	1.1188671101756325e-59	296223.591234019	12442567.610978361	97396.59041447628
|711⟩→|211⟩	3.6032868862382655e-60	0.06684504114263001	0.008695962027962719	246535.11948664306
|833⟩→|433⟩	1.6898769135426504e-60	971669046158504.0	4.050203369894152e+16	50334.25356185629
|811⟩→|211⟩	1.4068015215400521e-60	0.06684504114263001	0.008714702833510921	251671.26780928145
|822⟩→|322⟩	5.3687238048793196e-61	295223.42497049086	12496031.289351342	102532.73873711465
|733⟩→|533⟩	2.800950976477717e-61	869669660048328.0	3.976735962166506e+16	21037.66352952688
|844⟩→|744⟩	5.4669786517463825e-62	6.102755615388175e+24	2.29148696969236e+26	5136.148322638395
|833⟩→|533⟩	2.021591114571753e-64	1088148213766280.0	3.976735962166506e+16	26173.811852165272
|522⟩→|422⟩	2.41282733794865e-65	279901.51253753714	12223474.48169749	24160.44170969102
|622⟩→|422⟩	2.1893766061454805e-69	343378.03547883406	12223474.48169749	37284.6322680417
|833⟩→|633⟩	5.2653076244673863e-70	1220804430105240.0	3.994351826966423e+16	13049.621293814593
|722⟩→|422⟩	1.0902002599272655e-71	343378.03547883406	12223474.48169749	45198.105239217904
|822⟩→|422⟩	4.3571543639764704e-73	343378.03547883406	12223474.48169749	50334.25356185629
|833⟩→|733⟩	2.881853265369548e-74	1343392921461472.0	3.994351826966423e+16	5136.148322638395
|622⟩→|522⟩	2.0252445968558624e-76	377665.5993713457	12268810.867208032	13124.190558350681
|411⟩→|311⟩	2.0197046950423895e-76	0.008092922668355826	0.00848165125726952	52198.48517525837
|722⟩→|522⟩	9.186371575571375e-79	450740.5960291382	12268810.867208032	21037.66352952688
|511⟩→|311⟩	5.3918741677780327e-79	0.008128304070852596	0.00848165125726952	76358.92688494938
|822⟩→|522⟩	3.52729653202998e-80	482466.6505078897	12268810.867208032	26173.811852165272
|611⟩→|311⟩	3.2055537357441286e-80	0.0081500668020645	0.00848165125726952	89483.11744330006
|711⟩→|311⟩	6.787055807314671e-81	0.0081500668020645	0.00848165125726952	97396.59041447628
|811⟩→|311⟩	2.6205320960339226e-81	0.0081500668020645	0.00848165125726952	102532.73873711465
|722⟩→|622⟩	1.501880745560621e-82	568271.7140771132	12268810.867208032	7913.4729711761975
|822⟩→|622⟩	5.259237466439927e-84	597788.8001422137	12268810.867208032	13049.621293814593
|511⟩→|411⟩	3.3962262458921293e-85	0.008260244228353813	0.008472625828179495	24160.44170969102
|822⟩→|722⟩	4.082101017336019e-86	701957.1689589731	12268810.867208032	5136.148322638395
|611⟩→|411⟩	1.8480176972803496e-86	0.008342720319351276	0.008463831185405177	37284.6322680417
|711⟩→|411⟩	3.7730382929990456e-87	0.06718679807878093	0.008463831185405177	45198.105239217904
|811⟩→|411⟩	1.428901752709961e-87	0.06723749405919865	0.00845525017910832	50334.25356185629
|611⟩→|511⟩	8.274081695017782e-89	0.06737431225752122	0.008438664513323209	13124.190558350681
|711⟩→|511⟩	1.5462449041620289e-89	0.06746657926500624	0.008414999614591018	21037.66352952688
|811⟩→|511⟩	5.6446436362830745e-90	0.06758812588616699	0.008392441592764522	26173.811852165272
|855⟩→|755⟩	2.396528827492458e-90	2.0873485872568082e+34	1.948803381849765e+35	5136.148322638395
|711⟩→|611⟩	1.3753929092796935e-90	0.06770967250732773	0.008311040143841274	7913.4729711761975
|755⟩→|655⟩	1.0670168127908508e-90	2.0873485872568082e+34	1.948803381849765e+35	7913.4729711761975
|855⟩→|655⟩	5.825335662795093e-91	2.0873485872568082e+34	1.948803381849765e+35	13049.621293814593
|811⟩→|611⟩	4.599605114496364e-91	0.06788885390830549	0.008272377119697544	13049.621293814593
|811⟩→|711⟩	1.3884269175098038e-91	0.06806803530928324	0.008224024057123556	5136.148322638395
|866⟩→|766⟩	3.8465518221660025e-93	1.948803381849765e+35	0.0	5136.148322638395
