label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	5.546512117296371e-33	2.30460100557977	0.007584229012508212	33854657081.37168
|544⟩	2.4060774097871024e-35	167405.56765339148	359.3327723281052	33962063339.7239
|655⟩	2.912277627599288e-38	53058073757.24414	190219454.1926239	34020407480.06338
|766⟩	3.214931315802016e-41	2.5314812140352064e+16	197012049934719.75	34055587156.520393
|644⟩	7.50612078805686e-43	2.155606001198464	279.9271598394578	34020407480.06338
|744⟩	9.161300133572563e-46	4421438264556226.5	399.48183367238886	34055587156.520393
|533⟩	3.813256769394897e-46	0.0001045882710743462	0.0065587213352544	33962063339.7239
|755⟩	4.5563774026883865e-50	838801.1460894346	128173586.00655349	34055587156.520393
|855⟩	9.300362356008051e-52	2160027.8932741582	125228810.37814605	34078420119.605476
|866⟩	4.1358584409002795e-58	703041321910.1406	109391317128107.66	34078420119.605476
|633⟩	1.2343051913416023e-59	0.00012595200003701588	0.006584734450946873	34020407480.06338
|844⟩	2.2111129235120713e-60	5.514968671893541	276.7881939116818	34078420119.605476
|733⟩	4.99876072534401e-70	0.00014547676464882198	0.0066083246486493405	34055587156.520393
|833⟩	3.054757861314748e-77	0.0001961202651077536	0.0066083246486493405	34078420119.605476
|211⟩	6.55136952661652e-92	9.021455710177535e+17	0.0	32959604928.43651
|311⟩	1.9515144919034253e-92	9.021455710177535e+17	0.0	33622606523.20331
|411⟩	8.169700822655068e-93	9.021455710177535e+17	0.0	33854657081.37168
|511⟩	4.161381020344536e-93	9.021455710177535e+17	0.0	33962063339.7239
|322⟩	3.590529725062642e-93	9.021455710177535e+17	0.0	33622606523.20331
|611⟩	2.400478028933179e-93	9.021455710177535e+17	0.0	34020407480.06338
|422⟩	2.1038449348191115e-93	9.021455710177535e+17	0.0	33854657081.37168
|711⟩	1.5085326888427498e-93	9.021455710177535e+17	0.0	34055587156.520393
|522⟩	1.2213040566081645e-93	9.021455710177535e+17	0.0	33962063339.7239
|811⟩	1.0091798855465643e-93	9.021455710177535e+17	0.0	34078420119.605476
|622⟩	7.527353396375255e-94	9.021455710177535e+17	0.0	34020407480.06338
|722⟩	4.916132759870087e-94	9.021455710177535e+17	0.0	34055587156.520393
|822⟩	3.3702537798403433e-94	9.021455710177535e+17	0.0	34078420119.605476
|877⟩	1.6999048051072078e-105	168267418.22659695	0.0	34078420119.605476
