label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	1.0624393591682613e-39	662.6947013881509	45363.48891802341	2615282.0780170932
|644⟩→|544⟩	1.3053697515064105e-41	2051675279.6798096	627356672434.1283	1420647.0547253352
|422⟩→|322⟩	1.057290258896156e-41	0.00010066975708752403	0.005656312842738305	5650300.785839398
|744⟩→|644⟩	1.427369516438026e-45	11905688970.153198	620953508028.4331	856605.3669494133
|633⟩→|433⟩	3.4521633185338897e-46	915.2706038751639	45662.39309453908	4035929.132742428
|311⟩→|211⟩	3.918828622090187e-48	2.0789649013205059e-07	2.347534419224945e-07	16143716.530969713
|755⟩→|655⟩	2.63876615749483e-48	2.300565453682893e+16	1.477549354604286e+19	856605.3669494133
|522⟩→|322⟩	2.4566543279494965e-49	0.00010568536181511639	0.005682538791378472	8265582.863856492
|855⟩→|755⟩	2.1960872317588132e-49	2.8350572164822016e+17	1.4496579950549256e+19	555969.8295104364
|844⟩→|644⟩	9.927539988551665e-50	12816066028.503174	623121761533.3025	1412575.1964598496
|844⟩→|544⟩	4.180193493885962e-50	3896016493.4935303	627804487085.1309	2833222.251185185
|633⟩→|533⟩	2.6486385569501855e-50	924.0144082916522	45190.61916915092	1420647.0547253352
|733⟩→|433⟩	3.908287657864958e-51	942.7859250979236	45793.56423008895	4892534.499691842
|855⟩→|655⟩	6.3599988305522486e-52	4.335724233575219e+16	1.477549354604286e+19	1412575.1964598496
|844⟩→|744⟩	2.9772208276161327e-53	14561927267.427246	617035221345.7028	555969.8295104364
|622⟩→|322⟩	1.813169974800061e-53	0.00012875603907398954	0.005693285891505551	9686229.918581828
|411⟩→|211⟩	1.864905418396795e-54	2.0846508850871267e-07	2.3619792119905437e-07	21794017.31680911
|833⟩→|433⟩	1.484083580581521e-54	868.7798763982064	45914.968997026095	5448504.329202278
|733⟩→|533⟩	2.2046342917830048e-55	924.0144082916522	45190.61916915092	2277252.4216747484
|866⟩→|766⟩	1.213799257250588e-55	1.0849306943215235e+24	6.39574524931501e+26	555969.8295104364
|722⟩→|322⟩	8.390947872604051e-56	0.00012495320306396118	0.00571376772341192	10542835.285531241
|511⟩→|211⟩	6.084968371450342e-57	1.7794846240870665e-06	2.370141659877272e-07	24409299.394826204
|822⟩→|322⟩	3.3576214304527707e-57	0.00014292308980690116	0.005730822016365057	11098805.115041675
|611⟩→|211⟩	3.945700306083369e-58	1.7794846240870665e-06	2.3790885705060863e-07	25829946.449551538
|711⟩→|211⟩	8.739303510644807e-59	1.7794846240870665e-06	2.3790885705060863e-07	26686551.81650095
|833⟩→|533⟩	6.840621068952007e-59	924.0144082916522	45190.61916915092	2833222.251185185
|811⟩→|211⟩	3.4636773539922904e-59	1.7794846240870665e-06	2.388978305871889e-07	27242521.64601139
|522⟩→|422⟩	9.20962629788473e-62	0.00013082019092869844	0.005616946723302635	2615282.0780170932
|833⟩→|633⟩	3.5135836504780258e-65	1066.6328973322088	45363.48891802341	1412575.1964598496
|622⟩→|422⟩	5.090396546915157e-66	0.00013082019092869844	0.005616946723302635	4035929.132742428
|722⟩→|422⟩	1.917066468427904e-68	0.00016054589196458965	0.005616946723302635	4892534.499691842
|822⟩→|422⟩	6.487163948744943e-70	0.00016054589196458965	0.005616946723302635	5448504.329202278
|833⟩→|733⟩	5.773103480981426e-70	1197.804032882079	45363.48891802341	555969.8295104364
|622⟩→|522⟩	1.877304668060721e-73	0.00017262969254165737	0.005616946723302635	1420647.0547253352
|411⟩→|311⟩	1.0566128766052046e-74	2.110354988074257e-07	2.3293111384250222e-07	5650300.785839398
|722⟩→|522⟩	6.439233619400105e-76	0.00021759841652392673	0.005616946723302635	2277252.4216747484
|511⟩→|311⟩	3.1535215989386528e-77	2.1194005423729873e-07	2.3293111384250222e-07	8265582.863856492
|822⟩→|522⟩	2.0953528521103562e-77	0.00021759841652392673	0.005616946723302635	2833222.251185185
|611⟩→|311⟩	1.9726526523030455e-78	2.1194005423729873e-07	2.3293111384250222e-07	9686229.918581828
|711⟩→|311⟩	4.288067781731571e-79	2.1194005423729873e-07	2.3293111384250222e-07	10542835.285531241
|811⟩→|311⟩	1.6805709121784786e-79	2.1301967159966336e-07	2.3293111384250222e-07	11098805.115041675
|722⟩→|622⟩	6.3740436389247805e-80	0.0002688887312929794	0.005616946723302635	856605.3669494133
|822⟩→|622⟩	1.8915986984913107e-81	0.0002688887312929794	0.005616946723302635	1412575.1964598496
|511⟩→|411⟩	2.6599398798552732e-83	2.1539420976915432e-07	2.3293111384250222e-07	2615282.0780170932
|822⟩→|722⟩	1.1129408045140245e-83	0.00032785712033133515	0.005640545947224655	555969.8295104364
|611⟩→|411⟩	1.5228998363511481e-84	2.1674996828276053e-07	2.3293111384250222e-07	4035929.132742428
|711⟩→|411⟩	3.192174966471168e-85	2.1834867765186738e-07	2.3293111384250222e-07	4892534.499691842
|811⟩→|411⟩	1.2271078293050698e-85	2.1834867765186738e-07	2.3293111384250222e-07	5448504.329202278
|611⟩→|511⟩	7.620665567195873e-87	2.2274975205554154e-07	2.3239053212728415e-07	1420647.0547253352
|711⟩→|511⟩	1.4620475351669198e-87	2.2617608653520724e-07	2.3239053212728415e-07	2277252.4216747484
|811⟩→|511⟩	5.417249995650576e-88	2.2617608653520724e-07	2.3239053212728415e-07	2833222.251185185
|711⟩→|611⟩	1.3671480546518157e-88	1.800621956593227e-06	2.3239053212728415e-07	856605.3669494133
|811⟩→|611⟩	4.636512724609774e-89	1.800621956593227e-06	2.3239053212728415e-07	1412575.1964598496
|811⟩→|711⟩	1.4320236694549797e-89	1.8108547656713886e-06	2.3187504884705457e-07	555969.8295104364
