label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	2.191043126138815e-37	0.12053475963181448	8.558061269480646	11370753.838456308
|644⟩→|544⟩	2.6712619820184043e-38	53739.84825274348	17949085.81320557	6176705.788791083
|422⟩→|322⟩	6.716733407364609e-41	6.977680488260058e-07	4.14775047830676e-05	24566443.478146344
|744⟩→|644⟩	1.833679107074153e-42	322404.0346779488	17777495.804004	3724358.7780280183
|633⟩→|433⟩	4.39098009261752e-44	0.16652474854969945	8.58649591039472	17547459.627247393
|755⟩→|655⟩	3.8418630337611227e-44	96415394652.8125	63679632072913.03	3724358.7780280183
|855⟩→|755⟩	2.9808114151603133e-45	1104929730270.7266	62462807739972.29	2417252.0915085683
|844⟩→|644⟩	7.635888998049427e-47	350817.5935981944	17836855.926073804	6141610.869536586
|844⟩→|544⟩	3.047864988598145e-47	102138.67822055891	17960753.106046826	12318316.65832767
|855⟩→|655⟩	4.889777087309999e-48	149172586747.35156	63679632072913.03	6141610.869536586
|633⟩→|533⟩	2.5025916800408462e-48	0.1679850239626468	8.526624103200138	6176705.788791083
|522⟩→|322⟩	1.47206997051298e-48	8.87332593243189e-07	4.164782025966771e-05	35937197.31660265
|733⟩→|433⟩	3.410728683259072e-49	0.17161116541649335	8.636334732799579	21271818.405275412
|844⟩→|744⟩	1.5198909582644015e-50	381586.3156102076	17662797.011639364	2417252.0915085683
|866⟩→|766⟩	1.2695229978040806e-50	5.833892014396539e+17	4.1780023011804126e+20	2417252.0915085683
|622⟩→|322⟩	1.0389684039770894e-52	9.511347473973135e-07	4.180189855377451e-05	42113903.10539374
|833⟩→|433⟩	1.006570062324822e-52	0.15818890794878726	8.658443505199463	23689070.49678398
|733⟩→|533⟩	1.443138553005026e-53	0.1679850239626468	8.526624103200138	9901064.566819102
|722⟩→|322⟩	4.665160622231195e-55	9.8040215663397e-07	4.1932240818992864e-05	45838261.883421764
|822⟩→|322⟩	1.8238971332217222e-56	1.1354889248119747e-06	4.204784016710205e-05	48255513.97493032
|833⟩→|533⟩	3.473446538287701e-57	0.1679850239626468	8.526624103200138	12318316.65832767
|522⟩→|422⟩	5.0539382448144e-61	8.981372354522339e-07	4.125447279023195e-05	11370753.838456308
|833⟩→|633⟩	1.098306354135134e-63	0.19394262984950394	8.526624103200138	6141610.869536586
|622⟩→|422⟩	2.7083251606683607e-65	9.786930949779184e-07	4.125447279023195e-05	17547459.627247393
|722⟩→|422⟩	1.0018084001784415e-67	1.2051349305260752e-06	4.125447279023195e-05	21271818.405275412
|833⟩→|733⟩	1.2515211365070945e-68	0.26152250712579317	8.558061269480646	2417252.0915085683
|822⟩→|422⟩	3.3533620545205244e-69	1.2051349305260752e-06	4.125447279023195e-05	23689070.49678398
|622⟩→|522⟩	9.464494573682901e-73	1.2856907900517665e-06	4.125447279023195e-05	6176705.788791083
|722⟩→|522⟩	3.188590285203243e-75	1.5436258863423148e-06	4.125447279023195e-05	9901064.566819102
|822⟩→|522⟩	1.0263641673018068e-76	1.6171483209234295e-06	4.125447279023195e-05	12318316.65832767
|722⟩→|622⟩	3.0593954369670885e-79	1.684643899544333e-06	4.125447279023195e-05	3724358.7780280183
|822⟩→|622⟩	8.981155776252132e-81	1.9883619554527743e-06	4.125447279023195e-05	6141610.869536586
|822⟩→|722⟩	5.180667483624594e-83	2.4872011688420538e-06	4.137519900421702e-05	2417252.0915085683
|311⟩→|211⟩	1.2883047920833669e-89	6.650087893187843e+24	0.0	70189838.50898957
|411⟩→|211⟩	7.281629193287912e-90	6.650087893187843e+24	0.0	94756281.98713592
|411⟩→|311⟩	7.1099188269444235e-90	6.650087893187843e+24	0.0	24566443.478146344
|511⟩→|211⟩	4.923987967429321e-90	6.650087893187843e+24	0.0	106127035.82559222
|511⟩→|411⟩	4.410356823562882e-90	6.650087893187843e+24	0.0	11370753.838456308
|511⟩→|311⟩	4.400734292946075e-90	6.650087893187843e+24	0.0	35937197.31660265
|611⟩→|211⟩	3.6386063538171448e-90	6.650087893187843e+24	0.0	112303741.6143833
|611⟩→|311⟩	3.1383760827387773e-90	6.650087893187843e+24	0.0	42113903.10539374
|611⟩→|511⟩	2.986403963793693e-90	6.650087893187843e+24	0.0	6176705.788791083
|611⟩→|411⟩	2.878755320907477e-90	6.650087893187843e+24	0.0	17547459.627247393
|711⟩→|211⟩	2.838798724443868e-90	6.650087893187843e+24	0.0	116028100.39241134
|711⟩→|311⟩	2.403637441509709e-90	6.650087893187843e+24	0.0	45838261.883421764
|811⟩→|211⟩	2.2984851527640736e-90	6.650087893187843e+24	0.0	118445352.4839199
|711⟩→|611⟩	2.1515935056485437e-90	6.650087893187843e+24	0.0	3724358.7780280183
|711⟩→|411⟩	2.126062856799097e-90	6.650087893187843e+24	0.0	21271818.405275412
|711⟩→|511⟩	2.0187160475485723e-90	6.650087893187843e+24	0.0	9901064.566819102
|811⟩→|311⟩	1.9248001894868893e-90	6.650087893187843e+24	0.0	48255513.97493032
|811⟩→|411⟩	1.669918807187993e-90	6.650087893187843e+24	0.0	23689070.49678398
|811⟩→|711⟩	1.6222367055832583e-90	6.650087893187843e+24	0.0	2417252.0915085683
|811⟩→|511⟩	1.5283279026765094e-90	6.650087893187843e+24	0.0	12318316.65832767
|811⟩→|611⟩	1.4909513833916745e-90	6.650087893187843e+24	0.0	6141610.869536586
