label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	1.815960012953206e-40	1.2773358689576649e-08	6.507060597780393e-07	2599406229198.8257
|644⟩→|544⟩	1.6483879462972422e-41	0.0014879822735704984	0.37019490624311785	1412023136848.7449
|633⟩→|433⟩	4.358425104099988e-46	1.3515854783973012e-08	6.530081686303002e-07	4011429366047.571
|633⟩→|533⟩	1.077123786832932e-49	1.4806734612985485e-08	6.454136498835082e-07	1412023136848.7449
|311⟩→|211⟩	2.9455387912637463e-84	102799.3523418186	0.0	16045717464190.283
|422⟩→|322⟩	1.8769642157768707e-84	102799.3523418186	0.0	5616001112466.598
|411⟩→|211⟩	1.6656865339982697e-84	102799.3523418186	0.0	21661718576656.88
|411⟩→|311⟩	1.6253845261367668e-84	102799.3523418186	0.0	5616001112466.598
|522⟩→|422⟩	1.303428069059256e-84	102799.3523418186	0.0	2599406229198.8257
|511⟩→|211⟩	1.1266349318406363e-84	102799.3523418186	0.0	24261124805855.703
|522⟩→|322⟩	1.0780416786309705e-84	102799.3523418186	0.0	8215407341665.422
|511⟩→|411⟩	1.0082189552545464e-84	102799.3523418186	0.0	2599406229198.8257
|511⟩→|311⟩	1.0063033450251512e-84	102799.3523418186	0.0	8215407341665.422
|622⟩→|522⟩	9.18660058025719e-85	102799.3523418186	0.0	1412023136848.7449
|611⟩→|211⟩	8.326385929513983e-85	102799.3523418186	0.0	25673147942704.45
|622⟩→|422⟩	8.145806629753465e-85	102799.3523418186	0.0	4011429366047.571
|622⟩→|322⟩	7.412865382415506e-85	102799.3523418186	0.0	9627430478514.168
|611⟩→|311⟩	7.177427394548656e-85	102799.3523418186	0.0	9627430478514.168
|611⟩→|511⟩	6.826965826392678e-85	102799.3523418186	0.0	1412023136848.7449
|611⟩→|411⟩	6.581933672899743e-85	102799.3523418186	0.0	4011429366047.571
