label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	1.3554711756062e-33	0.006973226208889294	2.552053898397316	71180273.44320722
|755⟩→|655⟩	2.547611930676349e-37	98.53786886515445	78432.83840980592	42919459.86835314
|744⟩→|644⟩	4.987246582896132e-38	0.04432969715997448	2.52784327966142	42919459.86835314
|855⟩→|755⟩	1.7904959508274423e-38	1234.9155627201399	77034.27304787796	27856380.203017656
|855⟩→|655⟩	1.1519176452052132e-41	152.27905039748293	78432.83840980592	70775840.0713708
|866⟩→|766⟩	2.538657650644376e-42	21035544.39505005	20078577002.73464	27856380.203017656
|844⟩→|644⟩	1.0380536601383794e-42	0.03933819924308102	2.5331302113336704	70775840.0713708
|844⟩→|544⟩	3.831187547245742e-43	0.012026851955100781	2.5535190090788267	141956113.514578
|844⟩→|744⟩	1.1809074475869338e-46	0.04242356584347995	2.511671640525698	27856380.203017656
|311⟩→|211⟩	1.485769053067032e-88	349346026185857.56	0.0	808866743.6728092
|422⟩→|322⟩	9.46398070876572e-89	349346026185857.56	0.0	283103360.2854832
|411⟩→|211⟩	8.421100509010322e-89	349346026185857.56	0.0	1091970103.9582925
|411⟩→|311⟩	8.194119926571402e-89	349346026185857.56	0.0	283103360.2854832
|522⟩→|422⟩	6.570735747382962e-89	349346026185857.56	0.0	131036412.47499509
|533⟩→|433⟩	6.0214523339873855e-89	349346026185857.56	0.0	131036412.47499509
|511⟩→|211⟩	5.70190963831361e-89	349346026185857.56	0.0	1223006516.4332874
|522⟩→|322⟩	5.44282940090857e-89	349346026185857.56	0.0	414139772.76047826
|511⟩→|411⟩	5.082237984152355e-89	349346026185857.56	0.0	131036412.47499509
|511⟩→|311⟩	5.079091000289937e-89	349346026185857.56	0.0	414139772.76047826
|633⟩→|533⟩	4.800855661088892e-89	349346026185857.56	0.0	71180273.44320722
|622⟩→|522⟩	4.63082591318782e-89	349346026185857.56	0.0	71180273.44320722
|611⟩→|211⟩	4.21643470938199e-89	349346026185857.56	0.0	1294186789.8764946
|622⟩→|422⟩	4.1095692262544e-89	349346026185857.56	0.0	202216685.9182023
|622⟩→|322⟩	3.7452993349222735e-89	349346026185857.56	0.0	485320046.2036855
|611⟩→|311⟩	3.6249313743514214e-89	349346026185857.56	0.0	485320046.2036855
|611⟩→|511⟩	3.441273714057719e-89	349346026185857.56	0.0	71180273.44320722
|633⟩→|433⟩	3.425022538481416e-89	349346026185857.56	0.0	202216685.9182023
|722⟩→|622⟩	3.401961234482852e-89	349346026185857.56	0.0	42919459.86835314
|611⟩→|411⟩	3.320182569815921e-89	349346026185857.56	0.0	202216685.9182023
|711⟩→|211⟩	3.2910188567319655e-89	349346026185857.56	0.0	1337106249.744848
|722⟩→|522⟩	3.042732414605976e-89	349346026185857.56	0.0	114099733.31156036
|733⟩→|533⟩	2.9820139371575625e-89	349346026185857.56	0.0	114099733.31156036
|722⟩→|422⟩	2.964562568887357e-89	349346026185857.56	0.0	245136145.78655547
|833⟩→|733⟩	2.878273121533887e-89	349346026185857.56	0.0	27856380.203017656
|722⟩→|322⟩	2.8107112929129287e-89	349346026185857.56	0.0	528239506.07203865
|711⟩→|311⟩	2.777563419244022e-89	349346026185857.56	0.0	528239506.07203865
|811⟩→|211⟩	2.6653730171170785e-89	349346026185857.56	0.0	1364962629.9478655
|822⟩→|722⟩	2.5936680092582652e-89	349346026185857.56	0.0	27856380.203017656
|711⟩→|611⟩	2.479312924235363e-89	349346026185857.56	0.0	42919459.86835314
|711⟩→|411⟩	2.4533148564782636e-89	349346026185857.56	0.0	245136145.78655547
|833⟩→|633⟩	2.4130033071563602e-89	349346026185857.56	0.0	70775840.0713708
|733⟩→|433⟩	2.3510995468338786e-89	349346026185857.56	0.0	245136145.78655547
|711⟩→|511⟩	2.3275332994283107e-89	349346026185857.56	0.0	114099733.31156036
|822⟩→|622⟩	2.3098197034069836e-89	349346026185857.56	0.0	70775840.0713708
|822⟩→|422⟩	2.294977182371678e-89	349346026185857.56	0.0	272992525.9895731
|822⟩→|522⟩	2.2651650438608443e-89	349346026185857.56	0.0	141956113.514578
|811⟩→|311⟩	2.2248986786272727e-89	349346026185857.56	0.0	556095886.2750562
|822⟩→|322⟩	2.222242604870056e-89	349346026185857.56	0.0	556095886.2750562
|833⟩→|533⟩	2.148404515612621e-89	349346026185857.56	0.0	141956113.514578
|811⟩→|411⟩	1.9275839703200545e-89	349346026185857.56	0.0	272992525.9895731
|811⟩→|711⟩	1.869340806487352e-89	349346026185857.56	0.0	27856380.203017656
|833⟩→|433⟩	1.766676632314343e-89	349346026185857.56	0.0	272992525.9895731
|811⟩→|511⟩	1.7627576006510755e-89	349346026185857.56	0.0	141956113.514578
|811⟩→|611⟩	1.7187482615120164e-89	349346026185857.56	0.0	70775840.0713708
