label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	7.199910115742716e-41	6.592320436788502e-08	3.305495634143767e-06	1910223822561.989
|644⟩→|544⟩	3.2926759426401123e-42	0.014114899459234831	3.4322842604512185	1037652446823.7969
|422⟩→|322⟩	6.428530312197555e-44	3.0199117732449857e-12	1.441734283487532e-10	4127026777140.0996
|633⟩→|433⟩	1.8511394507461867e-46	6.96712877576846e-08	3.3173626148032827e-06	2947876269385.7856
|633⟩→|533⟩	4.769878094976735e-50	5.893435420735608e-08	3.278174317441765e-06	1037652446823.7969
|522⟩→|322⟩	2.6499306919554574e-50	3.4076578990163397e-12	1.4485269800444006e-10	6037250599702.088
|622⟩→|322⟩	9.098872842234982e-54	4.24607930052219e-12	1.4541619304500045e-10	7074903046525.886
|522⟩→|422⟩	1.0480143134187645e-60	3.859326884298609e-12	1.4294874279099182e-10	1910223822561.989
|622⟩→|422⟩	2.7486680016327098e-64	3.859326884298609e-12	1.4294874279099182e-10	2947876269385.7856
|622⟩→|522⟩	1.8089696313788566e-70	5.415063116955292e-12	1.434146170025745e-10	1037652446823.7969
|311⟩→|211⟩	2.1644528764449016e-84	119514.72267458035	0.0	11791505077543.143
|411⟩→|211⟩	1.22371702547298e-84	119514.72267458035	0.0	15918531854683.244
|411⟩→|311⟩	1.1944372977510048e-84	119514.72267458035	0.0	4127026777140.0996
|511⟩→|211⟩	8.276114546348533e-85	119514.72267458035	0.0	17828755677245.23
|511⟩→|411⟩	7.40911975930436e-85	119514.72267458035	0.0	1910223822561.989
|511⟩→|311⟩	7.394128342425781e-85	119514.72267458035	0.0	6037250599702.088
|611⟩→|211⟩	6.1161147841836e-85	119514.72267458035	0.0	18866408124069.027
|611⟩→|311⟩	5.273519721041675e-85	119514.72267458035	0.0	7074903046525.886
|611⟩→|511⟩	5.0169565403794356e-85	119514.72267458035	0.0	1037652446823.7969
|611⟩→|411⟩	4.8365495852752e-85	119514.72267458035	0.0	2947876269385.7856
