label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	1.7556898558145347e-34	0.23313667868494292	85.31530210683506	34519799.41031073
|533⟩→|433⟩	9.675108054371478e-36	8.522960600861225e-05	0.004894561544060756	63547812.55079928
|744⟩→|644⟩	7.102760169391341e-39	1.4369492774453363	84.53635068477959	20814350.293786615
|755⟩→|655⟩	2.7680588313182792e-39	40998.543560773134	31059101.28593021	20814350.293786615
|855⟩→|755⟩	1.9976862290086967e-40	503243.9598614909	30493818.631745264	13509313.892601885
|633⟩→|433⟩	1.519723046104698e-42	9.167629189841923e-05	0.004910211309366239	98067611.96111001
|855⟩→|655⟩	1.6805983485720339e-43	63386.04997454211	31059101.28593021	34323664.1863885
|844⟩→|644⟩	1.656373823445687e-43	1.6025953982257164	84.69874433922492	34323664.1863885
|844⟩→|544⟩	6.186715759378453e-44	0.44081757783189346	85.36535854775111	68843463.59669922
|866⟩→|766⟩	9.794820119123757e-45	23928484282.648438	21148737983692.977	13509313.892601885
|633⟩→|533⟩	7.226048097380201e-47	7.638902783195511e-05	0.0048773056826731855	34519799.41031073
|844⟩→|744⟩	2.061829622374609e-47	1.7478967865410766	84.00693767336953	13509313.892601885
|733⟩→|433⟩	9.6728777295488e-48	8.409229415090331e-05	0.004924531244156949	118881962.25489663
|833⟩→|433⟩	2.4848763440604294e-51	0.00010482467932427207	0.004937733326866816	132391276.1474985
|733⟩→|533⟩	3.449054112184806e-52	9.203879313743769e-05	0.0048773056826731855	55334149.704097345
|833⟩→|533⟩	7.2643345319286835e-56	0.0001158119081884441	0.0048773056826731855	68843463.59669922
|833⟩→|633⟩	1.8210008586260887e-62	0.0001301318429791547	0.0048773056826731855	34323664.1863885
|833⟩→|733⟩	1.679647647111165e-67	0.0001433339256890218	0.004894561544060756	13509313.892601885
|311⟩→|211⟩	7.202883059236242e-89	1.1259519066435582e+17	0.0	392270447.84444004
|422⟩→|322⟩	4.58907764019643e-89	1.1259519066435582e+17	0.0	137294656.745554
|411⟩→|211⟩	4.077111892037893e-89	1.1259519066435582e+17	0.0	529565104.589994
|411⟩→|311⟩	3.973697783341748e-89	1.1259519066435582e+17	0.0	137294656.745554
|522⟩→|422⟩	3.1865266877816475e-89	1.1259519066435582e+17	0.0	63547812.55079928
|511⟩→|211⟩	2.7589070410756858e-89	1.1259519066435582e+17	0.0	593112917.1407933
|522⟩→|322⟩	2.6372199689211335e-89	1.1259519066435582e+17	0.0	200842469.29635325
|511⟩→|411⟩	2.464756188560693e-89	1.1259519066435582e+17	0.0	63547812.55079928
|511⟩→|311⟩	2.4614036007220886e-89	1.1259519066435582e+17	0.0	200842469.29635325
|622⟩→|522⟩	2.2458222642402735e-89	1.1259519066435582e+17	0.0	34519799.41031073
|611⟩→|211⟩	2.0394654475815703e-89	1.1259519066435582e+17	0.0	627632716.551104
|622⟩→|422⟩	1.9920759058874956e-89	1.1259519066435582e+17	0.0	98067611.96111001
|622⟩→|322⟩	1.813962579959679e-89	1.1259519066435582e+17	0.0	235362268.706664
|611⟩→|311⟩	1.7560544007679787e-89	1.1259519066435582e+17	0.0	235362268.706664
|611⟩→|511⟩	1.668949299185457e-89	1.1259519066435582e+17	0.0	34519799.41031073
|722⟩→|622⟩	1.6498688678528535e-89	1.1259519066435582e+17	0.0	20814350.293786615
|611⟩→|411⟩	1.6095421214041475e-89	1.1259519066435582e+17	0.0	98067611.96111001
|711⟩→|211⟩	1.5915240652208756e-89	1.1259519066435582e+17	0.0	648447066.8448907
|722⟩→|522⟩	1.4752105875296833e-89	1.1259519066435582e+17	0.0	55334149.704097345
|722⟩→|422⟩	1.4366626727951453e-89	1.1259519066435582e+17	0.0	118881962.25489663
|722⟩→|322⟩	1.3609725805915238e-89	1.1259519066435582e+17	0.0	256176619.0004506
|711⟩→|311⟩	1.3452622871676731e-89	1.1259519066435582e+17	0.0	256176619.0004506
|811⟩→|211⟩	1.2887940927791183e-89	1.1259519066435582e+17	0.0	661956380.7374926
|822⟩→|722⟩	1.2578663867764951e-89	1.1259519066435582e+17	0.0	13509313.892601885
|711⟩→|611⟩	1.2024167737858977e-89	1.1259519066435582e+17	0.0	20814350.293786615
|711⟩→|411⟩	1.1890198191173361e-89	1.1259519066435582e+17	0.0	118881962.25489663
|711⟩→|511⟩	1.1284985217987598e-89	1.1259519066435582e+17	0.0	55334149.704097345
|822⟩→|622⟩	1.119977463014839e-89	1.1259519066435582e+17	0.0	34323664.1863885
|822⟩→|422⟩	1.1119828669710204e-89	1.1259519066435582e+17	0.0	132391276.1474985
|822⟩→|522⟩	1.0980198614045376e-89	1.1259519066435582e+17	0.0	68843463.59669922
|811⟩→|311⟩	1.0774362775253008e-89	1.1259519066435582e+17	0.0	269685932.89305246
|822⟩→|322⟩	1.0758556381718579e-89	1.1259519066435582e+17	0.0	269685932.89305246
|811⟩→|411⟩	9.340758889767159e-90	1.1259519066435582e+17	0.0	132391276.1474985
|811⟩→|711⟩	9.065894516928868e-90	1.1259519066435582e+17	0.0	13509313.892601885
|811⟩→|511⟩	8.545230702864116e-90	1.1259519066435582e+17	0.0	68843463.59669922
|811⟩→|611⟩	8.333961118883685e-90	1.1259519066435582e+17	0.0	34323664.1863885
