label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	4.2770080547045763e-38	0.00038944747397043496	2.9522065885239723e-09	1628956093655904.5
|433⟩	2.1243910159419974e-41	561.193032843249	0.0042494702308600585	1631500978249483.0
|544⟩	6.862625594282748e-45	2134863250.1484053	23498.66104556526	1632678896261368.0
|533⟩	6.3285997878793274e-55	7.645991152711818e-05	0.003215181017651234	1632678896261368.0
|644⟩	3.2835848373248284e-56	156.92726391681936	15351.492482518644	1633318752959182.0
|422⟩	8.705001664702363e-61	6.560472303036935e-11	2.4983750233300786e-09	1631500978249483.0
|633⟩	1.2050511379609471e-65	7.079156525979964e-05	0.0032295152463893513	1633318752959182.0
|522⟩	1.4671474627515294e-73	8.672930415944871e-11	2.4983750233300786e-09	1632678896261368.0
|622⟩	1.4606197669600876e-80	1.1526355596393972e-10	2.4983750233300786e-09	1633318752959182.0
|211⟩	8.893957183717852e-90	5993812293.290682	0.0	1621684994817108.5
|311⟩	2.7454192987148647e-90	5993812293.290682	0.0	1628956093655904.5
|411⟩	1.163649801687914e-90	5993812293.290682	0.0	1631500978249483.0
|511⟩	5.961182705839816e-91	5993812293.290682	0.0	1632678896261368.0
|611⟩	3.4493376264526136e-91	5993812293.290682	0.0	1633318752959182.0
|655⟩	4.881993558428851e-99	970019433.5714931	5993812293.290682	1633318752959182.0
