label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	3.752186835097447e-38	8.208774264833111e-05	1.1342272186846951e-07	3180295109390781.0
|544⟩	9.548865651922833e-41	11.044982496114542	0.01185428455507518	3189170889059326.5
|644⟩	1.138485910533203e-48	8.766537205404969e-05	0.008735446073472727	3193992300237302.5
|533⟩	5.059610930954447e-50	2.112404172500942e-09	9.437373260916762e-08	3189170889059326.5
|633⟩	3.546034158624347e-61	2.4425818163755356e-09	9.437373260916762e-08	3193992300237302.5
|211⟩	3.714828196779743e-87	1006.3549846656891	0.0	3106330278819566.5
|311⟩	1.1124786770418448e-87	1006.3549846656891	0.0	3161119042205652.0
|411⟩	4.665913496341099e-88	1006.3549846656891	0.0	3180295109390781.0
|511⟩	2.3787161492101716e-88	1006.3549846656891	0.0	3189170889059326.5
|322⟩	2.05454426798251e-88	1006.3549846656891	0.0	3161119042205652.0
|611⟩	1.3727963549544588e-88	1006.3549846656891	0.0	3193992300237302.5
|422⟩	1.2073833871932151e-88	1006.3549846656891	0.0	3180295109390781.0
|522⟩	7.01845652292838e-89	1006.3549846656891	0.0	3189170889059326.5
|622⟩	4.3289016200660144e-89	1006.3549846656891	0.0	3193992300237302.5
|655⟩	3.7527862019138134e-90	0.0	1006.3549846656891	3193992300237302.5
