label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	4.4090629240230356e-33	36.72364789832188	0.00033335914541499177	16355103044.686373
|433⟩	2.2289645206709435e-36	50516209.31213683	462.7391090492404	16380862554.712318
|544⟩	7.255143426922637e-40	181159780668476.56	2488221226.0124903	16392785527.924328
|655⟩	2.2158132533032066e-43	9.344676048951364e+20	2.5103124834057464e+16	16399262204.730848
|766⟩	6.014222314462445e-47	6.570298509494664e+27	4.911065774543628e+23	16403167436.57152
|744⟩	1.1635262635327259e-49	1.1783245906404493e+24	2621418217.1117773	16403167436.57152
|644⟩	4.763836327206663e-51	14389429.102504492	1756980052.6288722	16399262204.730848
|533⟩	2.577084997198184e-51	6.047114586314137	365.56877905296506	16392785527.924328
|422⟩	9.024972710986658e-60	5.596847039105867e-06	0.0002863914794964667	16380862554.712318
|755⟩	3.7252977201316826e-60	111046317675544.0	1.4333326009717194e+16	16403167436.57152
|855⟩	8.474973032975725e-62	241015497246518.0	1.3996055330036012e+16	16405702082.237337
|633⟩	2.2490278303662233e-64	8.405696626614827	365.56877905296506	16399262204.730848
|844⟩	2.3437400388865634e-67	37349778.8616097	1737607144.8502493	16405702082.237337
|866⟩	4.17384394398873e-70	1.5340792965208767e+21	2.1559508689827606e+23	16405702082.237337
|733⟩	1.9445601872782797e-74	9.441533464823067	366.9314527422697	16403167436.57152
|522⟩	5.125900767701193e-75	8.282736783331638e-06	0.00028754945768467413	16392785527.924328
|833⟩	1.9809094757977634e-81	12.29283109585782	366.9314527422697	16405702082.237337
|622⟩	2.3440547905248918e-83	1.0548853987821737e-05	0.00028754945768467413	16399262204.730848
|722⟩	4.042845529827706e-88	1.593978009401892e-05	0.00028754945768467413	16403167436.57152
|822⟩	5.193327524386144e-91	1.992920951939995e-05	0.00028754945768467413	16405702082.237337
|211⟩	9.223079075737951e-95	2.1008030830853656e+28	0.0	16281504444.612244
|311⟩	2.8467588964175414e-95	2.1008030830853656e+28	0.0	16355103044.686373
|411⟩	1.2065655014562822e-95	2.1008030830853656e+28	0.0	16380862554.712318
|511⟩	6.180945037443896e-96	2.1008030830853656e+28	0.0	16392785527.924328
|611⟩	3.576471966931652e-96	2.1008030830853656e+28	0.0	16399262204.730848
|711⟩	2.2517403941545256e-96	2.1008030830853656e+28	0.0	16403167436.57152
|811⟩	1.5081866313971547e-96	2.1008030830853656e+28	0.0	16405702082.237337
|877⟩	1.5708785229069103e-111	407.7022604203739	0.0	16405702082.237337
