label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	1.1208191664745716e-33	0.010758012622703816	4.004943733824958	62413125.26534219
|755⟩→|655⟩	1.1362087537832909e-37	256.40411549431155	229519.90376990545	37633146.03197812
|744⟩→|644⟩	4.126126661606824e-38	0.06658381769544208	3.968966312027455	37633146.03197812
|855⟩→|755⟩	8.036578290362901e-39	3761.0089810334903	225626.0411617414	24425359.203447334
|855⟩→|655⟩	5.418650680168619e-42	488.34223032637965	229519.90376990545	62058505.23542546
|866⟩→|766⟩	9.367125605491583e-43	74447135.96150208	70333866388.2871	24425359.203447334
|844⟩→|644⟩	8.694410716504068e-43	0.07422013433904429	3.976484889467501	62058505.23542546
|844⟩→|544⟩	3.206949631087454e-43	0.020373032413602665	4.007253751872329	124471630.50076766
|844⟩→|744⟩	9.956833503595203e-47	0.08109518202011534	3.9443861906982547	24425359.203447334
|311⟩→|211⟩	1.302670174175863e-88	1631130832921856.8	0.0	709240059.833434
|422⟩→|322⟩	8.298084328243354e-89	1631130832921856.8	0.0	248234020.94170183
|411⟩→|211⟩	7.381206501999507e-89	1631130832921856.8	0.0	957474080.7751358
|411⟩→|311⟩	7.184807711915368e-89	1631130832921856.8	0.0	248234020.94170183
|522⟩→|422⟩	5.761415865281202e-89	1631130832921856.8	0.0	114896889.69301628
|533⟩→|433⟩	5.279728118270977e-89	1631130832921856.8	0.0	114896889.69301628
|511⟩→|211⟩	4.997127855875301e-89	1631130832921856.8	0.0	1072370970.468152
|522⟩→|322⟩	4.771519926868665e-89	1631130832921856.8	0.0	363130910.63471806
|511⟩→|411⟩	4.456291249113879e-89	1631130832921856.8	0.0	114896889.69301628
|511⟩→|311⟩	4.452810013715637e-89	1631130832921856.8	0.0	363130910.63471806
|633⟩→|533⟩	4.209538747553719e-89	1631130832921856.8	0.0	62413125.26534219
|622⟩→|522⟩	4.060472488056216e-89	1631130832921856.8	0.0	62413125.26534219
|611⟩→|211⟩	3.694992995645683e-89	1631130832921856.8	0.0	1134784095.733494
|622⟩→|422⟩	3.603040285701601e-89	1631130832921856.8	0.0	177310014.9583585
|622⟩→|322⟩	3.283063593351974e-89	1631130832921856.8	0.0	425544035.9000603
|611⟩→|311⟩	3.177702471564067e-89	1631130832921856.8	0.0	425544035.9000603
|611⟩→|511⟩	3.0174415028076673e-89	1631130832921856.8	0.0	62413125.26534219
|633⟩→|433⟩	3.0028004025828005e-89	1631130832921856.8	0.0	177310014.9583585
|722⟩→|622⟩	2.982964987603632e-89	1631130832921856.8	0.0	37633146.03197812
|611⟩→|411⟩	2.9109949121490024e-89	1631130832921856.8	0.0	177310014.9583585
|711⟩→|211⟩	2.8838941673796466e-89	1631130832921856.8	0.0	1172417241.7654724
|722⟩→|522⟩	2.6678054870195724e-89	1631130832921856.8	0.0	100046271.29732032
|733⟩→|533⟩	2.6145399717523872e-89	1631130832921856.8	0.0	100046271.29732032
|722⟩→|422⟩	2.5990115084932043e-89	1631130832921856.8	0.0	214943160.99033663
|833⟩→|733⟩	2.5237721337672274e-89	1631130832921856.8	0.0	24425359.203447334
|722⟩→|322⟩	2.4636855393217095e-89	1631130832921856.8	0.0	463177181.9320385
|711⟩→|311⟩	2.4347623593764362e-89	1631130832921856.8	0.0	463177181.9320385
|811⟩→|211⟩	2.335578122375133e-89	1631130832921856.8	0.0	1196842600.9689198
|822⟩→|722⟩	2.274223748140868e-89	1631130832921856.8	0.0	24425359.203447334
|711⟩→|611⟩	2.173956895071328e-89	1631130832921856.8	0.0	37633146.03197812
|711⟩→|411⟩	2.1508487352728017e-89	1631130832921856.8	0.0	214943160.99033663
|833⟩→|633⟩	2.115702774919304e-89	1631130832921856.8	0.0	62058505.23542546
|733⟩→|433⟩	2.0611306555665953e-89	1631130832921856.8	0.0	214943160.99033663
|711⟩→|511⟩	2.0407486772908437e-89	1631130832921856.8	0.0	100046271.29732032
|822⟩→|622⟩	2.0252443158548786e-89	1631130832921856.8	0.0	62058505.23542546
|822⟩→|422⟩	2.0119151717307634e-89	1631130832921856.8	0.0	239368520.19378394
|822⟩→|522⟩	1.9859703505950558e-89	1631130832921856.8	0.0	124471630.50076766
|811⟩→|311⟩	1.9502457156996646e-89	1631130832921856.8	0.0	487602541.13548577
|822⟩→|322⟩	1.9478032424945297e-89	1631130832921856.8	0.0	487602541.13548577
|833⟩→|533⟩	1.8835723174430805e-89	1631130832921856.8	0.0	124471630.50076766
|811⟩→|411⟩	1.689877484338663e-89	1631130832921856.8	0.0	239368520.19378394
|811⟩→|711⟩	1.639108638001234e-89	1631130832921856.8	0.0	24425359.203447334
|833⟩→|433⟩	1.5487204960911077e-89	1631130832921856.8	0.0	239368520.19378394
|811⟩→|511⟩	1.54550363224684e-89	1631130832921856.8	0.0	124471630.50076766
|811⟩→|611⟩	1.507000344891282e-89	1631130832921856.8	0.0	62058505.23542546
