label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|322⟩	3.2353813044988613e-32	0.07531259109578631	1.9330819090889024e-05	24106995380.843758
|433⟩	2.678942396250125e-34	3873.602187169041	0.45385194752455527	24190557024.90911
|544⟩	1.8161262288832982e-37	2988283682.403776	518652.97861961485	24229234128.733643
|655⟩	1.1731290101321227e-40	3455169033119909.5	1082339255681.2096	24250243913.527218
|766⟩	6.801425318793485e-44	5.506618626953794e+21	4.469915961684206e+18	24262912151.11147
|644⟩	1.1846498476157628e-46	2735.389872710919	386417.3152503248	24250243913.527218
|744⟩	1.334414477775754e-47	4.236006637685713e+19	559436.421343243	24262912151.11147
|533⟩	3.967404019926158e-48	0.005822749247653247	0.36853077344227964	24229234128.733643
|755⟩	9.483837939324344e-55	4071449888.6533203	680636251602.3132	24262912151.11147
|855⟩	2.0404164380640487e-56	11194283994.308472	665013435083.397	24271134324.543556
|422⟩	1.946724619091491e-58	2.838782415287367e-07	1.7288376373567845e-05	24190557024.90911
|633⟩	1.587972960321156e-61	0.007015328781112884	0.3699792151746025	24250243913.527218
|844⟩	1.263204926361425e-63	8422.462323052692	381591.8102407152	24271134324.543556
|866⟩	1.1188146530251581e-63	1.4505727295798784e+16	2.2191369909028908e+18	24271134324.543556
|733⟩	7.579320982664976e-72	0.009918430520350963	0.3699792151746025	24262912151.11147
|522⟩	1.29598913394038e-73	4.5969305977058774e-07	1.7288376373567845e-05	24229234128.733643
|833⟩	5.1973702380018565e-79	0.010923758039401543	0.3712944334864077	24271134324.543556
|622⟩	6.51642424424426e-82	7.434096012550873e-07	1.7337255728230892e-05	24250243913.527218
|722⟩	1.1894360686071294e-86	9.382755947820115e-07	1.7337255728230892e-05	24262912151.11147
|822⟩	1.5791720799890288e-89	1.1656769841661642e-06	1.7337255728230892e-05	24271134324.543556
|211⟩	3.1179013530239365e-93	7.652788384307589e+21	0.0	23868247826.371326
|311⟩	9.498786430776796e-94	7.652788384307589e+21	0.0	24106995380.843758
|411⟩	4.0078265449277164e-94	7.652788384307589e+21	0.0	24190557024.90911
|511⟩	2.0488580247893388e-94	7.652788384307589e+21	0.0	24229234128.733643
|611⟩	1.1841974539141305e-94	7.652788384307589e+21	0.0	24250243913.527218
|711⟩	7.450650537336081e-95	7.652788384307589e+21	0.0	24262912151.11147
|811⟩	4.98816470081602e-95	7.652788384307589e+21	0.0	24271134324.543556
|877⟩	2.6834823360266692e-108	455999.3447654742	0.0	24271134324.543556
