label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	1.4678874830466216e-40	19282.232052610838	1053112.9714976375	1560994.5354179884
|422⟩→|322⟩	3.1602683259482365e-42	0.0010602396384072066	0.06644562238468184	3372519.0580018265
|644⟩→|544⟩	7.783307644859027e-43	98513940983.63281	29056112920781.39	847947.6488690309
|744⟩→|644⟩	1.0103812906384662e-46	569788185297.7109	28747621187110.7	511285.6880935714
|633⟩→|433⟩	5.781989805358216e-47	20275.46652560064	1056655.9623943754	2408942.1842870195
|311⟩→|211⟩	6.708572400791529e-48	2.0461948511421906e-07	2.0354872880192925e-07	9635768.737148078
|522⟩→|322⟩	8.195873958518685e-50	0.001307420524909661	0.0668547949611807	4933513.593419814
|755⟩→|655⟩	7.677576869939127e-50	2.511206571314774e+18	1.3675207170812131e+21	511285.6880935714
|844⟩→|644⟩	8.510905376466371e-51	487935411813.9219	28851976601294.797	843129.7645004566
|855⟩→|755⟩	6.576425594017822e-51	2.3442575526107546e+19	1.3405499557351805e+21	331844.07640688523
|633⟩→|533⟩	4.807447203809746e-51	20810.33631288819	1045391.0584713599	847947.6488690309
|844⟩→|544⟩	3.657973509152402e-51	186213515381.15234	29077588701730.113	1691077.4133694877
|733⟩→|433⟩	7.4195231897433e-52	18999.580878183246	1059900.5743290344	2920227.8723805915
|855⟩→|655⟩	2.3441099901487593e-53	4.1981604162319155e+18	1.3675207170812131e+21	843129.7645004566
|622⟩→|322⟩	6.432864966832068e-54	0.001367621335676722	0.06700741022452028	5781461.242288846
|844⟩→|744⟩	2.968180344276884e-54	694313149296.9102	28560969848729.082	331844.07640688523
|411⟩→|211⟩	2.725851834334739e-54	2.0498404964135577e-07	2.0445980463264967e-07	13008287.795149904
|833⟩→|433⟩	3.090252423788506e-55	23685.405581554165	1062892.1595334387	3252071.948787476
|733⟩→|533⟩	4.617600648946742e-56	20810.33631288819	1049252.0149844987	1359233.3369626023
|722⟩→|322⟩	3.073921362297512e-56	0.0013760811612931884	0.06725459111102274	6292746.9303824175
|511⟩→|211⟩	8.37342719847158e-57	1.7727951738023299e-06	2.0496086780467121e-07	14569282.330567893
|822⟩→|322⟩	1.2625112838382932e-57	0.0015860550556811848	0.06737104217141568	6624591.006789302
|611⟩→|211⟩	5.28216101733665e-58	1.7727951738023299e-06	2.0607686629076141e-07	15417229.979436923
|711⟩→|211⟩	1.153385802459885e-58	1.7727951738023299e-06	2.0670392313513747e-07	15928515.667530494
|811⟩→|211⟩	4.53437009873849e-59	1.7727951738023299e-06	2.0670392313513747e-07	16260359.743937379
|833⟩→|533⟩	1.5767995635427825e-59	26172.897389112622	1049252.0149844987	1691077.4133694877
|522⟩→|422⟩	3.5389107191496167e-62	0.001615237081375745	0.06620512561910753	1560994.5354179884
|833⟩→|633⟩	9.924360550933716e-66	29417.509323771694	1049252.0149844987	843129.7645004566
|622⟩→|422⟩	2.072209345519316e-66	0.001615237081375745	0.06620512561910753	2408942.1842870195
|722⟩→|422⟩	8.051080998279917e-69	0.001615237081375745	0.06594717058611307	2920227.8723805915
