label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	8.688056887810288e-34	0.016164758377008148	6.793076988573254	54397146.67130427
|755⟩→|655⟩	4.884008343882022e-38	796.3819399240892	705069.9740054422	32799763.762845796
|744⟩→|644⟩	3.2431304779892367e-38	0.12490453069537999	6.725910612769601	32799763.762845796
|855⟩→|755⟩	3.474860971448027e-39	9835.786432524328	692975.1844093759	21288308.211462405
|855⟩→|655⟩	2.460005789757975e-42	1515.4180661053397	705069.9740054422	54088071.97430819
|844⟩→|644⟩	6.848615363150989e-43	0.1083203147295535	6.75128116731244	54088071.97430819
|866⟩→|766⟩	3.306801716782137e-43	280654341.1098633	260117175422.4757	21288308.211462405
|844⟩→|544⟩	2.532778682141417e-43	0.03527439898798157	6.7983485763175056	108485218.64561246
|844⟩→|744⟩	7.815666627018292e-47	0.1159539535830092	6.681933544044107	21288308.211462405
|311⟩→|211⟩	1.1352792728377721e-88	8112235469797221.0	0.0	618149393.9920938
|422⟩→|322⟩	7.232129151657927e-89	8112235469797221.0	0.0	216352287.89723277
|411⟩→|211⟩	6.430964286240625e-89	8112235469797221.0	0.0	834501681.8893266
|411⟩→|311⟩	6.261984703892635e-89	8112235469797221.0	0.0	216352287.89723277
|522⟩→|422⟩	5.021441155143237e-89	8112235469797221.0	0.0	100140201.8267192
|533⟩→|433⟩	4.601569524414578e-89	8112235469797221.0	0.0	100140201.8267192
|511⟩→|211⟩	4.353246902940135e-89	8112235469797221.0	0.0	934641883.7160457
|522⟩→|322⟩	4.1579193939676804e-89	8112235469797221.0	0.0	316492489.72395194
|511⟩→|411⟩	3.883970630498392e-89	8112235469797221.0	0.0	100140201.8267192
|511⟩→|311⟩	3.8803339967337584e-89	8112235469797221.0	0.0	316492489.72395194
|633⟩→|533⟩	3.6688866006582646e-89	8112235469797221.0	0.0	54397146.67130427
|622⟩→|522⟩	3.5389832945532514e-89	8112235469797221.0	0.0	54397146.67130427
|611⟩→|211⟩	3.21866613508253e-89	8112235469797221.0	0.0	989039030.38735
|622⟩→|422⟩	3.1399856500841525e-89	8112235469797221.0	0.0	154537348.49802345
|622⟩→|322⟩	2.8606254230893824e-89	8112235469797221.0	0.0	370889636.3952563
|611⟩→|311⟩	2.768948897199175e-89	8112235469797221.0	0.0	370889636.3952563
|611⟩→|511⟩	2.629918334095903e-89	8112235469797221.0	0.0	54397146.67130427
|633⟩→|433⟩	2.616830559094681e-89	8112235469797221.0	0.0	154537348.49802345
|722⟩→|622⟩	2.5998647147322937e-89	8112235469797221.0	0.0	32799763.762845796
|611⟩→|411⟩	2.536917880682936e-89	8112235469797221.0	0.0	154537348.49802345
|711⟩→|211⟩	2.512020436328379e-89	8112235469797221.0	0.0	1021838794.150196
|722⟩→|522⟩	2.325035417931923e-89	8112235469797221.0	0.0	87196910.43415006
|733⟩→|533⟩	2.2785895806150202e-89	8112235469797221.0	0.0	87196910.43415006
|722⟩→|422⟩	2.264866386796152e-89	8112235469797221.0	0.0	187337112.26086926
|833⟩→|733⟩	2.1996425270016686e-89	8112235469797221.0	0.0	21288308.211462405
|722⟩→|322⟩	2.146565961527965e-89	8112235469797221.0	0.0	403689400.15810204
|711⟩→|311⟩	2.1214770768915066e-89	8112235469797221.0	0.0	403689400.15810204
|811⟩→|211⟩	2.034352671950842e-89	8112235469797221.0	0.0	1043127102.3616582
|822⟩→|722⟩	1.9821467061101754e-89	8112235469797221.0	0.0	21288308.211462405
|711⟩→|611⟩	1.8947603097806933e-89	8112235469797221.0	0.0	32799763.762845796
|711⟩→|411⟩	1.8743596288585613e-89	8112235469797221.0	0.0	187337112.26086926
|833⟩→|633⟩	1.843894800721208e-89	8112235469797221.0	0.0	54088071.97430819
|733⟩→|433⟩	1.7960868405851688e-89	8112235469797221.0	0.0	187337112.26086926
|711⟩→|511⟩	1.7785579931076343e-89	8112235469797221.0	0.0	87196910.43415006
|822⟩→|622⟩	1.765067831979274e-89	8112235469797221.0	0.0	54088071.97430819
|822⟩→|422⟩	1.7531878677196244e-89	8112235469797221.0	0.0	208625420.47233164
|822⟩→|522⟩	1.7307384148591837e-89	8112235469797221.0	0.0	108485218.64561246
|811⟩→|311⟩	1.6992535389460943e-89	8112235469797221.0	0.0	424977708.3695645
|822⟩→|322⟩	1.697029036284125e-89	8112235469797221.0	0.0	424977708.3695645
|833⟩→|533⟩	1.6414761342890056e-89	8112235469797221.0	0.0	108485218.64561246
|811⟩→|411⟩	1.4725981277650106e-89	8112235469797221.0	0.0	208625420.47233164
|811⟩→|711⟩	1.42860041737721e-89	8112235469797221.0	0.0	21288308.211462405
|833⟩→|433⟩	1.3495131123926925e-89	8112235469797221.0	0.0	208625420.47233164
|811⟩→|511⟩	1.3468928687640576e-89	8112235469797221.0	0.0	108485218.64561246
|811⟩→|611⟩	1.3134060128037385e-89	8112235469797221.0	0.0	54088071.97430819
