label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|211⟩	1.0860023207955112e-43	7.382214633518206e+24	2089.1031849219185	645950850.9070566
|322⟩	9.673761158543453e-47	1.3443244467010026e+29	3941465400956116.0	645955336.7329273
|433⟩	5.252571415543922e-53	9.831450336217267e+38	3.877759836718301e+27	645956906.7719821
|422⟩	2.9114238669097967e-76	72854211574611.5	2964519012383157.0	645956906.7719821
|533⟩	3.1774181716483124e-77	4.574873562114356e+25	2.264259883122499e+27	645957633.4757732
|311⟩	1.4821594741175933e-85	1634.8856282663319	1818.4305458492822	645955336.7329273
|633⟩	2.133258789418456e-87	5.489529094127634e+25	2.275378576043179e+27	645958028.2284498
|522⟩	6.340100073786005e-90	98344676699422.0	2976312249491284.0	645957633.4757732
|733⟩	2.9202426555867623e-95	8.481725148281716e+25	2.275378576043179e+27	645958266.2518634
|622⟩	2.0911249816951133e-97	125726000258684.5	2976312249491284.0	645958028.2284498
|411⟩	2.3988100298866816e-98	1663.6821218557454	1815.4404337783922	645956906.7719821
|833⟩	9.879225467860116e-101	9.20441324979597e+25	2.2854142955327884e+27	645958420.7382134
|722⟩	1.095293284168094e-101	156014164820761.0	2976312249491284.0	645958266.2518634
|511⟩	2.25980392628584e-103	13375.968661633813	1809.7584334947107	645957633.4757732
|822⟩	2.7254021694727264e-104	226257811933018.5	2976312249491284.0	645958420.7382134
|611⟩	9.04815649151166e-106	13432.546152291985	1783.713209651233	645958028.2284498
|711⟩	4.364527420008683e-107	13482.503059769804	1762.2758225007008	645958266.2518634
|811⟩	6.833984026295522e-108	13607.395328464354	1753.0911290554043	645958420.7382134
|644⟩	2.7169060522414723e-109	0.0	9.831450336249119e+38	645958028.2284498
|544⟩	1.662553792922642e-110	0.0	9.831450336249119e+38	645957633.4757732
|744⟩	8.349178157152254e-111	0.0	9.831450336249119e+38	645958266.2518634
|844⟩	1.0555702712658464e-112	0.0	9.831450336249119e+38	645958420.7382134
|855⟩	7.604619219377009e-126	9.831450336249119e+38	0.0	645958420.7382134
|755⟩	7.586690345314988e-126	9.831450336249119e+38	0.0	645958266.2518634
|655⟩	5.471768113758441e-126	9.831450336249119e+38	0.0	645958028.2284498
|866⟩	7.784559505712591e-132	9.831450336249119e+38	0.0	645958420.7382134
|766⟩	4.709538431530605e-132	9.831450336249119e+38	0.0	645958266.2518634
|877⟩	3.19520431759366e-138	9.831450336249119e+38	0.0	645958420.7382134
