label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|644⟩→|544⟩	3.877481579435539e-34	0.07397162735413332	27.493551777777597	40484126.64197273
|533⟩→|433⟩	4.5511308179460685e-36	0.00011453370741626445	0.007960435710906846	74527596.77272251
|744⟩→|644⟩	1.4887728657372652e-38	0.44262801137010044	27.185443280719912	24410651.500261843
|755⟩→|655⟩	7.749782118043484e-39	9265.779519989155	8024671.570858335	24410651.500261843
|855⟩→|755⟩	5.567332452173358e-40	132684.52525450662	7887444.476278049	15843451.694881478
|633⟩→|433⟩	8.029195126126503e-43	0.00012489186635289418	0.00801197077619971	115011723.41469522
|855⟩→|655⟩	4.402598808518189e-43	17422.411967903376	8024671.570858335	40254103.19514333
|844⟩→|644⟩	3.3273622348449787e-43	0.49419482845039653	27.303914522460556	40254103.19514333
|844⟩→|544⟩	1.2343116590627829e-43	0.14186537290442303	27.509605349693356	80738229.83711605
|866⟩→|766⟩	3.4549920909946177e-44	4883909415.546387	4396807045603.5977	15843451.694881478
|633⟩→|533⟩	4.2093133577147537e-47	0.00016010613709352417	0.007930536522695219	40484126.64197273
|844⟩→|744⟩	3.966334791382004e-47	0.5436140304826615	27.091780123046338	15843451.694881478
|733⟩→|433⟩	5.625613374723542e-48	0.00016248945588680404	0.008034544222101632	139422374.91495708
|833⟩→|433⟩	1.5373425819017314e-51	0.00014964011591723884	0.008055428389048113	155265826.60983855
|733⟩→|533⟩	2.1754871350197466e-52	0.00016010613709352417	0.007930536522695219	64894778.14223457
|833⟩→|533⟩	4.869678654295706e-56	0.00016010613709352417	0.007930536522695219	80738229.83711605
|833⟩→|633⟩	1.3453549196406804e-62	0.00018467424110777016	0.007960435710906846	40254103.19514333
|833⟩→|733⟩	1.3653826561106875e-67	0.00020724768700969114	0.007960435710906846	15843451.694881478
|311⟩→|211⟩	8.44794560000193e-89	1.5404934405368142e+16	0.0	460046893.6587809
|422⟩→|322⟩	5.382108233642966e-89	1.5404934405368142e+16	0.0	161016412.7805733
|411⟩→|211⟩	4.783008459086533e-89	1.5404934405368142e+16	0.0	621063306.4393542
|411⟩→|311⟩	4.660304856756073e-89	1.5404934405368142e+16	0.0	161016412.7805733
|522⟩→|422⟩	3.737102676829392e-89	1.5404934405368142e+16	0.0	74527596.77272251
|511⟩→|211⟩	3.236935196399546e-89	1.5404934405368142e+16	0.0	695590903.2120767
|522⟩→|322⟩	3.0933803553292754e-89	1.5404934405368142e+16	0.0	235544009.55329576
|511⟩→|411⟩	2.8906041583992808e-89	1.5404934405368142e+16	0.0	74527596.77272251
|511⟩→|311⟩	2.887060694423073e-89	1.5404934405368142e+16	0.0	235544009.55329576
|622⟩→|522⟩	2.6338461610788958e-89	1.5404934405368142e+16	0.0	40484126.64197273
|611⟩→|211⟩	2.3929834461478238e-89	1.5404934405368142e+16	0.0	736075029.8540494
|622⟩→|422⟩	2.336460927190345e-89	1.5404934405368142e+16	0.0	115011723.41469522
|622⟩→|322⟩	2.1278839941841264e-89	1.5404934405368142e+16	0.0	276028136.1952685
|611⟩→|311⟩	2.059869829289302e-89	1.5404934405368142e+16	0.0	276028136.1952685
|611⟩→|511⟩	1.957297729313489e-89	1.5404934405368142e+16	0.0	40484126.64197273
|722⟩→|622⟩	1.934923830210419e-89	1.5404934405368142e+16	0.0	24410651.500261843
|611⟩→|411⟩	1.88777113968909e-89	1.5404934405368142e+16	0.0	115011723.41469522
|711⟩→|211⟩	1.867465163728591e-89	1.5404934405368142e+16	0.0	760485681.3543113
|722⟩→|522⟩	1.730182783997279e-89	1.5404934405368142e+16	0.0	64894778.14223457
|722⟩→|422⟩	1.6851104126736998e-89	1.5404934405368142e+16	0.0	139422374.91495708
|722⟩→|322⟩	1.596572785741323e-89	1.5404934405368142e+16	0.0	300438787.69553035
|711⟩→|311⟩	1.578069060653843e-89	1.5404934405368142e+16	0.0	300438787.69553035
|811⟩→|211⟩	1.5122834760676646e-89	1.5404934405368142e+16	0.0	776329133.0491927
|822⟩→|722⟩	1.4751933424940301e-89	1.5404934405368142e+16	0.0	15843451.694881478
|711⟩→|611⟩	1.4101613761828532e-89	1.5404934405368142e+16	0.0	24410651.500261843
|711⟩→|411⟩	1.394617194687659e-89	1.5404934405368142e+16	0.0	139422374.91495708
|711⟩→|511⟩	1.3235375034151621e-89	1.5404934405368142e+16	0.0	64894778.14223457
|822⟩→|622⟩	1.3135294577515248e-89	1.5404934405368142e+16	0.0	40254103.19514333
|822⟩→|422⟩	1.3043229695908328e-89	1.5404934405368142e+16	0.0	155265826.60983855
|822⟩→|522⟩	1.2878421434297415e-89	1.5404934405368142e+16	0.0	80738229.83711605
|811⟩→|311⟩	1.263926387580765e-89	1.5404934405368142e+16	0.0	316282239.39041185
|822⟩→|322⟩	1.2621360178207924e-89	1.5404934405368142e+16	0.0	316282239.39041185
|811⟩→|411⟩	1.0956206163141412e-89	1.5404934405368142e+16	0.0	155265826.60983855
|811⟩→|711⟩	1.0632238791228057e-89	1.5404934405368142e+16	0.0	15843451.694881478
|811⟩→|511⟩	1.0022415873474088e-89	1.5404934405368142e+16	0.0	80738229.83711605
|811⟩→|611⟩	9.774184804692863e-90	1.5404934405368142e+16	0.0	40254103.19514333
