label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|422⟩→|322⟩	2.3920911717963956e-46	2.3040915161617653e-06	0.00010516666650578617	108182204581.5138
|533⟩→|433⟩	1.0962414576367968e-46	151.76094283443308	6938.027398418225	50072906120.58638
|311⟩→|211⟩	6.326544532955525e-50	2.2533312546555723e-11	1.9473904532090672e-11	309092013090.0394
|644⟩→|544⟩	1.5254134901258007e-50	5004045002.761597	804109365766.6674	27200097151.923477
|633⟩→|433⟩	9.477544760287422e-52	160.53179576537605	6965.372233502139	77273003272.50986
|522⟩→|322⟩	1.3443481946802168e-52	2.4495731695285526e-06	0.00010586367018199416	158255110702.10016
|633⟩→|533⟩	5.074699094286526e-55	162.90096657620415	6875.142305171991	27200097151.923477
|411⟩→|211⟩	2.2404120246826656e-55	2.2565028474127747e-11	1.959263643263845e-11	417274217671.5532
|622⟩→|322⟩	5.548840030630455e-56	2.3618275115881563e-06	0.00010618357800421607	185455207854.02365
|511⟩→|211⟩	1.5713856547736723e-57	1.92717063621167e-10	1.9682683404385115e-11	467347123792.1396
|611⟩→|211⟩	1.4446172057074972e-58	1.92717063621167e-10	1.9731744903470325e-11	494547220944.06305
|522⟩→|422⟩	8.266792054820492e-63	2.69429653446308e-06	0.00010435168840132706	50072906120.58638
|622⟩→|422⟩	2.541173117397872e-66	3.2821158284399113e-06	0.00010435168840132706	77273003272.50986
|622⟩→|522⟩	2.2418665878038215e-72	4.289065898941861e-06	0.00010477756941818279	27200097151.923477
|411⟩→|311⟩	1.0251456564588645e-72	2.2871970719753055e-11	1.9277944924317827e-11	108182204581.5138
|511⟩→|311⟩	6.57888344164633e-75	2.2926647805927753e-11	1.9249219606291335e-11	158255110702.10016
|611⟩→|311⟩	5.835649286138164e-76	2.2991072859898337e-11	1.9249219606291335e-11	185455207854.02365
|511⟩→|411⟩	4.132997937845652e-80	2.330404227915103e-11	1.9194299983821292e-11	50072906120.58638
|611⟩→|411⟩	3.355629561099297e-81	2.3547174534028465e-11	1.9142235142893834e-11	77273003272.50986
|611⟩→|511⟩	3.6150082016155784e-83	1.9423988076291884e-10	1.887711047930021e-11	27200097151.923477
