label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	1.5828609770104743e-43	0.001393205292195679	0.0668326710462636	348977318080.2405
|422⟩→|322⟩	1.7340289027028107e-44	2.672940026257387e-10	1.4746374962910082e-08	753963341531.3838
|644⟩→|544⟩	4.880162124753682e-46	3181.3290383998537	615730.5843305778	189567925870.748
|633⟩→|433⟩	7.021403908891983e-49	0.0014722870972302543	0.067083453604048	538545243950.9885
|522⟩→|322⟩	6.847905397873848e-51	3.4952027828283535e-10	1.4825554514393255e-08	1102940659611.6243
|633⟩→|533⟩	2.5129765780403e-52	0.0014963424650795698	0.06625525157256996	189567925870.748
|622⟩→|322⟩	2.3082928412636267e-54	3.6313539065818595e-10	1.489113532747557e-08	1292508585482.3723
|522⟩→|422⟩	2.3845062519427693e-61	4.029430617341786e-10	1.462384132484983e-08	348977318080.2405
|622⟩→|422⟩	6.060731784939133e-65	4.396623119798757e-10	1.462384132484983e-08	538545243950.9885
|622⟩→|522⟩	3.7934164078694015e-71	5.634365003270639e-10	1.4697801714775924e-08	189567925870.748
|311⟩→|211⟩	3.953489584258306e-85	672535508077.0547	0.0	2154180975803.954
|411⟩→|211⟩	2.2337159898701633e-85	672535508077.0547	0.0	2908144317335.3374
|411⟩→|311⟩	2.182064673573438e-85	672535508077.0547	0.0	753963341531.3838
|511⟩→|211⟩	1.510222687013127e-85	672535508077.0547	0.0	3257121635415.578
|511⟩→|411⟩	1.3535815932305414e-85	672535508077.0547	0.0	348977318080.2405
|511⟩→|311⟩	1.3503449998593908e-85	672535508077.0547	0.0	1102940659611.6243
|611⟩→|211⟩	1.1158815428984655e-85	672535508077.0547	0.0	3446689561286.326
|611⟩→|311⟩	9.62897412480728e-86	672535508077.0547	0.0	1292508585482.3723
|611⟩→|511⟩	9.165596396690686e-86	672535508077.0547	0.0	189567925870.748
|611⟩→|411⟩	8.834160586157511e-86	672535508077.0547	0.0	538545243950.9885
