label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	4.78510796640478e-36	0.0006005902951094627	0.043344234812398796	30360348.964331497
|644⟩→|544⟩	4.3919782551193916e-36	43.319574544040734	15373.768103390958	16492041.412723284
|744⟩→|644⟩	2.204212218303604e-40	245.42907694186943	15207.438121659312	9944180.814721832
|755⟩→|655⟩	2.4482196624415144e-41	18641507.43745613	14928425417.498178	9944180.814721832
|855⟩→|755⟩	1.8255566362225895e-42	224937070.1968956	14657258070.548988	6454155.8172473395
|633⟩→|433⟩	7.41120120733157e-43	0.0008298542128415409	0.043485919398939574	46852390.37705478
|844⟩→|644⟩	6.58108268208947e-45	274.5463418966301	15270.695897547103	16398336.63196917
|844⟩→|544⟩	2.5241460552295962e-45	83.38838421779292	15386.364882864875	32890378.044692457
|855⟩→|655⟩	2.030249562826872e-45	32119134.99311447	14928425417.498178	16398336.63196917
|633⟩→|533⟩	3.603131817879705e-47	0.0008369746170868858	0.0431876007420903	16492041.412723284
|866⟩→|766⟩	3.117548852109916e-47	32810111723640.0	2.6892163071676764e+16	6454155.8172473395
|733⟩→|433⟩	4.70583958217587e-48	0.0008554588449684319	0.04373431181272657	56796571.19177661
|844⟩→|744⟩	9.911667427792444e-49	303.5150013982675	15154.413344770903	6454155.8172473395
|833⟩→|433⟩	1.2130112215640093e-51	0.0009454156149122928	0.04384454179784673	63250727.00902396
|733⟩→|533⟩	1.706695940307264e-52	0.0008369746170868858	0.0431876007420903	26436222.227445114
|833⟩→|533⟩	3.5859607576483957e-56	0.0008369746170868858	0.0431876007420903	32890378.044692457
|833⟩→|633⟩	8.770828683799593e-63	0.0009663330982619608	0.0431876007420903	16398336.63196917
|833⟩→|733⟩	8.185663326207749e-68	0.001303095286665265	0.043344234812398796	6454155.8172473395
|311⟩→|211⟩	3.44043185967878e-89	9.378840976226849e+20	0.0	187409561.50821912
|422⟩→|322⟩	2.1922719544472377e-89	9.378840976226849e+20	0.0	65593346.52787668
|411⟩→|211⟩	1.9457973229704794e-89	9.378840976226849e+20	0.0	253002908.03609583
|411⟩→|311⟩	1.8984116739051805e-89	9.378840976226849e+20	0.0	65593346.52787668
|522⟩→|422⟩	1.5223700535641131e-89	9.378840976226849e+20	0.0	30360348.964331497
|511⟩→|211⟩	1.3161749695357253e-89	9.378840976226849e+20	0.0	283363257.0004273
|522⟩→|322⟩	1.2592339380735554e-89	9.378840976226849e+20	0.0	95953695.49220817
|511⟩→|411⟩	1.1775693321411137e-89	9.378840976226849e+20	0.0	30360348.964331497
|511⟩→|311⟩	1.1754172256476088e-89	9.378840976226849e+20	0.0	95953695.49220817
|622⟩→|522⟩	1.0729677135270799e-89	9.378840976226849e+20	0.0	16492041.412723284
|611⟩→|211⟩	9.727498073049875e-90	9.378840976226849e+20	0.0	299855298.4131506
|622⟩→|422⟩	9.514505330923641e-90	9.378840976226849e+20	0.0	46852390.37705478
|622⟩→|322⟩	8.659137351420272e-90	9.378840976226849e+20	0.0	112445736.90493146
|611⟩→|311⟩	8.383925022467629e-90	9.378840976226849e+20	0.0	112445736.90493146
|611⟩→|511⟩	7.973681018213956e-90	9.378840976226849e+20	0.0	16492041.412723284
|722⟩→|622⟩	7.882477282476826e-90	9.378840976226849e+20	0.0	9944180.814721832
|611⟩→|411⟩	7.68780779551282e-90	9.378840976226849e+20	0.0	46852390.37705478
|711⟩→|211⟩	7.590014227419502e-90	9.378840976226849e+20	0.0	309799479.22787243
|722⟩→|522⟩	7.046696334800197e-90	9.378840976226849e+20	0.0	26436222.227445114
|722⟩→|422⟩	6.8606050143072986e-90	9.378840976226849e+20	0.0	56796571.19177661
|722⟩→|322⟩	6.495715581222081e-90	9.378840976226849e+20	0.0	122389917.7196533
|711⟩→|311⟩	6.421797027186224e-90	9.378840976226849e+20	0.0	122389917.7196533
|811⟩→|211⟩	6.145778563113541e-90	9.378840976226849e+20	0.0	316253635.04511976
|822⟩→|722⟩	6.009631880539462e-90	9.378840976226849e+20	0.0	6454155.8172473395
|711⟩→|611⟩	5.744743108028524e-90	9.378840976226849e+20	0.0	9944180.814721832
|711⟩→|411⟩	5.678368164327154e-90	9.378840976226849e+20	0.0	56796571.19177661
|711⟩→|511⟩	5.390660949021714e-90	9.378840976226849e+20	0.0	26436222.227445114
|822⟩→|622⟩	5.350159194958151e-90	9.378840976226849e+20	0.0	16398336.63196917
|822⟩→|422⟩	5.309563258259518e-90	9.378840976226849e+20	0.0	63250727.00902396
|822⟩→|522⟩	5.2443474122504255e-90	9.378840976226849e+20	0.0	32890378.044692457
|811⟩→|311⟩	5.142833986364059e-90	9.378840976226849e+20	0.0	128844073.53690064
|822⟩→|322⟩	5.134368261296508e-90	9.378840976226849e+20	0.0	128844073.53690064
|811⟩→|411⟩	4.460407865450375e-90	9.378840976226849e+20	0.0	63250727.00902396
|811⟩→|711⟩	4.331370288346334e-90	9.378840976226849e+20	0.0	6454155.8172473395
|811⟩→|511⟩	4.081486852946419e-90	9.378840976226849e+20	0.0	32890378.044692457
|811⟩→|611⟩	3.981199904995161e-90	9.378840976226849e+20	0.0	16398336.63196917
