label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	3.239213289128698e-36	0.001769304632108254	0.10005757170111836	24436733.8074617
|644⟩→|544⟩	1.4805708747901268e-36	201.57833432088955	70210.38982512073	13274275.154670555
|744⟩→|644⟩	7.966268160073869e-41	1245.4245000761584	69550.1628224249	8003969.249105621
|755⟩→|655⟩	6.135323341252611e-42	129543484.31765747	90250132004.87181	8003969.249105621
|633⟩→|433⟩	5.1469337994221675e-43	0.0018999974006406462	0.10038197495937393	37711008.96213226
|855⟩→|755⟩	4.619466435998173e-43	1345145898.2906952	88632150906.9904	5194883.887640666
|844⟩→|644⟩	2.5356367987504245e-45	1352.9445159578609	69684.8181331723	13198853.136746287
|844⟩→|544⟩	9.83091562880497e-46	381.55300901322335	70253.87252577767	26473128.29141684
|855⟩→|655⟩	5.576485379853179e-46	199661074.50071716	90250132004.87181	13198853.136746287
|633⟩→|533⟩	2.511780500395373e-47	0.001912971205852057	0.09969930436705622	13274275.154670555
|866⟩→|766⟩	5.836452118592168e-48	271460448126784.0	2.150430787301798e+17	5194883.887640666
|733⟩→|433⟩	3.317153798907221e-48	0.0017403525073157872	0.10067839553402794	45714978.21123788
|844⟩→|744⟩	4.0695413879416105e-49	1472.2580819631694	69105.60881454217	5194883.887640666
|833⟩→|433⟩	8.604108256106697e-52	0.002167018239872129	0.10095132787873536	50909862.09887855
|733⟩→|533⟩	1.2116085476447333e-52	0.001912971205852057	0.09969930436705622	21278244.403776176
|833⟩→|533⟩	2.5749048230561977e-56	0.001912971205852057	0.09969930436705622	26473128.29141684
|833⟩→|633⟩	6.489984333050804e-63	0.0022093917805060675	0.09969930436705622	13198853.136746287
|833⟩→|733⟩	6.122443910089658e-68	0.0029785006609332615	0.10005757170111836	5194883.887640666
|311⟩→|211⟩	2.769031896035574e-89	1.2792908949472256e+22	0.0	150844035.84852904
|422⟩→|322⟩	1.7645047497517976e-89	1.2792908949472256e+22	0.0	52795412.54698515
|411⟩→|211⟩	1.5657979157159734e-89	1.2792908949472256e+22	0.0	203639448.3955142
|411⟩→|311⟩	1.5280040415129445e-89	1.2792908949472256e+22	0.0	52795412.54698515
|522⟩→|422⟩	1.2253378912134174e-89	1.2792908949472256e+22	0.0	24436733.8074617
|511⟩→|211⟩	1.0590488484379037e-89	1.2792908949472256e+22	0.0	228076182.20297584
|522⟩→|322⟩	1.0134221241124417e-89	1.2792908949472256e+22	0.0	77232146.35444684
|511⟩→|411⟩	9.478164047435175e-90	1.2792908949472256e+22	0.0	24436733.8074617
|511⟩→|311⟩	9.459901546943466e-90	1.2792908949472256e+22	0.0	77232146.35444684
|622⟩→|522⟩	8.636228542592274e-90	1.2792908949472256e+22	0.0	13274275.154670555
|611⟩→|211⟩	7.826796829601944e-90	1.2792908949472256e+22	0.0	241350457.3576464
|622⟩→|422⟩	7.657656381841251e-90	1.2792908949472256e+22	0.0	37711008.96213226
|622⟩→|322⟩	6.968421459927111e-90	1.2792908949472256e+22	0.0	90506421.50911741
|611⟩→|311⟩	6.747156646383135e-90	1.2792908949472256e+22	0.0	90506421.50911741
|611⟩→|511⟩	6.417964004292673e-90	1.2792908949472256e+22	0.0	13274275.154670555
|722⟩→|622⟩	6.344547250897439e-90	1.2792908949472256e+22	0.0	8003969.249105621
|611⟩→|411⟩	6.187517353375936e-90	1.2792908949472256e+22	0.0	37711008.96213226
|711⟩→|211⟩	6.1068007491806994e-90	1.2792908949472256e+22	0.0	249354426.60675204
|722⟩→|522⟩	5.671606855984525e-90	1.2792908949472256e+22	0.0	21278244.403776176
|722⟩→|422⟩	5.5214945218439504e-90	1.2792908949472256e+22	0.0	45714978.21123788
|722⟩→|322⟩	5.227236971800156e-90	1.2792908949472256e+22	0.0	98510390.75822303
|711⟩→|311⟩	5.167938156262243e-90	1.2792908949472256e+22	0.0	98510390.75822303
|811⟩→|211⟩	4.9447055906840885e-90	1.2792908949472256e+22	0.0	254549310.4943927
|822⟩→|722⟩	4.837108097475529e-90	1.2792908949472256e+22	0.0	5194883.887640666
|711⟩→|611⟩	4.623906112552969e-90	1.2792908949472256e+22	0.0	8003969.249105621
|711⟩→|411⟩	4.570077170608464e-90	1.2792908949472256e+22	0.0	45714978.21123788
|711⟩→|511⟩	4.338749795715478e-90	1.2792908949472256e+22	0.0	21278244.403776176
|822⟩→|622⟩	4.306185832789797e-90	1.2792908949472256e+22	0.0	13198853.136746287
|822⟩→|422⟩	4.2731002109862845e-90	1.2792908949472256e+22	0.0	50909862.09887855
|822⟩→|522⟩	4.220863963771095e-90	1.2792908949472256e+22	0.0	26473128.29141684
|811⟩→|311⟩	4.138615131648568e-90	1.2792908949472256e+22	0.0	103705274.6458637
|822⟩→|322⟩	4.131642408170593e-90	1.2792908949472256e+22	0.0	103705274.6458637
|811⟩→|411⟩	3.589761974555431e-90	1.2792908949472256e+22	0.0	50909862.09887855
|811⟩→|711⟩	3.4862900023250115e-90	1.2792908949472256e+22	0.0	5194883.887640666
|811⟩→|511⟩	3.2849681063441308e-90	1.2792908949472256e+22	0.0	26473128.29141684
|811⟩→|611⟩	3.2043587650846616e-90	1.2792908949472256e+22	0.0	13198853.136746287
