label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|533⟩→|433⟩	2.1496454347432716e-38	5.225184245220305	366.9314527422697	5961486.606004496
|644⟩→|544⟩	9.544316179725822e-40	5512423.354458332	1760768165.8430963	3238338.403261702
|422⟩→|322⟩	3.5275778151276404e-41	4.447323102924495e-06	0.0002891012514991474	12879755.012972677
|744⟩→|644⟩	8.014062812653518e-44	34358456.255211115	1742734128.6822083	1952615.9203340502
|633⟩→|433⟩	5.310550867380554e-45	7.220095166851024	368.1643213051525	9199825.009266198
|755⟩→|655⟩	5.777042995341185e-46	22979792250412.0	1.4351126091164344e+16	1952615.9203340502
|855⟩→|755⟩	4.61516275137061e-47	261387902062838.0	1.4089106524515818e+16	1267322.8329091186
|844⟩→|644⟩	4.177015460911564e-48	29451035.404770374	1749041834.869793	3219938.7532431693
|844⟩→|544⟩	1.7043034018090905e-48	10345344.217312574	1761955978.388136	6458277.156504871
|522⟩→|322⟩	7.743670342344442e-49	6.260555610149751e-06	0.00029028133319542615	18841241.61897717
|633⟩→|533⟩	3.434188352410924e-49	7.279983149196937	365.56877905296506	3238338.403261702
|855⟩→|655⟩	9.72130736546731e-50	35561479959454.0	1.4351126091164344e+16	3219938.7532431693
|733⟩→|433⟩	4.843769578771283e-50	7.44250556421764	370.3258716207786	11152440.929600248
|844⟩→|744⟩	9.855588575750456e-52	33735268.24941492	1730915057.2401712	1267322.8329091186
|866⟩→|766⟩	8.009990973338604e-53	3.2740851356938745e+20	2.1583357662044505e+23	1267322.8329091186
|622⟩→|322⟩	5.47355000551172e-53	6.217906763509532e-06	0.00029134672714477126	22079580.022238873
|833⟩→|433⟩	1.5954197693156372e-53	6.861422732349013	371.2849457042011	12419763.762509366
|733⟩→|533⟩	2.322931405076518e-54	7.279983149196937	365.56877905296506	5190954.323595752
|722⟩→|322⟩	2.4750431490073325e-55	7.241176899554149e-06	0.0002918122082843587	24032195.94257292
|822⟩→|322⟩	9.740670344911181e-57	7.72703912808577e-06	0.00029265203510661647	25299518.775482044
|833⟩→|533⟩	6.2405420004972024e-58	7.279983149196937	365.56877905296506	6458277.156504871
|522⟩→|422⟩	2.6196169978612817e-61	6.2194593314194874e-06	0.00028754945768467413	5961486.606004496
|833⟩→|633⟩	2.4331656534772503e-64	8.405696626614827	365.56877905296506	3219938.7532431693
|622⟩→|422⟩	1.4064710498686288e-65	7.725267379366516e-06	0.00028754945768467413	9199825.009266198
|722⟩→|422⟩	5.203275641412493e-68	7.725267379366516e-06	0.00028754945768467413	11152440.929600248
|833⟩→|733⟩	3.253110434141339e-69	11.333757012435342	366.9314527422697	1267322.8329091186
|822⟩→|422⟩	1.7413246594155626e-69	7.725267379366516e-06	0.00028754945768467413	12419763.762509366
|622⟩→|522⟩	4.9647090037944315e-73	8.282736783331638e-06	0.00028754945768467413	3238338.403261702
|722⟩→|522⟩	1.672843364805924e-75	1.0548853987821737e-05	0.00028754945768467413	5190954.323595752
|822⟩→|522⟩	5.383493985457308e-77	1.0548853987821737e-05	0.00028754945768467413	6458277.156504871
|722⟩→|622⟩	1.6083214018954452e-79	1.3062013796025403e-05	0.00028754945768467413	1952615.9203340502
|822⟩→|622⟩	4.720348384511981e-81	1.3527494935612833e-05	0.00028754945768467413	3219938.7532431693
|822⟩→|722⟩	2.721193597539283e-83	1.637251201848665e-05	0.00028754945768467413	1267322.8329091186
|311⟩→|211⟩	6.753897912984024e-90	2.1008030830853656e+28	0.0	36799300.03706479
|411⟩→|211⟩	3.8164548881659716e-90	2.1008030830853656e+28	0.0	49679055.050037466
|411⟩→|311⟩	3.727578327126532e-90	2.1008030830853656e+28	0.0	12879755.012972677
|511⟩→|211⟩	2.580478146170136e-90	2.1008030830853656e+28	0.0	55640541.656041965
|511⟩→|411⟩	2.3122821266180967e-90	2.1008030830853656e+28	0.0	5961486.606004496
|511⟩→|311⟩	2.3069266204017907e-90	2.1008030830853656e+28	0.0	18841241.61897717
|611⟩→|211⟩	1.9067421812521855e-90	2.1008030830853656e+28	0.0	58878880.05930366
|611⟩→|311⟩	1.6450724291627487e-90	2.1008030830853656e+28	0.0	22079580.022238873
|611⟩→|511⟩	1.56572896495522e-90	2.1008030830853656e+28	0.0	3238338.403261702
|611⟩→|411⟩	1.5091751626831877e-90	2.1008030830853656e+28	0.0	9199825.009266198
|711⟩→|211⟩	1.487563912599603e-90	2.1008030830853656e+28	0.0	60831495.97963772
|711⟩→|311⟩	1.2598878317783414e-90	2.1008030830853656e+28	0.0	24032195.94257292
|811⟩→|211⟩	1.2044046759393856e-90	2.1008030830853656e+28	0.0	62098818.81254684
|711⟩→|611⟩	1.1280496850227277e-90	2.1008030830853656e+28	0.0	1952615.9203340502
|711⟩→|411⟩	1.114531081767061e-90	2.1008030830853656e+28	0.0	11152440.929600248
|711⟩→|511⟩	1.0583318896866662e-90	2.1008030830853656e+28	0.0	5190954.323595752
|811⟩→|311⟩	1.0088753423992184e-90	2.1008030830853656e+28	0.0	25299518.775482044
|811⟩→|411⟩	8.753856332027775e-91	2.1008030830853656e+28	0.0	12419763.762509366
|811⟩→|711⟩	8.505149725540539e-91	2.1008030830853656e+28	0.0	1267322.8329091186
|811⟩→|511⟩	8.012165481446388e-91	2.1008030830853656e+28	0.0	6458277.156504871
|811⟩→|611⟩	7.816571410358988e-91	2.1008030830853656e+28	0.0	3219938.7532431693
