label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|755⟩→|655⟩	2.2509345208989937e-36	4.534547439476228	4164.932040242209	61698846.846052185
|855⟩→|755⟩	1.565551624221576e-37	58.29646077669031	4093.0092526444323	40044924.63565885
|855⟩→|655⟩	8.848928945421269e-41	7.820231305696325	4164.932040242209	101743771.48171103
|866⟩→|766⟩	4.006677200798843e-41	553420.266425252	617097109.6209542	40044924.63565885
|311⟩→|211⟩	2.1363875907935514e-88	55910330921960.94	0.0	1162785959.7909834
|422⟩→|322⟩	1.3606168168428266e-88	55910330921960.94	0.0	406975085.9268441
|411⟩→|211⟩	1.2119984345538451e-88	55910330921960.94	0.0	1569761045.7178276
|411⟩→|311⟩	1.1779748753237458e-88	55910330921960.94	0.0	406975085.9268441
|522⟩→|422⟩	9.445828164314793e-89	55910330921960.94	0.0	188371325.48613933
|533⟩→|433⟩	8.656516479570319e-89	55910330921960.94	0.0	188371325.48613933
|511⟩→|211⟩	8.210003367449254e-89	55910330921960.94	0.0	1758132371.2039669
|522⟩→|322⟩	7.829251016884057e-89	55910330921960.94	0.0	595346411.4129834
|511⟩→|411⟩	7.305841343137781e-89	55910330921960.94	0.0	188371325.48613933
|511⟩→|311⟩	7.305165964659813e-89	55910330921960.94	0.0	595346411.4129834
|633⟩→|533⟩	6.901487217743623e-89	55910330921960.94	0.0	102325164.46160655
|622⟩→|522⟩	6.656948358874043e-89	55910330921960.94	0.0	102325164.46160655
|611⟩→|211⟩	6.0725651360614905e-89	55910330921960.94	0.0	1860457535.6655734
|622⟩→|422⟩	5.9096294354895276e-89	55910330921960.94	0.0	290696489.94774586
|644⟩→|544⟩	5.805819311599983e-89	55910330921960.94	0.0	102325164.46160655
|622⟩→|322⟩	5.3890159843863405e-89	55910330921960.94	0.0	697671575.87459
|611⟩→|311⟩	5.215032229138786e-89	55910330921960.94	0.0	697671575.87459
|744⟩→|644⟩	5.0790385090906694e-89	55910330921960.94	0.0	61698846.846052185
|611⟩→|511⟩	4.946875841586959e-89	55910330921960.94	0.0	102325164.46160655
|633⟩→|433⟩	4.925597643497876e-89	55910330921960.94	0.0	290696489.94774586
|722⟩→|622⟩	4.8903947989646444e-89	55910330921960.94	0.0	61698846.846052185
|611⟩→|411⟩	4.774242924423209e-89	55910330921960.94	0.0	290696489.94774586
|711⟩→|211⟩	4.740454679666688e-89	55910330921960.94	0.0	1922156382.5116258
|722⟩→|522⟩	4.374926263912124e-89	55910330921960.94	0.0	164024011.30765873
|733⟩→|533⟩	4.287776417299066e-89	55910330921960.94	0.0	164024011.30765873
|722⟩→|422⟩	4.263896707676813e-89	55910330921960.94	0.0	352395336.7937981
|844⟩→|744⟩	4.1587207664886925e-89	55910330921960.94	0.0	40044924.63565885
|833⟩→|733⟩	4.137601978878799e-89	55910330921960.94	0.0	40044924.63565885
|722⟩→|322⟩	4.04497858277492e-89	55910330921960.94	0.0	759370422.7206422
|711⟩→|311⟩	3.996585739396548e-89	55910330921960.94	0.0	759370422.7206422
|811⟩→|211⟩	3.839622240333424e-89	55910330921960.94	3824.6309499437043	1962201307.1472845
|822⟩→|722⟩	3.728455196312145e-89	55910330921960.94	0.0	40044924.63565885
|711⟩→|611⟩	3.564046349325016e-89	55910330921960.94	0.0	61698846.846052185
|711⟩→|411⟩	3.528340360240203e-89	55910330921960.94	0.0	352395336.7937981
|833⟩→|633⟩	3.469319540219711e-89	55910330921960.94	0.0	101743771.48171103
|733⟩→|433⟩	3.3818878907584e-89	55910330921960.94	0.0	352395336.7937981
|711⟩→|511⟩	3.3465128192262e-89	55910330921960.94	0.0	164024011.30765873
|822⟩→|622⟩	3.3209017340035196e-89	55910330921960.94	0.0	101743771.48171103
|822⟩→|422⟩	3.301242554747398e-89	55910330921960.94	0.0	392440261.4294569
|822⟩→|522⟩	3.2573452477661594e-89	55910330921960.94	0.0	204068935.9433176
|811⟩→|311⟩	3.2016909279173896e-89	55910330921960.94	0.0	799415347.3563011
|822⟩→|322⟩	3.198464602576858e-89	55910330921960.94	0.0	799415347.3563011
|844⟩→|644⟩	3.108878629738663e-89	55910330921960.94	0.0	101743771.48171103
|833⟩→|533⟩	3.089595125127081e-89	55910330921960.94	0.0	204068935.9433176
|811⟩→|411⟩	2.7725430983350397e-89	55910330921960.94	0.0	392440261.4294569
|811⟩→|711⟩	2.6872097979547823e-89	55910330921960.94	0.0	40044924.63565885
|833⟩→|433⟩	2.5415897139184327e-89	55910330921960.94	0.0	392440261.4294569
|811⟩→|511⟩	2.5347898174090766e-89	55910330921960.94	0.0	204068935.9433176
|811⟩→|611⟩	2.4710673981571308e-89	55910330921960.94	0.0	101743771.48171103
|844⟩→|544⟩	2.1932656621781164e-89	55910330921960.94	0.0	204068935.9433176
