label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|422⟩→|322⟩	1.6050517138375206e-50	49174804065983.5	2996609959450394.5	785.0195273880846
|311⟩→|211⟩	4.6116209457833445e-51	1618.4214203948488	1835.5290406937224	2242.9129353945277
|533⟩→|433⟩	4.8311729651826387e-54	5.100272422815557e+25	2.2854142955327884e+27	363.3518955339134
|522⟩→|322⟩	2.2468620303881662e-57	63919854150024.5	3005488263751916.0	1148.371422921998
|411⟩→|211⟩	1.6072893481048955e-57	13278.953099618047	1843.779198448929	3027.9324627826127
|633⟩→|433⟩	3.358398555844713e-59	5.370556403690383e+25	2.2945608508529212e+27	560.7282338486319
|511⟩→|211⟩	4.6564834755771435e-60	13281.174936979894	1850.7252408524014	3391.284358316526
|622⟩→|322⟩	4.299531697504293e-61	65066115467528.0	3013693816449140.5	1345.7477612367165
|611⟩→|211⟩	2.8598901220142713e-61	13281.174936979894	1858.497551631126	3588.6606966312443
|711⟩→|211⟩	6.158771383379944e-62	13281.174936979894	1864.244575764845	3707.672403407281
|811⟩→|211⟩	2.4022468258877096e-62	129866.07581911595	1867.3185877747912	3784.915578478265
|633⟩→|533⟩	1.5678492105667794e-62	5.489529094127634e+25	2.275378576043179e+27	197.37633831471848
|733⟩→|433⟩	3.8429210546759387e-63	5.565557056998289e+25	2.3107385661442602e+27	679.7399406246682
|722⟩→|322⟩	3.443236640618987e-63	65914422568840.0	3028438866533181.5	1464.7594680127527
|822⟩→|322⟩	1.923575081851148e-64	76139875929402.0	3035109563861726.0	1542.0026430837377
|833⟩→|433⟩	7.284581110827261e-66	6.159250717807663e+25	2.3179654471594027e+27	756.9831156956532
|733⟩→|533⟩	1.347767996543649e-66	5.489529094127634e+25	2.275378576043179e+27	316.38804509075464
|522⟩→|422⟩	1.4054856301625048e-68	72854211574611.5	2964519012383157.0	363.3518955339134
|833⟩→|533⟩	2.0793487458807147e-69	6.863953619147811e+25	2.275378576043179e+27	393.63122016173963
|622⟩→|422⟩	2.022158397806096e-72	72854211574611.5	2964519012383157.0	560.7282338486319
|833⟩→|633⟩	2.318377892326848e-74	7.704413108378425e+25	2.275378576043179e+27	196.25488184702115
|722⟩→|422⟩	1.3057493866931779e-74	89466372397900.5	2964519012383157.0	679.7399406246682
|822⟩→|422⟩	6.092922646435438e-76	98344676699422.0	2964519012383157.0	756.9831156956532
|833⟩→|733⟩	3.866847432936548e-78	8.481725148281716e+25	2.2854142955327884e+27	77.24317507098499
|411⟩→|311⟩	3.287144968184001e-78	1644.3399089965621	1819.9693051211955	785.0195273880846
|622⟩→|522⟩	4.444623055900169e-79	98344676699422.0	2976312249491284.0	197.37633831471848
|511⟩→|311⟩	8.713756620245331e-81	1647.8170510218242	1819.9693051211955	1148.371422921998
|722⟩→|522⟩	2.6084321424088866e-81	125726000258684.5	2976312249491284.0	316.38804509075464
|611⟩→|311⟩	5.163809816554799e-82	1651.782819660923	1819.9693051211955	1345.7477612367165
|822⟩→|522⟩	1.167909750718634e-82	125726000258684.5	2976312249491284.0	393.63122016173963
|711⟩→|311⟩	1.0915026944494946e-82	1656.3707569751646	1819.9693051211955	1464.7594680127527
|811⟩→|311⟩	4.210388586443978e-83	1656.3707569751646	1819.9693051211955	1542.0026430837377
|644⟩→|544⟩	1.5695546866106176e-84	0.0	9.831450336249119e+38	197.37633831471848
|744⟩→|644⟩	9.880204958852666e-85	0.0	9.831450336249119e+38	119.01170677603616
|722⟩→|622⟩	6.730831844023299e-85	156014164820761.0	2976312249491284.0	119.01170677603616
|844⟩→|644⟩	7.569824945775816e-86	0.0	9.831450336249119e+38	196.25488184702115
|822⟩→|622⟩	2.7484496290088384e-86	156014164820761.0	2976312249491284.0	196.25488184702115
|844⟩→|744⟩	1.910252124788243e-86	0.0	9.831450336249119e+38	77.24317507098499
|844⟩→|544⟩	1.397304047120626e-86	0.0	9.831450336249119e+38	393.63122016173963
|511⟩→|411⟩	5.387992337597327e-87	1678.8788577342223	1819.9693051211955	363.3518955339134
|611⟩→|411⟩	2.922352940963596e-88	13345.034680858027	1819.9693051211955	560.7282338486319
|822⟩→|722⟩	2.760123294283586e-88	190364634969276.0	2976312249491284.0	77.24317507098499
|711⟩→|411⟩	5.9564818881001076e-89	13353.85218988744	1818.4305458492822	679.7399406246682
|811⟩→|411⟩	2.2536544043495676e-89	13363.980718607509	1818.4305458492822	756.9831156956532
|611⟩→|511⟩	1.29912596180197e-90	13390.472368543094	1818.4305458492822	197.37633831471848
|711⟩→|511⟩	2.4235771174572204e-91	13409.668351551343	1818.4305458492822	316.38804509075464
|811⟩→|511⟩	8.838382757313905e-92	13432.546152291985	1818.4305458492822	393.63122016173963
|711⟩→|611⟩	2.147194955804073e-92	13482.503059769804	1816.9215633301765	119.01170677603616
|811⟩→|611⟩	7.167123814027873e-93	13482.503059769804	1815.4404337783922	196.25488184702115
|811⟩→|711⟩	2.152691592914375e-93	13482.503059769804	1812.5544099880376	77.24317507098499
|755⟩→|655⟩	7.887710579164992e-95	9.831450336249119e+38	0.0	119.01170677603616
|855⟩→|755⟩	7.377205539701548e-95	9.831450336249119e+38	0.0	77.24317507098499
|866⟩→|766⟩	5.784876538837656e-95	9.831450336249119e+38	0.0	77.24317507098499
|855⟩→|655⟩	4.274629821109554e-95	9.831450336249119e+38	0.0	196.25488184702115
