label	peak_strain	fwhm_yr	t_peak_yr	frequency_hz
|433⟩	6.91605010794111e-34	541.547992657464	0.12193566235960238	26133236667.077034
|544⟩	5.680773190749477e-37	315003349.8952656	93000.89306291411	26182110134.69196
|655⟩	4.263250246259386e-40	257555561311244.53	140814855081.59607	26208658685.001305
|766⟩	2.8803475344397142e-43	2.945605792893154e+20	4.196306610939131e+17	26224666623.49951
|644⟩	9.310825183214546e-46	525.5716919484257	70072.70735619741	26208658685.001305
|744⟩	3.56521372513881e-47	5.246566319330815e+18	104138.30282629657	26224666623.49951
|533⟩	1.6222249850075382e-47	0.0015885679475964865	0.09930419763448795	26182110134.69196
|755⟩	1.2012001518838664e-53	551547580.5791321	90166909142.18011	26224666623.49951
|855⟩	2.549083846934225e-55	1554979497.520996	88060815952.98297	26235056391.27479
|633⟩	5.739183718259272e-61	0.001912971205852057	0.09969930436705622	26208658685.001305
|866⟩	2.288759970233746e-62	1411722859672992.0	2.1484104876132746e+17	26235056391.27479
|844⟩	7.206144542992402e-63	1644.3804901917465	69105.60881454217	26235056391.27479
|733⟩	2.4857384591033345e-71	0.0022093917805060675	0.10005757170111836	26224666623.49951
|833⟩	1.5891786821311435e-78	0.0029785006609332615	0.10005757170111836	26235056391.27479
|211⟩	6.271243416626391e-93	1.2792908949472256e+22	0.0	25725957770.286007
|311⟩	1.902971633398756e-93	1.2792908949472256e+22	0.0	26027645841.983067
|411⟩	8.018139940491411e-94	1.2792908949472256e+22	0.0	26133236667.077034
|511⟩	4.096382340640056e-94	1.2792908949472256e+22	0.0	26182110134.69196
|322⟩	3.54596015759536e-94	1.2792908949472256e+22	0.0	26027645841.983067
|611⟩	2.366808901311485e-94	1.2792908949472256e+22	0.0	26208658685.001305
|422⟩	2.0987604796457103e-94	1.2792908949472256e+22	0.0	26133236667.077034
|711⟩	1.4888236142122737e-94	1.2792908949472256e+22	0.0	26224666623.49951
|522⟩	1.2240171164521472e-94	1.2792908949472256e+22	0.0	26182110134.69196
|811⟩	9.966243213489787e-95	1.2792908949472256e+22	0.0	26235056391.27479
|622⟩	7.563063811721007e-95	1.2792908949472256e+22	0.0	26208658685.001305
|722⟩	4.946938464060214e-95	1.2792908949472256e+22	0.0	26224666623.49951
|822⟩	3.394703729244661e-95	1.2792908949472256e+22	0.0	26235056391.27479
|877⟩	1.1775413680663117e-107	83436.93297537432	0.0	26235056391.27479
