"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.6"	"Failed"	1.1786721820677619e-17
"0.6026051365010072"	"Failed"	1.2555620664141843e-17
"0.6052102730020145"	"3.56255593839554997083241223539e-17"	1.3368510848048508e-17
"0.6078154095030217"	"4.15932066565899472532609826429e-17"	1.422751081805202e-17
"0.610420546004029"	"4.46032149267479960872761055096e-17"	1.5134817646592753e-17
"0.6130256825050362"	"4.59459640513713933406015547061e-17"	1.6092708696483734e-17
"0.6156308190060436"	"4.81169589824234109760649567661e-17"	1.7103543254248388e-17
"0.6182359555070508"	"5.64464347681356310380344762793e-17"	1.8169764128937604e-17
"0.620841092008058"	"5.73196715022992042043579935241e-17"	1.929389921202113e-17
"0.6234462285090653"	"6.3351043388513835337303131406e-17"	2.0478562993815986e-17
"0.6260513650100725"	"6.61677079859592165996035615023e-17"	2.1726458031789136e-17
"0.6286565015110798"	"7.18709118969408897983848700403e-17"	2.3040376365948518e-17
"0.631261638012087"	"7.4724891047999728916521233541e-17"	2.442320087641929e-17
"0.6338667745130943"	"8.29883161696609751513727965533e-17"	2.5877906578189697e-17
"0.6364719110141015"	"8.7924565625424597923414226894e-17"	2.7407561847905345e-17
"0.6390770475151087"	"9.3794705933941196848764769558e-17"	2.9015329577489727e-17
"0.641682184016116"	"1.01087592573479055126238067081e-16"	3.070446824927706e-17
"0.6442873205171233"	"1.10765318726452737212478578779e-16"	3.247833292725675e-17
"0.6468924570181306"	"1.1599788138013164465321248654e-16"	3.434037615895115e-17
"0.6494975935191378"	"1.2479639671763952354159609178e-16"	3.629414878237988e-17
"0.6521027300201451"	"1.3276020421312198940433730892e-16"	3.834330063250138e-17
"0.6547078665211523"	"1.4538931147466946185087220131e-16"	4.049158114147284e-17
"0.6573130030221596"	"1.5359364677897615802552477668e-16"	4.2742839827027596e-17
"0.6599181395231668"	"1.6303872305593713687855043543e-16"	4.51010266632374e-17
"0.662523276024174"	"1.7682711884542794803421222749e-16"	4.757019232790778e-17
"0.6651284125251813"	"1.8804038958056820381355311876e-16"	5.015448832084488e-17
"0.6677335490261885"	"2.0071162835412248394874510374e-16"	5.2858166947234577e-17
"0.6703386855271958"	"2.1890980805169144177686156721e-16"	5.56855811603906e-17
"0.6729438220282031"	"2.2824330320896167845417398274e-16"	5.864118425815494e-17
"0.6755489585292104"	"2.4713779550038997808989475545e-16"	6.172952942727396e-17
"0.6781540950302176"	"2.6005254370035415988005078189e-16"	6.495526913012928e-17
"0.6807592315312249"	"2.7664041430416480935515877973e-16"	6.83231543282675e-17
"0.6833643680322321"	"3.0038284952582051562778974581e-16"	7.183803353725683e-17
"0.6859695045332393"	"3.1785107440153313728547169373e-16"	7.550485170749384e-17
"0.6885746410342466"	"3.343863869616072065195708152e-16"	7.932864892569487e-17
"0.6911797775352538"	"3.5869773309739093024917989346e-16"	8.331455893193299e-17
"0.6937849140362611"	"3.8006522352354227396338997041e-16"	8.746780744722253e-17
"0.6963900505372684"	"4.0953902814901112174332342815e-16"	9.179371030680983e-17
"0.6989951870382756"	"4.3723243503984267806980106919e-16"	9.62976713945017e-17
"0.7016003235392829"	"4.6428281487026162006710634364e-16"	1.0098518037355626e-16
"0.7042054600402902"	"5.0102746732900069597446370891e-16"	1.0586181020985315e-16
"0.7068105965412974"	"5.2332081815163755789099073555e-16"	1.1093321448329903e-16
