"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.01"	"8.485341333037993533755704917730325514400095e-21"	4.2976187711650076e-21
"0.01064592840636381"	"1.478186885059446283647072980566630558581093e-20"	7.498951344929123e-21
"0.01129185681272762"	"2.491664507698671336109504411534131442530378e-20"	1.2657639444830495e-20
"0.01193778521909144"	"4.080768096052066808661231888673128508480459e-20"	2.0743837124308945e-20
"0.01258371362545525"	"6.50672985150597484796891897485401160463739e-20"	3.311009562718143e-20
"0.01322964203181906"	"1.01362975144859111948619167316264889265435e-19"	5.1607703325187934e-20
"0.01387557043818287"	"1.54587095032334304763390338596619691599123e-19"	7.872903376426055e-20
"0.01452149884454668"	"2.3112252558875964614853884405775543116955e-19"	1.1777979765267987e-19
"0.01516742725091049"	"3.3946018903169510802674922315278814981412e-19"	1.7308540475474385e-19
"0.0158133556572743"	"4.90558375538300447128093489174019767003951e-19"	2.5023595245134107e-19
"0.01645928406363811"	"6.98399385329135056646003275869137691269276e-19"	3.563746680248185e-19
"0.01710521247000193"	"9.8046302034403930063228446889743295868787e-19"	5.005349403913957e-19
"0.01775114087636574"	"1.358964875863400399601359367363366020115e-18"	6.940313829516176e-19
"0.01839706928272955"	"1.8614129282911679635664513365038138494573e-18"	9.509106714086165e-19
"0.01904299768909336"	"2.5215199244193931962336429078077047862465e-18"	1.2884681978040447e-18
"0.01968892609545717"	"3.3802944942093088485406671342880902450266e-18"	1.7278368736690818e-18
"0.02033485450182098"	"4.4883653548397398076373605139200020159862e-18"	2.2946547001455303e-18
"0.02098078290818479"	"5.9056040860903539455311729307686951396826e-18"	3.0198180002992e-18
"0.02162671131454861"	"7.704464241935637545798685963186502416366e-18"	3.940327477757835e-18
"0.02227263972091242"	"9.971103709323932041515398738859241074225e-18"	5.100234525427623e-18
"0.02291856812727623"	"1.280748707338352330180114055194474132259e-17"	6.55169545757707e-18
"0.02356449653364004"	"1.633343718456552776847526299214211419468e-17"	8.356141577259212e-18
"0.02421042494000385"	"2.069002966347124021275003873940318124725e-17"	1.0585573218139034e-17
"0.02485635334636766"	"2.604180764253026492603799813246897958699e-17"	1.3323986114599389e-17
"0.02550228175273148"	"3.257943811072631253148485941345093107287e-17"	1.6668938655843705e-17
"0.02614821015909528"	"4.052445075913288164775590871702159579331e-17"	2.0733268767952918e-17
"0.0267941385654591"	"5.013143260803600734881133068205683802086e-17"	2.56469693418753e-17
"0.02744006697182291"	"6.169296750419429442422726840840977608733e-17"	3.155923128453983e-17
"0.02808599537818672"	"7.5544155989554731430899816663008837262e-17"	3.864066341413394e-17
"0.02873192378455054"	"9.20685565811305145948484432208942997901e-17"	4.708569854853127e-17
"0.02937785219091434"	"1.11696153136965575824961839634937250421e-16"	5.711519524739816e-17
"0.03002378059727816"	"1.34922970899996753001080105788481486522e-16"	6.897924476315482e-17
"0.03066970900364197"	"1.62304251675037909021815655552365145656e-16"	8.29601928332624e-17
"0.03131563741000578"	"1.94467006835374360963317353506057786891e-16"	9.93758860058215e-17
"0.03196156581636959"	"2.32114605942924986015044235383687355009e-16"	1.1858315223176646e-16
"0.0326074942227334"	"2.76038513029012908908828714394107706114e-16"	1.4098152547965743e-16
"0.03325342262909721"	"3.27120183268545951898103332777852969068e-16"	1.6701722413280477e-16
"0.03389935103546102"	"3.86343589809259739187430380266253778844e-16"	1.9718739291288852e-16
"0.03454527944182483"	"4.54806362127592227550206901193433968688e-16"	2.3204461803898544e-16
