"alpha"	"CF_Gamma"	"Hydro_Gamma"
"1.21741735073871915062682091956958174706`16."	"3.6735808289386752272986289088550624145309053657`27.*^-12"	3.0883697751125245e-15
"1.22002248723972650523705851810518652201`16."	"3.7654983526557533514164905838397986675229142957`27.*^-12"	2.9652687961471844e-15
"1.22262762374073385984729611664079129696`16."	"3.8561921613719617645187974050398925801288891767`27.*^-12"	2.831772311836095e-15
"1.22523276024174099241292879014508798718`16."	"3.9450627382743676214141457252174182121841400037`27.*^-12"	2.686923310088925e-15
"1.22783789674274812497856146364938467741`16."	"4.0314380673540062382978831793145108750120134074`27.*^-12"	2.529669570656423e-15
"1.23044303324375547958879906218498945236`16."	"4.1145385782877368356972559876763228228192431785`27.*^-12"	2.3588545826807624e-15
"1.23304816974476283419903666072059422731`16."	"4.1934578406589627844218784140276232744528668328`27.*^-12"	2.173207628703204e-15
"1.23565330624576996676466933422489091754`16."	"4.267148907251617752637195398706528565254565501`27.*^-12"	1.9713329610018264e-15
"1.23825844274677709933030200772918760777`16."	"4.3344310107754025777344196212333660701089807425`27.*^-12"	1.7516979897649703e-15
"1.24086357924778445394053960626479238272`16."	"4.3939526863320091785250515378495926294551225113`27.*^-12"	1.5126203957126901e-15
"1.24346871574879180855077720480039715767`16."	"4.4441397338287906899192268211178702542840774802`27.*^-12"	1.252254072317188e-15
"1.24607385224979894111640987830469384789`16."	"4.4832057139280242297917495294219303147022670306`28.*^-12"	9.68573794699195e-16
"1.24867898875080607368204255180899053812`16."	"4.5091252077967375126949683391739851973548459387`28.*^-12"	6.593585035424721e-16
"1.25128412525181342829228015034459531307`16."	"4.5195575163991209868273588718025307737603049971`28.*^-12"	3.221730829208249e-16
"1.25388926175282078290251774888020008802`16."	"4.5118755716949590529432891317843646798915941173`28.*^-12"	-4.565149928465816e-17
"1.25649439825382813751275534741580486298`16."	"4.4830222312232441416125434257789932915395770853`28.*^-12"	-4.470398307457293e-16
"1.2590995347548352700783880209201015532`16."	"4.4295984930936328403747114074319574355968272199`28.*^-12"	-8.851956281298545e-16
"1.26170467125584240264402069442439824343`16."	"4.3476511822377481892963940523972735512456215715`28.*^-12"	-1.3636274118324256e-15
"1.26430980775684975725425829296000301838`16."	"4.2327401591768537780050018929354837808257065357`28.*^-12"	-1.8861764631415128e-15
"1.26691494425785711186449589149560779333`16."	"4.0798182825662466239594369956666294175279840569`28.*^-12"	-2.457047260032631e-15
"1.26952008075886424443012856499990448356`16."	"3.8830898712248665889794238650243001089654696764`28.*^-12"	-3.080840604047095e-15
"1.27212521725987137699576123850420117378`16."	"3.6360433012300941150101369520015884591026898625`28.*^-12"	-3.762589668257554e-15
"1.27473035376087873160599883703980594873`16."	"3.3312300149386914079294453221576910117923600723`28.*^-12"	-4.507799215267348e-15
"1.27733549026188608621623643557541072369`16."	"2.960252817909287087976431989051552886629984458`28.*^-12"	-5.322488254633006e-15
"1.27994062676289321878186910907970741391`16."	"2.5134927545935814819273220766897185950742540294`28.*^-12"	-6.2132364311539195e-15
"1.28254576326390035134750178258400410414`16."	"1.9801359073649633297746904976412223102001901657`28.*^-12"	-7.187234459261883e-15
"1.28515089976490770595773938111960887909`16."	"1.3478627752512104266696990790686478577416484858`28.*^-12"	-8.252338944396864e-15
"1.28775603626591506056797697965521365404`16."	"6.027200710223909679678049017009478640429547236`28.*^-13"	-9.417131959915055e-15
"1.29036117276692241517821457819081842899`16."	"""Failed"""	-1.069098577788923e-14
"1.29296630926792954774384725169511511922`16."	"""Failed"""	-1.2084133184289981e-14
"1.29557144576893668030947992519941180944`16."	"""Failed"""	-1.360774384365576e-14
"1.2981765822699440349197175237350165844`16."	"""Failed"""	-1.5274007215647348e-14
"1.30078171877095138952995512227062135935`16."	"""Failed"""	-1.7096222566044173e-14
"1.30338685527195852209558779577491804957`16."	"""Failed"""	-1.90888966579799e-14
"1.3059919917729656546612204692792147398`16."	"""Failed"""	-2.1267849755763097e-14
"1.30859712827397300927145806781481951475`16."	"""Failed"""	-2.3650330623724862e-14
"1.3112022647749803638816956663504242897`16."	"""Failed"""	-2.6255141256442434e-14
"1.31380740127598749644732833985472097993`16."	"""Failed"""	-2.910277213467969e-14
"1.31641253777699485105756593839032575488`16."	"""Failed"""	-3.2215548863755303e-14
"1.31901767427800198362319861189462244511`16."	"""Failed"""	-3.56177911181177e-14
"1.32162281077900933823343621043022722006`16."	"""Failed"""	-3.9335984888020566e-14
"1.32422794728001669284367380896583199501`16."	"""Failed"""	-4.3398969101682195e-14
"1.32683308378102382540930648247012868524`16."	"""Failed"""	-4.7838137779615533e-14
"1.32943822028203118001954408100573346019`16."	"""Failed"""	-5.268765896729033e-14
"1.33204335678303831258517675451003015041`16."	"""Failed"""	-5.798471178840876e-14
"1.33464849328404566719541435304563492537`16."	"""Failed"""	-6.376974306432167e-14
"1.33725362978505302180565195158123970032`16."	"""Failed"""	-7.008674505592793e-14
"1.33985876628606015437128462508553639054`16."	"""Failed"""	-7.698355600341213e-14
"1.34246390278706728693691729858983308077`16."	"""Failed"""	-8.451218526686372e-14
"1.34506903928807464154715489712543785572`16."	"""Failed"""	-9.2729165007858e-14
"1.34767417578908199615739249566104263067`16."	"""Failed"""	-1.0169593049909664e-13
"1.3502793122900891287230251691653393209`16."	"""Failed"""	-1.1147923130689448e-13
"1.35288444879109626128865784266963601112`16."	"""Failed"""	-1.2215157576039884e-13
"1.35548958529210361589889544120524078608`16."	"""Failed"""	-1.337917113027257e-13
"1.35809472179311097050913303974084556103`16."	"""Failed"""	-1.4648514351356202e-13
"1.36069985829411810307476571324514225125`16."	"""Failed"""	-1.6032469680106614e-13
"1.36330499479512545768500331178074702621`16."	"""Failed"""	-1.754111199840862e-13
"1.36591013129613259025063598528504371643`16."	"""Failed"""	-1.9185374022479973e-13
"1.36851526779713994486087358382064849138`16."	"""Failed"""	-2.097711690280085e-13
"1.37112040429814729947111118235625326633`16."	"""Failed"""	-2.292920642975109e-13
"1.37372554079915443203674385586054995656`16."	"""Failed"""	-2.505559527336423e-13
"1.37633067730016156460237652936484664679`16."	"""Failed"""	-2.7371411717034646e-13
"1.37893581380116891921261412790045142174`16."	"""Failed"""	-2.98930553786508e-13
