"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.46273190372766814792981904247426427901`16."	"2.35443127007997892904105045794164512027646769`31.*^-14"	2.231429440424131e-14
"0.46651636660505579889957061823224648833`16."	"2.63900660085727506575005081162173252353522103`31.*^-14"	2.4846188244114217e-14
"0.47030082948244344986932219399022869766`16."	"2.955880748538534465338348155628725847483998`31.*^-14"	2.7630701366115923e-14
"0.4740852923598310453279225384903838858`16."	"3.30521179024555310815242778827024234942607503`31.*^-14"	3.0689291240611324e-14
"0.47786975523721864078652288299053907394`16."	"3.69322502278879404941903616175477875828987684`31.*^-14"	3.404487272642953e-14
"0.48165421811460629175627445874852128327`16."	"4.12343945802006234413272258683193544234651394`31.*^-14"	3.7721884959410144e-14
"0.48543868099199394272602603450650349259`16."	"4.59897769552343092930703434250894826524516665`31.*^-14"	4.174635867812035e-14
"0.48922314386938159369577761026448570192`16."	"5.12362417197719475871857617458362869033886722`31.*^-14"	4.614598374451743e-14
"0.49300760674676918915437795476464089006`16."	"5.70302771003142777362623524088846170966154607`31.*^-14"	5.095017659681127e-14
"0.49679206962415678461297829926479607821`16."	"6.34047548949797973671723525378235733095661496`31.*^-14"	5.619014735098863e-14
"0.50057653250154443558272987502277828753`16."	"7.04524404663404489626297994734689490269977422`31.*^-14"	6.189896624647251e-14
"0.50436099537893208655248145078076049685`16."	"7.81894421738186876585679303199525417777293196`31.*^-14"	6.811162911031338e-14
"0.50814545825631973752223302653874270618`16."	"8.67073886159586542333755631464155755145728069`30.*^-14"	7.486512149323768e-14
"0.5119299211337073884919846022967249155`16."	"9.60653094783976264071576154321994541216936714`30.*^-14"	8.219848110992795e-14
"0.51571438401109492843943371553905308247`16."	"1.063201787077420362942131857945209273996376951`30.*^-13"	9.015285819519514e-14
"0.51949884688848257940918529129703529179`16."	"1.176015544119431667644538234533950451473251017`30.*^-13"	9.877157336734672e-14
"0.52328330976587023037893686705501750112`16."	"1.299398982505577988329884600420332409668970286`30.*^-13"	1.0810017257018699e-13
"0.52706777264325788134868844281299971044`16."	"1.434430481235269421600342066863410697762419404`30.*^-13"	1.181864786458482e-13
"0.53085223552064553231844001857098191977`16."	"1.582526221662922042108929872170209472256321638`30.*^-13"	1.2908063907217137e-13
"0.53463669839803307226588913181331008673`16."	"1.744463830031545065822304315708985301478946011`30.*^-13"	1.4083516938079786e-13
"0.53842116127542072323564070757129229605`16."	"1.921221659204334959200818059752854869035325802`30.*^-13"	1.5350499175563617e-13
"0.54220562415280837420539228332927450538`16."	"2.114131787674606884961479650491957490653002614`30.*^-13"	1.6714746829608815e-13
"0.5459900870301960251751438590872567147`16."	"2.32469667185457211758882816264990533280383306`30.*^-13"	1.8182242841553716e-13
"0.54977454990758367614489543484523892403`16."	"2.554340474423858578620821919207210879578762584`30.*^-13"	1.9759218983323724e-13
"0.55355901278497121609234454808756709099`16."	"2.804434620540890251396242047713497322370942378`30.*^-13"	2.145215726071079e-13
"0.55734347566235897808439858636120334268`16."	"3.076908221300339007603813689285593747512807619`30.*^-13"	2.3267790564617797e-13
"0.56112793853974651803184769960353150964`16."	"3.37309769059722214984819313455978577877816266`30.*^-13"	2.5213102513468503e-13
"0.56491240141713416900159927536151371896`16."	"3.695014940432868421608594899470607939173091101`30.*^-13"	2.7295326429535667e-13
"0.56869686429452181997135085111949592829`16."	"4.044742487138124949415301785173629152376478784`30.*^-13"	2.952194339172285e-13
"0.57248132717190947094110242687747813761`16."	"4.424603096860667273849860054583131933133052908`30.*^-13"	3.1900679307380185e-13
"0.57626579004929712191085400263546034694`16."	"4.836503786369463869207885678981793546416236012`30.*^-13"	3.4439500946044136e-13
"0.5800502529266846618583031158777885139`16."	"5.283239983050118816319363668855372058014286638`30.*^-13"	3.7146610878589797e-13
"0.58383471580407231282805469163577072322`16."	"5.767057169477368558031715974175972625497574647`29.*^-13"	4.0030441266184674e-13
"0.58761917868145996379780626739375293255`16."	"6.291024704676538999286354951491308803827902784`29.*^-13"	4.3099646444647787e-13
"0.59140364155884761476755784315173514187`16."	"6.858216239375461271541153717112710642318910776`29.*^-13"	4.636309425136649e-13
"0.5951881044362352657373094189097173512`16."	"7.471348116271650541311770998678865866140257907`29.*^-13"	4.982985604381275e-13
"0.59897256731362280568475853215204551816`16."	"8.134051985188349348906402750206385899402715708`29.*^-13"	5.350919536094594e-13
"0.60275703019101045665451010791002772748`16."	"8.849785976328829731120943040704884811176311294`29.*^-13"	5.741055518140513e-13
"0.60654149306839810762426168366800993681`16."	"9.622346434946964044485602663737247881160113276`29.*^-13"	6.15435437353788e-13
"0.61032595594578575859401325942599214613`16."	"1.045584980902718303925218536139033760075909838`29.*^-12"	6.591791883042252e-13
"0.61411041882317340956376483518397435546`16."	"1.1354361747010967835653009072453421087258833489`29.*^-12"	7.054357065525571e-13
"0.61789488170056094951121394842630252242`16."	"1.2322694013257595293736530317102190050157535061`29.*^-12"	7.543050302973977e-13
"0.62167934457794860048096552418428473175`16."	"1.3365352341899465983437539789829607738275222692`29.*^-12"	8.058881307380745e-13
"0.62546380745533625145071709994226694107`16."	"1.4487685888505015266346247252946384873200350022`29.*^-12"	8.602866927308151e-13
"0.6292482703327239024204686757002491504`16."	"1.5695026200991412308876634151493766246904216664`29.*^-12"	9.17602879243051e-13
"0.63303273321011155339022025145823135972`16."	"1.6992969784699106215669060142063736842528923598`29.*^-12"	9.779390794947616e-13
"0.63681719608749920435997182721621356905`16."	"1.838774460385956425557107899804716501985369308`29.*^-12"	1.0413976407376292e-12
"0.64060165896488685532972340297419577837`16."	"1.9885288087330911801542590669108227255042989181`29.*^-12"	1.1080805836884048e-12
"0.64438612184227439527717251621652394533`16."	"2.1492635271436076105397203930488295042239495963`29.*^-12"	1.1780893017024365e-12
"0.64817058471966215726922655449016019702`16."	"2.3217471351170272252109325321544487080692066873`29.*^-12"	1.251524243846574e-12
"0.65195504759704969721667566773248836398`16."	"2.5066521123089964542651071747118251233031151754`29.*^-12"	1.3284845821073743e-12
"0.65573951047443734818642724349047057331`16."	"2.7048206133241707774171589610422244285889549271`29.*^-12"	1.4090678630509905e-12
"0.65952397335182499915617881924845278263`16."	"2.9171007562883355640051484252132594335719289605`29.*^-12"	1.493369644334328e-12
"0.66330843622921253910362793249078094959`16."	"3.1443115341106388118940510040996781339705782613`29.*^-12"	1.5814831165537672e-12
"0.66709289910660030109568197076441720128`16."	"3.387453483050597864107504059351896189685828046`28.*^-12"	1.6734987110069246e-12
"0.67087736198398784104313108400674536824`16."	"3.647550965177900139532131144292023837819137026`28.*^-12"	1.769503694034576e-12
"0.67466182486137549201288265976472757757`16."	"3.9255294778573919840283855535886623169616221957`28.*^-12"	1.8695817487040915e-12
"0.67844628773876314298263423552270978689`16."	"4.2225708171396366353223087531819302040614739482`28.*^-12"	1.973812544691149e-12
"0.68223075061615068293008334876503795385`16."	"4.5397974506816227031113779885425753038134065218`28.*^-12"	2.0822712973142545e-12
"0.68601521349353844492213738703867420554`16."	"4.8783913743839572362265295576654393028369125381`28.*^-12"	2.1950283167747014e-12
"0.6897996763709259848695865002810023725`16."	"5.2396996144802672783099086536389894624112310447`28.*^-12"	2.3121485487539315e-12
"0.69358413924831363583933807603898458183`16."	"5.6250081280062894771301019769265189597540388643`28.*^-12"	2.4336911076197803e-12
"0.69736860212570128680908965179696679115`16."	"6.0357323422698346583491453260323174937121073879`28.*^-12"	2.5597088035920624e-12
"0.70115306500308882675653876503929495811`16."	"6.4733198979546736836627507568693352177383906092`28.*^-12"	2.690247665316881e-12
"0.7049375278804765887485928033129312098`16."	"6.9393891128268696376395569066599492914281299184`28.*^-12"	2.8253464593961617e-12
"0.70872199075786412869604191655525937676`16."	"7.4355430151730991484750028478548972035525706868`28.*^-12"	2.9650362085146397e-12
"0.71250645363525177966579349231324158609`16."	"7.9634867198890723051873021490142299924451674567`28.*^-12"	3.109339709900012e-12
"0.71629091651263943063554506807122379541`16."	"8.5249681788032983232315349758267816859906746097`28.*^-12"	3.258271055942246e-12
"0.72007537939002697058299418131355196238`16."	"9.1219495763295385562404306078094447675979241298`28.*^-12"	3.4118351588853037e-12
"0.72385984226741473257504821958718821406`16."	"9.7562834087302523741957903773572936550774731102`28.*^-12"	3.5700272815874062e-12
"0.72764430514480227252249733282951638103`16."	"1.04301503613980300970851609759547412508964480344`28.*^-11"	3.732832576424246e-12
"0.73142876802219003451455137110315263271`16."	"1.11456137241605825193794603419935507334600914699`28.*^-11"	3.900225634482699e-12
"0.73521323089957757446200048434548079967`16."	"1.19050108473917358287056338956309041589091228662`28.*^-11"	4.072170047259336e-12
"0.738997693776965225431752060103463009`16."	"1.27106004133070641210449079081951440104392164065`28.*^-11"	4.248617983138785e-12
"0.74278215665435287640150363586144521832`16."	"1.35649588540015369804522351850588484199584461052`28.*^-11"	4.4295097809799e-12
"0.74656661953174041634895274910377338529`16."	"1.44705871992973403888281161543190639278551505868`28.*^-11"	4.614773563183153e-12
"0.75035108240912817834100678737740963697`16."	"1.54302653833361752960448766096354813399801880183`28.*^-11"	4.8043248706493986e-12
"0.75413554528651571828845590061973780394`16."	"1.64467242288638740334732597859670958214952237558`28.*^-11"	4.998066322067699e-12
"0.75792000816390336925820747637772001326`16."	"1.75229627237619226466197364797714287215714324771`28.*^-11"	5.195887299987953e-12
"0.76170447104129102022795905213570222259`16."	"1.86619874663219552619150086666619388122303854009`28.*^-11"	5.397663666141223e-12
"0.76548893391867856017540816537803038955`16."	"1.98670859279236500063275745520217161078282817492`27.*^-11"	5.603257508467563e-12
"0.76927339679606632216746220365166664124`16."	"2.11414937248797365136006145079798069191894978175`27.*^-11"	5.812516922295894e-12
"0.7730578596734538621149113168939948082`16."	"2.24888002893064184659133273712353567184928422436`27.*^-11"	6.025275828093674e-12
"0.77684232255084151308466289265197701752`16."	"2.39125453257723495775055453470685121271582708593`27.*^-11"	6.241353828164613e-12
"0.78062678542822916405441446840995922685`16."	"2.54165913961432241389534816820844855549644253394`27.*^-11"	6.460556104620125e-12
"0.78441124830561670400186358165228739381`16."	"2.70047799487175300603503956868876743053182753787`27.*^-11"	6.682673360884556e-12
"0.7881957111830044659939176199259236455`16."	"2.86813651240363695678331910746393555713924322806`27.*^-11"	6.907481808914751e-12
"0.79198017406039200594136673316825181246`16."	"3.04504490375895320306105250920053187369701396619`27.*^-11"	7.134743204220706e-12
"0.79576463693777965691111830892623402178`16."	"3.23165593112726813053829059821259191955861076244`27.*^-11"	7.364204930666708e-12
"0.79954909981516730788086988468421623111`16."	"3.42842812746323005276625378085782969066932628908`27.*^-11"	7.59560013690966e-12
"0.80333356269255484782831899792654439807`16."	"3.63584181997654431600918051981408240064915894752`27.*^-11"	7.828647926194684e-12
"0.80711802556994260982037303620018064976`16."	"3.85440062567485463820472608178689529258611811278`27.*^-11"	8.063053601076757e-12
"0.81090248844733014976782214944250881672`16."	"4.08461377651222954366890019893498228075629766139`27.*^-11"	8.298508964470518e-12
"0.81468695132471791175987618771614506841`16."	"4.32703412854463587299099827259773037355210672994`27.*^-11"	8.534692678250762e-12
"0.81847141420210545170732530095847323537`16."	"4.58220122315757572953788035737535934586704234182`27.*^-11"	8.771270680430042e-12
"0.82225587707949321369937933923210948706`16."	"4.85071139229487476453010406935158361085799877424`27.*^-11"	9.007896661732112e-12
"0.82604033995688075364682845247443765402`16."	"5.13315591841883574453859769002594360823224913067`27.*^-11"	9.244212602156278e-12
"0.82982480283426829359427756571676582098`16."	"5.43016629609462252813955083519902751352958685175`27.*^-11"	9.47984936789265e-12
"0.83360926571165605558633160399040207267`16."	"5.74238329637518317606798011917666498283081483454`27.*^-11"	9.71442736869932e-12
"0.83739372858904359553378071723273023963`16."	"6.07048963442402344801823965259874802001202345838`27.*^-11"	9.947557275591917e-12
"0.84117819146643135752583475550636649132`16."	"6.4151644561421495917001483500142699572212760014`27.*^-11"	1.0178840798424722e-11
"0.84496265434381889747328386874869465828`16."	"6.77714539845420405235695714630626900850957855607`27.*^-11"	1.0407871522659107e-11
"0.84874711722120643742073298199102282524`16."	"7.15716141444462435293437983876134477818776276801`27.*^-11"	1.0634235804324512e-11
"0.85253158009859419941278702026465907693`16."	"7.5559908885328641237256320422535386821294329048`27.*^-11"	1.0857513721875944e-11
"0.85631604297598173936023613350698724389`16."	"7.97443269296105383901876506287979162091337511061`27.*^-11"	1.1077280083344653e-11
"0.86010050585336950135229017178062349558`16."	"8.41331755109635176116007212935146790214226556227`27.*^-11"	1.1293105486865516e-11
"0.86388496873075704129973928502295166254`16."	"8.87349332863601806620782919856269794070890795599`27.*^-11"	1.150455743234515e-11
"0.8676694316081445812471883982652798295`16."	"9.35584999675475191904472538817784005692508224412`27.*^-11"	1.1711201481714621e-11
"0.87145389448553234323924243653891608119`16."	"9.86129118792254450899440674080519957558670424629`27.*^-11"	1.1912602464885628e-11
"0.87523835736291988318669154978124424815`16."	"1.03907695934062361751694829629665886056508474724`26.*^-10"	1.2108325728207008e-11
"0.87902282024030764517874558805488049984`16."	"1.094525370319871342152744488536855104073864414851`26.*^-10"	1.2297938421895596e-11
"0.8828072831176951851261947012972086668`16."	"1.152575006078928940483189181176294541986814942476`26.*^-10"	1.2481010822597218e-11
"0.88659174599508272507364381453953683376`16."	"1.213329050094815646925336809370896430844909216776`26.*^-10"	1.2657117686920759e-11
"0.89037620887247048706569785281317308545`16."	"1.27689682135873460852774176791197011149892496978`26.*^-10"	1.282583963148172e-11
"0.89416067174985802701314696605550125241`16."	"1.343386701595094202313380666548536328148417731397`26.*^-10"	1.2986764534695138e-11
"0.8979451346272457890052010043291375041`16."	"1.412913309819399522864280807588347844935377514761`26.*^-10"	1.313948895527258e-11
"0.90172959750463332895265011757146567106`16."	"1.485593612259698052247237668159399372566077818462`26.*^-10"	1.3283619562104711e-11
"0.90551406038202086890009923081379383802`16."	"1.561549490733186103245120344665937657068416771882`26.*^-10"	1.3418774569955594e-11
"0.90929852325940863089215326908743008971`16."	"1.64090558756052685128240478092244102284324797183`26.*^-10"	1.3544585175154893e-11
"0.91308298613679617083960238232975825667`16."	"1.7237887212437164197270925460744917242245492875`26.*^-10"	1.366069698525462e-11
"0.91686744901418393283165642060339450836`16."	"1.810333470936691854396511312877757767992608839961`26.*^-10"	1.3766771436421057e-11
"0.92065191189157147277910553384572267532`16."	"1.900673895735514195812015876319523516249426400922`26.*^-10"	1.3862487192157441e-11
"0.92443637476895901272655464708805084229`16."	"1.994951889996467633237924803647227983723825264712`26.*^-10"	1.3947541516807493e-11
"0.92822083764634677471860868536168709397`16."	"2.093309869844979296089000308448244132562029548387`26.*^-10"	1.4021651617169457e-11
"0.93200530052373431466605779860401526093`16."	"2.195896703867497499205311210068419197372646311632`26.*^-10"	1.4084555945463189e-11
"0.93578976340112207665811183687765151262`16."	"2.302864004680004171461634252882002541448064178966`26.*^-10"	1.4136015456835589e-11
"0.93957422627850961660556095011997967958`16."	"2.414368461854245754715119274202606151174639853295`26.*^-10"	1.4175814814566525e-11
"0.94335868915589715655301006336230784655`16."	"2.530570677508724698380901007627239555328492491586`26.*^-10"	1.420376353615257e-11
"0.94714315203328491854506410163594409823`16."	"2.651635447872283783962556542627419978193198957574`26.*^-10"	1.4219697073494222e-11
"0.9509276149106724584925132148782722652`16."	"2.777732950185417536438316423595485266587377290949`26.*^-10"	1.4223477820503376e-11
"0.95471207778806022048456725315190851688`16."	"2.909036176340853560495459862608843033388680104964`26.*^-10"	1.421499604157556e-11
"0.95849654066544776043201636639423668385`16."	"3.04572413744273478002592642400790737696833391567`26.*^-10"	1.4194170714543437e-11
"0.96228100354283552242407040466787293553`16."	"3.187978553876127724057567852342475854294345756243`26.*^-10"	1.4160950281939591e-11
"0.9660654664202230623715195179102011025`16."	"3.335988102954202182584874697822832086509966903964`26.*^-10"	1.4115313304651327e-11
"0.96984992929761082436357355618383735418`16."	"3.489944133445306912299307054599119125298129388315`26.*^-10"	1.4057269012350134e-11
"0.97363439217499836431102266942616552114`16."	"3.650044171920777465703993220650366676210686173769`26.*^-10"	1.3986857745418496e-11
"0.97741885505238612630307670769980177283`16."	"3.816489510038469829800126379821512035577853053554`26.*^-10"	1.3904151283481797e-11
"0.98120331792977366625052582094212993979`16."	"3.989486646891994225626599474617065821969688464981`26.*^-10"	1.3809253056081886e-11
"0.98498778080716120619797493418445810676`16."	"4.16924754288337979102482987753756017260723044955`26.*^-10"	1.3702298231497182e-11
"0.98877224368454896819002897245809435844`16."	"4.355987705837185046132892716632891625108086452934`26.*^-10"	1.3583453680226496e-11
"0.99255670656193650813747808570042252541`16."	"4.54992872948573728381086103922567665920469990168`26.*^-10"	1.3452917810203428e-11
"0.99634116943932427012953212397405877709`16."	"4.75129615584999988660477192953826681252239784177`26.*^-10"	1.3310920271398822e-11
"1.00012563231671181007698123721638694406`16."	"4.960323156844027108243359049210598901147683836416`26.*^-10"	1.3157721528092835e-11
"1.00391009519409935002443035045871511102`16."	"5.177243439194942236141692638654528540516308461915`26.*^-10"	1.2993612297757473e-11
"1.00769455807148711201648438873235136271`16."	"5.402299535406724063562176040656712709401499311742`26.*^-10"	1.281891285618172e-11
"1.01147902094887465196393350197467952967`16."	"5.63573883517646045416959880304726139787604704413`26.*^-10"	1.2633972209188217e-11
"1.01526348382626241395598754024831578135`16."	"5.877811695589613422014288678703696402963279781875`26.*^-10"	1.2439167132034637e-11
"1.01904794670364995390343665349064394832`16."	"6.128775783216053970099252219832044743790761405095`26.*^-10"	1.2234901078355094e-11
"1.02283240958103749385088576673297211528`16."	"6.388891897090666994705398155387633744205521739088`26.*^-10"	1.2021602961278786e-11
"1.02661687245842525584293980500660836697`16."	"6.658427502466858941963140805404499260346119381508`26.*^-10"	1.1799725810153675e-11
"1.03040133533581279579038891824893653393`16."	"6.937655483786491574280697325724624140742263819421`26.*^-10"	1.1569745307103764e-11
"1.03418579821320055778244295652257278562`16."	"7.226852417699676224185811087793932959035991717934`26.*^-10"	1.1332158208448674e-11
"1.03797026109058809772989206976490095258`16."	"7.52630064648518216465997651675041462291009058061`26.*^-10"	1.1087480656813996e-11
"1.04175472396797563767734118300722911954`16."	"7.836289094350242040081687603275782371483656661386`26.*^-10"	1.083624639054821e-11
"1.04553918684536339966939522128086537123`16."	"8.157109037127621825377888253860019203944370687154`26.*^-10"	1.0579004857836282e-11
"1.04932364972275093961684433452319353819`16."	"8.489058526531038350071301863955520001284244036616`26.*^-10"	1.0316319243652986e-11
"1.05310811260013870160889837279682978988`16."	"8.832441499715298167270251721346233008672600789614`26.*^-10"	1.0048764418422541e-11
"1.05689257547752624155634748603915795684`16."	"9.18756484314270827220235302579046151290263325965`26.*^-10"	9.776924817942658e-12
"1.0606770383549137815037965992814861238`16."	"9.554742458761127012987420506533408409639805952927`26.*^-10"	9.501392264779359e-12
"1.06446150123230154349585063755512237549`16."	"9.934292087475666912730457434563393962323417664725`26.*^-10"	9.222763741942568e-12
"1.06824596410968908344329975079745054245`16."	"1.0326534751742720805136309719618243417473325466818`26.*^-9"	8.941639130199188e-12
"1.07203042698707684543535378907108679414`16."	"1.0731800289372391577921885884570859597244721352116`26.*^-9"	8.658618920867708e-12
"1.0758148898644643853828029023134149611`16."	"1.1150420184985491217148202694864714609861824372603`26.*^-9"	8.374301916359939e-12
"1.07959935274185192533025201555574312806`16."	"1.1582731229054921446214773571157659032428271435065`26.*^-9"	8.089282931080713e-12
"1.08338381561923968732230605382937937975`16."	"1.2029074954578260999265484173774573181443306771431`26.*^-9"	7.804150505565874e-12
"1.08716827849662722726975516707170754671`16."	"1.2489797908589509567212810963126419085551378250804`26.*^-9"	7.519484646920657e-12
"1.0909527413740149892618092053453437984`16."	"1.2965250262034578014291727279743205215316658963`26.*^-9"	7.235854608715078e-12
"1.09473720425140252920925831858767196536`16."	"1.34557871220676293471752430828661365689652865749`26.*^-9"	6.9538167234911495e-12
"1.09852166712879006915670743183000013232`16."	"1.3961766658635691193278662476620484562987888757168`26.*^-9"	6.673912300936769e-12
"1.10230613000617783114876147010363638401`16."	"1.4483552577543052996379375466002980964008772858237`26.*^-9"	6.396665604580752e-12
"1.10609059288356537109621058334596455097`16."	"1.5021511660333445169673530146358110115861755959399`26.*^-9"	6.122581919556345e-12
"1.10987505576095313308826462161960080266`16."	"1.5576013306721272737942669943884077587606611192122`26.*^-9"	5.852145723568991e-12
"1.11365951863834067303571373486192896962`16."	"1.6147433631716508310599178876971528428053298133649`26.*^-9"	5.585818972684425e-12
"1.11744398151572821298316284810425713658`16."	"1.6736148475474147186386824076141098616960571992271`26.*^-9"	5.324039512927137e-12
"1.12122844439311597497521688637789338827`16."	"1.7342539849067794173424588454965201039032546425342`26.*^-9"	5.067219627946738e-12
"1.12501290727050351492266599962022155523`16."	"1.7966991571408550978304638590520204990103131470423`26.*^-9"	4.8157447321734364e-12
"1.12879737014789127691472003789385780692`16."	"1.8609889833153341401816407165636570889817504129485`26.*^-9"	4.569972217948109e-12
"1.13258183302527881686216915113618597388`16."	"1.9271624865586054089738322273079600714746223598675`26.*^-9"	4.330230464079919e-12
"1.13636629590266635680961826437851414084`16."	"1.9952587680956582978773457867101736831178981634395`26.*^-9"	4.096818012162e-12
"1.14015075878005411880167230265215039253`16."	"2.0653171965254698260059592134483333439321447026676`26.*^-9"	3.870002915770327e-12
"1.14393522165744165874912141589447855949`16."	"2.1373775109715436123404570889314581818959836342455`26.*^-9"	3.650022266390285e-12
"1.14771968453482942074117545416811481118`16."	"2.211479346482015880178983909446638643297650674051`27.*^-9"	3.4370818985679876e-12
"1.15150414741221718273322949244175106287`16."	"2.2876626831695683496849484928732592191224159045796`27.*^-9"	3.2313562753808286e-12
"1.15528861028960472268067860568407922983`16."	"2.3659674340038251771851539926697076188144480685379`27.*^-9"	3.0329885538736815e-12
"1.15907307316699226262812771892640739679`16."	"2.4464338026312403002836096956777783389776739914305`27.*^-9"	2.842090828625763e-12
"1.16285753604438002462018175720004364848`16."	"2.5291018419787815502783203222317606137996840596753`27.*^-9"	2.6587445501111648e-12
"1.16664199892176756456763087044237181544`16."	"2.6140117521800395726491513599555706368393188239153`27.*^-9"	2.483001113004844e-12
"1.17042646179915532655968490871600806713`16."	"2.7012036881040254025666093222839930105307122154835`27.*^-9"	2.3148826080794303e-12
"1.17421092467654286650713402195833623409`16."	"2.7907176500655968725612017627857264288863489311282`27.*^-9"	2.154382729847194e-12
"1.17799538755393040645458313520066440105`16."	"2.8825938482370716249706868733066773064210127948565`27.*^-9"	2.001467830637322e-12
