"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.69148178759347111999034041218692436814`16."	"1.52876874675279320674232178230771260527804574268872`23.*^-8"	6.56386419801181e-10
"0.70538957917701128330634219310013577342`16."	"1.81180323850588280545225485057790882022866821941001`22.*^-8"	6.085675306149588e-10
"0.71929737076055155764464643652900122106`16."	"2.13500070033418021583555377246940283617029695708018`22.*^-8"	5.505953423493089e-10
"0.73320516234409172096064821744221262634`16."	"2.50176604986945520517588485190179597097113772468498`22.*^-8"	4.853194860727039e-10
"0.74711295392763199529895246087107807398`16."	"2.91536578418536566515592140900375850039488832913779`22.*^-8"	4.1602489767808416e-10
"0.76102074551117215861495424178428947926`16."	"3.37881944585930519093730092164698621475642895338627`22.*^-8"	3.461501310289033e-10
"0.7749285370947124329532584852131549269`16."	"3.89477024775796447842033937592512708181263235328768`22.*^-8"	2.7896932518027984e-10
"0.78883632867825270729156272864202037454`16."	"4.46532803787160049908866456806133331369478496078494`22.*^-8"	2.1727459246536975e-10
"0.80274412026179287060756450955523177981`16."	"5.09186449854197279474061595465530002265896645388179`22.*^-8"	1.6309409733737382e-10
"0.81665191184533314494586875298409722745`16."	"5.77469202538778302469454916830491249756150774524143`22.*^-8"	1.1746017606244446e-10
"0.83055970342887330826187053389730863273`16."	"6.51239187642763662480709472443281398255349929035486`22.*^-8"	8.018772128382334e-11
"0.84446749501241347157787231481052003801`16."	"7.300000462785054363234368060288`21.*^-8"	4.9516258548964164e-11
"0.85837528659595385693847902075503952801`16."	"8.123444220333490050902999105186`21.*^-8"	2.1282888445894885e-11
"0.87228307817949402025448080166825093329`16."	"8.941829212256713272108225627254`21.*^-8"	-1.3008538898561207e-11
"0.88619086976303429459278504509711638093`16."	"9.631321367688703693859389272821`21.*^-8"	-7.032181515068513e-11
"0.90009866134657445790878682601032778621`16."	"9.810864868637779170449831748586`21.*^-8"	-1.8421702953294502e-10
"0.91400645293011462122478860692353919148`16."	"8.315399717471388002376719162902`21.*^-8"	-4.1976117720426993e-10
"0.92791424451365500658539531286805868149`16."	"Failed"	-8.994138363292449e-10
"0.94182203609719516990139709378127008677`16."	"Failed"	-1.8460239609220184e-9
"0.95572982768073533321739887469448149204`16."	"Failed"	-3.651715567116148e-9
"0.96963761926427560755570311812334693968`16."	"Failed"	-6.9849805641135514e-9
"0.98354541084781577087170489903655834496`16."	"Failed"	-1.295298221748934e-8
"0.9974532024313560452100091424654237926`16."	"Failed"	-2.334220339600175e-8
"1.0113609940148964305706158484099432826`16."	"Failed"	-4.096851499610431e-8
"1.02526878559843659388661762932315468788`16."	"Failed"	-7.017793267069478e-8
"1.03917657718197675720261941023636609316`16."	"Failed"	-1.1755230373359539e-7
"1.05308436876551714256322611618088558316`16."	"Failed"	-1.9289055362648526e-7
"1.06699216034905730587922789709409698844`16."	"Failed"	-3.1055667518915395e-7
"1.08089995193259746919522967800730839372`16."	"Failed"	-4.913112552868774e-7
"1.09480774351613763251123145892051979899`16."	"Failed"	-7.647750529196008e-7
"1.10871553509967779582723323983373120427`16."	"Failed"	-0.000001172712205004105
"1.12262332668321818118783994577825069427`16."	"Failed"	-0.0000017733684849079548
"1.13653111826675834450384172669146209955`16."	"Failed"	-0.0000026471583587602826
"1.15043890985029850781984350760467350483`16."	"Failed"	-0.00000390406533301659
"1.16434670143383867113584528851788491011`16."	"Failed"	-0.000005693205531466065
"1.17825449301737883445184706943109631538`16."	"Failed"	-0.000008215107200148254
"1.19216228460091921981245377537561580539`16."	"Failed"	-0.000011737381931113737
"1.20607007618445960517306048132013529539`16."	"Failed"	-0.000016614610285242386
"1.21997786776799976848906226223334670067`16."	"Failed"	-0.000023313439149074583
"1.23388565935153993180506404314655810595`16."	"Failed"	-0.00003244409511530637
"1.24779345093508009512106582405976951122`16."	"Failed"	-0.000044799762599703095
"1.26170124251862048048167253000428900123`16."	"Failed"	-0.00006140556317600256
"1.2756090341021606437976743109175004065`16."	"Failed"	-0.00008357921039330108
"1.28951682568570080711367609183071181178`16."	"Failed"	-0.00011300580968714098
"1.30342461726924097042967787274392321706`16."	"Failed"	-0.0001518297344356718
"1.31733240885278113374567965365713462234`16."	"Failed"	-0.0002027670463634532
"1.33124020043632129706168143457034602761`16."	"Failed"	-0.00026924255218096143
"1.34514799201986168242228814051486551762`16."	"Failed"	-0.000355556310725118
"1.35905578360340184573828992142807692289`16."	"Failed"	-0.0004670852395666515
"1.3729635751869422310988966273725964129`16."	"Failed"	-0.0006105264323314762
"1.38687136677048239441489840828580781817`16."	"Failed"	-0.000794189904894237
"1.40077915835402255773090018919901922345`16."	"Failed"	-0.0010283497591624831
"1.41468694993756294309150689514353871346`16."	"Failed"	-0.0013256642085632472
"1.42859474152110310640750867605675011873`16."	"Failed"	-0.0017016765731296423
"1.44250253310464326972351045696996152401`16."	"Failed"	-0.00217541125042453
"1.45641032468818343303951223788317292929`16."	"Failed"	-0.0027700808304401033
"1.47031811627172359635551401879638433456`16."	"Failed"	-0.0035139229801987542
"1.48422590785526398171612072474090382457`16."	"Failed"	-0.004441188512570833
"1.49813369943880414503212250565411522985`16."	"Failed"	-0.005593305213045099
"1.51204149102234430834812428656732663512`16."	"Failed"	-0.007020245571100242
"1.52594928260588469370873099251184612513`16."	"Failed"	-0.00878213059708405
"1.5398570741894248570247327734250575304`16."	"Failed"	-0.010951106453541321
"1.55376486577296524238533947936957702041`16."	"Failed"	-0.013613535749354776
"1.56767265735650540570134126028278842568`16."	"Failed"	-0.016872551099109324
"1.58158044894004556901734304119599983096`16."	"Failed"	-0.0208510250080962
"1.59548824052358573233334482210921123624`16."	"Failed"	-0.0256950173812602
"1.60939603210712589564934660302242264152`16."	"Failed"	-0.03157777005523619
"1.62330382369066628100995330896694213152`16."	"Failed"	-0.03870432680719378
"1.6372116152742064443259550898801535368`16."	"Failed"	-0.04731686740162024
"1.65111940685774660764195687079336494207`16."	"Failed"	-0.057700855504521184
"1.66502719844128677095795865170657634735`16."	"Failed"	-0.07019211284156827
"1.67893499002482693427396043261978775263`16."	"Failed"	-0.08518494593070199
"1.69284278160836754167917206359561532736`16."	"Failed"	-0.10314146722002061
"1.70675057319190770499517384450882673264`16."	"Failed"	-0.12460226965995987
"1.72065836477544786831117562542203813791`16."	"Failed"	-0.15019863279928655
"1.73456615635898803162717740633524954319`16."	"Failed"	-0.1806664595956346
"1.74847394794252819494317918724846094847`16."	"Failed"	-0.21686216646661785
"1.76238173952606858030378589319298043847`16."	"Failed"	-0.25978077488624046
"1.77628953110960874361978767410619184375`16."	"Failed"	-0.3105764812799377
"1.79019732269314890693578945501940324903`16."	"Failed"	-0.3705860133350244
"1.8041051142766890702517912359326146543`16."	"Failed"	-0.4413551153860534
"1.81801290586022923356779301684582605958`16."	"Failed"	-0.5246685435422765
"1.83192069744376939688379479775903746486`16."	"Failed"	-0.6225839930049244
"1.84582848902731000428900642873486503959`16."	"Failed"	-0.7374704259074378
"1.85973628061085016760500820964807644486`16."	"Failed"	-0.8720513183596265
"1.87364407219439033092100999056128785014`16."	"Failed"	-1.0294534005719145
"1.88755186377793049423701177147449925542`16."	"Failed"	-1.2132615243920641
"1.9014596553614706575530135523877106607`16."	"Failed"	-1.4275803587493037
"1.9153674469450110429136202583322301507`16."	"Failed"	-1.6771036858472121
"1.92927523852855120622962203924544155598`16."	"Failed"	-1.967192149990084
"1.94318303011209136954562382015865296125`16."	"Failed"	-2.303960397218202
"1.95709082169563153286162560107186436653`16."	"Failed"	-2.694374638055259
"1.97099861327917169617762738198507577181`16."	"Failed"	-3.1463617682682288
"1.98490640486271208153823408792959526181`16."	"Failed"	-3.668931294283204
"1.99881419644625224485423586884280666709`16."	"Failed"	-4.272311431513935
"2.01272198802979263021484257478732615709`16."	"Failed"	-4.968100876118251
"2.02662977961333279353084435570053756237`16."	"Failed"	-5.769437894428167
"2.04053757119687295684684613661374896765`16."	"Failed"	-6.69118853038813
"2.05444536278041312016284791752696037292`16."	"Failed"	-7.750155900724895
"2.0683531543639532834788496984401717782`16."	"Failed"	-8.96531273127205
"2.08226094594749344679485147935338318348`16."	"Failed"	-10.358059486954529
