"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.001"	"4.5907982763681368600897208530819658092482961315e-27"	1.651517799229075e-29
"0.002"	"1.08475231579596045690553997749707637908731187e-26"	8.378731146915873e-27
"0.003"	"1.219119596610275155073524317292588211507581e-24"	3.1916489282800263e-25
"0.004"	"4.15206117888180239516322620515761082923747e-24"	4.211819282038272e-24
"0.005"	"6.3858879697681474347697808564571208811511e-23"	3.1092543649609374e-23
"0.005999999999999999"	"3.226078315721513557802610251512319195308e-22"	1.58955024913214e-22
"0.007"	"1.249539451112597777179939112051589773012e-21"	6.306269323936906e-22
"0.008"	"4.09833876555390594813030165317619411811e-21"	2.078105059681677e-21
"0.009000000000000001"	"1.16219521097528639175822506577958236786e-20"	5.942893465416256e-21
"0.01"	"2.97150281234678909666516070446021516529e-20"	1.5197191915199974e-20
"0.011"	"6.9221398388459629801039479449387647888e-20"	3.55006014319017e-20
"0.012"	"1.4985351769015942554571976868221249749e-19"	7.695930324452626e-20
"0.013"	"3.046325267446036529945449432332488615e-19"	1.5668902831528303e-19
"0.014"	"5.867451866646615673890025125430146702e-19"	3.0241918603199818e-19
"0.015"	"1.079467953005983914753316120252568701e-18"	5.574128990479554e-19
"0.016"	"1.908544885602237679460800602002045115e-18"	9.87016050135491e-19
"0.017"	"3.25738705718669986076496781534421194e-18"	1.6871874565022005e-18
"0.018"	"5.38966923664781500860835411974238889e-18"	2.7954016338897474e-18
"0.019"	"8.6730739320221441827111143776366446e-18"	4.504354999580986e-18
"0.02"	"1.36131353637822961510415354175931572e-17"	7.078945508556799e-18
"0.021"	"2.08926486594813569088708110493782641e-17"	1.0877034354248928e-17
"0.022"	"3.141711887693055159822659518989938e-17"	1.637453624348488e-17
"0.023"	"4.6373248955414467746786420027538085e-17"	2.419542163792257e-17
"0.024"	"6.7296432766663962854477723774870754e-17"	3.514725001955668e-17
"0.025"	"9.6150725732350481639236366913372969e-17"	5.026288747787477e-17
"0.026"	"1.354157619195664883967000811101721e-16"	7.084909453684428e-17
"0.027"	"1.8819748322980725750550390842480555e-16"	9.854270096047168e-17
"0.028"	"2.583529436962254320545156956756492e-16"	1.3537511312864004e-16
"0.029"	"3.506206129341533598861253806209559e-16"	1.8384592630556323e-16
"0.03"	"4.707917690775220126143196304130262e-16"	2.470064385891889e-16
"0.031"	"6.258803441498377760547471051518458e-16"	3.285538854010998e-16
"0.032"	"8.243270030421573312929765202545268e-16"	4.329372329345481e-16
"0.033"	"1.076227667033004761804345139836046e-15"	5.654753859163318e-16
"0.034"	"1.393586736940064666977436476688975e-15"	7.32488679260607e-16
