"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.04624161073825503592837904420775885228`16."	"8.5767726864011451716813383865889697991761364`20.*^-15"	8.759567259106949e-15
"0.04778523489932885726094724532231339253`16."	"1.13489098559699207729158810366202384947427754`20.*^-14"	1.1573733207280915e-14
"0.04932885906040268553240935034409631044`16."	"1.48777735419394572715641030783630434242299485`20.*^-14"	1.5147814063963518e-14
"0.05087248322147651380387145536587922834`16."	"1.93340739056629123166729347993049945386666158`20.*^-14"	1.965002849790145e-14
"0.05241610738255034207533356038766214624`16."	"2.4919346520559907168201245476810620680421123`20.*^-14"	2.527793426486404e-14
"0.05395973154362417034679566540944506414`16."	"3.18701756120783995176674729024640430934740281`20.*^-14"	3.226217532900675e-14
"0.05550335570469798474046996261677122675`16."	"4.04628128133884508776146888394714529624284509`20.*^-14"	4.0870520415580326e-14
"0.05704697986577181301193206763855414465`16."	"5.10182197744859117837471934224965466996165071`20.*^-14"	5.1412195808199825e-14
"0.05859060402684564128339417266033706255`16."	"6.39075388399287315059469996686536540420370213`20.*^-14"	6.424251324853224e-14
"0.06013422818791946955485627768211998045`16."	"7.9557997169405757780143906322081508645131946`20.*^-14"	7.976779169144765e-14
"0.06167785234899328394853057488944614306`16."	"9.84593051170201197638800992237453165511098418`20.*^-14"	9.845056941524645e-14
"0.06322147651006711221999267991122906096`16."	"1.211705064794305031774449472787664826412191464`20.*^-13"	1.2081510058521782e-13
"0.06476510067114094049145478493301197886`16."	"1.483273438117859386281509178318919786622282712`20.*^-13"	1.4745312781993752e-13
"0.06630872483221476876291688995479489677`16."	"1.806501295052608958444984335885763252716339877`20.*^-13"	1.7902991961352276e-13
"0.06785234899328859703437899497657781467`16."	"2.189520650765122896232466558220990418332336999`20.*^-13"	2.162905586232598e-13
"0.06939597315436241142805329218390397727`16."	"2.641482056596876638763062504417738407400082046`20.*^-13"	2.600664638399179e-13
"0.07093959731543625357730320502014365047`16."	"3.172648657776350180216092320522559978936352582`20.*^-13"	3.112821265164109e-13
"0.07248322147651006797097750222746981308`16."	"3.794495412651139388844566066338293815847024066`20.*^-13"	3.7096203643741833e-13
"0.07402684563758389624243960724925273098`16."	"4.519814564985213922857728115823554526648184167`20.*^-13"	4.402377716656667e-13
"0.07557046979865772451390171227103564888`16."	"5.362825401015993029009412997869881017320149417`20.*^-13"	5.203552212964286e-13
"0.07711409395973155278536381729281856678`16."	"6.339289699399834766395659754568867906262458409`20.*^-13"	6.126819069865002e-13
"0.07865771812080538105682592231460148469`16."	"7.466632498612607790182878018421386659761754759`20.*^-13"	7.187143650923316e-13
"0.08020134228187919545050021952192764729`16."	"8.764067760123401731027648395568863102856639556`20.*^-13"	8.400855471482906e-13
"0.08174496644295302372196232454371056519`16."	"1.0252726418448325230624161923424566894581957958`20.*^-12"	9.785721921332313e-13
"0.0832885906040268519934244295654934831`16."	"1.1955798761769984022332500033676488193306845222`20.*^-12"	1.1361021195034773e-12
"0.084832214765100680264886534587276401`16."	"1.3898662351810697624465930853993163432517296435`20.*^-12"	1.3147613873039145e-12
"0.0863758389261745085363486396090593189`16."	"1.6109032982979776605395311577410702064719232713`20.*^-12"	1.516801254795399e-12
"0.0879194630872483368078107446308422368`16."	"1.8617108590252307264922343180612073090223015782`20.*^-12"	1.7446448839444798e-12
"0.08946308724832215120148504183816839941`16."	"2.1455718521109232749249974302079012440539374413`20.*^-12"	2.000893708797202e-12
"0.09100671140939597947294714685995131731`16."	"2.4660475478416527946128668937583777001715230809`20.*^-12"	2.2883333961877973e-12
"0.09255033557046980774440925188173423521`16."	"2.826992814317984669175627960197810433238214616`20.*^-12"	2.609939315399186e-12
"0.09409395973154362213808354908906039782`16."	"3.2325715303121481702283557524391190648208229947`20.*^-12"	2.9688814282776428e-12
"0.09563758389261746428733346192530007102`16."	"3.6872718627891486209232639012557861431922295194`20.*^-12"	3.3685285048890465e-12
"0.09718120805369129255879556694708298892`16."	"4.1959216321481729333826435243038727979374849059`20.*^-12"	3.8124515630676855e-12
"0.09872483221476510695246986415440915152`16."	"4.763703189879972120762578257614289281523087148`20.*^-12"	4.304426423127771e-12
"0.10026845637583893522393196917619206943`16."	"5.3961680288628664179515888490976465106127224846`20.*^-12"	4.848435261557037e-12
"0.10181208053691274961760626638351823203`16."	"6.0992508665701181067744446777858707891170408521`20.*^-12"	5.448667039664905e-12
"0.10335570469798657788906837140530114993`16."	"6.8792829315314786490425430057052586594915991555`20.*^-12"	6.109516674885324e-12
"0.10489932885906042003831828424154082313`16."	"7.7430044356175329327878467182939845031308194576`20.*^-12"	6.83558281370524e-12
"0.10644295302013423443199258144886698574`16."	"8.6975758465666440216475095775113687842137055828`20.*^-12"	7.631664055971258e-12
"0.10798657718120806270345468647064990364`16."	"9.7505877998452022649890962485323103782077162735`20.*^-12"	8.502753470583326e-12
"0.10953020134228189097491679149243282154`16."	"1.0910069403241705825329416782584335310139159409`20.*^-11"	9.454031232277209e-12
"0.11107382550335570536859108869975898415`16."	"1.21844946056664881573397223569899876538336296976`20.*^-11"	1.0490855198288426e-11
"0.11261744966442953364005319372154190205`16."	"1.35827861680586477127398716664637542783316281269`20.*^-11"	1.1618749232134462e-11
"0.11416107382550336191151529874332481995`16."	"1.51143172429135780836883325349293051582080285925`20.*^-11"	1.2843389069506131e-11
"0.11570469798657719018297740376510773785`16."	"1.67889095900639988790945901208872586171962688788`20.*^-11"	1.4170585508274746e-11
"0.11724832214765101845443950878689065576`16."	"1.86168285195600038552085178203115200266990449854`20.*^-11"	1.5606264690848074e-11
"0.11879194630872483284811380599421681836`16."	"2.06087737981632318516544504139924453656679855539`20.*^-11"	1.715644523249339e-11
"0.12033557046979866111957591101599973626`16."	"2.27758657777359992446190598201577458774644673156`20.*^-11"	1.8827211933733234e-11
"0.12187919463087250326882582385223940946`16."	"2.51296266150377308274931972505217501448779010534`20.*^-11"	2.062468579845027e-11
"0.12342281879194631766250012105956557207`16."	"2.7681955714685245919770220391037120922213139636`20.*^-11"	2.2554990061851145e-11
"0.12496644295302014593396222608134848997`16."	"3.04450981608924349292624022919302318429195778263`20.*^-11"	2.462421191386971e-11
"0.12651006711409396032763652328867465258`16."	"3.34316061315678490509299750874268718510668408241`20.*^-11"	2.683835958386988e-11
"0.12805369127516777472131082049600081518`16."	"3.66542921466318500361295551849371787331330394935`20.*^-11"	2.920331443156875e-11
"0.12959731543624161687056073333224048838`16."	"4.01261724759530597099416346608379119412922171843`20.*^-11"	3.172477766686416e-11
"0.13114093959731543126423503053956665099`16."	"4.38604009408052278986910774395681365700484818874`20.*^-11"	3.4408211297643626e-11
"0.13268456375838927341348494337580632418`16."	"4.78701905968528241741148340058889833307628276971`20.*^-11"	3.7258772879591537e-11
"0.13422818791946308780715924058313248679`16."	"5.21687229028352291643337525568011063944439608714`20.*^-11"	4.028124361541325e-11
"0.13577181208053692995640915341937215999`16."	"5.6769042775893575197458367141057486211132192628`20.*^-11"	4.347994932267538e-11
"0.13731543624161074435008345062669832259`16."	"6.16839374304968472451728260942279547319131127847`20.*^-11"	4.6858673759523355e-11
"0.13885906040268458649933336346293799579`16."	"6.6925798236916502212492795511745477414898281813`20.*^-11"	5.04205637657945e-11
"0.1404026845637584008930076606702641584`16."	"7.2506462980646963020027347774841698207349494866`20.*^-11"	5.4168025643388605e-11
"0.141946308724832215286681957877590321`16."	"7.84370366068520906000612397477110208125168845695`20.*^-11"	5.810261216409895e-11
"0.14348993288590602968035625508491648361`16."	"8.4727689015348288347962755165503933036492386546`20.*^-11"	6.22248995553257e-11
"0.14503355704697987182960616792115615681`16."	"9.13874260810585833601270087283335183807528785885`20.*^-11"	6.653435377409472e-11
"0.14657718120805368622328046512848231941`16."	"9.84238324502133325429021207978196594276005903695`20.*^-11"	7.102918533746141e-11
"0.14812080536912750061695476233580848202`16."	"1.058427826917968510740823955363508511093044451431`20.*^-10"	7.570619193258821e-11
"0.14966442953020134276620467517204815522`16."	"1.136481180918207036617054143487547563492961846792`20.*^-10"	8.056058798240726e-11
"0.15120805369127515715987897237937431782`16."	"1.218412847185190367471282017811093821000042037819`20.*^-10"	8.558582029270991e-11
"0.15275167785234899930912888521561399102`16."	"1.304209300602113372882761492973331892190404115905`20.*^-10"	9.07733688535978e-11
"0.15429530201342281370280318242294015363`16."	"1.393824538216080942637940983269998114685134092962`20.*^-10"	9.611253181235658e-11
"0.15583892617449665585205309525917982683`16."	"1.487175079466851998890567015418036496118709510974`20.*^-10"	1.0159019357584248e-10
"0.15738255033557047024572739246650598943`16."	"1.584134419724968859465866773569768434104116003929`20.*^-10"	1.0719057493824563e-10
"0.15892617449664428463940168967383215204`16."	"1.684526875237104250054697381255147998099517933581`20.*^-10"	1.1289496406448491e-10
"0.16046979865771812678865160251007182524`16."	"1.788120765857382904070834987228779208672299285818`20.*^-10"	1.1868142709032577e-10
"0.16201342281879194118232589971739798784`16."	"1.894620879216703983294071101826401261221493326275`20.*^-10"	1.2452449702745447e-10
"0.16355704697986575557600019692472415045`16."	"2.003660137396167358624110058766942600243184431206`20.*^-10"	1.303948395850269e-10
"0.16510067114093959772525010976096382365`16."	"2.114790403793332179986844733719846167561930055428`20.*^-10"	1.3625889443845522e-10
"0.16664429530201341211892440696828998625`16."	"2.227472340154569302937733005415317898691569304095`20.*^-10"	1.4207849039126388e-10
"0.16818791946308722651259870417561614886`16."	"2.341064238659649925025305291072251796993647726701`20.*^-10"	1.478104327865289e-10
"0.16973154362416106866184861701185582206`16."	"2.454809724391482193294446870490083781273267772777`20.*^-10"	1.5340606143055403e-10
"0.17127516778523491081109852984809549525`16."	"2.567824227708383977124131485278957103496707696431`20.*^-10"	1.5881077719284454e-10
"0.17281879194630872520477282705542165786`16."	"2.679080127574149693732016422668150355116144849425`20.*^-10"	1.6396353534291907e-10
"0.17436241610738256735402273989166133106`16."	"2.787390430109985875625480264324769117396859342027`20.*^-10"	1.6879630357586372e-10
"0.17590604026845638174769703709898749366`16."	"2.891390856863071085538281060863564438026324830141`20.*^-10"	1.732334825645826e-10
"0.17744966442953019614137133430631365627`16."	"2.989520213121381829413727351959346375747741327422`20.*^-10"	1.7719128675722284e-10
"0.17899328859060401053504563151363981888`16."	"3.079998861917866375835102252341190795130843860214`20.*^-10"	1.8057708301305055e-10
"0.18053691275167785268429554434987949207`16."	"3.160805161397715554922550104366553853661239180673`20.*^-10"	1.8328868453890236e-10
"0.18208053691275166707796984155720565468`16."	"3.22964966810044289128239845055503313765625396878`20.*^-10"	1.852135974510248e-10
"0.18362416107382548147164413876453181729`16."	"3.283946919518569827322453151289398146044263162041`20.*^-10"	1.8622821714340345e-10
"0.18516778523489932362089405160077149048`16."	"3.320784590708573314957515010004492933080124257711`20.*^-10"	1.8619697149336304e-10
"0.18671140939597313801456834880809765309`16."	"3.336889784512089492211524969051925871750489368112`20.*^-10"	1.8497140777802409e-10
"0.18825503355704698016381826164433732629`16."	"3.328592223463299230477861252997299172166468081921`20.*^-10"	1.823892200109273e-10
"0.18979865771812082231306817448057699949`16."	"3.291784067224149107925362069298571255261599757983`20.*^-10"	1.7827321323649387e-10
"0.19134228187919463670674247168790316209`16."	"3.221876074438069418245926557506127676573204792633`20.*^-10"	1.724302011407628e-10
"0.1928859060402684511004167688952293247`16."	"3.113749799422287457547279359272987171379224840095`20.*^-10"	1.6464983314975236e-10
"0.1944295302013422932496666817314689979`16."	"2.961705473056563952271995919936548730637682517876`20.*^-10"	1.5470334699158141e-10
"0.1959731543624161076433409789387951605`16."	"2.759405230555079392249739218925072109342400248131`20.*^-10"	1.4234224249486989e-10
"0.19751677852348992203701527614612132311`16."	"2.499811273838826531692821683086162933769722876172`20.*^-10"	1.2729687218367142e-10
"0.19906040268456376418626518898236099631`16."	"2.175118549955265257423199480200926738925539936111`20.*^-10"	1.0927494400795222e-10
"0.20060402684563757857993948618968715891`16."	"1.776681501376530710553515200207385796088043519175`20.*^-10"	8.795993131817371e-11
"0.20214765100671139297361378339701332152`16."	"1.294934374758386976670504327256425449487014006192`20.*^-10"	6.300938495252584e-11
"0.20369127516778523512286369623325299472`16."	"7.19304580578316202343661050527206434008813745208`20.*^-11"	3.405314205553268e-11
"0.20523489932885904951653799344057915732`16."	"""Failed"""	6.914259867888161e-13
"0.20677852348993289166578790627681883052`16."	"""Failed"""	-3.750716859185988e-11
"0.20832214765100670605946220348414499313`16."	"""Failed"""	-8.100781164352622e-11
"0.20986577181208054820871211632038466632`16."	"""Failed"""	-1.3031170118304918e-10
"0.21140939597315436260238641352771082893`16."	"""Failed"""	-1.8595846099213174e-10
"0.21295302013422817699606071073503699154`16."	"""Failed"""	-2.4852867972718077e-10
"0.21449664429530201914531062357127666473`16."	"""Failed"""	-3.186465988517195e-10
"0.21604026845637583353898492077860282734`16."	"""Failed"""	-3.969829571652548e-10
"0.21758389261744964793265921798592898995`16."	"""Failed"""	-4.842580000533574e-10
"0.21912751677852349008190913082216866314`16."	"""Failed"""	-5.812446619496674e-10
"0.22067114093959730447558342802949482575`16."	"""Failed"""	-6.887719308801044e-10
"0.22221476510067111886925772523682098836`16."	"""Failed"""	-8.077284043530488e-10
"0.22375838926174498877408325370197417215`16."	"""Failed"""	-9.390660462669783e-10
"0.22530201342281880316775755090930033475`16."	"""Failed"""	-1.0838041549295063e-9
"0.22684563758389261756143184811662649736`16."	"""Failed"""	-1.2430335527194062e-9
"0.22838926174496645971068176095286617056`16."	"""Failed"""	-1.417921008376031e-9
"0.22993288590604027410435605816019233316`16."	"""Failed"""	-1.609713903369663e-9
"0.23147651006711408849803035536751849577`16."	"""Failed"""	-1.8197451542914955e-9
"0.23302013422818793064728026820375816897`16."	"""Failed"""	-2.049438403703868e-9
"0.23456375838926174504095456541108433157`16."	"""Failed"""	-2.3003134924105965e-9
"0.23610738255033555943462886261841049418`16."	"""Failed"""	-2.5739922266440368e-9
"0.23765100671140940158387877545465016738`16."	"""Failed"""	-2.872204454220144e-9
"0.23919463087248321597755307266197632998`16."	"""Failed"""	-3.1967944642862912e-9
"0.24073825503355703037122736986930249259`16."	"""Failed"""	-3.5497277258787963e-9
"0.24228187919463087252047728270554216579`16."	"""Failed"""	-3.933097981118749e-9
"0.24382550335570471466972719554178183898`16."	"""Failed"""	-4.349134709506358e-9
"0.24536912751677852906340149274910800159`16."	"""Failed"""	-4.8002109804260805e-9
"0.2469127516778523434570757899564341642`16."	"""Failed"""	-5.288851711647522e-9
"0.24845637583892618560632570279267383739`16."	"""Failed"""	-5.817742352301275e-9
"0.25`16."	"""Failed"""	-6.389738009525009e-9
