"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.3973154362416106977207164163701236248`16."	"7.37977198046611348098265363739492391625384929024`26.*^-11"	6.113774559030892e-11
"0.40503355704697985295581474929349496961`16."	"9.01240063328766573488847168441235445667030666281`26.*^-11"	7.32869444826271e-11
"0.41275167785234895267976185095903929323`16."	"1.095638422418514015125584024424371432933654704263`25.*^-10"	8.735411471498692e-11
"0.42046979865771805240370895262458361685`16."	"1.326170097148987186811465859599085067911847073317`25.*^-10"	1.0354862142169075e-10
"0.42818791946308726314995851680578198284`16."	"1.5984890398813738899955183206157125632571074`25.*^-10"	1.2208702197022955e-10
"0.43590604026845636287390561847132630646`16."	"1.918794974199189571882812566066333517789049295866`25.*^-10"	1.4319061961611465e-10
"0.44362416107382546259785272013687063009`16."	"2.29425828499348584478593284811118419267921703533`25.*^-10"	1.6708254255286768e-10
"0.45134228187919456232179982180241495371`16."	"2.732895857010071238861399454851308932728625372487`25.*^-10"	1.9398434004871296e-10
"0.45906040268456371755689815472578629851`16."	"3.243408860172745492340517201450882706148229717406`25.*^-10"	2.241120973224696e-10
"0.46677852348993281728084525639133062214`16."	"3.83569510713616621006333718040464703181134806481`25.*^-10"	2.576720821223488e-10
"0.47449664429530197251594358931470196694`16."	"4.520463896187684152559538800219011338003293458387`25.*^-10"	2.948559485370032e-10
"0.48221476510067112775104192223807331175`16."	"5.309705124405137191689102748192077199185897759635`25.*^-10"	3.358355372489458e-10
"0.48993288590604022747498902390361763537`16."	"6.21663272835258933768778020633677163643096982516`25.*^-10"	3.8075732605144547e-10
"0.49765100671140932719893612556916195899`16."	"7.255648722728281539071651255688433499651944593851`24.*^-10"	4.2973659975912367e-10
"0.50536912751677853794518568975036032498`16."	"8.442510255372047037923328237347836444302761061007`24.*^-10"	4.828514243699284e-10
"0.51308724832214758215798156015807762742`16."	"9.794431121573860539496033827344293099877080907878`24.*^-10"	5.40136526154878e-10
"0.52080536912751673739307989308144897223`16."	"1.1330090620856705918047881937908720658768612081887`24.*^-9"	6.015771918890917e-10
"0.52852348993288589262817822600482031703`16."	"1.3069806656284512813670692003664815428278100057112`24.*^-9"	6.671033212773881e-10
"0.53624161073825504786327655892819166183`16."	"1.5035473043302098077876593706657596736687007631912`24.*^-9"	7.365837763156425e-10
"0.54395973154362409207607242933590896428`16."	"1.7250791834319879313239836818025893309563498033424`24.*^-9"	8.098211843773157e-10
"0.55167785234899324731117076225928030908`16."	"1.9741192606617854701804042756499247548209892110225`24.*^-9"	8.865473617094083e-10
"0.55939597315436240254626909518265165389`16."	"2.2533936328954601142464214507492283955125898611741`24.*^-9"	9.664195312322975e-10
"0.56711409395973155778136742810602299869`16."	"2.5658226231411764598979697857669775840556505850396`24.*^-9"	1.0490175125254242e-9
"0.5748322147651007130164657610293943435`16."	"2.9145171691642468735956929823636562415952350463274`24.*^-9"	1.1338420621122e-9
"0.58255033557046975722926163143711164594`16."	"3.302791036728499214306330073838010150080301689848`24.*^-9"	1.220314538118245e-9
"0.59026845637583891246435996436048299074`16."	"3.7341509580140009261504052081728687363600509668223`23.*^-9"	1.307778054585995e-9
"0.59798657718120806769945829728385433555`16."	"4.2123135618639890484904098117348905661160438934791`23.*^-9"	1.3955002767552254e-9
"0.60570469798657722293455663020722568035`16."	"4.7411916146540803234580992073326546064688110004191`23.*^-9"	1.4826779891007188e-9
"0.61342281879194637816965496313059702516`16."	"5.3249011323654525600782045589950030605877426979718`23.*^-9"	1.5684435425804225e-9
"0.6211409395973154223824508335383143276`16."	"5.9677533270788132324910386601978315487212317298779`23.*^-9"	1.6518732562228506e-9
"0.6288590604026845776175491664616856724`16."	"6.6742522929241095588086734811935416105496193334091`23.*^-9"	1.731997810832642e-9
"0.63657718120805373285264749938505701721`16."	"7.4490855858128905501563786416952834732714639614192`23.*^-9"	1.807814629329072e-9
"0.64429530201342288808774583230842836201`16."	"8.2971177331182033542006146207168011872749967772691`23.*^-9"	1.8783021893358807e-9
"0.65201342281879193230054170271614566445`16."	"9.2233749624573678616372830211260324102121408841505`23.*^-9"	1.9424361595846486e-9
"0.65973154362416108753564003563951700926`16."	"1.02330310917718285627848190820721676120648138981268`23.*^-8"	1.9992071931619743e-9
"0.66744966442953024277073836856288835406`16."	"1.13313910998277924814679354315116510568429919168014`23.*^-8"	2.0476401485336435e-9
"0.6751677852348992869835342389706056565`16."	"1.25238677788539023621207242560532801946027077653054`23.*^-8"	2.086814444771772e-9
"0.68288590604026844221863257189397700131`16."	"1.3815960808402083082811916286212738350505149139271`23.*^-8"	2.1158851919014745e-9
"0.69060402684563759745373090481734834611`16."	"1.52132220174693211406569224576579837008130664359234`23.*^-8"	2.1341046724425537e-9
"0.69832214765100664166652677522506564856`16."	"1.67212317123231585030620078661782286473027220732554`23.*^-8"	2.1408436879821826e-9
"0.70604026845637579690162510814843699336`16."	"1.83423709658281845943015882383225367679065778311316`22.*^-8"	2.135612227167955e-9
"0.71375838926174506315902590358746238053`16."	"2.00882008292728163860768041459185522850026010894738`22.*^-8"	2.1180788612942395e-9
"0.72147651006711410737182177399517968297`16."	"2.19630110418865881278719699444683381121061275118228`22.*^-8"	2.0880882333279488e-9
"0.72919463087248326260692010691855102777`16."	"2.39693586554040854855105285006855117546353971114451`22.*^-8"	2.045675978632666e-9
"0.73691275167785241784201843984192237258`16."	"2.61090691560277022814367312312755062958788720791867`22.*^-8"	1.9910804037955503e-9
"0.74463087248322146205481431024963967502`16."	"2.83968391541954570298336509805843632244712198368825`22.*^-8"	1.9247502569159463e-9
"0.75234899328859061728991264317301101983`16."	"3.08282344056142192793553441883285263652629682111604`22.*^-8"	1.847347951560003e-9
"0.76006711409395977252501097609638236463`16."	"3.3416077193862281825917300943113681889337363889378`22.*^-8"	1.7597476603130115e-9
"0.76778523489932881673780684650409966707`16."	"3.61538175941323025059347963687903868154056423114493`22.*^-8"	1.6630277752531482e-9
"0.77550335570469797197290517942747101188`16."	"3.90488989066190743502604364529594626802248810950325`22.*^-8"	1.5584573441599382e-9
"0.78322147651006701618570104983518831432`16."	"4.21036232985831385442620525542292311885109716405116`22.*^-8"	1.4474762347716956e-9
"0.79093959731543617142079938275855965912`16."	"4.53195229437856366666165615526107454884962323147435`22.*^-8"	1.3316689561169453e-9
"0.79865771812080532665589771568193100393`16."	"4.86972559971365900580855890451810633687010545109227`22.*^-8"	1.2127322761151258e-9
"0.8063758389261745929132985111209563911`16."	"5.22364913224039128374337555084086341708593603516343`22.*^-8"	1.0924370173071304e-9
"0.81409395973154363712609438152867369354`16."	"5.5935788555751546447161182472925547786354731553266`22.*^-8"	9.72584685249548e-10
"0.82181208053691279236119271445204503834`16."	"5.97924746167968244732627597107116972984483813336547`22.*^-8"	8.549598824268281e-10
"0.82953020134228183657398858485976234078`16."	"6.38025080655404808419903917268119021638851819500702`22.*^-8"	7.412797778695566e-10
"0.83724832214765099180908691778313368559`16."	"6.79603415634989207488535074263431657693883804394749`22.*^-8"	6.331422296561046e-10
"0.84496644295302014704418525070650503039`16."	"7.225574960173527929059000935099`21.*^-8"	5.319744815278374e-10
"0.85268456375838919125698112111422233284`16."	"7.668186871403069023364703304049`21.*^-8"	4.389846595697759e-10
"0.86040268456375834649207945403759367764`16."	"8.123311598115968475830483410076`21.*^-8"	3.5511855946317194e-10
"0.86812080536912750172717778696096502244`16."	"8.589338828595530725861830040526`21.*^-8"	2.810244132174421e-10
"0.87583892617449654593997365736868232489`16."	"9.064154340623224646200464665284`21.*^-8"	2.1702842461150254e-10
"0.88355704697986570117507199029205366969`16."	"9.546516075356025672886064221491`21.*^-8"	1.6312382608421614e-10
"0.89127516778523496743247278573107905686`16."	"1.0034350323071500881186257086743`21.*^-7"	1.1897599000406152e-10
"0.8989932885906040116452686561387963593`16."	"1.0525187248726713801274236680702`21.*^-7"	8.394566878267262e-11
"0.90671140939597316688036698906216770411`16."	"1.1017003055163747704877046210683`21.*^-7"	5.7131675847137216e-11
"0.91442953020134232211546532198553904891`16."	"1.1505826843955182457905733226997`21.*^-7"	3.743317645823017e-11
"0.92214765100671136632826119239325635135`16."	"1.1989537141842016153815009866786`21.*^-7"	2.3630144507351774e-11
"0.92986577181208052156335952531662769616`16."	"1.2464598971429524565216225235232`21.*^-7"	1.447835532338594e-11
"0.93758389261744967679845785823999904096`16."	"1.2925909971387426337220988878119`21.*^-7"	8.81240592971014e-12
"0.9453020134228187210112537286477163434`16."	"1.3370847324313473030870822929023`21.*^-7"	5.64654625536e-12
"0.95302013422818787624635206157108768821`16."	"1.3794251337231519902750844927774`21.*^-7"	4.258411110734932e-12
"0.96073825503355703148145039449445903301`16."	"1.4191811731754083055373334991263`21.*^-7"	4.234885216711672e-12
"0.96845637583892607569424626490217633545`16."	"1.4558904423970912722507995640736`21.*^-7"	5.452110227011606e-12
"0.97617449664429523092934459782554768026`16."	"1.4889628237232448288328132522794`21.*^-7"	7.952825129427165e-12
"0.98389261744966449718674539326457306743`16."	"1.5179672317815542752355433344622`21.*^-7"	1.167356225932647e-11
"0.99161073825503354139954126367229036987`16."	"1.542229216824114758798399471895`21.*^-7"	1.596141116601896e-11
"0.99932885906040269663463959659566171467`16."	"1.561038882986387012081591781478`21.*^-7"	1.880478760298328e-11
"1.00704697986577174084743546700337901711`16."	"1.5697381186157789751794895669045`21.*^-7"	1.568454267477662e-11
"1.01476510067114089608253379992675036192`16."	"1.5744798803895210980765091306504`21.*^-7"	-2.0695862733402045e-12
"1.02248322147651005131763213285012170672`16."	"1.5709756365685070885020765642565`21.*^-7"	-4.955719541400535e-11
"1.03020134228187920655273046577349305153`16."	"1.5562016545532032886849836958438`21.*^-7"	-1.5138931043186292e-10
"1.03791946308724813974322387366555631161`16."	"1.5108913716018551274934226153731`21.*^-7"	-3.4577748906303e-10
"1.04563758389261729497832220658892765641`16."	"1.42058234906744562642425850283`21.*^-7"	-6.8987232718941e-10
"1.05335570469798645021342053951229900122`16."	"1.1648688620108103034561663301898`21.*^-7"	-1.2666390475830744e-9
"1.06107382550335560544851887243567034602`16."	"""Failed"""	-2.1936098893500444e-9
"1.06879194630872476068361720535904169083`16."	"""Failed"""	-3.6339126269283354e-9
"1.07651006711409391591871553828241303563`16."	"""Failed"""	-5.810042624388658e-9
"1.08422818791946307115381387120578438044`16."	"""Failed"""	-9.02092335335158e-9
"1.09194630872483222638891220412915572524`16."	"""Failed"""	-1.3662888342442165e-8
"1.09966442953020138162401053705252707005`16."	"""Failed"""	-2.025531725282e-8
"1.10738255033557053685910886997589841485`16."	"""Failed"""	-2.9471771463697467e-8
"1.11510067114093947004960227786796167493`16."	"""Failed"""	-4.217760159298761e-8
"1.12281879194630862528470061079133301973`16."	"""Failed"""	-5.9475142281757086e-8
"1.13053691275167778051979894371470436454`16."	"""Failed"""	-8.275776997712768e-8
"1.13825503355704693575489727663807570934`16."	"""Failed"""	-1.1377427913544815e-7
"1.14597315436241609098999560956144705415`16."	"""Failed"""	-1.5470523316240317e-7
"1.15369127516778502418048901745351031423`16."	"""Failed"""	-2.082531705934071e-7
"1.16140939597315440146019227540818974376`16."	"""Failed"""	-2.77748796747896e-7
"1.16912751677852355669529060833156108856`16."	"""Failed"""	-3.672755687951905e-7
"1.17684563758389271193038894125493243337`16."	"""Failed"""	-4.818153904674375e-7
"1.18456375838926164512088234914699569345`16."	"""Failed"""	-6.274184743673819e-7
"1.19228187919463080035598068207036703825`16."	"""Failed"""	-8.114008079804138e-7
"1.19999999999999995559107901499373838305`16."	"""Failed"""	-0.0000010425730773714123
