"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.04277591973244147111055113441580033395`16."	"1.229798319376262925049397691157819487633411317843482673963348173`35.*^-14"	7.276659335647771e-15
"0.04441471571906354526282356687261199113`16."	"1.696128107978844954447309934698182668347013508384858266991869192`35.*^-14"	1.0080884142432058e-14
"0.04605351170568562635398990323665202595`16."	"2.310964468040371823628842687944289987506421664511655751975729266`35.*^-14"	1.3794893932295834e-14
"0.04769230769230769356736843178623530548`16."	"3.11321592354520645167322671469025958574263253`34.*^-14"	1.8662231229895053e-14
"0.04933110367892976771964086424304696266`16."	"4.14991710459081645369395669525546374977371985`34.*^-14"	2.4978638167236518e-14
"0.05096989966555184187191329669985861983`16."	"5.47755011596607832438966127493562188237859388`34.*^-14"	3.310058302951437e-14
"0.05260869565217391602418572915667027701`16."	"7.16343192125844419244047150516531109626476886`34.*^-14"	4.345475052433704e-14
"0.05424749163879598323756425770625355653`16."	"9.28735724341954635386347282935203121047741213`34.*^-14"	5.6548552663191714e-14
"0.05588628762541805738983669016306521371`16."	"1.194328646119072795034821846482338704784766884`34.*^-13"	7.298171590668794e-14
"0.05752508361204013848100302652710524853`16."	"1.524131427048173242177224834065279481154745602`34.*^-13"	9.345899861132848e-14
"0.05916387959866221263327545898391690571`16."	"1.930972988425536038730980838884076985215299208`34.*^-13"	1.1880409082408216e-13
"0.06080267558528427984665398753350018524`16."	"2.42972834398992849816896409527581499785613015`33.*^-13"	1.4997474610223e-13
"0.06244147157190635399892641999031184241`16."	"3.037571357223911463795739762672764645988641784`33.*^-13"	1.880791922916506e-13
"0.06408026755852842815119885244712349959`16."	"3.774233332601110177151676372856515203281181396`33.*^-13"	2.3439386508019023e-13
"0.06571906354515050230347128490393515676`16."	"4.662301727463926668687257023352518800037242294`33.*^-13"	2.9038250465871196e-13
"0.06735785953177257645574371736074681394`16."	"5.72752185963509351781260429065618711891331048`33.*^-13"	3.5771665197684953e-13
"0.06899665551839465060801614981755847111`16."	"6.999131794304997636864400121121815715464891432`33.*^-13"	4.382975768807799e-13
"0.07063545150501672476028858227437012829`16."	"8.510226191515783771862871837598958130033565044`33.*^-13"	5.34279665875048e-13
"0.07227424749163879891256101473118178546`16."	"1.0298124320292014460979131974090650343419271368`33.*^-12"	6.480952923694783e-13
"0.07391304347826085918704563937353668734`16."	"1.2404784455954002561841262963222923144101111965`33.*^-12"	7.824811870664623e-13
"0.07555183946488293333931807183034834452`16."	"1.487723148501976413297348301808783852873282011`33.*^-12"	9.405063206255814e-13
"0.0771906354515050074915905042871600017`16."	"1.7768012168573871266324156779956527469101852533`33.*^-12"	1.1256013049247366e-12
"0.07882943143812708164386293674397165887`16."	"2.113568685779962699255530689294519522544995348`32.*^-12"	1.3415893131340955e-12
"0.08046822742474915579613536920078331605`16."	"2.5045328779837382833846088609754535650579337874`32.*^-12"	1.5927185124462763e-12
"0.08210702341137124382619560947205172852`16."	"2.9569073137599190369960586120003775717901726116`32.*^-12"	1.883695996679625e-12
"0.0837458193979933041006802341144066304`16."	"3.4786686338945023983681474553117778324896419803`32.*^-12"	2.219723199108162e-12
"0.08538461538461537825295266657121828757`16."	"4.0786149232516085471410127269158174208979469605`32.*^-12"	2.606532758789829e-12
"0.08702341137123745240522509902802994475`16."	"4.7664301652458229185421338075624397398284912635`32.*^-12"	3.050426806382559e-12
"0.08866220735785952655749753148484160192`16."	"5.5527483858672377615730459745687636449318767314`32.*^-12"	3.558316627975393e-12
"0.0903010033444816007097699639416532591`16."	"6.4492240262237681963434754092244591689349266026`32.*^-12"	4.137763657838998e-12
"0.09193979933110367486204239639846491627`16."	"7.4686020801963544491644610322805951858499955303`32.*^-12"	4.797021743237946e-12
"0.09357859531772574901431482885527657345`16."	"8.6247936804135941101708577025423821033032368364`32.*^-12"	5.545080616567233e-12
"0.09521739130434782316658726131208823062`16."	"9.9329536456663975649938964215459414189530098219`32.*^-12"	6.391710502099882e-12
"0.0968561872909698834410718859544431325`16."	"1.14095634530149059250691776357403473112722473669`32.*^-11"	7.347507776583884e-12
"0.09849498327759195759334431841125478968`16."	"1.30725136217802250361125770179754437712575642653`32.*^-11"	8.42394159482825e-12
"0.10013377926421403174561675086806644686`16."	"1.49411917317166484769770471998641086761921883661`31.*^-11"	9.633401383292928e-12
"0.10177257525083610589788918332487810403`16."	"1.70365736267060327616666467377008978061922536724`31.*^-11"	1.098924509657059e-11
"0.1034113712374581939279494235961465165`16."	"1.93813181042249499315693496498084286606189060647`31.*^-11"	1.250584812354283e-11
"0.10505016722408026808022185605295817368`16."	"2.1999862353636853881261186233708977162563093038`31.*^-11"	1.4198652721935301e-11
"0.10668896321070234223249428850976983085`16."	"2.49185230206393048357947622310279290887689175137`31.*^-11"	1.608421785200973e-11
"0.10832775919732441638476672096658148803`16."	"2.81656020924546465138822693846485233669797907712`31.*^-11"	1.8180269272240677e-11
"0.10996655518394647665925134560893638991`16."	"3.17714893592701952221986692414319466811003035285`31.*^-11"	2.0505749752057724e-11
"0.11160535117056855081152377806574804708`16."	"3.57687776505224482587813634451430524035354939146`31.*^-11"	2.308086924911395e-11
"0.11324414715719062496379621052255970426`16."	"4.01923712257977880150535570337067097202460482621`31.*^-11"	2.5927154891094525e-11
"0.11488294314381269911606864297937136143`16."	"4.50796062701949250699418567234559748443429964713`31.*^-11"	2.9067500594832255e-11
"0.11652173913043477326834107543618301861`16."	"5.04703657113884247807565369684046284110124990804`31.*^-11"	3.252621614847335e-11
"0.11816053511705684742061350789299467579`16."	"5.64072067753494399502892696961236139334082813289`31.*^-11"	3.63290755756638e-11
"0.11979933110367892157288594034980633296`16."	"6.2935483596423260605687669599948666951051705521`31.*^-11"	4.050336459422932e-11
"0.12143812709030099572515837280661799014`16."	"7.01034761089031580010147415651775000654358618322`31.*^-11"	4.5077926975625624e-11
"0.12307692307692306987743080526342964731`16."	"7.79625205759391452438365287921083474732784111454`31.*^-11"	5.0083209605565285e-11
"0.12471571906354514402970323772024130449`16."	"8.65671480220142153604832336266361658617016450645`31.*^-11"	5.555130604070838e-11
"0.12635451505016723205976347799150971696`16."	"9.5975216535074029672431640990758532133065056099`31.*^-11"	6.151599835116133e-11
"0.12799331103678929233424810263386461884`16."	"1.062480518797505778326680912328028949933255295802`31.*^-10"	6.801279703378447e-11
"0.12963210702341138036430834290513303131`16."	"1.174505951427982557847349986964001383059463081243`30.*^-10"	7.507897877699247e-11
"0.13127090301003344063879296754748793319`16."	"1.296515410265024677784267941748471251768062569639`30.*^-10"	8.275362185385675e-11
"0.13290969899665552866885320781875634566`16."	"1.429234902645734887370664135117494185990594082386`30.*^-10"	9.107763891692652e-11
"0.13454849498327758894333783246111124754`16."	"1.573430986842041554286459236216781272869039142865`30.*^-10"	1.0009380696527133e-10
"0.13618729096989967697339807273237966001`16."	"1.729912293529617728549024788428567767033756561727`30.*^-10"	1.0984679425186781e-10
"0.13782608695652173724788269737473456189`16."	"1.899531070554187571076274538772255528329885734813`30.*^-10"	1.2038318389759246e-10
"0.13946488294314382527794293764600297436`16."	"2.083184742884865605505221093900838407647460838851`30.*^-10"	1.3175149397680054e-10
"0.14110367892976588555242756228835787624`16."	"2.281817544126559940996826454200241882019513345794`30.*^-10"	1.4400219383874637e-10
"0.14274247491638794582691218693071277812`16."	"2.496422108959338611547649066120773399616666303625`30.*^-10"	1.5718771642899836e-10
"0.14438127090301003385697242720198119059`16."	"2.728041031611461349766136521085494438827901964799`30.*^-10"	1.7136246637549518e-10
"0.14602006688963209413145705184433609247`16."	"2.977768640787262299528682429584784084488186499235`30.*^-10"	1.865828236050363e-10
"0.14765886287625418216151729211560450494`16."	"3.246752542016023997147614197117238310319684239235`30.*^-10"	2.0290714225779354e-10
"0.14929765886287624243600191675795940682`16."	"3.536195350887638683558107152887199410762273654305`30.*^-10"	2.2039574466988763e-10
"0.15093645484949833046606215702922781929`16."	"3.847356371139712932201401001382812493131480481464`30.*^-10"	2.3911091019723334e-10
"0.15257525083612039074054678167158272117`16."	"4.181553267622506813060891881603014829342020894931`30.*^-10"	2.5911685865769385e-10
"0.15421404682274250652618263757176464424`16."	"4.540163835409290080749698630178367642870915093418`30.*^-10"	2.8047972817316245e-10
"0.15585284280936456680066726221411954612`16."	"4.924627667304426709150718666742489023182432204734`30.*^-10"	3.0326754719846094e-10
"0.157491638795986627075151886856474448`16."	"5.336447865598536517728923121902794991951187040095`30.*^-10"	3.2755020052999854e-10
"0.15913043478260871510521212712774286047`16."	"5.777192818711634444050050162350018435684278460678`30.*^-10"	3.5339938909387835e-10
"0.16076923076923077537969675177009776235`16."	"6.248497894600028177542878327207817121023050955875`30.*^-10"	3.8088858332070194e-10
"0.16240802675585286340975699204136617482`16."	"6.752067199982813051035115070069403776118651651156`30.*^-10"	4.1009296992260844e-10
"0.1640468227424749236842416166837210767`16."	"7.289675306813170650047285826617150363561794776759`30.*^-10"	4.410893918971492e-10
"0.16568561872909701171430185695498948917`16."	"7.863168982547260998167705624745549250663000703701`30.*^-10"	4.739562815924776e-10
"0.16732441471571907198878648159734439105`16."	"8.474468899298308092943968518876730548848898375125`29.*^-10"	5.087735866789243e-10
"0.16896321070234113226327110623969929293`16."	"9.125571409189440101798920915884618175343337753974`29.*^-10"	5.456226888834925e-10
"0.1706020066889632202933313465109677054`16."	"9.818550183901579654045137893846923451429743160931`29.*^-10"	5.845863153559754e-10
"0.17224080267558528056781597115332260728`16."	"1.0555557980412294980147256837221888995556135368583`29.*^-9"	6.257484425484039e-10
"0.17387959866220736859787621142459101975`16."	"1.1338828361911560307861474779112139893061909662428`29.*^-9"	6.691941925033247e-10
"0.17551839464882942887236083606694592163`16."	"1.2170677219091255110783614602777266154317990223053`29.*^-9"	7.150097214609258e-10
"0.1771571906354515169024210763382143341`16."	"1.3053504623146217567003505575813445212998374159845`29.*^-9"	7.632821007104175e-10
"0.17879598662207357717690570098056923598`16."	"1.3989796347947941426841331582488297794123522801494`29.*^-9"	8.140991896271332e-10
"0.18043478260869566520696594125183764845`16."	"1.4982125536076806232854673250670108590702038570305`29.*^-9"	8.675495008537275e-10
"0.18207357859531772548145056589419255033`16."	"1.6033154266428390453218257327483367014918021777563`29.*^-9"	9.237220576014375e-10
"0.18371237458193978575593519053654745221`16."	"1.7145635186925806893095924663796333346585730348036`29.*^-9"	9.82706243065784e-10
"0.18535117056856187378599543080781586468`16."	"1.8322413030098242186010660512212518981634868485945`29.*^-9"	1.0445916419701402e-9
"0.18698996655518393406048005545017076656`16."	"1.9566425937451194637922727960035607995248239754685`29.*^-9"	1.1094678742704507e-9
"0.18862876254180602209054029572143917903`16."	"2.0880707366340418325436478136012161894304840662117`29.*^-9"	1.177424421074882e-9
"0.19026755852842808236502492036379408091`16."	"2.2268387111218027858336386981959139797620382029128`29.*^-9"	1.2485504428533528e-9
"0.19190635451505017039508516063506249338`16."	"2.373269289572999698568300020274185815325189377109`29.*^-9"	1.3229345900338045e-9
"0.19354515050167223066956978527741739526`16."	"2.5276951707360497707653400162838612434329341182682`29.*^-9"	1.4006648061044803e-9
"0.19518394648829431869963002554868580773`16."	"2.6904591111925395094025703455307632216712294820761`29.*^-9"	1.4818281233646828e-9
"0.19682274247491640672969026581995422021`16."	"2.8619140488330921515927005008124506225831193170102`29.*^-9"	1.5665104514900674e-9
"0.19846153846153846700417489046230912209`16."	"3.0424232345490487354540750691555971792399970734796`29.*^-9"	1.654796359102854e-9
"0.20010033444816055503423513073357753456`16."	"3.2323603303331834214732478721260347400173745844274`29.*^-9"	1.7467688485620933e-9
"0.20173913043478261530871975537593243644`16."	"3.4321095390896042136262506415401277595680338442473`29.*^-9"	1.8425091242143557e-9
"0.20337792642140470333877999564720084891`16."	"3.6420656933365990803831930185922314108993032684568`29.*^-9"	1.9420963543710203e-9
"0.20501672240802676361326462028955575079`16."	"3.8626343704594651358719458534488654061512774468815`29.*^-9"	2.0456074273044147e-9
"0.20665551839464885164332486056082416326`16."	"4.0942319650944396709169052839316685831150176223157`29.*^-9"	2.153116701581661e-9
"0.20829431438127091191780948520317906514`16."	"4.3372857850993283028428488783479130016960258703329`29.*^-9"	2.264695751081907e-9
"0.20993311036789297219229410984553396702`16."	"4.592234128309036261474104159969186245534391602719`29.*^-9"	2.380413105069866e-9
"0.21157190635451506022235435011680237949`16."	"4.8595263504479453810896892342750828996710595237567`29.*^-9"	2.5003339837259517e-9
"0.21321070234113712049683897475915728137`16."	"5.139622926926645553625595552340517393518202734554`29.*^-9"	2.624520029560976e-9
"0.21484949832775920852689921503042569384`16."	"5.4329955023170648305365305881438379128031706152796`29.*^-9"	2.7530290351711704e-9
"0.21648829431438126880138383967278059572`16."	"5.7401269408598153877253942674982707373327326411668`28.*^-9"	2.885914667817136e-9
"0.21812709030100335683144407994404900819`16."	"6.0615113605629131286867827182624418070229998858517`28.*^-9"	3.023226191338301e-9
"0.21976588628762541710592870458640391007`16."	"6.3976541626629599571581115112090429747506164880167`28.*^-9"	3.1650081859423565e-9
"0.22140468227424750513598894485767232254`16."	"6.7490720334498294165395615237814567506294068874385`28.*^-9"	3.3113002664370015e-9
"0.22304347826086956541047356950002722442`16."	"7.1162929685666537396435691463678379310729651457858`28.*^-9"	3.462136799498985e-9
"0.2246822742474916256849581941423821263`16."	"7.4998562607624383795567362347791422287917146802232`28.*^-9"	3.617546620602982e-9
"0.22632107023411371371501843441365053877`16."	"7.9003124856764008309895285541009565840960478047072`28.*^-9"	3.777552751260024e-9
"0.22795986622073577398950305905600544065`16."	"8.3182234649329417820644609851806809440774847152023`28.*^-9"	3.942172117242043e-9
"0.22959866220735786201956329932727385312`16."	"8.7541622525387189704327548214325912891907715949554`28.*^-9"	4.1114152684956365e-9
"0.231237458193979922294047923969628755`16."	"9.2087130523612795546399101154499100658264903435631`28.*^-9"	4.285286101473974e-9
"0.23287625418060201032410816424089716747`16."	"9.6824711863542555884135675065630097264373505995721`28.*^-9"	4.463781584641281e-9
"0.23451505016722407059859278888325206935`16."	"1.01760429938129506973611978892298388482085413269863`28.*^-8"	4.646891487928894e-9
"0.23615384615384615862865302915452048182`16."	"1.06900457602088483047281849832394624665722060488216`28.*^-8"	4.834598116946025e-9
"0.2377926421404682466587132694257888943`16."	"1.12251076022319968076019453744951099979821947475738`28.*^-8"	5.0268760527712605e-9
"0.23943143812709030693319789406814379618`16."	"1.17818673497883495051878059995050818610981961981104`28.*^-8"	5.223691898173301e-9
"0.24107023411371239496325813433941220865`16."	"1.23609744295495162004517331365418530514485327292372`28.*^-8"	5.425004031130399e-9
"0.24270903010033445523774275898176711053`16."	"1.29630886949986737062508050276142608863107902248112`28.*^-8"	5.630762366538096e-9
"0.244347826086956543267802999253035523`16."	"1.35888802827182356033706249063511917852102006127921`28.*^-8"	5.840908127013761e-9
"0.24598662207357860354228762389539042488`16."	"1.42390294269352640331759654536279985600700945685392`28.*^-8"	6.055373623723792e-9
"0.24762541806020069157234786416665883735`16."	"1.49142262604744373184269165195442782420406463330893`28.*^-8"	6.2740820481756814e-9
"0.24926421404682275184683248880901373923`16."	"1.56151706133522559689691380601968868872171354181155`28.*^-8"	6.496947275931339e-9
"0.25090301003344478436574149782245513052`16."	"1.6342571763751829322777947581923035828428808943712`28.*^-8"	6.7238736832114155e-9
"0.25254180602006687239580173809372354299`16."	"1.70971482168074701343735163865418511622697370152512`28.*^-8"	6.954755977371061e-9
"0.25418060200668896042586197836499195546`16."	"1.7879627423560054444157828189524854215535995275143`28.*^-8"	7.189479042237056e-9
"0.25581939799331104845592221863626036793`16."	"1.86907454926757637179570658365896866048776121289449`28.*^-8"	7.427917799303533e-9
"0.25745819397993308097483122764970175922`16."	"1.95312468975097274603422568058322708073779975913732`28.*^-8"	7.669937085788327e-9
"0.25909698996655516900489146792097017169`16."	"2.04018841495945308328059366299143230076940050841677`28.*^-8"	7.915391550555238e-9
"0.26073578595317725703495170819223858416`16."	"2.13034174578018636002694732857249084494705623647163`28.*^-8"	8.164125568907445e-9
"0.26237458193979934506501194846350699663`16."	"2.2236614355613051043383216642374725017155876856945`28.*^-8"	8.415973177255756e-9
"0.26401337792642137758392095747694838792`16."	"2.3202249315183000792439700504782127267068596148531`28.*^-8"	8.6707580286602e-9
"0.26565217391304346561398119774821680039`16."	"2.42011033672587193839884635965034533383687901231`28.*^-8"	8.928293370236155e-9
"0.26729096989966555364404143801948521286`16."	"2.52339636293833704119636153698313214111051506100174`28.*^-8"	9.188382043405482e-9
"0.26892976588628764167410167829075362533`16."	"2.63016228745061844288866364762641311486693677714194`28.*^-8"	9.450816507959765e-9
"0.27056856187290967419301068730419501662`16."	"2.74048790785034917957300328024489328763901191501087`28.*^-8"	9.715378890885649e-9
"0.27220735785953176222307092757546342909`16."	"2.8544534873578244835571687944038312245035811540371`28.*^-8"	9.981841060882048e-9
"0.27384615384615385025313116784673184156`16."	"2.97213970660810578884296292779075967983725941877928`28.*^-8"	1.0249964729475116e-8
"0.27548494983277588277204017686017323285`16."	"3.09362760650174526696241774498512136044396648574776`28.*^-8"	1.0519501579609335e-8
"0.27712374581939797080210041713144164532`16."	"3.21899853141690764900147864731943775099157670677234`28.*^-8"	1.0790193422561439e-8
"0.2787625418060200588321606574027100578`16."	"3.34833407095584713332216338842528453256946593147584`27.*^-8"	1.1061772383988338e-8
"0.28040133779264214686222089767397847027`16."	"3.48171599228520548160292391480590141883879709231926`27.*^-8"	1.1333961119880528e-8
"0.28204013377926417938112990668741986156`16."	"3.61922618319656244562008400560084141563631166407862`27.*^-8"	1.1606473063147947e-8
"0.28367892976588626741119014695868827403`16."	"3.7609465756571026407200372624289304634982098231657`27.*^-8"	1.1879012701516674e-8
"0.2853177257525083554412503872299566865`16."	"3.90695907943586287845989790169077214080855459331785`27.*^-8"	1.2151275887360868e-8
"0.28695652173913044347131062750122509897`16."	"4.05734550859302802793919784346870686883233059407035`27.*^-8"	1.2422950180036152e-8
"0.28859531772575247599021963651466649026`16."	"4.21218750238439938602224741334447016704133235309828`27.*^-8"	1.2693715221216443e-8
"0.29023411371237456402027987678593490273`16."	"4.37156644816681294019133290430244959000753542263343`27.*^-8"	1.2963243143667318e-8
"0.2918729096989966520503401170572033152`16."	"4.53556339830815863409654583520195805319530736902311`27.*^-8"	1.3231199013814148e-8
"0.29351170568561868456924912607064470649`16."	"4.70425898268292374973053521822715228265681183010483`27.*^-8"	1.3497241308382846e-8
"0.29515050167224077259930936634191311896`16."	"4.87773332037270171664738499811101355469338895201704`27.*^-8"	1.3761022425304549e-8
"0.29678929765886291614052083787100855261`16."	"5.05606593004261521209912102114279129242031211745246`27.*^-8"	1.4022189228982745e-8
"0.29842809364548500417058107814227696508`16."	"5.23933563253167550282945729519236088084011332741339`27.*^-8"	1.4280383629922697e-8
"0.30006688963210703668949008715571835637`16."	"5.42762044987505505262290736304327929381903821465341`27.*^-8"	1.4535243198616888e-8
"0.30170568561872912471955032742698676884`16."	"5.62099750954130609266216906140577822810150206474773`27.*^-8"	1.4786401813467999e-8
"0.30334448160535121274961056769825518131`16."	"5.81954293176083062538202548833081935234219381083299`27.*^-8"	1.5033490342411183e-8
"0.3049832775919732452685195767116965726`16."	"6.02333172395105852538249892764485593065543172666752`27.*^-8"	1.5276137357770535e-8
"0.30662207357859533329857981698296498507`16."	"6.2324376681174446560755174463925825170539697621465`27.*^-8"	1.5513969883750488e-8
"0.30826086956521742132864005725423339754`16."	"6.44693320112085161155112246129381498499750385650271`27.*^-8"	1.5746614175820093e-8
"0.30989966555183950935870029752550181001`16."	"6.66688929943284513521698147384703513253393093112157`27.*^-8"	1.5973696531098718e-8
"0.3115384615384615418776093065389432013`16."	"6.89237534670422509128084133886426491016519947038877`27.*^-8"	1.619484412869251e-8
"0.31317725752508362990766954681021161377`16."	"7.12345901472380829621920706546100196073228247078861`27.*^-8"	1.640968589876451e-8
"0.31481605351170571793772978708148002625`16."	"7.36020612040937438036354138684631837510129404662661`27.*^-8"	1.6617853418945288e-8
"0.31645484949832775045663879609492141753`16."	"7.6026804982381638595014885105239483824603157241996`27.*^-8"	1.681898183650637e-8
"0.31809364548494983848669903636618983001`16."	"7.85094384945080517184916860946374878163469421488598`27.*^-8"	1.7012710814524658e-8
"0.31973244147157192651675927663745824248`16."	"8.10505560081795482486839660343745190194050898185516`27.*^-8"	1.7198685500062308e-8
"0.32137123745819401454681951690872665495`16."	"8.36507275121222697242834523890281685193302872005293`27.*^-8"	1.7376557512173528e-8
"0.32301003344481604706572852592216804624`16."	"8.63104971404527872379807775892271977441395912036888`27.*^-8"	1.754598594732564e-8
"0.32464882943143813509578876619343645871`16."	"8.9030381544426563614694758315360577732286331273116`27.*^-8"	1.7706638399588582e-8
"0.32628762541806022312584900646470487118`16."	"9.18108681972311347895080353967759183150253728580273`27.*^-8"	1.785819199270199e-8
"0.32792642140468225564475801547814626247`16."	"9.46524136537971470886313036885480675958536179579529`27.*^-8"	1.800033442087365e-8
"0.32956521739130434367481825574941467494`16."	"9.75554417025938339668268648850504321948777021653095`27.*^-8"	1.813276499489672e-8
"0.33120401337792643170487849602068308741`16."	"1.005203414687892369378832746296507905304790915691898`27.*^-7"	1.8255195689894362e-8
"0.33284280936454851973493873629195149988`16."	"1.035474654390404786967119380137501184458484783546761`27.*^-7"	1.8367352190710892e-8
"0.33448160535117055225384774530539289117`16."	"1.066371273541955586709536602815184947593079445095831`27.*^-7"	1.8468974930666128e-8
"0.33612040133779264028390798557666130364`16."	"1.097896000291533077948520827508116025105600233070705`27.*^-7"	1.8559820119074986e-8
"0.33775919732441472831396822584792971611`16."	"1.130051130704687888189050727681912511196764379480882`27.*^-7"	1.863966075260713e-8
"0.33939799331103681634402846611919812858`16."	"1.162838503971374096516904635851958684083590298223593`27.*^-7"	1.8708287605221002e-8
"0.34103678929765884886293747513263951987`16."	"1.196259476553619647946758650711356799957445710504023`27.*^-7"	1.876551019105277e-8
"0.34267558528428093689299771540390793234`16."	"1.230314895254933836595256851144129578857953107117637`27.*^-7"	1.881115769427324e-8
"0.34431438127090302492305795567517634481`16."	"1.265005066764835165440234021845895197166794386007502`27.*^-7"	1.8845079859544183e-8
"0.3459531772575250574419669646886177361`16."	"1.300329726359814553631730557972681246195303604372724`27.*^-7"	1.8867147836309732e-8
"0.34759197324414714547202720495988614857`16."	"1.336288003535961006014443880111443683201900123196136`27.*^-7"	1.887725496974769e-8
"0.34923076923076923350208744523115456104`16."	"1.372878384208964679061846589010118361919984009151295`27.*^-7"	1.887531753078007e-8
"0.35086956521739132153214768550242297351`16."	"1.410098669831565508089332613248070845186113624271063`27.*^-7"	1.8861275377101355e-8
"0.3525083612040133540510566945158643648`16."	"1.447945932770179426488150913843937189583820149393579`27.*^-7"	1.8835092536725517e-8
"0.35414715719063544208111693478713277727`16."	"1.486416465788799987995018415505683452514333693703369`27.*^-7"	1.8796757705080785e-8
"0.35578595317725753011117717505840118974`16."	"1.525505726837462230620782172053206559795304377896279`27.*^-7"	1.8746284646191088e-8
"0.35742474916387956263008618407184258103`16."	"1.56520827716780879104064075501238204672979537041939`27.*^-7"	1.8683712487977502e-8
"0.3590635451505016506601464243431109935`16."	"1.605517710964696523168126596428756523338910362539485`27.*^-7"	1.8609105901189218e-8
"0.36070234113712373869020666461437940598`16."	"1.646426576891357779564551664471383615414024880287134`26.*^-7"	1.85225551509333e-8
"0.36234113712374582672026690488564781845`16."	"1.687926288276538520292187559887337612876704454428064`26.*^-7"	1.8424176009212787e-8
"0.36397993311036785923917591389908920974`16."	"1.730007020927545378068117357139909580990917014984178`26.*^-7"	1.8314109516306587e-8
"0.36561872909698994726923615417035762221`16."	"1.77265759579576334653447419247048688736408389320103`26.*^-7"	1.8192521578227974e-8
"0.36725752508361203529929639444162603468`16."	"1.815865344691356383997078378044016018164390513884643`26.*^-7"	1.805960238688427e-8
"0.36889632107023406781820540345506742597`16."	"1.859615955418393142850980517015114432442315088765594`26.*^-7"	1.7915565648925318e-8
"0.37053511705685615584826564372633583844`16."	"1.903893291958858438179501440530237964846672597554143`26.*^-7"	1.7760647608614844e-8
"0.37217391304347824387832588399760425091`16."	"1.948679186703774891097664422346371646893841968477097`26.*^-7"	1.7595105849383676e-8
"0.37381270903010033190838612426887266338`16."	"1.993953199493544360021832835046650241730457596048732`26.*^-7"	1.7419217858029e-8
"0.37545150501672236442729513328231405467`16."	"2.039692336085251029258743540105101496718431911031369`26.*^-7"	1.723327933480762e-8
"0.37709030100334445245735537355358246714`16."	"2.085870720920859960034235689244100210948732169964253`26.*^-7"	1.70376022319333e-8
"0.37872909698996659599856684508267790079`16."	"2.132459214826693293344221102696328184763867799950005`26.*^-7"	1.6832512502228713e-8
"0.38036789297658862851747585409611929208`16."	"2.179424968801610255331445413356504324356000472169636`26.*^-7"	1.6618347538900534e-8
"0.38200668896321071654753609436738770455`16."	"2.226730900980795989074656251978447261838146773613099`26.*^-7"	1.639545328660161e-8
"0.38364548494983280457759633463865611702`16."	"2.274335086518050354330368750575465736257269112619829`26.*^-7"	1.6164181003116062e-8
"0.38528428093645489260765657490992452949`16."	"2.322190041505973398738375843180247187089517981116912`26.*^-7"	1.5924883650151604e-8
