"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.19278996865203762434148870852368418127`16."	"2.56504352323130325697481632633105014376730133`30.*^-14"	2.3814049985382216e-14
"0.19652037617554860005064654160378267989`16."	"3.19754269969362192148296683678353775493902731`30.*^-14"	2.981462179795541e-14
"0.2002507836990595757598043746838811785`16."	"3.96783554236112106139019559344420519821020639`30.*^-14"	3.7148321412851697e-14
"0.20398119122257052371338659213506616652`16."	"4.90229714398577554164204660300563209915940369`29.*^-14"	4.607205162432624e-14
"0.20771159874608149942254442521516466513`16."	"6.03137287982313731757523439152171470330727769`29.*^-14"	5.688462612539678e-14
"0.21144200626959247513170225829526316375`16."	"7.38970965519928343290372495980739643582006535`29.*^-14"	6.993232894058275e-14
"0.21517241379310345084086009137536166236`16."	"9.01820374535905323187231211718228119274267373`29.*^-14"	8.561502685699298e-14
"0.21890282131661442655001792445546016097`16."	"1.09642156419264061530625339683285799690807207`29.*^-13"	1.0439286717521473e-13
"0.22263322884012537450360014190664514899`16."	"1.328227051438618547280223364985448983506073181`29.*^-13"	1.2679359251260607e-13
"0.2263636363636363779683335906156571582`16."	"1.603402490102321324515270407223093693772545815`29.*^-13"	1.5342050348068918e-13
"0.23009404388714732592191580806684214622`16."	"1.928987060326845093331838423620005896530998594`29.*^-13"	1.84961098802631e-13
"0.23382445141065832938664925677585415542`16."	"2.31291983352516784443450288184751865072390537`29.*^-13"	2.2219642081454245e-13
"0.23755485893416927734023147422703914344`16."	"2.764316080550674592389615290547633442988328813`29.*^-13"	2.660111322849662e-13
"0.24128526645768022529381369167822413146`16."	"3.293541917873670701254705167227845809630024914`29.*^-13"	3.1740434807143984e-13
"0.24501567398119122875854714038723614067`16."	"3.912512823706368141267557670751111580093062959`28.*^-13"	3.7750124229400755e-13
"0.24874608150470217671212935783842112869`16."	"4.634122815094337401680397576517219016335701836`28.*^-13"	4.475654484276413e-13
"0.25247648902821318017686280654743313789`16."	"5.473711205046033978279700962354872668441706482`28.*^-13"	5.290122659855285e-13
"0.25620689655172412813044502399861812592`16."	"6.44734178566825914925792825339805982921978555`28.*^-13"	6.234226832721699e-13
"0.25993730407523513159517847270763013512`16."	"7.573806110084836157069948890830488111310519961`28.*^-13"	7.325582210213335e-13
"0.26366771159874607954876069015881512314`16."	"8.874501792019828867721056328748425611573536901`28.*^-13"	8.583765965935273e-13
"0.26739811912225702750234290761000011116`16."	"1.0372282762235179165224277623860279740735655651`28.*^-12"	1.0030482027890822e-12
"0.27112852664576803096707635631901212037`16."	"1.2093117231336890959714978947868641823804598355`28.*^-12"	1.1689733892368682e-12
"0.27485893416927897892065857377019710839`16."	"1.4066280960745874429490253902297479305953314454`28.*^-12"	1.358800527750269e-12
"0.27858934169278998238539202247920911759`16."	"1.632388623117666020605914012493263424829397441`28.*^-12"	1.5754448360093365e-12
"0.28231974921630093033897423993039410561`16."	"1.8900863743919733077339735041962493921222304095`28.*^-12"	1.8221079264433544e-12
"0.28605015673981187829255645738157909364`16."	"2.1837244445034381382185545834295520384594015811`28.*^-12"	2.102298039267927e-12
"0.28978056426332288175728990609059110284`16."	"2.5175928854528351433156902505073499138876181112`27.*^-12"	2.419850910294943e-12
"0.29351097178683382971087212354177609086`16."	"2.8964867589899257339002853421103462146478900083`27.*^-12"	2.778951215407799e-12
"0.29724137931034483317560557225078810006`16."	"3.3257094190187942262849031847079758827747176552`27.*^-12"	3.1841545245064976e-12
"0.30097178683385578112918778970197308809`16."	"3.8109884451253503109203495262354733887880523891`27.*^-12"	3.6404096883114004e-12
"0.30470219435736672908277000715315807611`16."	"4.3586793373715795734972529671083120730424263046`27.*^-12"	4.1530815717085805e-12
"0.30843260188087773254750345586217008531`16."	"4.9758322488086020469956142499180401718674988416`27.*^-12"	4.727974037365945e-12
"0.31216300940438868050108567331335507333`16."	"5.6698930775197586603528249580865701682776980289`27.*^-12"	5.371353073194806e-12
"0.31589341692789968396581912202236708254`16."	"6.4493088298702575985770270979021866085213586562`27.*^-12"	6.089969946927999e-12
"0.31962382445141068743055257073137909174`16."	"7.323107511929263316784138855631321611786764237`27.*^-12"	6.891084260687509e-12
"0.32335423197492163538413478818256407976`16."	"8.3011425488226783888872471419276813733446550704`27.*^-12"	7.782486767984327e-12
"0.32708463949843258333771700563374906778`16."	"9.3941660106309987980218492332832215895469941082`27.*^-12"	8.772521805192159e-12
"0.33081504702194358680245045434276107699`16."	"1.0613890698457188326901289108454366815028697616`27.*^-11"	9.87010917923577e-12
"0.33454545454545453475603267179394606501`16."	"1.19728927546361755769159791446209734830609782104`27.*^-11"	1.108476534310409e-11
"0.33827586206896548270961488924513105303`16."	"1.34850354888469275851218662781958094004223891912`27.*^-11"	1.242662368091568e-11
"0.34200626959247648617434833795414306223`16."	"1.5165077571200375218577020694381080691481834704`27.*^-11"	1.3906453714705664e-11
"0.34573667711598743412793055540532805026`16."	"1.70290978082528281980865563473062912088359592407`26.*^-11"	1.5535679035955278e-11
"0.34946708463949843759266400411434005946`16."	"1.90945876320035268002348545684511563712049248155`26.*^-11"	1.732639375622895e-11
"0.35319749216300938554624622156552504748`16."	"2.13801020582184447695202326711882804926908220031`26.*^-11"	1.9291377263208272e-11
"0.35692789968652038901097967027453705668`16."	"2.39058656184351723682057281811865093543842643237`26.*^-11"	2.144410706100785e-11
"0.36065830721003133696456188772572204471`16."	"2.66936647308489046559671069899129679595526996231`26.*^-11"	2.3798769467013596e-11
"0.36438871473354228491814410517690703273`16."	"2.97668160904038744866619264956179567235228882597`26.*^-11"	2.6370267931693772e-11
"0.36811912225705328838287755388591904193`16."	"3.31503766501882344867520044473942409351718674973`26.*^-11"	2.917422874298944e-11
"0.37184952978056423633645977133710402995`16."	"3.68712306437921792306745720063326860162468478305`26.*^-11"	3.222700387308573e-11
"0.37557993730407523980119322004611603916`16."	"4.09583446194890016766508423633069515993328841632`26.*^-11"	3.554567072269554e-11
"0.37931034482758618775477543749730102718`16."	"4.54425116087884052434706815836748155674987197265`26.*^-11"	3.914802851653728e-11
"0.38304075235109719121950888620631303638`16."	"5.03567546696750981477997850064184862805550915305`26.*^-11"	4.3052591103559464e-11
"0.3867711598746081391730911036574980244`16."	"5.57364753006463610685493270907961287057300512584`26.*^-11"	4.727857591673304e-11
"0.39050156739811914263782455236651003361`16."	"6.16192824914848055828041107672881848335731419435`26.*^-11"	5.1845888849996605e-11
"0.39423197492163009059140676981769502163`16."	"6.80454467088714793633766335277279838347788283598`26.*^-11"	5.6775104814269216e-11
"0.39796238244514103854498898726888000965`16."	"7.50578667094356594055363584657215607754165069704`26.*^-11"	6.208744374043056e-11
"0.40169278996865204200972243597789201885`16."	"8.27021573782760144390431586318890120276783452959`26.*^-11"	6.780474180487463e-11
"0.40542319749216298996330465342907700688`16."	"9.10267828356646432963529413072567095585133548378`26.*^-11"	7.394941766274002e-11
"0.4091536050156739379168868708802619949`16."	"1.00083543365400572823272345847690112604614999005`26.*^-10"	8.054443348527978e-11
"0.4128840125391849413816203195892740041`16."	"1.099271061990303544917674068911514877595041117291`25.*^-10"	8.76132506110896e-11
"0.41661442006269594484635376829828601331`16."	"1.206156967743397780184574231300715884651769375383`25.*^-10"	9.517977963614382e-11
"0.42034482758620689279993598574947100133`16."	"1.3221078768675763372369637582502523960816482464`25.*^-10"	1.032683247848026e-10
"0.42407523510971784075351820320065598935`16."	"1.447780235205184436250499174375174468760528508498`25.*^-10"	1.1190352242321078e-10
"0.42780564263322884421825165190966799855`16."	"1.583864177285430752269772723616723653416468061407`25.*^-10"	1.2111027359779963e-10
"0.43153605015673984768298510061868000776`16."	"1.731089154246179906258905367565902199122180384718`25.*^-10"	1.309136705049753e-10
"0.4352664576802507401254160868120379746`16."	"1.890231666243539817958801658017180313059906415435`25.*^-10"	1.4133891682349353e-10
"0.4389968652037617435901495355210499838`16."	"2.062103144597997108909992325565428008306938932062`25.*^-10"	1.5241124186850243e-10
"0.442727272727272747054882984230061993`16."	"2.247567063035900485986492467327105077048558427697`25.*^-10"	1.6415580855572477e-10
"0.44645768025078369500846520168124698102`16."	"2.447532252804371317126806285311873181491784160024`25.*^-10"	1.765976151957605e-10
"0.45018808777429464296204741913243196905`16."	"2.662954064986329217796054676695026826019445113144`25.*^-10"	1.8976139117190595e-10
"0.45391849529780564642678086784144397825`16."	"2.894838355206833774039517974893829010016116895732`25.*^-10"	2.036714865902097e-10
"0.45764890282131664989151431655045598745`16."	"3.144247120966186196350481296476458173763797917945`25.*^-10"	2.1835175602758436e-10
"0.46137931034482754233394530274381395429`16."	"3.412291258963803245117150092450513709481091294756`25.*^-10"	2.338254365426196e-10
"0.4651097178683385457986787514528259635`16."	"3.700142246194268030376809398759942897848340356576`25.*^-10"	2.5011502015414734e-10
"0.4688401253918495492634122001618379727`16."	"4.009026769766676334487953708259141948208376482431`25.*^-10"	2.6724212103450395e-10
"0.47257053291536044170584318635519593954`16."	"4.340234411146676761293536031526423300408930284017`25.*^-10"	2.852273377076615e-10
"0.47630094043887144517057663506420794874`16."	"4.695113605284976689934830677014646908946880744696`25.*^-10"	3.0409011058680317e-10
"0.48003134796238244863531008377321995795`16."	"5.075082539289317064671868886619043717157772188959`25.*^-10"	3.23848575231331e-10
"0.48376175548589345210004353248223196715`16."	"5.481615972795944299059719505422924772101628318161`25.*^-10"	3.4451941174953763e-10
"0.48749216300940434454247451867558993399`16."	"5.916268114954848741413812275917065091464953822949`25.*^-10"	3.66117690820024e-10
"0.49122257053291534800720796738460194319`16."	"6.380653607430842266872115408643437040193541659432`25.*^-10"	3.886567168522004e-10
"0.4949529780564263514719414160936139524`16."	"6.87646895553391893349908478699292356326447380868`24.*^-10"	4.121478688536173e-10
"0.49868338557993724391437240228697191924`16."	"7.405476167966857789528046038358554107084166811549`24.*^-10"	4.3660043961921347e-10
"0.50241379310344824737910585099598392844`16."	"7.969521002643923952296167898555783211698407168335`24.*^-10"	4.620214739045341e-10
"0.50614420062695919533268806844716891646`16."	"8.570519997728674094799822553713509858759900953914`24.*^-10"	4.884156062912991e-10
"0.50987460815047025430857274841400794685`16."	"9.210476774966332516810354271251488576754263956543`24.*^-10"	5.157848994991384e-10
"0.51360501567398120226215496586519293487`16."	"9.891473101022347749653610401889141452252043465246`24.*^-10"	5.441286839414405e-10
"0.51733542319749215021573718331637792289`16."	"1.0615681924775406383148122056524759056080068306715`24.*^-9"	5.734433993659087e-10
"0.52106583072100309816931940076756291091`16."	"1.1385353232978362293946489904131926781629868360047`24.*^-9"	6.037224394611046e-10
"0.52479623824451404612290161821874789894`16."	"1.2202833501069054100419997660040589322186349835165`24.*^-9"	6.349560003487592e-10
"0.52852664576802510509878629818558692932`16."	"1.3070554689831398339932370985699688593326883727459`24.*^-9"	6.671309339175202e-10
"0.53225705329153605305236851563677191734`16."	"1.3991039707738299123624905825362300854822555397011`24.*^-9"	7.002306069867418e-10
"0.53598746081504700100595073308795690536`16."	"1.4966910732592964110542628794358579142596492492101`24.*^-9"	7.342347673185881e-10
"0.53971786833855794895953295053914189339`16."	"1.6000886495908226677170577337780640277318363430321`24.*^-9"	7.691194175226043e-10
"0.54344827586206900793541763050598092377`16."	"1.7095772305853332515765117154767251825974856593915`24.*^-9"	8.048566979188638e-10
"0.54717868338557995588899984795716591179`16."	"1.82544850906034855174125027603147199406376401083`24.*^-9"	8.414147794431696e-10
"0.55090909090909090384258206540835089982`16."	"1.9480032096984176075191853182595794638956330379467`24.*^-9"	8.787577676904954e-10
"0.55463949843260185179616428285953588784`16."	"2.0775530475740885434758602710682733360300149057674`24.*^-9"	9.168456192001886e-10
"0.55836990595611291077204896282637491822`16."	"2.2144199794497336427109483495463926611449328919022`24.*^-9"	9.556340710884275e-10
"0.56210031347962374770332871776190586388`16."	"2.3589356141043481207401167926254296917832769383049`24.*^-9"	9.950745851292933e-10
"0.56583072100313480667921339772874489427`16."	"2.5114429934876958315737999057850304176604053602597`24.*^-9"	1.0351143073755846e-9
"0.56956112852664575463279561517992988229`16."	"2.6722956273240025655891873569842654709678984630209`24.*^-9"	1.0756960443934344e-9
"0.57329153605015670258637783263111487031`16."	"2.8418577741291342436346431134842187537727981947104`24.*^-9"	1.116758257161054e-9
"0.57702194357366765053996005008229985833`16."	"3.020504556389328408466848889153977727315410297429`24.*^-9"	1.1582350736506426e-9
"0.58075235109717870951584473004913888872`16."	"3.2086215463912547750614422436799982734334370752701`24.*^-9"	1.2000563210739466e-9
"0.58448275862068965746942694750032387674`16."	"3.4066066032097070420884434937524497575373048281816`24.*^-9"	1.2421475787253607e-9
"0.58821316614420060542300916495150886476`16."	"3.6148667215241955653519800431772823516426547578962`23.*^-9"	1.2844302523020233e-9
"0.59194357366771155337659138240269385278`16."	"3.8338215020130530276284939745762328400925969092679`23.*^-9"	1.3268216705174846e-9
"0.59567398119122261235247606236953288317`16."	"4.0639011885771780795808628672391987006330105553944`23.*^-9"	1.3692352047544001e-9
"0.59940438871473344928375581730506382883`16."	"4.305546586665488568310742204248900922514553020798`23.*^-9"	1.411580412421821e-9
"0.60313479623824450825964049727190285921`16."	"4.5592094053235418189405776100640233585504367708993`23.*^-9"	1.4537632045942975e-9
"0.60686520376175545621322271472308784723`16."	"4.8253532074883077781752342290014126374249901378992`23.*^-9"	1.4956860384127314e-9
"0.61059561128526640416680493217427283525`16."	"5.1044519326531489994788198560842698682534352553702`23.*^-9"	1.537248134621087e-9
"0.61432601880877735212038714962545782328`16."	"5.3969895602886171130031232472602768315619601874839`23.*^-9"	1.578345720498382e-9
"0.61805642633228841109627182959229685366`16."	"5.7034611930008624208009368219632248563309723995037`23.*^-9"	1.6188722983221978e-9
"0.62178683385579935904985404704348184168`16."	"6.0243727956581912721530041518758754572077939642452`23.*^-9"	1.6587189393682905e-9
"0.62551724137931041802573872701032087207`16."	"6.3602402097694862770392290136277052971866869408436`23.*^-9"	1.6977746033109325e-9
"0.62924764890282136597932094446150586009`16."	"6.7115892791905057143847683639340687985475370648067`23.*^-9"	1.73592648274075e-9
"0.63297805642633220291060069939703680575`16."	"7.078955719020995379574090242205777274125279479177`23.*^-9"	1.7730603723613259e-9
"0.63670846394984326188648537936387583613`16."	"7.4628844410682388114581808313400524399584288583445`23.*^-9"	1.8090610622631148e-9
"0.64043887147335420984006759681506082416`16."	"7.8639303674764982278934947914282608433073889186808`23.*^-9"	1.8438127545036892e-9
"0.64416927899686515779364981426624581218`16."	"8.2826566235285169593058199699488130825240594520091`23.*^-9"	1.8771995020478555e-9
"0.64789968652037621676953449423308484256`16."	"8.7196353752889302938522655840936332850414601706619`23.*^-9"	1.9091056689398342e-9
"0.65163009404388716472311671168426983058`16."	"9.1754463200017437071721612802811310041227197344118`23.*^-9"	1.939416410393916e-9
"0.65536050156739811267669892913545481861`16."	"9.6506772789295038359479688121947302007001602848759`23.*^-9"	1.968018171299862e-9
"0.65909090909090906063028114658663980663`16."	"1.01459233235190815073634007433475992604818249204208`23.*^-8"	1.9947992014463343e-9
"0.66282131661442000858386336403782479465`16."	"1.06617856223418742629937873477024113228136012505284`23.*^-8"	2.0196500855703162e-9
"0.66655172413793095653744558148900978267`16."	"1.11988719915117608141317606654600249839950322326949`23.*^-8"	2.0424642861442505e-9
"0.67028213166144201551333026145584881306`16."	"1.17577955267881392093104620580276713349934909336181`23.*^-8"	2.063138696616256e-9
"0.67401253918495296346691247890703380108`16."	"1.23391738346794942933759145313542898539009207657013`23.*^-8"	2.0815742026239434e-9
"0.67774294670846402244279715887387283146`16."	"1.29436288898902067727977519441170779603951894055748`23.*^-8"	2.0976762485099836e-9
"0.68147335423197485937407691380940377712`16."	"1.3571786337443357756382754899233793718907683759704`23.*^-8"	2.1113554062794244e-9
"0.68520376175548580732765913126058876514`16."	"1.42242734025066306317386223275917974195068378900876`23.*^-8"	2.122527943955988e-9
"0.68893416927899686630354381122742779553`16."	"1.49017201583335388436906288027403107350459107884245`23.*^-8"	2.131116390119185e-9
"0.69266457680250781425712602867861278355`16."	"1.56047569569197175101096411282258813606914060746444`23.*^-8"	2.1370500912373182e-9
"0.69639498432601876221070824612979777157`16."	"1.63340129957680841909599681817039178482428275891201`23.*^-8"	2.140265758255512e-9
"0.70012539184952982118659292609663680196`16."	"1.70901174880917613903419979929467702064441077986713`23.*^-8"	2.140707998754084e-9
"0.70385579937304076914017514354782178998`16."	"1.78736974179131385722502234577103838633247885502734`22.*^-8"	2.1383298308633977e-9
"0.70758620689655160607145489848335273564`16."	"1.86853749948793545450924398038789606912728302690249`22.*^-8"	2.1330931750082275e-9
"0.71131661442006266504733957845019176602`16."	"1.95257687939750839936386862953000851230716641192504`22.*^-8"	2.1249693194599956e-9
"0.71504702194357361300092179590137675405`16."	"2.03954917223308012802483083174844502653767835666931`22.*^-8"	2.113939355600835e-9
"0.71877742946708456095450401335256174207`16."	"2.12951479366794085489901654339440880862039679307992`22.*^-8"	2.0999945787516877e-9
"0.72250783699059561993038869331940077245`16."	"2.22253349293198140898313273287301706084385184162817`22.*^-8"	2.0831368503893938e-9
"0.72623824451410656788397091077058576047`16."	"2.31866379207490999938199108037188352763642041786614`22.*^-8"	2.0633789175774387e-9
"0.72996865203761762685985559073742479086`16."	"2.41796319790994803226182143718136144428425503861609`22.*^-8"	2.040744685463512e-9
"0.73369905956112846379113534567295573652`16."	"2.52048786275245838932862471041782088050417154641232`22.*^-8"	2.015269438756892e-9
"0.73742946708463941174471756312414072454`16."	"2.62629235699992534423746158953440903865018591539269`22.*^-8"	1.9870000081916257e-9
"0.74115987460815047072060224309097975492`16."	"2.73542969479789794621535177222313272162264186364672`22.*^-8"	1.9559948781099343e-9
"0.74489028213166141867418446054216474295`16."	"2.84795090136339376295226243864912681079290716283041`22.*^-8"	1.9223242314659614e-9
"0.74862068965517236662776667799334973097`16."	"2.96390507841323791440337168386102391371114230488554`22.*^-8"	1.8860699287552183e-9
"0.75235109717868342560365135796018876135`16."	"3.08333901865291244404938561123304476046173937094596`22.*^-8"	1.8473254176214282e-9
"0.75608150470219437355723357541137374938`16."	"3.2062970077540238532507328506742812900943101526631`22.*^-8"	1.8061955701816002e-9
"0.75981191222570521048851333034690469503`16."	"3.3328207631101946119767776391795905534088786740546`22.*^-8"	1.7627964454439635e-9
"0.76354231974921626946439801031374372542`16."	"3.46294908456476209463917886732789303138704919979946`22.*^-8"	1.717254974572821e-9
"0.76727272727272721741798022776492871344`16."	"3.59671754114989866870188474719947829018482539977402`22.*^-8"	1.6697085671809383e-9
"0.77100313479623827639386490773176774383`16."	"3.73415847919778644012083093575935448401734585353693`22.*^-8"	1.62030463730419e-9
"0.77473354231974922434744712518295273185`16."	"3.87530055608159176189953208641275722956243964426985`22.*^-8"	1.5692000482361338e-9
"0.77846394984326017230102934263413771987`16."	"4.02016854507077505948533982189832611209884576768936`22.*^-8"	1.5165604759713989e-9
"0.78219435736677123127691402260097675025`16."	"4.16878314575648123988675407633388827592163275323717`22.*^-8"	1.4625596916269164e-9
"0.78592476489028206820819377753650769591`16."	"4.32116062160700523339616542875556257913206317778931`22.*^-8"	1.4073787638778633e-9
"0.78965517241379301616177599498769268394`16."	"4.47731247376199172603219465217091576057672661990329`22.*^-8"	1.3512051831603235e-9
"0.79338557993730407513766067495453171432`16."	"4.63724531220184225330876857517598273840204768530071`22.*^-8"	1.2942319101531233e-9
"0.79711598746081502309124289240571670234`16."	"4.80096043356575073547675134080065441238321285257331`22.*^-8"	1.2366563518551699e-9
"0.80084639498432597104482510985690169036`16."	"4.96845353322611710930956738467259492275891536284057`22.*^-8"	1.1786792694189943e-9
"0.80457680250783703002070978982374072075`16."	"5.13971433196878743068694338748398242502481608059827`22.*^-8"	1.1205036227829094e-9
"0.80830721003134786695198954475927166641`16."	"5.31472648482114173305234676255858841424300705247383`22.*^-8"	1.062333358058592e-9
"0.81203761755485881490557176221045665443`16."	"5.49346692191605632626045409492566446690357837525133`22.*^-8"	1.00437214457326e-9
"0.81576802507836987388145644217729568481`16."	"5.67590571978737562602613385642671600213426062237915`22.*^-8"	9.468220694297669e-10
"0.81949843260188082183503865962848067284`16."	"5.86200567395345344735082370407286587046892958093964`22.*^-8"	8.898822984269171e-10
"0.82322884012539188081092333959531970322`16."	"6.05172198278459214395177121387483455018377274560843`22.*^-8"	8.337477131680394e-10
"0.82695924764890282876450555704650469124`16."	"6.24500180000303432890292957828983316731430110676552`22.*^-8"	7.786075351692213e-10
"0.83068965517241377671808777449768967927`16."	"6.44178409281420196342053640769867358328963070375437`22.*^-8"	7.246439487486522e-10
"0.83442006269592472467166999194887466729`16."	"6.64199887439147571108115046879699785798444113156827`22.*^-8"	6.720307354240602e-10
"0.83815047021943567262525220940005965531`16."	"6.845567188485136827304892095456`21.*^-8"	6.209319334521351e-10
"0.84188087774294662057883442685124464333`16."	"7.052400496956747544105455888639`21.*^-8"	5.715005369977416e-10
"0.84561128526645767955471910681808367372`16."	"7.262400335045108689791858787709`21.*^-8"	5.238772502045722e-10
"0.84934169278996862750830132426926866174`16."	"7.475457994982291652043285857752`21.*^-8"	4.781893121345188e-10
"0.85307210031347968648418600423610769212`16."	"7.691454027137404656655454285923`21.*^-8"	4.3454940912968344e-10
"0.85680250783699063443776822168729268014`16."	"7.91025779140009237471293491388`21.*^-8"	3.930546916064151e-10
"0.8605329153605014713690479766228236258`16."	"8.131727140726198188277447649449`21.*^-8"	3.5378591258985644e-10
"0.86426332288401253034493265658966265619`16."	"8.355708062974925586737126166247`21.*^-8"	3.1680670541353925e-10
"0.86799373040752347829851487404084764421`16."	"8.582033953543971607152461140401`21.*^-8"	2.821630179114742e-10
"0.87172413793103442625209709149203263223`16."	"8.810525636141721930503593075395`21.*^-8"	2.498827200876394e-10
"0.87545454545454548522798177145887166262`16."	"9.040990590728797111448728855915`21.*^-8"	2.199754016247409e-10
"0.87918495297805643318156398891005665064`16."	"9.27322271405321929342236689452`21.*^-8"	1.924323746517921e-10
"0.88291536050156738113514620636124163866`16."	"9.507001827588172462420197515178`21.*^-8"	1.6722689588725468e-10
"0.88664576802507832908872842381242662668`16."	"9.742093390075762076285792132696`21.*^-8"	1.4431462056589504e-10
"0.8903761755485892770423106412636116147`16."	"9.978247978926452378683990908955`21.*^-8"	1.236342983945549e-10
"0.89410658307210022499589285871479660273`16."	"1.0215200929286054525864636114619`21.*^-7"	1.0510871911208517e-10
"0.89783699059561128397177753868163563311`16."	"1.0452671963300236225244130186954`21.*^-7"	8.864591199514612e-11
"0.90156739811912223192535975613282062113`16."	"1.0690364837793955899566071762556`21.*^-7"	7.414059979335317e-11
