"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.2369127516778523623308672085840953514`16."	"5.466965566145125275052621518533675241081222430168`30.*^-9"	4.923073114267844e-9
"0.23959731543624163130346005345927551389`16."	"5.9199295956711015050005901723635186790605419486935`30.*^-9"	5.243864759597439e-9
"0.24228187919463087252047728270554216579`16."	"6.4019333755206376701206475584171882628242353785019`30.*^-9"	5.576706327550454e-9
"0.24496644295302014149307012758072232828`16."	"6.9156911800182388748746727065418157459327452965415`30.*^-9"	5.921361502539763e-9
"0.24765100671140941046566297245590249076`16."	"7.4639013652774603716693672913975601955137317040535`30.*^-9"	6.277530222948159e-9
"0.25033557046979870719383143295999616385`16."	"8.0456009951253767924146383357050433391487271370596`30.*^-9"	6.6448462369174495e-9
"0.25302013422818792065527304657734930515`16."	"8.6613158577058081070606003078448667297598438484093`30.*^-9"	7.022874895648041e-9
"0.25570469798657718962786589145252946764`16."	"9.3185322234404918430992345434891601812655772962917`30.*^-9"	7.411111215121376e-9
"0.25838926174496645860045873632770963013`16."	"1.00166071740912790573329371893058828371516640333376`30.*^-8"	7.808978237631763e-9
"0.26107382550335567206190034994506277144`16."	"1.07466375452453588138577599996391215514521921156542`30.*^-8"	8.21582572481456e-9
"0.26375838926174499654564442607806995511`16."	"1.15249169741246775803250855796044291680711224195381`30.*^-8"	8.630929213965036e-9
"0.26644295302013421000708603969542309642`16."	"1.23473859956857872510279709051716800979237507925995`30.*^-8"	9.053489469339884e-9
"0.26912751677852353449083011582843028009`16."	"1.3221287881362759667233074398237101399241840807227`30.*^-8"	9.48263235980087e-9
"0.2718120805369127479522717294457834214`16."	"1.41333630308500306911393777941632894496018647768506`30.*^-8"	9.917409193577029e-9
"0.27449664429530201692486457432096358389`16."	"1.50977865430167321305625256160357307983682880997742`30.*^-8"	1.0356797540069345e-8
"0.27718120805369128589745741919614374638`16."	"1.6111832052540597120520696831017972443881965942751`30.*^-8"	1.0799702567475295e-8
"0.27986577181208055487005026407132390887`16."	"1.7188408141707442728755476453811248281340485238885`30.*^-8"	1.1244958923550971e-8
"0.28255033557046982384264310894650407135`16."	"1.83185506612236662105064530810661494132238432283676`30.*^-8"	1.1691333185029292e-8
"0.28523489932885903730408472256385721266`16."	"1.94973858224457914904017871086203735701995095203196`30.*^-8"	1.2137526899052722e-8
"0.28791946308724836178782879869686439633`16."	"2.07389598706229149274148433360629242099803174327718`30.*^-8"	1.2582180237431064e-8
"0.29060402684563757524927041231421753764`16."	"2.20408629572698682034832093826671555442105672648089`30.*^-8"	1.302387628157458e-8
"0.29328859060402689973301448844722472131`16."	"2.34050356214963144536484499294770002105146185262205`30.*^-8"	1.3461145952553784e-8
"0.29597315436241611319445610206457786262`16."	"2.48359952431101864221101074131473438245157148671136`30.*^-8"	1.3892473596870374e-8
"0.29865771812080538216704894693975802511`16."	"2.63271042888799784537674367799823944735002513408044`30.*^-8"	1.4316303234163621e-8
"0.3013422818791946511396417918149381876`16."	"2.78898598282088169802842513698002908127173505214723`30.*^-8"	1.473104546819105e-8
"0.30402684563758392011223463669011835009`16."	"2.95201802012366694321418229117176772360246936449285`30.*^-8"	1.5135085056983563e-8
"0.30671140939597318908482748156529851258`16."	"3.1219942717544054466289356851284791489648306406336`30.*^-8"	1.5526789132051364e-8
"0.30939597315436240254626909518265165389`16."	"3.29935336352929367120107254539644992021677394794118`30.*^-8"	1.5904516049876348e-8
"0.31208053691275172703001317131565883756`16."	"3.48371772309989926517707890364444280204550109640282`30.*^-8"	1.6266624851637156e-8
"0.31476510067114094049145478493301197886`16."	"3.67711124673287139367833261971643475469600759348497`30.*^-8"	1.6611485299140222e-8
"0.31744966442953020946404762980819214135`16."	"3.87634701512370580279978813650926411195844982001358`30.*^-8"	1.6937488446240367e-8
"0.32013422818791947843664047468337230384`16."	"4.08412875103523915668645655273859293799981375654557`30.*^-8"	1.7243057695591575e-8
"0.32281879194630869189808208830072544515`16."	"4.29995312466691922549124096445438197857611090897991`30.*^-8"	1.7526660280337253e-8
"0.32550335570469801638182616443373262882`16."	"4.52379356436398813737337909803214859687863037537823`30.*^-8"	1.7786819099291102e-8
"0.32818791946308722984326777805108577013`16."	"4.7555762796021306059370755661865772200406739675467`30.*^-8"	1.8022124822237428e-8
"0.3308724832214765543270118541840929538`16."	"4.99577422632515937814786491644442593305024087172676`30.*^-8"	1.8231248169154312e-8
"0.33355704697986576778845346780144609511`16."	"5.24427353045876256931250364864220623187415218606286`30.*^-8"	1.8412952253393508e-8
"0.33624161073825509227219754393445327878`16."	"5.5012631635489344724019257926213173406865919816285`30.*^-8"	1.8566104864097547e-8
"0.33892617449664430573363915755180642009`16."	"5.76667505445764720769541066541835116900946241894519`30.*^-8"	1.868969054735428e-8
"0.34161073825503357470623200242698658258`16."	"6.04056538737015735309771349894805269726080493394533`30.*^-8"	1.8782822328740484e-8
"0.34429530201342284367882484730216674507`16."	"6.32378336801983172274221695106158939108081967267807`30.*^-8"	1.8844752901943305e-8
"0.34697986577181205714026646091951988637`16."	"6.61374681761389941095889716882608901646543373682477`30.*^-8"	1.8874885089028796e-8
"0.34966442953020138162401053705252707005`16."	"6.91333292008394062059796735982514639580276870411959`30.*^-8"	1.887278135760346e-8
"0.35234899328859059508545215066988021135`16."	"7.22103251995882765466202369729608414349914300418995`30.*^-8"	1.8838172158540852e-8
"0.35503355704697991956919622680288739502`16."	"7.53741410949716724169038524441490450487352342111076`30.*^-8"	1.877096282507386e-8
"0.35771812080536913303063784042024053633`16."	"7.86190269452258691686669824727607583865830001387015`30.*^-8"	1.8671238749835565e-8
"0.36040268456375834649207945403759367764`16."	"8.19450185486053494931657628447790550720405628797054`30.*^-8"	1.8539268530817698e-8
"0.36308724832214767097582353017060086131`16."	"8.53470032289243831203638773930468652175548996879934`30.*^-8"	1.83755047501547e-8
"0.36577181208053699545956760630360804498`16."	"8.88335485921715315108594653593209642756545926771651`30.*^-8"	1.8180582021083138e-8
"0.36845637583892620892100921992096118629`16."	"9.23909282293461361321164868974357271683686013625383`30.*^-8"	1.7955311908317042e-8
"0.3711409395973154223824508335383143276`16."	"9.60195890273358310169977465376942988053686019609774`30.*^-8"	1.770067429536539e-8
"0.37382550335570474686619490967132151127`16."	"9.97154582458249537421218594276470939878404135427157`30.*^-8"	1.741780473894719e-8
"0.37651006711409396032763652328867465258`16."	"1.034736579590308952427098190844227038323311776411444`30.*^-7"	1.7107977315572546e-8
"0.37919463087248328481138059942168183625`16."	"1.072881469296802142140866818783471898485049733247177`30.*^-7"	1.6772582428502182e-8
"0.38187919463087249827282221303903497756`16."	"1.111520066376987802731476204843114707923363821357213`30.*^-7"	1.6413099004613525e-8
"0.38456375838926171173426382665638811886`16."	"1.150560942310562341938374142848207840406608335906321`30.*^-7"	1.603106047013127e-8
"0.38724832214765103621800790278939530253`16."	"1.189898265536275479434614823763897855139956158970609`30.*^-7"	1.5628013851664365e-8
"0.38993288590604024967944951640674844384`16."	"1.229398519969315705680034302189047073740103047588611`30.*^-7"	1.5205471304470282e-8
"0.39261744966442957416319359253975562751`16."	"1.268836781612984523631303740669689511361402759648418`30.*^-7"	1.476485332327822e-8
"0.39530201342281878762463520615710876882`16."	"1.308120750123747044056786572470220688386184429533778`30.*^-7"	1.4307422842286281e-8
"0.39798657718120811210837928229011595249`16."	"1.347036476987748475258254909834405392210570524442506`30.*^-7"	1.3834209380036645e-8
"0.4006711409395973255698208959074690938`16."	"1.385048776700795148307988681680631771480247004677813`30.*^-7"	1.3345922331706737e-8
"0.40335570469798665005356497204047627747`16."	"1.421888547481515771858335620027836302033954264267674`30.*^-7"	1.284285245586597e-8
"0.40604026845637586351500658565782941878`16."	"1.45701319130760844143851565551331589221532131102976`30.*^-7"	1.2324760544871864e-8
"0.40872483221476507697644819927518256009`16."	"1.489763603769669937326969935431718738530561331279333`30.*^-7"	1.1790752207748378e-8
"0.41140939597315440146019227540818974376`16."	"1.519354990998936970982314776791224296344423447839911`30.*^-7"	1.1239137631536545e-8
"0.41409395973154361492163388902554288507`16."	"1.544536110612473081790042348868068466482521626753936`30.*^-7"	1.0667275121662153e-8
"0.41677852348993293940537796515855006874`16."	"1.564108880180404241238831162292564973547394121387043`30.*^-7"	1.0071397153759062e-8
"0.41946308724832215286681957877590321004`16."	"1.576255064640836877625845386557100891659628765993804`30.*^-7"	9.44641759854877e-9
"0.42214765100671136632826119239325635135`16."	"1.57872562150006997379255641845922413800788232602405`30.*^-7"	8.785718707733695e-9
"0.42483221476510069081200526852626353502`16."	"1.568582383467145459930700298480766821298290980865973`30.*^-7"	8.080916372343699e-9
"0.42751677852349001529574934465927071869`16."	"1.542181372890976392424360422262768263802079442050705`30.*^-7"	7.321602085506245e-9
"0.43020134228187922875719095827662386`16."	"1.494688184400691384689673740640161756213363327906607`30.*^-7"	6.495059959117071e-9
"0.43288590604026844221863257189397700131`16."	"1.420068075453107477245382867572885421057257588660111`30.*^-7"	5.585957058295591e-9
"0.43557046979865776670237664802698418498`16."	"1.310655305153302810393684262381510088880573180268611`30.*^-7"	4.576005228740087e-9
"0.43825503355704698016381826164433732629`16."	"1.156208185630945006916948236457751681735778200824248`30.*^-7"	3.4435925000754025e-9
"0.44093959731543630464756233777734450996`16."	"9.44328515069401302451704934807192943171774128389985`30.*^-8"	2.163382052931869e-9
"0.44362416107382551810900395139469765127`16."	"6.58791398065903601360417386370247454847350532606609`30.*^-8"	7.058766387324425e-10
"0.44630872483221473157044556501205079257`16."	"2.79079804577150243807486785173556178530516841160206`30.*^-8"	-9.630537610911498e-10
"0.44899328859060405605418964114505797625`16."	"""Failed"""	-2.8826833555526137e-9
"0.45167785234899326951563125476241111755`16."	"""Failed"""	-5.09798347281344e-9
"0.45436241610738259399937533089541830122`16."	"""Failed"""	-7.66021953891967e-9
"0.45704697986577180746081694451277144253`16."	"""Failed"""	-1.0627594765384151e-8
"0.4597315436241611319445610206457786262`16."	"""Failed"""	-1.4065943325358067e-8
"0.46241610738255034540600263426313176751`16."	"""Failed"""	-1.8049475923041896e-8
"0.46510067114093966988974671039613895118`16."	"""Failed"""	-2.2661580789979673e-8
"0.46778523489932888335118832401349209249`16."	"""Failed"""	-2.799568327501192e-8
"0.4704697986577180968126299376308452338`16."	"""Failed"""	-3.415616733206313e-8
"0.47315436241610742129637401376385241747`16."	"""Failed"""	-4.125936235164423e-8
"0.47583892617449663475781562738120555878`16."	"""Failed"""	-4.9434598928102083e-8
"0.47852348993288595924155970351421274245`16."	"""Failed"""	-5.8825337305297115e-8
"0.48120805369127517270300131713156588376`16."	"""Failed"""	-6.959037239862999e-8
"0.48389261744966438616444293074891902506`16."	"""Failed"""	-8.190511945129955e-8
"0.48657718120805371064818700688192620873`16."	"""Failed"""	-9.596298454737718e-8
"0.48926174496644303513193108301493339241`16."	"""Failed"""	-1.1197682437389369e-7
"0.49194630872483224859337269663228653371`16."	"""Failed"""	-1.3018049979869852e-7
"0.49463087248322146205481431024963967502`16."	"""Failed"""	-1.5083052801047445e-7
"0.49731543624161078653855838638264685869`16."	"""Failed"""	-1.7420783815206445e-7
"0.5`16."	"""Failed"""	-2.00619635568305e-7
