"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.51550335570469807411342344494187273085`16."	"9.97743251611615391325458175344319058251918502`31.*^-14"	1.3433446544951626e-13
"0.53355704697986583440183494531083852053`16."	"1.60747300129338619303828006501812376435540028`31.*^-13"	2.1008656156171132e-13
"0.5516107382550335946902464456798043102`16."	"2.544011393307437469324998675291788506057570875`31.*^-13"	3.2134004524988883e-13
"0.56966442953020146600096040856442414224`16."	"3.957628741564286814378506036853559408214913095`31.*^-13"	4.812651612128715e-13
"0.58771812080536922628937190893338993192`16."	"6.055690462322342323241441234036332909212685135`30.*^-13"	7.064806630933993e-13
"0.60577181208053709760008587181800976396`16."	"9.130069516319240590176690142257336959101956768`30.*^-13"	1.0174373433406139e-12
"0.62382550335570485788849737218697555363`16."	"1.3571585921644020434344532574937482573807725893`30.*^-12"	1.4386621965125146e-12
"0.64187919463087261817690887255594134331`16."	"1.9905736685843339934748465131001486055692417875`30.*^-12"	1.998789957493373e-12
"0.65993288590604037846532037292490713298`16."	"2.8828824172021561690484875692558737474370140895`30.*^-12"	2.7303026514914504e-12
"0.67798657718120813875373187329387292266`16."	"4.1257210832511807776350036558181469132940434248`29.*^-12"	3.668897550673177e-12
"0.6960402684563760100644458361784927547`16."	"5.8378677385669472649615699774244589861081535289`29.*^-12"	4.8524114541002325e-12
"0.71409395973154377035285733654745854437`16."	"8.1723481108893905823538526059891664468147978528`29.*^-12"	6.3192461380223e-12
"0.73214765100671153064126883691642433405`16."	"1.13240985976948926471681814962324575000720441698`29.*^-11"	8.106267294563849e-12
"0.75020134228187929092968033728539012372`16."	"1.55397009339366535016822688843165887418084353167`29.*^-11"	1.0246187635579078e-11
"0.7682550335570470512180918376543559134`16."	"2.11278407925707328836100005433802121478395177597`28.*^-11"	1.2764493384855645e-11
"0.78630872483221492252880580053897574544`16."	"2.84725562056991691966429402964322387417859248435`28.*^-11"	1.5676030147488426e-11
"0.80436241610738268281721730090794153512`16."	"3.80474183819921608489081038756425655886482650159`28.*^-11"	1.8981425748948194e-11
"0.82241610738255044310562880127690732479`16."	"5.04316940762034036213589336825188066826386495752`28.*^-11"	2.266358925346677e-11
"0.84046979865771820339404030164587311447`16."	"6.63304194213961196290576429616183752303285961172`28.*^-11"	2.668458085130492e-11
"0.85852348993288596368245180201483890414`16."	"8.65933972923673555239909248635819154155177115457`28.*^-11"	3.098318946527225e-11
"0.87657718120805372397086330238380469382`16."	"1.122390048840721956524587872983549525477065460232`27.*^-10"	3.5473576043600345e-11
"0.89463087248322170630387972778407856822`16."	"1.444801886010145102722810816976450901481686365502`27.*^-10"	4.004533299492738e-11
"0.9126845637583894665922912281530443579`16."	"1.847501860527762675157329619951641636293714086832`27.*^-10"	4.4565267498139043e-11
"0.93073825503355722688070272852201014757`16."	"2.347328087005563181929827452375369724393181260838`27.*^-10"	4.8881133892568954e-11
"0.94879194630872498716911422889097593725`16."	"2.963938825347916085630098288143539781165043541983`27.*^-10"	5.2827416470495435e-11
"0.96684563758389274745752572925994172692`16."	"3.720121963946233298980486445734713261284505037072`27.*^-10"	5.6233101250099366e-11
"0.9848993288590605077459372296289075166`16."	"4.642134090022072586427215990947770015734389831363`27.*^-10"	5.893118108634637e-11
"1.00295302013422826803434872999787330627`16."	"5.760029666747460567793980422369774638769636082668`27.*^-10"	6.07694255726737e-11
"1.02100671140939613934506269288249313831`16."	"7.107982956720817738386046247589146178179757614599`27.*^-10"	6.162173384767507e-11
"1.03906040268456401065577665576711297035`16."	"8.724596345211620359421489180400394182058466760819`27.*^-10"	6.139919777037617e-11
"1.05711409395973165992188569362042471766`16."	"1.0653166314710992509775491234279549332805317951125`27.*^-9"	6.005986160999399e-11
"1.0751677852348995312325996565050445497`16."	"1.2941911884556855397880177517213421413775079765437`27.*^-9"	5.7616100375894944e-11
"1.09322147651006718049870869435835629702`16."	"1.5644117799366689669355737400818980537019955732888`27.*^-9"	5.413857840526929e-11
"1.11127516778523505180942265724297612906`16."	"1.8818204372008583615257595077160852597969180110523`27.*^-9"	4.9755913447793886e-11
"1.12932885906040292312013662012759596109`16."	"2.2527661837029637263086919873771611251620751602578`27.*^-9"	4.4649469863550697e-11
"1.14738255033557057238624565798090770841`16."	"2.6840839986999547953055841939387262700736671365227`28.*^-9"	3.904313375974051e-11
"1.16543624161073844369695962086552754045`16."	"3.1830527906346233472333448065681384500058479164418`28.*^-9"	3.3188460322074934e-11
"1.18348993288590609296306865871883928776`16."	"3.7573323342563478582912033565889784443242498784969`28.*^-9"	2.73461849901451e-11
"1.20154362416107418631838754663476720452`16."	"4.4148692062227966737479317616889126880978485852263`28.*^-9"	2.1765688740060647e-11
"1.21959731543624183558449658448807895184`16."	"5.1637700259072130637596630442140395214421419133799`28.*^-9"	1.666451669182242e-11
"1.23765100671140970689521054737269878387`16."	"6.0121318218095809407401809760232609356945874740015`28.*^-9"	1.2210368153417035e-11
"1.25570469798657735616131958522601053119`16."	"6.967826474533325914448549802178632193569769460879`28.*^-9"	8.508002969923321e-12
"1.27375838926174522747203354811063036323`16."	"8.0382261767556439527439256185938047376430560519917`28.*^-9"	5.593157530979689e-12
"1.29181208053691287673814258596394211054`16."	"9.2298641623308938088638789713757711846502809629283`28.*^-9"	3.434787039176263e-12
"1.30986577181208074804885654884856194258`16."	"1.05480248207477497875016123744917556071383951919711`28.*^-8"	1.9457682444735335e-12
"1.32791946308724861935957051173318177462`16."	"1.1996238909045226972040310881715292453874149586021`29.*^-8"	1.0007231337972653e-12
"1.34597315436241626862567954958649352193`16."	"1.35756949723934678553447267254812690886439788724272`29.*^-8"	4.58090894606941e-13
"1.36402684563758413993639351247111335397`16."	"1.52845341033520796462214321008766814508144248582385`29.*^-8"	1.8233947998193074e-13
"1.38208053691275201124710747535573318601`16."	"1.71170383283561061920885117805336400607369089007121`29.*^-8"	6.172671493908026e-14
"1.40013422818791966051321651320904493332`16."	"1.90626859285978052244018160234065465145785016410927`29.*^-8"	1.7774131635076713e-14
"1.41818791946308753182393047609366476536`16."	"2.11050895621153099402845753054986379567038789938492`29.*^-8"	4.942193039023529e-15
"1.43624161073825518109003951394697651267`16."	"2.32208004196840348848612667084213764026597575900549`29.*^-8"	2.791277551537058e-15
"1.45429530201342305240075347683159634471`16."	"2.53779994077862260510569639318952397874333458273198`29.*^-8"	7.146749301938198e-15
"1.47234899328859070166686251468490809202`16."	"2.7535092817964709898416264640976538374026619223327`29.*^-8"	2.873132694006583e-14
"1.49040268456375857297757647756952792406`16."	"2.96392522572938318506945264203299448790078210510517`29.*^-8"	1.0181419912666666e-13
"1.50845637583892622224368551542283967137`16."	"3.1624829872341077154753708311107251489593062643871`30.*^-8"	2.815751029857227e-13
"1.52651006711409409355439947830745950341`16."	"3.3408462562808679148480123722557537097560560606466`30.*^-8"	5.50141135602969e-13
"1.54456375838926174282050851616077125072`16."	"3.48023867267202776193488065616386123151930614857794`30.*^-8"	4.3051549271037396e-13
"1.56261744966442983617582740407669916749`16."	"3.37794825192971715773174299821688437245062951445715`30.*^-8"	-2.116870777263906e-12
"1.58067114093959770748654136696131899953`16."	"Failed"	-1.3330919583869838e-11
"1.59872483221476535675265040481463074684`16."	"Failed"	-4.928384177133134e-11
"1.61677852348993322806336436769925057888`16."	"Failed"	-1.4701185460500222e-10
"1.63483221476510087732947340555256232619`16."	"Failed"	-3.852485676690707e-10
"1.65288590604026874864018736843718215823`16."	"Failed"	-9.212980360653985e-10
"1.67093959731543639790629640629049390554`16."	"Failed"	-2.054186635199272e-9
"1.68899328859060426921701036917511373758`16."	"Failed"	-4.329474186213515e-9
"1.7070469798657719184831194070284254849`16."	"Failed"	-8.70861008716249e-9
"1.72510067114093978979383336991304531693`16."	"Failed"	-1.6836316090237835e-8
"1.74315436241610743905994240776635706425`16."	"Failed"	-3.145424710197934e-8
"1.76120805369127531037065637065097689629`16."	"Failed"	-5.702953312009788e-8
"1.77926174496644340372597525856690481305`16."	"Failed"	-1.0069455559380348e-7
"1.79731543624161105299208429642021656036`16."	"Failed"	-1.736317865416147e-7
"1.8153691275167789243027982593048363924`16."	"Failed"	-2.9308767849534093e-7
"1.83342281879194657356890729715814813972`16."	"Failed"	-4.85266179887753e-7
"1.85147651006711444487962126004276797175`16."	"Failed"	-7.894401672758495e-7
"1.86953020134228209414573029789607971907`16."	"Failed"	-0.000001263733811614398
"1.88758389261744996545644426078069955111`16."	"Failed"	-0.000001993177940019627
"1.90563758389261761472255329863401129842`16."	"Failed"	-0.0000031008328597122085
"1.92369127516778548603326726151863113046`16."	"Failed"	-0.000004763020010856663
"1.94174496644295313529937629937194287777`16."	"Failed"	-0.000007230018856154295
"1.95979865771812100661009026225656270981`16."	"Failed"	-0.000010853985250773703
"1.97785234899328909996540915017249062657`16."	"Failed"	-0.000016126352405447672
"1.99590604026845674923151818802580237389`16."	"Failed"	-0.000023727609956734696
"2.01395973154362417645302230084780603647`16."	"Failed"	-0.000034593150132354755
"2.03201342281879204776373626373242586851`16."	"Failed"	-0.00004999985803597722
"2.05006711409395991907445022661704570055`16."	"Failed"	-0.00007167934816021492
"2.06812080536912779038516418950166553259`16."	"Failed"	-0.00010196526205408372
"2.08617449664429521760666830232366919518`16."	"Failed"	-0.00014398390288877856
"2.10422818791946308891738226520828902721`16."	"Failed"	-0.00020189976291306675
"2.12228187919463096022809622809290885925`16."	"Failed"	-0.0002812302838629458
"2.14033557046979883153881019097752869129`16."	"Failed"	-0.0003892475777036422
"2.15838926174496625876031430379953235388`16."	"Failed"	-0.0005354889423952755
"2.17644295302013413007102826668415218592`16."	"Failed"	-0.0007324029714252345
"2.19449664429530244547095207963138818741`16."	"Failed"	-0.0009961640363286078
"2.21255033557046987269245619245339184999`16."	"Failed"	-0.001347695104303988
"2.23060402684563774400317015533801168203`16."	"Failed"	-0.0018139474543498442
"2.24865771812080561531388411822263151407`16."	"Failed"	-0.0024294961253624216
"2.26671140939597348662459808110725134611`16."	"Failed"	-0.0032385221575455306
"2.2847651006711409138461021939292550087`16."	"Failed"	-0.004297267207621675
"2.30281879194630878515681615681387484074`16."	"Failed"	-0.005677063311978829
"2.32087248322147665646753011969849467278`16."	"Failed"	-0.007468060879654686
"2.33892617449664452777824408258311450481`16."	"Failed"	-0.009783801921998113
"2.3569798657718119549997481954051181674`16."	"Failed"	-0.012766813642216698
"2.37503355704697982631046215828973799944`16."	"Failed"	-0.016595430469858757
"2.39308724832214814171038597123697400093`16."	"Failed"	-0.021492091175766368
"2.41114093959731556893189008405897766352`16."	"Failed"	-0.02773340268471549
"2.42919463087248344024260404694359749556`16."	"Failed"	-0.035662314568852715
"2.44724832214765131155331800982821732759`16."	"Failed"	-0.04570280903070962
"2.46530201342281918286403197271283715963`16."	"Failed"	-0.058377581681187736
"2.48335570469798661008553608553484082222`16."	"Failed"	-0.07432926994620079
"2.50140939597315448139625004841946065426`16."	"Failed"	-0.09434588002111859
"2.5194630872483223527069640113040804863`16."	"Failed"	-0.11939117164097661
"2.53751677852349022401767797418870031834`16."	"Failed"	-0.1506408844508182
"2.55557046979865765123918208701070398092`16."	"Failed"	-0.18952583256470187
"2.57362416107382552254989604989532381296`16."	"Failed"	-0.23778305734936872
"2.591677852348993393860610012779943645`16."	"Failed"	-0.2975164151700553
"2.60973154362416126517132397566456347704`16."	"Failed"	-0.37126818967849023
"2.62778523489932913648203793854918330908`16."	"Failed"	-0.4621035603915394
"2.64583892617449700779275190143380314112`16."	"Failed"	-0.5737100343083028
"2.6638926174496644350142560142558068037`16."	"Failed"	-0.7105142589914024
"2.68194630872483230632496997714042663574`16."	"Failed"	-0.8778189881081351
"2.70000000000000017763568394002504646778`16."	"Failed"	-1.0819633684904748
