"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.13114093959731543126423503053956665099`16."	"4.20921002545794967596375290828587925504908985374`20.*^-11"	3.275033099369387e-11
"0.13268456375838927341348494337580632418`16."	"4.58842079067746919156171203137292935469509419086`20.*^-11"	3.54174603635122e-11
"0.13422818791946308780715924058313248679`16."	"4.99398110274652071981176844198572897724509785952`20.*^-11"	3.823805804478509e-11
"0.13577181208053692995640915341937215999`16."	"5.42691616619767140292457334620684719762553858213`20.*^-11"	4.121474484149439e-11
"0.13731543624161074435008345062669832259`16."	"5.88819567993847402039265448395049366168822321241`20.*^-11"	4.434945179504843e-11
"0.13885906040268458649933336346293799579`16."	"6.37871696362753340491390287099595639851079212211`20.*^-11"	4.764331315638818e-11
"0.1404026845637584008930076606702641584`16."	"6.89928584834698202816897302104430199990175922373`20.*^-11"	5.109654965021311e-11
"0.141946308724832215286681957877590321`16."	"7.45059505250351869915293246875250348703945778175`20.*^-11"	5.470834135249471e-11
"0.14348993288590602968035625508491648361`16."	"8.03319992497207762900213133304390278714989029498`20.*^-11"	5.847668946060835e-11
"0.14503355704697987182960616792115615681`16."	"8.64749112860912181316839904203499033299637991366`20.*^-11"	6.239826619116267e-11
"0.14657718120805368622328046512848231941`16."	"9.29366406779636983897521611981917175120068709307`20.*^-11"	6.646825199381127e-11
"0.14812080536912750061695476233580848202`16."	"9.97168468321354884468853513616460480075076051845`20.*^-11"	7.068015921987631e-11
"0.14966442953020134276620467517204815522`16."	"1.068125129025182923152383092080406397463630255982`20.*^-10"	7.502564133236265e-11
"0.15120805369127515715987897237937431782`16."	"1.142175202893114097450695207934452550726574368533`20.*^-10"	7.949428668876924e-11
"0.15275167785234899930912888521561399102`16."	"1.219221752295827661217664644097068929074081131922`20.*^-10"	8.407339586986985e-11
"0.15429530201342281370280318242294015363`16."	"1.299126833868545025794341225680564946190989296428`20.*^-10"	8.874774146619334e-11
"0.15583892617449665585205309525917982683`16."	"1.38170566381092243039949975428566913753581208185`20.*^-10"	9.349930916915135e-11
"0.15738255033557047024572739246650598943`16."	"1.466720155735113531457728622423418846910301871028`20.*^-10"	9.830701894547074e-11
"0.15892617449664428463940168967383215204`16."	"1.553871771161871263402407170423512383893235276486`20.*^-10"	1.0314642500165084e-10
"0.16046979865771812678865160251007182524`16."	"1.642793611104896258301270589264418481707699376468`20.*^-10"	1.0798939316941085e-10
"0.16201342281879194118232589971739798784`16."	"1.733041690442160698593705440499148919592727341113`20.*^-10"	1.1280375426336024e-10
"0.16355704697986575557600019692472415045`16."	"1.824085309979911858397565125690966743566769529985`20.*^-10"	1.1755293187825306e-10
"0.16510067114093959772525010976096382365`16."	"1.915296441233540532632553948936783630115840001828`20.*^-10"	1.2219554300498128e-10
"0.16664429530201341211892440696828998625`16."	"2.005938044664240167313363139165118537220435905327`20.*^-10"	1.266849697517759e-10
"0.16818791946308722651259870417561614886`16."	"2.095151216978817093743222635948744648082497865109`20.*^-10"	1.3096890035969928e-10
"0.16973154362416106866184861701185582206`16."	"2.181941056177072588962254733302310285626800040724`20.*^-10"	1.3498883759926794e-10
"0.17127516778523491081109852984809549525`16."	"2.265161144416937395061314447469049633929717256242`20.*^-10"	1.386795725277322e-10
"0.17281879194630872520477282705542165786`16."	"2.343496507723254734018588992910782630743624997196`20.*^-10"	1.4196862147396464e-10
"0.17436241610738256735402273989166133106`16."	"2.4154449310356279191556255499931748629652934211`20.*^-10"	1.4477562399986778e-10
"0.17590604026845638174769703709898749366`16."	"2.479296474395850107345192675911317142605035804593`20.*^-10"	1.4701169946349543e-10
"0.17744966442953019614137133430631365627`16."	"2.533111035462742607960805853939420733207550589933`20.*^-10"	1.4857875967947878e-10
"0.17899328859060401053504563151363981888`16."	"2.574693779979226859410361467625273905254214625918`20.*^-10"	1.493687750366302e-10
"0.18053691275167785268429554434987949207`16."	"2.60156827051552894421867147414914861347387589365`20.*^-10"	1.4926299129055206e-10
"0.18208053691275166707796984155720565468`16."	"2.610947072863630183506295788678049917771318561079`20.*^-10"	1.4813109410046396e-10
"0.18362416107382548147164413876453181729`16."	"2.599699636782913599553189536520084831549717434307`20.*^-10"	1.4583031822404496e-10
"0.18516778523489932362089405160077149048`16."	"2.564317209272372302426917869149038511621993481549`20.*^-10"	1.4220449812163886e-10
"0.18671140939597313801456834880809765309`16."	"2.500874527272836593363627256578222013196035220333`20.*^-10"	1.370830565514156e-10
"0.18825503355704698016381826164433732629`16."	"2.404988015878088143951591597544567057990694004725`20.*^-10"	1.302799275598057e-10
"0.18979865771812082231306817448057699949`16."	"2.271770195447613204845144980567375044569513510252`20.*^-10"	1.2159241008642825e-10
"0.19134228187919463670674247168790316209`16."	"2.095779974268700980724646843331720565959861139163`20.*^-10"	1.1079994820958491e-10
"0.1928859060402684511004167688952293247`16."	"1.870968474737662690647234911337306473891356652814`20.*^-10"	9.766283385690304e-11
"0.1944295302013422932496666817314689979`16."	"1.590620037198764184826700072508473001789181304152`20.*^-10"	8.192082759561654e-11
"0.1959731543624161076433409789387951605`16."	"1.247287971594087886684531731203427439559417879885`20.*^-10"	6.329169289797166e-11
"0.19751677852348992203701527614612132311`16."	"8.32724637410043395525867305177888275390400050488`20.*^-11"	4.1469639049081355e-11
"0.19906040268456376418626518898236099631`16."	"3.37805379762215658969968058375596586578862505619`20.*^-11"	1.6123667626893932e-11
"0.20060402684563757857993948618968715891`16."	"""Failed"""	-1.3104182763472242e-11
"0.20214765100671139297361378339701332152`16."	"""Failed"""	-4.6600699076298024e-11
"0.20369127516778523512286369623325299472`16."	"""Failed"""	-8.478346957589641e-11
"0.20523489932885904951653799344057915732`16."	"""Failed"""	-1.2810297887308056e-10
"0.20677852348993289166578790627681883052`16."	"""Failed"""	-1.7704482865891875e-10
"0.20832214765100670605946220348414499313`16."	"""Failed"""	-2.321320908482063e-10
"0.20986577181208054820871211632038466632`16."	"""Failed"""	-2.9392780015787746e-10
"0.21140939597315436260238641352771082893`16."	"""Failed"""	-3.6303759347029614e-10
"0.21295302013422817699606071073503699154`16."	"""Failed"""	-4.401125036686196e-10
"0.21449664429530201914531062357127666473`16."	"""Failed"""	-5.258519159813393e-10
"0.21604026845637583353898492077860282734`16."	"""Failed"""	-6.210066952361743e-10
"0.21758389261744964793265921798592898995`16."	"""Failed"""	-7.263824928001091e-10
"0.21912751677852349008190913082216866314`16."	"""Failed"""	-8.428432423727612e-10
"0.22067114093959730447558342802949482575`16."	"""Failed"""	-9.713148542049819e-10
"0.22221476510067111886925772523682098836`16."	"""Failed"""	-1.1127891177339888e-9
"0.22375838926174498877408325370197417215`16."	"""Failed"""	-1.2683278230606503e-9
"0.22530201342281880316775755090930033475`16."	"""Failed"""	-1.4390671121444292e-9
"0.22684563758389261756143184811662649736`16."	"""Failed"""	-1.6262220710572929e-9
"0.22838926174496645971068176095286617056`16."	"""Failed"""	-1.8310915751196788e-9
"0.22993288590604027410435605816019233316`16."	"""Failed"""	-2.0550633992405258e-9
"0.23147651006711408849803035536751849577`16."	"""Failed"""	-2.299619606299144e-9
"0.23302013422818793064728026820375816897`16."	"""Failed"""	-2.566342226940043e-9
"0.23456375838926174504095456541108433157`16."	"""Failed"""	-2.8569192447033965e-9
"0.23610738255033555943462886261841049418`16."	"""Failed"""	-3.1731509009837574e-9
"0.23765100671140940158387877545465016738`16."	"""Failed"""	-3.5169563348983653e-9
"0.23919463087248321597755307266197632998`16."	"""Failed"""	-3.890380573754848e-9
"0.24073825503355703037122736986930249259`16."	"""Failed"""	-4.2956018904362376e-9
"0.24228187919463087252047728270554216579`16."	"""Failed"""	-4.734939544669679e-9
"0.24382550335570471466972719554178183898`16."	"""Failed"""	-5.210861925814697e-9
"0.24536912751677852906340149274910800159`16."	"""Failed"""	-5.725995115497712e-9
"0.2469127516778523434570757899564341642`16."	"""Failed"""	-6.283131889131996e-9
"0.24845637583892618560632570279267383739`16."	"""Failed"""	-6.885241176097281e-9
"0.25`16."	"""Failed"""	-7.535477999111242e-9
