"alpha"	"CF_Gamma"	"Hydro_Gamma"
"1."	"6.95980272979109342566479122442423465549798553e-14"	6.957386172623636e-14
"1.005025125628141"	"7.29261003461870083860469621381105598611640892e-14"	7.290943047862215e-14
"1.010050251256281"	"7.62541733944630825154460120319973607563875564e-14"	7.633726083645096e-14
"1.015075376884422"	"7.96060788165987027998580598239873671011334007e-14"	7.985555242741807e-14
"1.020100502512563"	"8.29579842387343175696999859583057501245811983e-14"	8.346217308646429e-14
"1.025125628140704"	"8.63102895284319935377382101310758294533414891e-14"	8.715464956900893e-14
"1.030150753768844"	"8.9662594818129670469147305353724244951402075e-14"	9.093015922361854e-14
"1.035175879396985"	"9.30217756988491745554104989170603094030229897e-14"	9.478552271503032e-14
"1.040201005025126"	"9.63809565795686666058970068818014889813630828e-14"	9.871719788750893e-14
"1.045226130653266"	"9.97623070236068975520486778207399246647597697e-14"	1.0272127485700251e-13
"1.050251256281407"	"1.03158977431847525789942350315136992199470475e-13"	1.0679347241841566e-13
"1.055276381909548"	"1.06563586097015405014055012822238575895494822e-13"	1.1092913585152984e-13
"1.060301507537688"	"1.09968194762183277257750691201101972125501556e-13"	1.1512323620565272e-13
"1.065326633165829"	"1.13377062058467928096632341374401817651528352e-13"	1.1937037113896628e-13
"1.07035175879397"	"1.16785929354752586588235397992539753418636057e-13"	1.2366476738372172e-13
"1.075376884422111"	"1.20194796651037247564364993156353116505917409e-13"	1.2800028490296092e-13
"1.080402010050251"	"1.23641393731118814790009780549700549012795131e-13"	1.3237042279823463e-13
"1.085427135678392"	"1.27087990811200373288776278189468969861878029e-13"	1.3676832702094776e-13
"1.090452261306533"	"1.30534587891281948772756404242199539971329359e-13"	1.4118679993239437e-13
"1.095477386934673"	"1.34012337366443802557562090255440802162832221e-13"	1.4561831174935344e-13
"1.100502512562814"	"1.37500791639028085785069728322439152838831552e-13"	1.5005501390326566e-13
"1.105527638190955"	"1.40990624065032839382965030047539825788993801e-13"	1.5448875433154652e-13
"1.110552763819095"	"1.44491800612157403811565421770352255394099981e-13"	1.5891109470954254e-13
"1.115577889447236"	"1.47998807206692429210743308487736602733102297e-13"	1.6331332962105347e-13
"1.120603015075377"	"1.51553700534604675216626339626828876535938411e-13"	1.6768650765422178e-13
"1.125628140703518"	"1.55108593862516913142913790920126248262547437e-13"	1.720214543980788e-13
"1.130653266331658"	"1.58688638104976324026094133274732533148016395e-13"	1.763087973030433e-13
"1.135678391959799"	"1.62271898431954914636788063970653705586500818e-13"	1.805389923564276e-13
"1.14070351758794"	"1.65881443229358439830399794027347696680231241e-13"	1.8470235251141887e-13
"1.14572864321608"	"1.694943398621164497403075403818468704890796e-13"	1.887890777952763e-13
"1.150753768844221"	"1.73112358170100356986909744377531609114957386e-13"	1.9278928700960783e-13
"1.155778894472362"	"1.76730376478084270184639042417756463308677282e-13"	1.96693050922693e-13
"1.160804020100503"	"1.80348394786068168781748308973424719682048594e-13"	2.004904268409675e-13
"1.165829145728643"	"1.83966413094052067378857575529092943074411455e-13"	2.0417149443409405e-13
"1.170854271356784"	"1.87584431402035965975966842084761130331316536e-13"	2.0772639267555481e-13
"1.175879396984925"	"1.91209761317394981249345945499351047236172251e-13"	2.1114535774862623e-13
"1.180904522613065"	"1.94835091232753990521830692801185752296956867e-13"	2.144187617558605e-13
"1.185929648241206"	"1.98460421148113002794762618159397996621638175e-13"	2.1753715205912136e-13
"1.190954773869347"	"2.02085751063472015067694543517610192500304548e-13"	2.204912910666872e-13
"1.195979899497487"	"2.05726016471443870226455071040075353217905557e-13"	2.2327219627423736e-13
"1.201005025125628"	"2.09381216101806417072604345080662683277531813e-13"	2.2587118035765016e-13
