"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.5205016722408026819124415851547382772`16."	"1.207567568255613847910138667063656060104166707`25.*^-13"	1.0174337898670254e-13
"0.52581939799331112173064184389659203589`16."	"1.38863276144859490514450421139285366175715317`25.*^-13"	1.154448407054877e-13
"0.53113712374581945052653964012279175222`16."	"1.594295201421466165895858322779100094332695516`25.*^-13"	1.307247432788938e-13
"0.53645484949832777932243743634899146855`16."	"1.827439194506524604786544698415822002096203614`25.*^-13"	1.477302305262303e-13
"0.54177257525083610811833523257519118488`16."	"2.091276850260006923012014772458766531230177146`25.*^-13"	1.6661810825960576e-13
"0.54709030100334454793653549131704494357`16."	"2.389591208063006822680007519047196054972325702`25.*^-13"	1.875550433551594e-13
"0.5524080267558528767324332875432446599`16."	"2.726271779606063960362144155093745278859637958`25.*^-13"	2.1071771731104284e-13
"0.55772575250836120552833108376944437623`16."	"3.105653453977169204428863574378281638476927464`25.*^-13"	2.3629292835408937e-13
"0.56304347826086953432422887999564409256`16."	"3.53257865131961831388794005530441889542175409`25.*^-13"	2.6447763600517184e-13
"0.56836120401337797414242913873749785125`16."	"4.012730051502462453734295181603913768332684255`25.*^-13"	2.954789419033047e-13
"0.57367892976588630293832693496369756758`16."	"4.55130814885632072246634131360197349618862631`25.*^-13"	3.2951400062547533e-13
"0.57899665551839463173422473118989728391`16."	"5.155289692509464967159240552392296706561738273`25.*^-13"	3.668098542280038e-13
"0.5843143812709030715524249899317510426`16."	"5.831371487488422121611633604256281666808601399`24.*^-13"	4.0760318428063226e-13
"0.58963210702341140034832278615795075893`16."	"6.587115019226394403740898219652543535932260611`24.*^-13"	4.5213997527132853e-13
"0.59494983277591972914422058238415047526`16."	"7.431293337627629948506679996932200657403101015`24.*^-13"	5.006750834322903e-13
"0.60026755852842805794011837861035019159`16."	"8.372590631552981841345657318007867315358417454`24.*^-13"	5.53471705280064e-13
"0.60558528428093649775831863735220395029`16."	"9.421548194854210593514708710269140967004008787`24.*^-13"	6.108007404788699e-13
"0.61090301003344493757651889609405770898`16."	"1.0588915151983630575669981108120774086319407726`24.*^-12"	6.729400440295177e-13
"0.61622073578595326637241669232025742531`16."	"1.1885527670100463282929423712181895719774238092`24.*^-12"	7.401735632596209e-13
"0.62153846153846159516831448854645714164`16."	"1.3325453716730957745220689834736303842528900869`24.*^-12"	8.127903556465099e-13
"0.62685618729096992396421228477265685797`16."	"1.4921686759680297382077141364790524460923767144`24.*^-12"	8.910834841440024e-13
"0.63217391304347836378241254351451061666`16."	"1.6690107648471942087008136530035478179753825487`24.*^-12"	9.753487874090846e-13
"0.63749163879598669257831033974071033299`16."	"1.8646630806945237940837835337560444832648898568`24.*^-12"	1.065883523134725e-12
"0.64280936454849502137420813596691004932`16."	"2.0809253975618499205063268917712475256228800987`24.*^-12"	1.1629848835900262e-12
"0.64812709030100335017010593219310976565`16."	"2.3197086864121313034572101371423794637118127937`24.*^-12"	1.26694838344707e-12
"0.65344481605351178998830619093496352434`16."	"2.5830432911485162554927193032026385505295957036`24.*^-12"	1.3780661210328947e-12
"0.65876254180602011878420398716116324067`16."	"2.8731981003420203182799826735117819876893616602`24.*^-12"	1.4966249152813867e-12
"0.664080267558528447580101783387362957`16."	"3.1925804272010446349104306006896689885066166377`24.*^-12"	1.6229043218692362e-12
"0.66939799331103688739830204212921671569`16."	"3.5437950966394649291892322553045081153015527469`23.*^-12"	1.757174533296632e-12
"0.67471571906354521619419983835541643202`16."	"3.9296441372804427497314596702296154744108124259`23.*^-12"	1.89969416901065e-12
"0.68003344481605354499009763458161614835`16."	"4.3530730358776261070188883971982677859648674232`23.*^-12"	2.050707963059279e-12
"0.68535117056856187378599543080781586468`16."	"4.8173902825946240193094731988994708047198150634`23.*^-12"	2.210444358197838e-12
"0.69066889632107031360419568954966962337`16."	"5.3260083444858056171475451365062636605752726481`23.*^-12"	2.37911301683703e-12
"0.6959866220735786424000934857758693397`16."	"5.8826877051928083446627579584738233040799335257`23.*^-12"	2.5569022607118082e-12
"0.70130434782608697119599128200206905603`16."	"6.4914176928028655436215796877102666775444989925`23.*^-12"	2.7439764526502166e-12
"0.70662207357859529999188907822826877236`16."	"7.1564435822118818682425294973554225296204837259`23.*^-12"	2.940473335317914e-12
"0.71193979933110373981008933697012253106`16."	"7.882337226218405391038949212150328182724874055`23.*^-12"	3.1465013432929207e-12
"0.71725752508361206860598713319632224739`16."	"8.6740264150611477506758007496871862214301077474`23.*^-12"	3.3621369062706994e-12
"0.72257525083612039740188492942252196372`16."	"9.5366609770754636190847147859820025086544044073`23.*^-12"	3.587421762595749e-12
"0.72789297658862872619778272564872168005`16."	"1.04758138095702088119326195069066983536811096702`23.*^-11"	3.82236030364556e-12
"0.73321070234113716601598298439057543874`16."	"1.14975646784176850027097447844048801014735805236`23.*^-11"	4.066916970838324e-12
"0.73852842809364549481188078061677515507`16."	"1.26080929220772684454578776613662594390273593589`23.*^-11"	4.32101372817889e-12
"0.74384615384615393463008103935862891376`16."	"1.38143051139309311584717974374962184389259715927`23.*^-11"	4.584527634280128e-12
"0.74916387959866226342597883558482863009`16."	"1.5123203650829764587168326236766025081176360157`23.*^-11"	4.8572885386793186e-12
"0.75448160535117070324417909432668238878`16."	"1.65426383281554819255590101786996175794128208441`23.*^-11"	5.139076927994217e-12
"0.75979933110367903204007689055288210511`16."	"1.80805535868047418543724898504132467440728215741`23.*^-11"	5.429621948010552e-12
"0.76511705685618736083597468677908182144`16."	"1.97456248171193759301291886892052533878972841874`22.*^-11"	5.728599628145824e-12
"0.77043478260869568963187248300528153777`16."	"2.15470521684224928964470770667325771735158993935`22.*^-11"	6.035631334873534e-12
"0.77575250836120412945007274174713529646`16."	"2.34944974513482075331082049725894641897845459599`22.*^-11"	6.3502824806027795e-12
"0.78107023411371245824597053797333501279`16."	"2.55982697714868437203465228500484681420389713445`22.*^-11"	6.672061514172784e-12
"0.78638795986622078704186833419953472912`16."	"2.78692129071117400229649169838792517738516702653`22.*^-11"	7.000419218527832e-12
"0.79170568561872911583776613042573444545`16."	"3.03189369980216906971264729162721321799866622364`22.*^-11"	7.334748340270293e-12
"0.79702341137123755565596638916758820415`16."	"3.29595206766596463112927148318751494588840090108`22.*^-11"	7.67438357463955e-12
"0.80234113712374588445186418539378792048`16."	"3.58039544939664356455406503267662453519635091558`22.*^-11"	8.01860192802086e-12
"0.8076588628762542132477619816199876368`16."	"3.88657259604764463120636160753474999775073643334`22.*^-11"	8.366623478346163e-12
"0.81297658862876254204365977784618735313`16."	"4.21592680852898325762449160423903176812296623665`22.*^-11"	8.717612551703459e-12
"0.81829431438127098186186003658804111183`16."	"4.56996472114463810859222883246942452096239506866`22.*^-11"	9.070679331121183e-12
"0.82361204013377931065775783281424082816`16."	"4.95028921251345384849451460366727978950615703203`22.*^-11"	9.424881910842135e-12
"0.82892976588628763945365562904044054449`16."	"5.35857656449197206366486507484202617130588530042`22.*^-11"	9.779228806451054e-12
"0.83424749163879596824955342526664026082`16."	"5.79658246057356679118924373404945370345253691564`22.*^-11"	1.0132681927981895e-11
"0.83956521739130440806775368400849401951`16."	"6.26618990381877769129052836599099206757758892593`22.*^-11"	1.048416001961492e-11
"0.84488294314381273686365148023469373584`16."	"6.76933175859677305394168280831070243049708642021`22.*^-11"	1.0832542565798581e-11
"0.85020066889632106565954927646089345217`16."	"7.3080765137005049042694375579842619133275550723`22.*^-11"	1.117667415961397e-11
"0.8555183946488293944554470726870931685`16."	"7.88456710312686979144379768596393661761126440051`22.*^-11"	1.1515369324967151e-11
"0.86083612040133783427364733142894692719`16."	"8.50107523459324953469411927772557528686271386661`22.*^-11"	1.1847417779772604e-11
"0.86615384615384616306954512765514664352`16."	"9.1599564873456720067670801721288709684201030126`22.*^-11"	1.2171590122712541e-11
"0.87147157190635449186544292388134635985`16."	"9.86371012054382615724012760164695344800850103141`22.*^-11"	1.2486643921458926e-11
"0.87678929765886293168364318262320011854`16."	"1.061492382003114476022581684319490871413152572834`21.*^-10"	1.279133017546461e-11
"0.88210702341137126047954097884939983487`16."	"1.141632703801410376158351571564309253718920621694`21.*^-10"	1.308440012161546e-11
"0.8874247491638795892754387750755995512`16."	"1.227076317963624733011673602054388778483844142236`21.*^-10"	1.3364612346229371e-11
"0.89274247491638791807133657130179926753`16."	"1.318120430540448988060468016307110548438858232556`21.*^-10"	1.3630740162145102e-11
"0.89806020066889635788953683004365302622`16."	"1.415076160109285399756315160167470727185416917294`21.*^-10"	1.3881579205015568e-11
"0.90337792642140468668543462626985274255`16."	"1.518266838523383940876530619612426330331933560512`21.*^-10"	1.4115955198463328e-11
"0.90869565217391301548133242249605245888`16."	"1.628030247717962495678082835903107706789775015822`21.*^-10"	1.433273183352998e-11
"0.91401337792642134427723021872225217521`16."	"1.744721136767337969947063349502172198425477797207`21.*^-10"	1.4530818703915335e-11
"0.9193311036789297840954304774641059339`16."	"1.868704475458340101415238137043914546957735136619`21.*^-10"	1.4709179234917334e-11
"0.92464882943143811289132827369030565023`16."	"2.000363631411212994980430718014457824808683208858`21.*^-10"	1.4866838540814545e-11
"0.92996655518394644168722606991650536656`16."	"2.140097118920891915362481134642735261543629375463`21.*^-10"	1.500289114273621e-11
"0.93528428093645477048312386614270508289`16."	"2.288317479862321999743895403836094600841353125402`21.*^-10"	1.5116508476906525e-11
"0.94060200668896332132362658740021288395`16."	"2.445455340088745277754352039297138321905795981315`21.*^-10"	1.5206946121583788e-11
"0.94591973244147176114182684614206664264`16."	"2.61195682934821554037499643928174942134921242355`21.*^-10"	1.5273550670101244e-11
"0.95123745819398008993772464236826635897`16."	"2.788285271916226015356510904266575150056868172231`21.*^-10"	1.5315766177203934e-11
"0.9565551839464884187336224385944660753`16."	"2.974922223651117272038522489782889136150706977387`21.*^-10"	1.5333140106417135e-11
"0.96187290969899674752952023482066579163`16."	"3.172364926529517925088675880093748286751817086973`21.*^-10"	1.5325328707512162e-11
"0.96719063545150518734772049356251955032`16."	"3.381130561411518252615199565217959600640981510126`21.*^-10"	1.529210175529996e-11
"0.97250836120401351614361828978871926665`16."	"3.601754163148665010490913231338426865815181022073`21.*^-10"	1.523334658400107e-11
"0.97782608695652184493951608601491898298`16."	"3.834786837822327391066586655400677955426735522143`21.*^-10"	1.5149071355337928e-11
"0.98314381270903017373541388224111869931`16."	"4.080801598603071730395451095016382565645884491597`21.*^-10"	1.503940750328122e-11
"0.988461538461538613553614140982972458`16."	"4.34038846267522053683696189129615148183794667182`21.*^-10"	1.490461130405431e-11
"0.99377926421404694234951193720917217433`16."	"4.614156434609303913295652922629675082674196998296`21.*^-10"	1.4745064526549465e-11
"0.99909698996655527114540973343537189066`16."	"4.902736609093591630319610273889378191822697514776`21.*^-10"	1.4561274125711592e-11
"1.00441471571906348891900506714591756463`16."	"5.206776615201635995905844419915075451824125749668`21.*^-10"	1.4353870949665608e-11
"1.00973244147157203975950778840342536569`16."	"5.526946431943095815307358295654710853120360389021`21.*^-10"	1.4123607440347155e-11
"1.01505016722408036855540558462962508202`16."	"5.863932509601972811213257837777311915667467096359`21.*^-10"	1.387135431708929e-11
"1.02036789297658869735130338085582479835`16."	"6.218445552892554618782034304632296824767242625019`21.*^-10"	1.3598096242928207e-11
"1.02568561872909702614720117708202451468`16."	"6.591213895192629483037826091316440539014083466474`21.*^-10"	1.3304926484242609e-11
"1.031003344481605354943098973308224231`16."	"6.982984476586489758970976307320926428657766531233`21.*^-10"	1.2993040585612987e-11
"1.03632107023411390578360169456573203206`16."	"7.394528753860227296185503414496604361406395758269`21.*^-10"	1.2663729093368264e-11
"1.04163879598662223457949949079193174839`16."	"7.826633814354103497066998761014044859494375292825`21.*^-10"	1.2318369373039266e-11
"1.04695652173913056337539728701813146472`16."	"8.280108653746391755149833954064411006230751362828`21.*^-10"	1.1958416577715065e-11
"1.05227424749163889217129508324433118105`16."	"8.755783194907601912468507162128438052316208059799`21.*^-10"	1.1585393835944215e-11
"1.05759197324414722096719287947053089738`16."	"9.254505356150110592791165309414951365261201592816`21.*^-10"	1.1200881739165161e-11
"1.06290969899665554976309067569673061371`16."	"9.777142407850920368500937270660327676676937954359`21.*^-10"	1.0806507219517586e-11
"1.06822742474916387855898847192293033004`16."	"1.0324582388023625579880138070681750132041624788559`21.*^-9"	1.040393191909194e-11
"1.07354515050167220735488626814913004637`16."	"1.0897730759391720888755892037712226373092977499576`21.*^-9"	9.994840161036533e-12
"1.07886287625418075819538898940663784742`16."	"1.1497512689590786764605405331570528515949576297442`21.*^-9"	9.580926641267399e-12
"1.08418060200668908699128678563283756375`16."	"1.2124869663723397351460891157816424768008452138971`21.*^-9"	9.163883966637055e-12
"1.08949832775919741578718458185903728008`16."	"1.2780763219073914086622100583068423215154529250179`21.*^-9"	8.745390171130079e-12
"1.09481605351170574458308237808523699641`16."	"1.3466169685001852167800593182443390105539926995006`21.*^-9"	8.327096345801974e-12
"1.10013377926421407337898017431143671274`16."	"1.418208391380605879307059626071349384432341963918`21.*^-9"	7.910614520602671e-12
"1.10545150501672240217487797053763642907`16."	"1.4929513985866423584401001789416537876347588563803`21.*^-9"	7.497505936794352e-12
"1.1107692307692307309707757667638361454`16."	"1.570948564959401828037917138024472996877452279598`21.*^-9"	7.089269847269224e-12
"1.11608695652173905976667356299003586173`16."	"1.6523035804073843172815433500502231215915928747457`21.*^-9"	6.687332978608588e-12
"1.12140468227424761060717628424754366279`16."	"1.7371216097592861100486154381966719786237452535869`21.*^-9"	6.293039783149256e-12
"1.12672240802675593940307408047374337912`16."	"1.8255090894554438743920218708266875310646107546086`21.*^-9"	5.907643601614877e-12
"1.13204013377926426819897187669994309545`16."	"1.917573587587080347616308355656051496378637518462`21.*^-9"	5.532298847056881e-12
"1.13735785953177259699486967292614281178`16."	"2.013423355314056359028737819806116267753692830929`21.*^-9"	5.168054308998025e-12
"1.1426755852842809257907674691523425281`16."	"2.1131679263865334468993105555017973516993883730382`21.*^-9"	4.815847662903314e-12
"1.14799331103678925458666526537854224443`16."	"2.2169172922817605952160596225557782128946887535274`22.*^-9"	4.476501254584161e-12
"1.15331103678929758338256306160474196076`16."	"2.3247820611788127510467815171205712809996188222543`22.*^-9"	4.15071921209974e-12
"1.15862876254180613422306578286224976182`16."	"2.4368733936029667818692887185334875353277149728169`22.*^-9"	3.8390859194289624e-12
"1.16394648829431446301896357908844947815`16."	"2.5533025403338487192299101030156180919691970544332`22.*^-9"	3.542065866977141e-12
"1.16926421404682279181486137531464919448`16."	"2.6741809686246753963943168408300190931272910068049`22.*^-9"	3.2600048742322635e-12
"1.17458193979933112061075917154084891081`16."	"2.7996198454198739177095261722615507782039678297249`22.*^-9"	2.9931326600153063e-12
"1.17989966555183944940665696776704862714`16."	"2.9297302924469889365400404833535896499705011225053`22.*^-9"	2.741566716232848e-12
"1.18521739130434777820255476399324834347`16."	"3.0646227473416772213961460247421253138986073383417`22.*^-9"	2.5053174223110133e-12
"1.1905351170568561069984525602194480598`16."	"3.2044068849828304528250032459637726051978965262386`22.*^-9"	2.284294320046951e-12
"1.19585284280936443579435035644564777613`16."	"3.3491914952639226267743949828545692801763075537473`22.*^-9"	2.0783134529144346e-12
"1.20117056856187298663485307770315557718`16."	"3.4990841090909713227639317674941477078182904568534`22.*^-9"	1.8871056603176164e-12
"1.20648829431438131543075087392935529351`16."	"3.6541908290740601346518752368818967506710248747603`22.*^-9"	1.7103257062304704e-12
"1.21180602006688986627125359518686309457`16."	"3.8146157952840181854350668639178069517732967670564`22.*^-9"	1.5475621132952382e-12
"1.2171237458193981950671513914130628109`16."	"3.9804611157182810471132654598289517985864826768665`22.*^-9"	1.3983475678117288e-12
"1.22244147157190652386304918763926252723`16."	"4.1518269054974258034301583198427345781249407718889`22.*^-9"	1.2621697579208535e-12
"1.22775919732441485265894698386546224356`16."	"4.3288101840352421430348051699566798201569183499397`22.*^-9"	1.1384825061531026e-12
"1.23307692307692318145484478009166195989`16."	"4.5115051666094943598695381007904394987344836352459`22.*^-9"	1.0267170574569811e-12
"1.23839464882943151025074257631786167622`16."	"4.7000023743674498634298714725305703562506937863556`22.*^-9"	9.262933834280112e-13
"1.24371237458193983904664037254406139255`16."	"4.8943888449616690895520275702267250382864370358396`22.*^-9"	8.366313606918617e-13
"1.2490301003344483898871430938015691936`16."	"5.0947475227252757101790867930217457112047455580558`22.*^-9"	7.571616734676091e-13
"1.25434782608695671868304089002776890993`16."	"5.3011563575980677848262491589740548877307961467513`22.*^-9"	6.873362735489883e-13
"1.25966555183946504747893868625396862626`16."	"5.5136880404280911202700254821229687484373534517688`22.*^-9"	6.266382004998863e-13
"1.26498327759197337627483648248016834259`16."	"5.7324099599157079693201160658787840305803274872999`22.*^-9"	5.745905146714608e-13
"1.27030100334448170507073427870636805892`16."	"5.9573826126194309364425850305298919413408404692479`22.*^-9"	5.307640180816539e-13
"1.27561872909699003386663207493256777525`16."	"6.1886593115818090975759308753285531989005815920514`22.*^-9"	4.947833238174795e-13
"1.28093645484949836266252987115876749158`16."	"6.4262848066981910481596265765359719859608038890176`22.*^-9"	4.663306718806691e-13
"1.28625418060200669145842766738496720791`16."	"6.6702937828422257705735963618552663999262770480963`22.*^-9"	4.451466642984754e-13
"1.29157190635451524229893038864247500896`16."	"6.9207094912390672346866505895618127504852918703979`22.*^-9"	4.310267880241069e-13
"1.29688963210702357109482818486867472529`16."	"7.1775398947138914562644569653144666620939539012209`22.*^-9"	4.2381219053913436e-13
"1.30220735785953189989072598109487444162`16."	"7.4407746340433650408594372066196570719649743838612`22.*^-9"	4.2337264626341364e-13
"1.30752508361204022868662377732107415795`16."	"7.7103784319327661438501103254527493406549827579227`22.*^-9"	4.2957897368661065e-13
"1.31284280936454855748252157354727387428`16."	"7.9862839246601449133920042066514626248878273665135`23.*^-9"	4.422613004494625e-13
"1.31816053511705688627841936977347359061`16."	"8.2683782713962544279737804621879027721393512788108`23.*^-9"	4.611484877137873e-13
