"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.16893416927899687629555103285383665934`16."	"""Failed"""	7.258427420711088e-21
"0.17423197492163008948118374519253848121`16."	"""Failed"""	1.1914736227923306e-20
"0.17952978056426333042239207316015381366`16."	"""Failed"""	1.9250584957892144e-20
"0.18482758620689654360802478549885563552`16."	"""Failed"""	3.064205401593135e-20
"0.19012539184952978454923311346647096798`16."	"""Failed"""	4.8091620025774564e-20
"0.19542319749216302549044144143408630043`16."	"""Failed"""	7.447863118392679e-20
"0.2007210031347962386760741537727881223`16."	"""Failed"""	1.138966856407668e-19
"0.20601880877742945186170686611148994416`16."	"""Failed"""	1.7210361478390704e-19
"0.21131661442006269280291519407910527661`16."	"""Failed"""	2.571160776948053e-19
"0.21661442006269593374412352204672060907`16."	"""Failed"""	3.799882998247222e-19
"0.22191222570532914692975623438542243093`16."	"""Failed"""	5.558234066580335e-19
"0.22721003134796238787096456235303776339`16."	"""Failed"""	8.050762914010533e-19
"0.23250783699059560105659727469173958525`16."	"""Failed"""	1.155219203912421e-18
"0.2378056426332288697533812182882684283`16."	"""Failed"""	1.6428554536280997e-18
"0.24310344827586205518343831499805673957`16."	"""Failed"""	2.3163829855940784e-18
"0.24840125391849526836907102733675856143`16."	"""Failed"""	3.23932832287007e-18
"0.25369905956112853706585497093328740448`16."	"""Failed"""	4.494492678023243e-18
"0.25899686520376175025148768327198922634`16."	"""Failed"""	6.189076125854744e-18
"0.26429467084639501894827162686851806939`16."	"""Failed"""	8.460972796847664e-18
"0.26959247648902823213390433920721989125`16."	"""Failed"""	1.1486460283044418e-17
"0.27489028213166144531953705154592171311`16."	"""Failed"""	1.5489540016385636e-17
"0.28018808777429465850516976388462353498`16."	"""Failed"""	2.0753222434349776e-17
"0.28548589341692787169080247622332535684`16."	"""Failed"""	2.763309141306836e-17
"0.29078369905956114038758641981985419989`16."	"2.84864014881309378861091897353324726620112`30.*^-17"	3.6573526815829973e-17
"0.29608150470219435357321913215855602175`16."	"3.64734120714635248919937184284687552830545`29.*^-17"	4.812701212864353e-17
"0.3013793103448276222700030757550848648`16."	"5.20327934765338356408325828837526842127958`29.*^-17"	6.297700604333554e-17
"0.30667711598746083545563578809378668666`16."	"5.60407717848717466519013454922727618928805`29.*^-17"	8.196491246047146e-17
"0.31197492163009404864126850043248850852`16."	"8.37512706396934684385187857760563560340191`29.*^-17"	1.0612174261958967e-16
"0.31727272727272726182690121277119033039`16."	"1.071039678109824014517664759358861893534458`29.*^-16"	1.3670512575901435e-16
"0.32257053291536047501253392510989215225`16."	"1.357222114328204206580610298769475942323608`29.*^-16"	1.7524239062750572e-16
"0.3278683385579937437093178687064209953`16."	"1.788399919979262539942321847306517568171045`29.*^-16"	2.2358050900400077e-16
"0.33316614420062695689495058104512281716`16."	"2.304062345232505510126728540943949669363712`29.*^-16"	2.839437637356975e-16
"0.33846394984326017008058329338382463902`16."	"2.649274679122490814077358857405994960067019`28.*^-16"	3.590000771965167e-16
"0.34376175548589343877736723698035348207`16."	"3.35710285721702018618595125165138018516893`28.*^-16"	4.519370109218924e-16
"0.34905956112852665196299994931905530393`16."	"4.337641335152265321521115637981869534304263`28.*^-16"	5.665485228188068e-16
"0.35435736677115986514863266165775712579`16."	"5.329622337232354099138436009272146297310769`28.*^-16"	7.073336440075022e-16
"0.35965517241379307833426537399645894766`16."	"6.688832524496515513788786949364338958583356`28.*^-16"	8.796083121450516e-16
"0.3649529780564263470310493175929877907`16."	"8.267037455926655663024840554840837148414872`28.*^-16"	1.0896316710270796e-15
"0.37025078369905956021668202993168961257`16."	"1.0075640369633841225003212412820310369257122`28.*^-15"	1.3447482162722237e-15
"0.37554858934169277340231474227039143443`16."	"1.2520927754345133778194289502272163974671168`28.*^-15"	1.6535472327688666e-15
"0.38084639498432604209909868586692027748`16."	"1.5495459100446871883455271222502969111659487`28.*^-15"	2.0260410300060978e-15
"0.38614420062695925528473139820562209934`16."	"1.867357300349013728428850341708528778515647`28.*^-15"	2.4738635350217095e-15
"0.3914420062695924684703641105443239212`16."	"2.2992146660829106233584334618616001141488311`27.*^-15"	3.0104908479852855e-15
"0.39673981191222568165599682288302574307`16."	"2.7489762158050182667894214955580771829391045`27.*^-15"	3.651485400811057e-15
"0.40203761755485889484162953522172756493`16."	"3.3100643192915893695366768317398375676581241`27.*^-15"	4.414765383001216e-15
"0.40733542319749216353841347881825640798`16."	"3.9847142789490239772024957271093391223747312`27.*^-15"	5.3209011094224946e-15
"0.41263322884012537672404619115695822984`16."	"4.7798621874598726498265124948882559689862294`27.*^-15"	6.393440000126165e-15
"0.41793103448275864542083013475348707289`16."	"5.7950458075977020867517319725394645990295609`27.*^-15"	7.659261820799106e-15
"0.42322884012539185860646284709218889475`16."	"6.9802141203290016175857249196510000894746617`27.*^-15"	9.148965792115454e-15
"0.42852664576802507179209555943089071661`16."	"8.2389630531123944129675201446650009822178768`27.*^-15"	1.0897291115270162e-14
"0.43382445141065828497772827176959253848`16."	"9.8342502453869179461810127581664721438989482`27.*^-15"	1.2943572377445222e-14
"0.43912225705329149816336098410829436034`16."	"1.16733098938363344950037043770741896531919136`27.*^-14"	1.5332231193048023e-14
"0.44442006269592476686014492770482320338`16."	"1.37620836442335605717084988529682821073492123`26.*^-14"	1.8113305302476483e-14
"0.44971786833855803555692887130135204643`16."	"1.63258827146503325131004651269145717841197145`26.*^-14"	2.1343016188190573e-14
"0.45501567398119119323141035238222684711`16."	"1.92650642531554868653738410028577630809217313`26.*^-14"	2.5084376076388446e-14
"0.46031347962382446192819429597875569016`16."	"2.26817353022409719089093773707801189273537788`26.*^-14"	2.9407834970105696e-14
"0.4656112852664577306249782395752845332`16."	"2.66817923352744494403076465341950630652744128`26.*^-14"	3.439196810473981e-14
"0.47090909090909088829945972065615933388`16."	"3.11893464933088787455531006248492924218861431`26.*^-14"	4.012420392870091e-14
"0.47620689655172410148509243299486115575`16."	"3.64846424707155953664470075490239968826951132`26.*^-14"	4.6701592389149215e-14
"0.48150470219435737018187637659138999879`16."	"4.25353292731886850221130789177602625180148028`26.*^-14"	5.4231612944910024e-14
"0.48680250783699052785635785767226479948`16."	"4.95303820301237052727024974570120424874302496`26.*^-14"	6.283302133522228e-14
"0.49210031347962379655314180126879364252`16."	"5.75556352531589822515388374720319120555648136`26.*^-14"	7.263673370384999e-14
"0.49739811912225706524992574486532248557`16."	"6.68086979379001196108011110712502694243128062`26.*^-14"	8.378674621345841e-14
"0.50269592476489033394670968846185132861`16."	"7.74658508878286965347672878243900254447479015`26.*^-14"	9.644108778561345e-14
"0.50799373040752349162119116954272612929`16."	"8.94595214861263062326864973632127831340878452`26.*^-14"	1.1077280306821481e-13
"0.51329153605015676031797511313925497234`16."	"1.032489488302922650798308068812051070944004171`25.*^-13"	1.2697096216600994e-13
"0.51858934169279002901475905673578381538`16."	"1.189279603503530572096013796253712945670518126`25.*^-13"	1.4524169307282952e-13
"0.52388714733542318668924053781665861607`16."	"1.366706143666517650517117100880095529435518627`25.*^-13"	1.6580923211860756e-13
"0.52918495297805645538602448141318745911`16."	"1.570807064698302176677450000865033035722719859`25.*^-13"	1.8891698709280969e-13
"0.53448275862068961306050596249406225979`16."	"1.799083015539426734157248255443531186991702059`25.*^-13"	2.1482860703182624e-13
"0.53978056426332288175728990609059110284`16."	"2.059661114291540852602416532428122204433536109`25.*^-13"	2.4382905196493815e-13
"0.54507836990595603943177138717146590352`16."	"2.353622319543392686318384999850422285786563693`25.*^-13"	2.762256552058328e-13
"0.55037617554858930812855533076799474657`16."	"2.684726285493238167296210270153407772239850541`25.*^-13"	3.123491700591774e-13
"0.55567398119122257682533927436452358961`16."	"3.05968198344200288149666228242881127117473114`25.*^-13"	3.5255479208962853e-13
"0.56097178683385573449982075544539839029`16."	"3.480602755343434708008815797226556509217302691`25.*^-13"	3.9722314737982084e-13
"0.56626959247648900319660469904192723334`16."	"3.953907044800012843804367445632062031436335892`25.*^-13"	4.4676123649048823e-13
"0.57156739811912227189338864263845607638`16."	"4.48420216108176106538273588253578115560108593`25.*^-13"	5.016033231368531e-13
"0.57686520376175542956787012371933087707`16."	"5.079940909704511012825541102433336734778060083`25.*^-13"	5.62211755918028e-13
"0.58216300940438869826465406731585972011`16."	"5.745416033677398677922836511415334047112290841`24.*^-13"	6.290777107880709e-13
"0.58746081504702196696143801091238856316`16."	"6.49177624206358502252759405281006204491338674`24.*^-13"	7.027218413467272e-13
"0.5927586206896552356582219545089174062`16."	"7.323287174321883536061959070521700720807160729`24.*^-13"	7.836948234633072e-13
"0.59805642633228839333270343558979220688`16."	"8.250841738650997467159680511686945948189884982`24.*^-13"	8.725777802372813e-13
"0.60335423197492166202948737918632104993`16."	"9.283610924214168358582594317438520503367795205`24.*^-13"	9.69982572853378e-13
"0.60865203761755493072627132278284989297`16."	"1.0434851204633812354901211667883885616948658595`24.*^-12"	1.0765519425162654e-12
"0.61394984326018808840075280386372469366`16."	"1.1713598907407383585571558436565399335421963377`24.*^-12"	1.1929594883601466e-12
"0.61924764890282124607523428494459949434`16."	"1.3135406843642903220876392789261642642804754257`24.*^-12"	1.3199094660309326e-12
"0.62454545454545451477201822854112833738`16."	"1.47083499270587224955821509819715802370022513`24.*^-12"	1.4581363915429781e-12
"0.62984326018808778346880217213765718043`16."	"1.6453333176626549666819191937999763183052348301`24.*^-12"	1.6084044350280108e-12
"0.63514106583072094114328365321853198111`16."	"1.838340330485425764906153547171367952618053892`24.*^-12"	1.7715065891301216e-12
"0.64043887147335420984006759681506082416`16."	"2.0517420901624246273981656041416245157805985712`24.*^-12"	1.9482635970666314e-12
"0.6457366771159874785368515404115896672`16."	"2.2870504446813436372573591095736742077373139274`24.*^-12"	2.1395226257788484e-12
"0.65103448275862063621133302149246446788`16."	"2.5467119396694314240056579745751852702595495242`24.*^-12"	2.3461556701475744e-12
"0.65633228840125390490811696508899331093`16."	"2.8329016941880737170458495740004482039405640755`24.*^-12"	2.5690576749531155e-12
"0.66163009404388717360490090868552215397`16."	"3.1479369767002404320158540522919578304763685785`24.*^-12"	2.809144362125387e-12
"0.66692789968652033127938238976639695466`16."	"3.4942217721708597662258958907617690662411512411`23.*^-12"	3.0673497518629013e-12
"0.6722257053291535999761663333629257977`16."	"3.8747000446814993700344205900843853988882863358`23.*^-12"	3.344623367404805e-12
"0.67752351097178686867295027695945464075`16."	"4.2924752864387325493499807213590135427956599942`23.*^-12"	3.6419271146218035e-12
"0.68282131661442013736973422055598348379`16."	"4.7504441911447221539272100409141708814842619253`23.*^-12"	3.960231829153409e-12
"0.68811912225705329504421570163685828447`16."	"5.2522609474909061646458281322243687776923116414`23.*^-12"	4.300513485561161e-12
"0.69341692789968656374099964523338712752`16."	"5.8014006951533898141888118868323401270681259709`23.*^-12"	4.66374906489145e-12
"0.6987147335423197214154811263142619282`16."	"6.4021340349466367235463924807910197024935559634`23.*^-12"	5.0509120791459095e-12
"0.70401253918495287908996260739513672888`16."	"7.0583481998635529277591149627931314378692497591`23.*^-12"	5.462967753439175e-12
"0.70931034482758614778674655099166557193`16."	"7.7743848291605799207259003599101450347479809066`23.*^-12"	5.90086786907866e-12
"0.71460815047021941648353049458819441497`16."	"8.5556464027075864509879460348724158066236177676`23.*^-12"	6.365545273423025e-12
"0.71990595611285268518031443818472325802`16."	"9.406666954360587617538370811456161028378438809`23.*^-12"	6.8579080651566286e-12
"0.7252037617554858428547959192655980587`16."	"1.03332016451533552762272018109273507670160267364`23.*^-11"	7.378833466546687e-12
"0.73050156739811911155157986286212690175`16."	"1.13413708102078373773170215284652899926012609161`23.*^-11"	7.92916139731625e-12
"0.73579937304075238024836380645865574479`16."	"1.24373907551285184610582238070239238081255164224`23.*^-11"	8.50968776795467e-12
"0.74109717868338553792284528753953054547`16."	"1.36275114632209151567447909581301370115460512683`23.*^-11"	9.121157513583412e-12
"0.74639498432601880661962923113605938852`16."	"1.49192789725622519027041008370047933241012457996`23.*^-11"	9.76425739287812e-12
"0.75169278996865207531641317473258823156`16."	"1.6319604567845732618254573514602595992165118975`23.*^-11"	1.0439608580000185e-11
"0.75699059561128523299089465581346303225`16."	"1.78375905115001285498894679929636801875311409803`23.*^-11"	1.1147759080988597e-11
"0.76228840125391850168767859940999187529`16."	"1.94806084152145450892584211188403437877016257162`23.*^-11"	1.1889176009580945e-11
"0.76758620689655177038446254300652071834`16."	"2.12588823216807668466267909882563756925393531719`22.*^-11"	1.2664237760946354e-11
"0.77288401253918492805894402408739551902`16."	"2.31807269499996819807271412101866534556298977934`22.*^-11"	1.3473226125292725e-11
"0.7781818181818180857334255051682703197`16."	"2.52570689237122514508140668453404265890467847215`22.*^-11"	1.4316318386726426e-11
"0.78347962382445135443020944876479916275`16."	"2.74982511083260774823761715355334749292614675367`22.*^-11"	1.519357945606353e-11
"0.78877742946708462312699339236132800579`16."	"2.99162673260634439475507241966652530726689930656`22.*^-11"	1.6104954089482642e-11
"0.79407523510971778080147487344220280647`16."	"3.2522912341486296713695531611737205258031282143`22.*^-11"	1.705025924793796e-11
"0.79937304075235104949825881703873164952`16."	"3.53303922663728284107195652132450410946699580308`22.*^-11"	1.8029176655079163e-11
"0.80467084639498431819504276063526049256`16."	"3.83523193965646664628317931535956311094532957332`22.*^-11"	1.9041245614016276e-11
"0.80996865203761758689182670423178933561`16."	"4.16032731506592705883326979333635153908808606585`22.*^-11"	2.008585614558704e-11
"0.81526645768025074456630818531266413629`16."	"4.50981499168994009464509844430213475386966005143`22.*^-11"	2.1162242512788765e-11
"0.82056426332288401326309212890919297934`16."	"4.88526069008383078591304136745818242885164982925`22.*^-11"	2.226947719769418e-11
"0.82586206896551728195987607250572182238`16."	"5.28828436075841855474740661055163011378845439714`22.*^-11"	2.3406465398437748e-11
"0.83115987460815043963435755358659662306`16."	"5.72068822276626452065499814504395870993387643901`22.*^-11"	2.457194011470223e-11
"0.83645768025078370833114149718312546611`16."	"6.18426946236806288276072695064763405608115654558`22.*^-11"	2.5764457890515765e-11
"0.84175548589341697702792544077965430915`16."	"6.68098572462453931281958036557603381462812947899`22.*^-11"	2.6982395283052636e-11
"0.84705329153605013470240692186052910984`16."	"7.21285071886780551820807324166702392851050384371`22.*^-11"	2.822394612548356e-11
"0.85235109717868340339919086545705795288`16."	"7.78196819410400035447133544450289429647752313473`22.*^-11"	2.948711965071118e-11
"0.85764890282131656107367234653793275356`16."	"8.39064288772308305777420767948998383559340489684`22.*^-11"	3.0769739541023223e-11
"0.86294670846394971874815382761880755424`16."	"9.04113536351607495338001502938952112137729720098`22.*^-11"	3.2069443966278064e-11
"0.86824451410658298744493777121533639729`16."	"9.73595564866076362208876682180634760791210241534`22.*^-11"	3.338368667017405e-11
"0.87354231974921625614172171481186524034`16."	"1.047765515498067543399719529581273726302094105058`21.*^-10"	3.470973916043503e-11
"0.87884012539184952483850565840839408338`16."	"1.126887652883873091945224012890811953005230128549`21.*^-10"	3.6044694054350116e-11
"0.88413793103448279353528960200492292643`16."	"1.211252566200966056683791234361243141008678160681`21.*^-10"	3.7385469626024015e-11
"0.88943573667711606223207354560145176947`16."	"1.30114692821224028682023519886692264377016621341`21.*^-10"	3.872881559592683e-11
"0.89473354231974910888425256416667252779`16."	"1.396880630514947576708333167849758965076183519585`21.*^-10"	4.007132019687448e-11
"0.90003134796238237758103650776320137084`16."	"1.498766032482421064318478127464349293585184749081`21.*^-10"	4.140941854342924e-11
"0.90532915360501564627782045135973021388`16."	"1.607154915953483571259699064200196262239613577734`21.*^-10"	4.2739402323902075e-11
"0.91062695924764891497460439495625905693`16."	"1.722378815717399035024631668333482690818890737344`21.*^-10"	4.405743082567979e-11
"0.91592476489028218367138833855278789997`16."	"1.844807826499101587354779600317556301550447096741`21.*^-10"	4.535954329551636e-11
"0.92122257053291545236817228214931674302`16."	"1.974816343708570641096698544293102524488833405004`21.*^-10"	4.664167262676096e-11
"0.9265203761755486100426537632301915437`16."	"2.112798335508729127489289041711162476157358358732`21.*^-10"	4.7899660355274514e-11
"0.93181818181818176771713524431106634438`16."	"2.259169750658568891333831897738744512966534107814`21.*^-10"	4.912927293507494e-11
"0.93711598746081503641391918790759518743`16."	"2.414346307268027766790017900906347212004004439927`21.*^-10"	5.032621925359339e-11
"0.94241379310344819408840066898846998811`16."	"2.578774078628020922153313823664895335798437913575`21.*^-10"	5.148616933489565e-11
"0.94771159874608146278518461258499883115`16."	"2.752906951456196378726092218664657459030158510891`21.*^-10"	5.26047741673905e-11
"0.9530094043887147314819685561815276742`16."	"2.937223606402521133115914257083396666828145132676`21.*^-10"	5.367768658049365e-11
"0.95830721003134800017875249977805651724`16."	"3.132218270094143044621306617714846564227284228955`21.*^-10"	5.470058308253289e-11
"0.96360501567398104683093151834327727556`16."	"3.338399563096998562212641547910747695480300343038`21.*^-10"	5.566918655996067e-11
"0.96890282131661431552771546193980611861`16."	"3.556295121086876873825717117895835377129466304614`21.*^-10"	5.657928972579064e-11
"0.97420062695924758422449940553633496165`16."	"3.786447896079255866162245862855714967660843329989`21.*^-10"	5.74267791932009e-11
"0.9794984326018808529212833491328638047`16."	"4.029433866948149337166814660676644714923968099145`21.*^-10"	5.820766003857496e-11
"0.98479623824451412161806729272939264774`16."	"4.285822458392016886842728166947456987131159998745`21.*^-10"	5.89180807069934e-11
"0.99009404388714739031485123632592149079`16."	"4.556232806297626487204312678292938043868003433545`21.*^-10"	5.95543581024767e-11
"0.99539184952978065901163517992245033383`16."	"4.84127564776009682449076166802949974543382699815`21.*^-10"	6.011300269524846e-11
"1.00068965517241359464151173597201704979`16."	"5.141592910433731869204958943443324242044502799075`21.*^-10"	6.059074346906965e-11
"1.0059874608150469743605981420841999352`16."	"5.457856044995105651045309261124863527113298386535`21.*^-10"	6.098455252341714e-11
"1.01128526645768013203507962316507473588`16."	"5.790738054397556935644277844195213730389480372253`21.*^-10"	6.129166913810384e-11
"1.01658307210031351175416602927725762129`16."	"6.140937537352234975712008176684514841705982637681`21.*^-10"	6.150962310197148e-11
"1.02188087774294666942864751035813242197`16."	"6.509187251043552088901134192807663610868660453409`21.*^-10"	6.163625710269627e-11
"1.02717868338558004914773391647031530738`16."	"6.896218407729594953891604834240150005101644287259`21.*^-10"	6.166974797163956e-11
"1.03247648902821320682221539755119010806`16."	"7.302791301747976031257133479549616809369431133212`21.*^-10"	6.160862657619718e-11
"1.03777429467084636449669687863206490874`16."	"7.729701050317371672201030712466528185303571308695`21.*^-10"	6.14517961523629e-11
"1.04307210031347952217117835971293970942`16."	"8.177736500905456097820601076012804046979651256516`21.*^-10"	6.11985488723468e-11
"1.04836990595611290189026476582512259483`16."	"8.647717715669173205267422124499731239453886991811`21.*^-10"	6.084858044616659e-11
"1.05366771159874605956474624690599739552`16."	"9.140493145765645740738672849464586424437289234781`21.*^-10"	6.040200256227745e-11
"1.0589655172413792172392277279868721962`16."	"9.656912417137070012256320470088114366142093685499`21.*^-10"	5.985935298056943e-11
"1.06426332288401259695831413409905508161`16."	"1.0197868018731414239478344275258224887911963815144`21.*^-9"	5.92216031015331e-11
"1.06956112852664575463279561517992988229`16."	"1.0764262125066623905585309066740668058644624198144`21.*^-9"	5.849016284810358e-11
"1.07485893416927891230727709626080468297`16."	"1.1356992595941001057790662450656077751851807738491`21.*^-9"	5.7666882711662755e-11
"1.08015673981191206998175857734167948365`16."	"1.1977012222542242699026846462271758174132388707879`21.*^-9"	5.6754052830936204e-11
"1.08545454545454544970084498345386236906`16."	"1.2625261485230741588503155496919216729401391678674`21.*^-9"	5.575439899201106e-11
"1.09075235109717860737532646453473716974`16."	"1.3302722319047318356507610058300767874198046179331`21.*^-9"	5.467107545941304e-11
"1.09605015673981198709441287064692005515`16."	"1.4010377384061709232044369502365671443420157187575`21.*^-9"	5.350765457202453e-11
"1.10134796238244514476889435172779485583`16."	"1.474922743385888268550091158931130346005938001796`21.*^-9"	5.22681130635032e-11
"1.10664576802507852448798075783997774124`16."	"1.5520295811753775562530201475267241321639117077122`21.*^-9"	5.0956815094654834e-11
"1.1119435736677114601178573138895444572`16."	"1.6324627555296802246964760485172144151872981546222`21.*^-9"	4.9578492014745826e-11
"1.11724137931034483983694372000172734261`16."	"1.7163254336568664394761060871205722796150987626504`21.*^-9"	4.8138218899834283e-11
"1.12253918495297799751142520108260214329`16."	"1.8037239795237428942463050695070751519526212507902`21.*^-9"	4.664138794862274e-11
"1.1278369905956113772305116071947850287`16."	"1.8947666070297986267582847992837745827378185891112`21.*^-9"	4.5093678849822833e-11
"1.13313479623824453490499308827565982938`16."	"1.989561763553916691769629292039116756099224716512`21.*^-9"	4.350102626930752e-11
"1.13843260188087769257947456935653463006`16."	"2.088216625878713174259312467873900847682375676744`21.*^-9"	4.186958464004875e-11
"1.14373040752351085025395605043740943074`16."	"2.1908440559195318687393545928576424029340962118763`21.*^-9"	4.0205690472680156e-11
"1.14902821316614400792843753151828423142`16."	"2.2975522571723147728860255318262471065506742980078`22.*^-9"	3.851582243906967e-11
"1.15432601880877738764752393763046711683`16."	"2.4084554145359257446047757437137217380060417653875`22.*^-9"	3.680655951514038e-11
"1.15962382445141054532200541871134191751`16."	"2.5236633360974048885954492076494558842286249861584`22.*^-9"	3.508453750188263e-11
"1.16492163009404392504109182482352480292`16."	"2.6432905612655256946370574491525252414642224994044`22.*^-9"	3.335640427460852e-11
"1.17021943573667708271557330590439960361`16."	"2.7674465607007168941372113858337355053863984731965`22.*^-9"	3.162877413950822e-11
"1.17551724137931046243465971201658248901`16."	"2.8962461253724710295788907695290819312732032895785`22.*^-9"	2.990818170298589e-11
"1.18081504702194339806453626806614920497`16."	"3.0297986359362572508233049749402381852119189400141`22.*^-9"	2.8201035682574953e-11
"1.18611285266457677778362267417833209038`16."	"3.1682170592245269569580981918298323764082486527858`22.*^-9"	2.6513573107918114e-11
"1.19141065830720993545810415525920689106`16."	"3.3116120234000863818974892050553925865928592492582`22.*^-9"	2.4851814375870108e-11
"1.19670846394984331517719056137138977647`16."	"3.4600937666966883116659643553560371517673335520519`22.*^-9"	2.3221519634683786e-11
"1.20200626959247647285167204245226457715`16."	"3.6137686773707824251228639306778583553833831895315`22.*^-9"	2.1628146978032898e-11
"1.20730407523510985257075844856444746256`16."	"3.7727469112363574539915155211387293798075616019163`22.*^-9"	2.0076812929799268e-11
"1.21260188087774301024523992964532226324`16."	"3.937132347890954672613501425956293816992670258196`22.*^-9"	1.8572255694702687e-11
"1.21789968652037616791972141072619706392`16."	"4.1070298738018935272339673028516376612946169088447`22.*^-9"	1.7118801637578422e-11
"1.2231974921630093255942028918070718646`16."	"4.2825402978661399051930472633460051077360845709246`22.*^-9"	1.5720335435079646e-11
"1.22849529780564248326868437288794666529`16."	"4.4637628741475086168389689491564087603492242967951`22.*^-9"	1.4380274317532429e-11
"1.2337931034482758629877707790001295507`16."	"4.6507941161292044751831986622496479568101722913076`22.*^-9"	1.3101546785412288e-11
"1.23909090909090902066225226008100435138`16."	"4.84372626395959895778328796039252242794048651419`22.*^-9"	1.18865761443422e-11
"1.24438871473354240038133866619318723679`16."	"5.0426506700330344165785782169111422170647585873594`22.*^-9"	1.0737269154633814e-11
"1.24968652037617555805582014727406203747`16."	"5.2476524555821980353049275821166570892397189302982`22.*^-9"	9.655010036334608e-12
"1.25498432601880871573030162835493683815`16."	"5.4588135149357748161805821750784231882638428734524`22.*^-9"	8.64066000873338e-12
"1.26028213166144187340478310943581163883`16."	"5.6762120644096618943031690395645135071812000972515`22.*^-9"	7.694562474719572e-12
"1.26557993730407525312386951554799452424`16."	"5.8999203620804055620555782900127081625939220396728`22.*^-9"	6.816553885810754e-12
"1.27087774294670841079835099662886932492`16."	"6.1300068229134975032024108782834331886766651234882`22.*^-9"	6.005980243765459e-12
"1.27617554858934179051743740274105221033`16."	"6.3665325073340166654012614558076321425464820554421`22.*^-9"	5.261719110355518e-12
"1.28147335423197494819191888382192701101`16."	"6.6095531700859687540755753602321314732739069126817`22.*^-9"	4.582206909133801e-12
"1.2867711598746081058664003649028018117`16."	"6.8591191650248855379823341077099870847652255004215`22.*^-9"	3.965471213138019e-12
"1.29206896551724126354088184598367661238`16."	"7.1152731751930172935685755538091930271649788335005`22.*^-9"	3.409167621850815e-12
"1.29736677115987464325996825209585949779`16."	"7.3780507854539149387817453346644055890206255281515`22.*^-9"	2.9106207410019184e-12
"1.30266457680250780093444973317673429847`16."	"7.6474800111228623895774211948709473036497920233934`22.*^-9"	2.4668686917626116e-12
"1.30796238244514095860893121425760909915`16."	"7.9235801897642395360135862072036591172875148716688`22.*^-9"	2.074710493522531e-12
"1.31326018808777433832801762036979198456`16."	"8.2063626503561984816626984243996995098950807485476`23.*^-9"	1.7307555889109202e-12
"1.31855799373040749600249910145066678524`16."	"8.4958305317077440528322349948235990985634859537459`23.*^-9"	1.4314747133205693e-12
"1.32385579937304065367698058253154158592`16."	"8.7919757928845635276428318329002453988768503900658`23.*^-9"	1.1732512563333033e-12
"1.3291536050156738113514620636124163866`16."	"9.0947820026068881946719726391659471204406701894573`23.*^-9"	9.524322216349807e-13
"1.33445141065830719107054846972459927201`16."	"9.4042197109734451694092407949252462735114969803202`23.*^-9"	7.653778677880347e-13
"1.33974921630094034874502995080547407269`16."	"9.7202517847926369591139371212303627181413212226419`23.*^-9"	6.085091071372247e-13
