"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.001"	"Failed"	1.030047426203129e-29
"0.001598662207357859"	"Failed"	6.978183553960527e-28
"0.002197324414715719"	"Failed"	1.2135223444891716e-26
"0.002795986622073579"	"Failed"	1.0540891869278917e-25
"0.003394648829431438"	"Failed"	6.001638984334613e-25
"0.003993311036789298"	"Failed"	2.571356001476277e-24
"0.004591973244147157"	"Failed"	8.978400447930447e-24
"0.005190635451505016"	"Failed"	2.686726645091831e-23
"0.005789297658862876"	"Failed"	7.126864353175101e-23
"0.006387959866220736"	"Failed"	1.7161092418082682e-22
"0.006986622073578595"	"Failed"	3.81683292716556e-22
"0.007585284280936455"	"Failed"	7.94419618306129e-22
"0.008183946488294314"	"Failed"	1.5630261104236655e-21
"0.008782608695652174"	"Failed"	2.9302428483340462e-21
"0.009381270903010032"	"Failed"	5.267809433715527e-21
"0.009979933110367892"	"Failed"	9.128496277800585e-21
"0.01057859531772575"	"Failed"	1.5313363610177405e-20
"0.01117725752508361"	"Failed"	2.49572184215438e-20
"0.01177591973244147"	"Failed"	3.963555350917086e-20
"0.01237458193979933"	"Failed"	6.149657090849469e-20
"0.01297324414715719"	"Failed"	9.342221263784588e-20
"0.01357190635451505"	"Failed"	1.3922244326934463e-19
"0.01417056856187291"	"Failed"	2.0386734982260532e-19
"0.01476923076923077"	"Failed"	2.93761943354837e-19
"0.01536789297658863"	"Failed"	4.1706886192645845e-19
"0.01596655518394649"	"Failed"	5.840844849290283e-19
"0.01656521739130435"	"Failed"	8.076742726830796e-19
"0.01716387959866221"	"Failed"	1.1037734413944663e-18
"0.01776254180602007"	"Failed"	1.4919593706812294e-18
"0.01836120401337793"	"Failed"	1.996102417665114e-18
"0.01895986622073579"	"Failed"	2.6451020768117724e-18
"0.01955852842809365"	"Failed"	3.473715677082459e-18
"0.02015719063545151"	"Failed"	4.523487046339262e-18
"0.02075585284280936"	"Failed"	5.843782796167139e-18
"0.02135451505016722"	"Failed"	7.492944087208973e-18
"0.02195317725752509"	"Failed"	9.539561924651946e-18
"0.02255183946488295"	"Failed"	1.2063884204578568e-17
"0.0231505016722408"	"Failed"	1.5159362883452674e-17
"0.02374916387959866"	"Failed"	1.893434977402225e-17
"0.02434782608695652"	"Failed"	2.351394958038409e-17
"0.02494648829431438"	"Failed"	2.904203887188803e-17
"0.02554515050167224"	"Failed"	3.5683459758998914e-17
"0.0261438127090301"	"Failed"	4.362639707324361e-17
"0.02674247491638796"	"Failed"	5.308494786702231e-17
"0.02734113712374582"	"Failed"	6.430189203645875e-17
"0.02793979933110368"	"Failed"	7.755167283070732e-17
"0.02853846153846154"	"Failed"	9.314359594336135e-17
"0.0291371237458194"	"Failed"	1.1142525578494927e-16
"0.02973578595317726"	"Failed"	1.3278619740912717e-16
"0.03033444816053512"	"Failed"	1.5766182240823795e-16
"0.03093311036789298"	"Failed"	1.865375469055856e-16
"0.03153177257525083"	"Failed"	2.1995321955126808e-16
"0.03213043478260869"	"Failed"	2.5850780717490015e-16
"0.03272909698996655"	"Failed"	3.0286435546126123e-16
"0.03332775919732441"	"Failed"	3.537552316930276e-16
"0.03392642140468227"	"Failed"	4.1198765624750315e-16
"0.03452508361204013"	"Failed"	4.784495291408811e-16
"0.03512374581939799"	"Failed"	5.54115557483266e-16
"0.03572240802675585"	"Failed"	6.400536892396954e-16
"0.03632107023411371"	"Failed"	7.374318581859397e-16
"0.03691973244147157"	"Failed"	8.475250444021773e-16
"0.03751839464882943"	"Failed"	9.717226540619375e-16
"0.03811705685618729"	"Failed"	1.1115362216472238e-15
"0.03871571906354515"	"Failed"	1.2686074370527054e-15
"0.03931438127090301"	"Failed"	1.4447164993314555e-15
"0.03991304347826087"	"Failed"	1.6417907980812373e-15
"0.04051170568561872"	"Failed"	1.8619139226728718e-15
"0.04111036789297658"	"Failed"	2.1073349986800947e-15
"0.04170903010033444"	"Failed"	2.380478349982562e-15
"0.04230769230769231"	"Failed"	2.6839534840796903e-15
"0.04290635451505017"	"Failed"	3.0205653971716904e-15
"0.04350501672240803"	"Failed"	3.393325194534997e-15
"0.04410367892976589"	"Failed"	3.8054610206410125e-15
"0.04470234113712374"	"Failed"	4.2604292923393124e-15
"0.0453010033444816"	"Failed"	4.761926227247891e-15
"0.04589966555183946"	"Failed"	5.31389965826281e-15
"0.04649832775919732"	"Failed"	5.920561123817357e-15
"0.04709698996655518"	"Failed"	6.58639822218462e-15
"0.04769565217391304"	"Failed"	7.31618721672728e-15
"0.0482943143812709"	"Failed"	8.115005877552757e-15
"0.04889297658862876"	"Failed"	8.988246543529944e-15
"0.04949163879598662"	"Failed"	9.941629387064513e-15
"0.05009030100334447"	"Failed"	1.0981215862412035e-14
"0.05068896321070233"	"Failed"	1.2113422316631273e-14
"0.05128762541806019"	"Failed"	1.334503374054192e-14
"0.05188628762541805"	"Failed"	1.468321763525225e-14
"0.05248494983277591"	"Failed"	1.6135537967959483e-14
"0.05308361204013377"	"Failed"	1.7709969188799848e-14
"0.05368227424749164"	"Failed"	1.9414910278533715e-14
"0.0542809364548495"	"Failed"	2.1259198794793273e-14
