"alpha"	"CF_Gamma"	"Hydro_Gamma"
"0.5"	"3.465997852125787701492669791e-14"	6.129494715785274e-14
"0.5025125628140704"	"3.71556806498269273738057423917e-14"	6.533466574115947e-14
"0.5050251256281407"	"3.98059958288416717321075579724e-14"	6.96066298114138e-14
"0.5075376884422111"	"4.26479919268954833297603163229e-14"	7.41220032492133e-14
"0.5100502512562814"	"4.55540457990295667436578547261e-14"	7.889235913062838e-14
"0.5125628140703518"	"4.885119797870002774428910924e-14"	8.392968794071989e-14
"0.5150753768844221"	"5.22590632700636500735274478489e-14"	8.924640559572059e-14
"0.5175879396984925"	"5.58537570370462529656781743843e-14"	9.485536125017399e-14
"0.5201005025125628"	"5.97385248601841535074500148305e-14"	1.0076984486456168e-13
"0.5226130653266332"	"6.3842260149091258312827858492e-14"	1.0700359450821658e-13
"0.5251256281407035"	"6.81598664986025904202036299511e-14"	1.135708033715947e-13
"0.5276381909547739"	"7.28046841787548654810135079999e-14"	1.2048612646127573e-13
"0.5301507537688442"	"7.7712352647282996947081947563e-14"	1.2776468695038355e-13
"0.5326633165829146"	"8.29085161617978386621249516299e-14"	1.354220821564638e-13
"0.5351758793969849"	"8.84419436381961428669168068981e-14"	1.434743891182222e-13
"0.5376884422110553"	"9.43021169516864112150603984347e-14"	1.5193816974193885e-13
"0.5402010050251256"	"1.00492205180634572494131911679e-13"	1.6083047548779637e-13
"0.542713567839196"	"1.07083690762012731530889451846e-13"	1.7016885156584097e-13
"0.5452261306532663"	"1.1404323776530425631720260301e-13"	1.7997134061079276e-13
"0.5477386934673367"	"1.21431522833797668286698632245e-13"	1.9025648580447615e-13
"0.550251256281407"	"1.29230734109776909233892209738e-13"	2.0104333341422911e-13
"0.5527638190954774"	"1.37508118942675395246335168027e-13"	2.123514347152882e-13
"0.5552763819095477"	"1.46264361473764897109533060125e-13"	2.2420084726482995e-13
"0.5577889447236181"	"1.55517662077832109030926816166e-13"	2.36612135495093e-13
"0.5603015075376884"	"1.65307160971035347253008930374e-13"	2.49606370592782e-13
"0.5628140703517588"	"1.75655913090035655943473978754e-13"	2.632051296318265e-13
"0.5653266331658291"	"1.8658956000577317721588383816e-13"	2.7743049392644826e-13
"0.5678391959798995"	"1.9816429527740569068740570061e-13"	2.9230504657148536e-13
"0.5703517587939698"	"2.10342311274750607862540539966e-13"	3.078518691369433e-13
"0.5728643216080402"	"2.23239120623249225602499168852e-13"	3.2409453748384986e-13
"0.5753768844221106"	"2.36839996512935474660484614564e-13"	3.410571166686662e-13
"0.5778894472361809"	"2.51178871556264517306453967801e-13"	3.5876415490375225e-13
"0.5804020100502513"	"2.66334754047897484093126316907e-13"	3.77240676541708e-13
"0.5829145728643216"	"2.82289454286481837265646437017e-13"	3.965121740518099e-13
"0.585427135678392"	"2.99072123321648321010670473941e-13"	4.166045989572412e-13
"0.5879396984924623"	"3.16876874451961838187828197454e-13"	4.3754435170238704e-13
"0.5904522613065327"	"3.35560906840190102650668075198e-13"	4.593582704200928e-13
"0.592964824120603"	"3.55270942005149789991517796648e-13"	4.820736185695461e-13
"0.5954773869346734"	"3.76003766998527706969465793955e-13"	5.057180714162349e-13
"0.5979899497487437"	"3.97847984951641472175857303543e-13"	5.303197013263709e-13
"0.6005025125628141"	"4.20844965066678972486909606731e-13"	5.559069618491646e-13
"0.6030150753768844"	"4.45017637175070982860229385652e-13"	5.825086705614292e-13
"0.6055276381909548"	"4.70477758632002787983081918083e-13"	6.101539906502001e-13
"0.6080402010050251"	"4.97252295809057660496442440591e-13"	6.388724112103408e-13
"0.6105527638190955"	"5.25413386723506683135646465077e-13"	6.686937262354784e-13
"0.6130653266331658"	"5.54953517897265913984694490079e-13"	6.996480122821424e-13
"0.6155778894472362"	"5.86075130709677314121243347282e-13"	7.317656047885002e-13
"0.6180904522613065"	"6.18733833511951884533338025437e-13"	7.650770730308437e-13
"0.6206030150753769"	"6.53034049283379775615149640266e-13"	7.996131937027047e-13
"0.6231155778894472"	"6.89086843792792603936852475759e-13"	8.354049231034008e-13
"0.6256281407035176"	"7.26896789332663714366413163744e-13"	8.724833679247882e-13
"0.6281407035175879"	"7.66543522579319176492408699195e-13"	9.10879754627078e-13
"0.6306532663316583"	"8.08262342937260312451617900275e-13"	9.50625397396786e-13
"0.6331658291457286"	"8.52021295329181793223490504264e-13"	9.917516646821287e-13
"0.635678391959799"	"8.97865268830304298840559304691e-13"	1.0342899443036062e-12
"0.6381909547738693"	"9.45829186076118462865168646413e-13"	1.0782716071399756e-12
"0.6407035175879397"	"9.96359455380047931272219219153e-13"	1.1237279693923622e-12
"0.6432160804020101"	"1.04918781062931854024031815979e-12"	1.1706902534320064e-12
"0.6457286432160804"	"1.10453109834144473301930526089e-12"	1.219189547239801e-12
"0.6482412060301508"	"1.1625498846713317081916171647e-12"	1.2692567624487172e-12
"0.6507537688442211"	"1.2232168570318399157602627659e-12"	1.3209225910030938e-12
"0.6532663316582915"	"1.2869949907949907998754517755e-12"	1.374217460451813e-12
"0.6557788944723618"	"1.35354048818779206095251032664e-12"	1.4291714878954758e-12
"0.6582914572864322"	"1.42317329295939160378257728449e-12"	1.4858144326108705e-12
"0.6608040201005025"	"1.49612940922245990453966093621e-12"	1.5441756473792946e-12
"0.6633165829145729"	"1.57241008400130422948533349011e-12"	1.6042840285485887e-12
"0.6658291457286432"	"1.65225722098918969336319514995e-12"	1.6661679648621344e-12
"0.6683417085427136"	"1.73566172807709823412289516743e-12"	1.7298552850915437e-12
"0.6708542713567839"	"1.82294747129771505307336136175e-12"	1.7953732045132035e-12
"0.6733668341708543"	"1.91416574142886555917367843695e-12"	1.862748270272495e-12
"0.6758793969849246"	"2.00947836192486957300830089191e-12"	1.932006305683008e-12
"0.678391959798995"	"2.10907161751701505967878590858e-12"	2.003172353511726e-12
"0.6809045226130653"	"2.21312477809086747582634256708e-12"	2.076270618304939e-12
"0.6834170854271357"	"2.32181328688592596280645742619e-12"	2.1513244078131206e-12
